panel,baseline,q,w,absolute_nmae_benefit
electricity_transfer,C2,1.0,0.7000000000000001,0.006138510100890682
electricity_transfer,C2,1.0,0.71,0.006227805277578839
electricity_transfer,C2,1.0,0.72,0.006317100454266995
electricity_transfer,C2,1.0,0.73,0.0064063956309551515
electricity_transfer,C2,1.0,0.74,0.006495690807643308
electricity_transfer,C2,1.0,0.75,0.006584985984331465
electricity_transfer,C2,1.0,0.76,0.006674281161019622
electricity_transfer,C2,1.0,0.77,0.006763576337707779
electricity_transfer,C2,1.0,0.78,0.0068528715143959355
electricity_transfer,C2,1.0,0.79,0.0069421666910840915
electricity_transfer,C2,1.0,0.8,0.007031461867772249
electricity_transfer,C2,1.0,0.81,0.007120757044460405
electricity_transfer,C2,1.0,0.8200000000000001,0.007210052221148563
electricity_transfer,C2,1.0,0.8300000000000001,0.007299347397836719
electricity_transfer,C2,1.0,0.84,0.007388642574524875
electricity_transfer,C2,1.0,0.85,0.007477937751213032
electricity_transfer,C2,1.0,0.86,0.007567232927901188
electricity_transfer,C2,1.0,0.87,0.007656528104589345
electricity_transfer,C2,1.0,0.88,0.007745823281277502
electricity_transfer,C2,1.0,0.89,0.007835118457965659
electricity_transfer,C2,1.0,0.9,0.007924413634653816
electricity_transfer,C2,1.0,0.91,0.00801370881134197
electricity_transfer,C2,1.0,0.92,0.00810300398803013
electricity_transfer,C2,1.0,0.93,0.008192299164718286
electricity_transfer,C2,1.0,0.9400000000000001,0.008281594341406441
electricity_transfer,C2,1.0,0.9500000000000001,0.0083708895180946
electricity_transfer,C2,1.0,0.96,0.008460184694782755
electricity_transfer,C2,1.0,0.97,0.008549479871470912
electricity_transfer,C2,1.0,0.98,0.008638775048159068
electricity_transfer,C2,1.0,0.99,0.008728070224847225
electricity_transfer,C2,1.0,1.0,0.008817365401535382
electricity_transfer,M_RECENCY,0.0,0.0,-0.00024510691626944414
electricity_transfer,M_RECENCY,0.0,0.01,-0.00023617406894852532
electricity_transfer,M_RECENCY,0.0,0.02,-0.0002272412216276065
electricity_transfer,M_RECENCY,0.0,0.03,-0.00021830837430668768
electricity_transfer,M_RECENCY,0.0,0.04,-0.00020937552698576886
electricity_transfer,M_RECENCY,0.0,0.05,-0.00020044267966485007
electricity_transfer,M_RECENCY,0.0,0.06,-0.00019150983234393124
electricity_transfer,M_RECENCY,0.0,0.07,-0.00018257698502301245
electricity_transfer,M_RECENCY,0.0,0.08,-0.00017364413770209366
electricity_transfer,M_RECENCY,0.0,0.09,-0.00016471129038117484
electricity_transfer,M_RECENCY,0.0,0.1,-0.00015577844306025602
electricity_transfer,M_RECENCY,0.0,0.11,-0.0001468455957393372
electricity_transfer,M_RECENCY,0.0,0.12,-0.0001379127484184184
electricity_transfer,M_RECENCY,0.0,0.13,-0.00012897990109749955
electricity_transfer,M_RECENCY,0.0,0.14,-0.00012004705377658075
electricity_transfer,M_RECENCY,0.0,0.15,-0.00011111420645566194
electricity_transfer,M_RECENCY,0.0,0.16,-0.00010218135913474312
electricity_transfer,M_RECENCY,0.0,0.17,-9.324851181382429e-05
electricity_transfer,M_RECENCY,0.0,0.18,-8.431566449290552e-05
electricity_transfer,M_RECENCY,0.0,0.19,-7.538281717198671e-05
electricity_transfer,M_RECENCY,0.0,0.2,-6.644996985106789e-05
electricity_transfer,M_RECENCY,0.0,0.21,-5.75171225301491e-05
electricity_transfer,M_RECENCY,0.0,0.22,-4.858427520923028e-05
electricity_transfer,M_RECENCY,0.0,0.23,-3.9651427888311456e-05
electricity_transfer,M_RECENCY,0.0,0.24,-3.0718580567392636e-05
electricity_transfer,M_RECENCY,0.0,0.25,-2.1785733246473815e-05
electricity_transfer,M_RECENCY,0.0,0.26,-1.2852885925554994e-05
electricity_transfer,M_RECENCY,0.0,0.27,-3.920038604636174e-06
electricity_transfer,M_RECENCY,0.0,0.28,5.012808716282647e-06
electricity_transfer,M_RECENCY,0.0,0.29,1.394565603720144e-05
electricity_transfer,M_RECENCY,0.0,0.3,2.287850335812026e-05
electricity_transfer,M_RECENCY,0.0,0.31,3.181135067903908e-05
electricity_transfer,M_RECENCY,0.0,0.32,4.0744197999957875e-05
electricity_transfer,M_RECENCY,0.0,0.33,4.9677045320876696e-05
electricity_transfer,M_RECENCY,0.0,0.34,5.8609892641795544e-05
electricity_transfer,M_RECENCY,0.0,0.35000000000000003,6.754273996271436e-05
electricity_transfer,M_RECENCY,0.0,0.36,7.64755872836331e-05
electricity_transfer,M_RECENCY,0.0,0.37,8.540843460455192e-05
electricity_transfer,M_RECENCY,0.0,0.38,9.434128192547077e-05
electricity_transfer,M_RECENCY,0.0,0.39,0.00010327412924638957
electricity_transfer,M_RECENCY,0.0,0.4,0.00011220697656730841
electricity_transfer,M_RECENCY,0.0,0.41000000000000003,0.00012113982388822721
electricity_transfer,M_RECENCY,0.0,0.42,0.00013007267120914597
electricity_transfer,M_RECENCY,0.0,0.43,0.00013900551853006482
electricity_transfer,M_RECENCY,0.0,0.44,0.0001479383658509836
electricity_transfer,M_RECENCY,0.0,0.45,0.00015687121317190244
electricity_transfer,M_RECENCY,0.0,0.46,0.00016580406049282123
electricity_transfer,M_RECENCY,0.0,0.47000000000000003,0.00017473690781374008
electricity_transfer,M_RECENCY,0.0,0.48,0.00018366975513465887
electricity_transfer,M_RECENCY,0.0,0.49,0.00019260260245557766
electricity_transfer,M_RECENCY,0.0,0.5,0.0002015354497764965
electricity_transfer,M_RECENCY,0.0,0.51,0.00021046829709741536
electricity_transfer,M_RECENCY,0.0,0.52,0.00021940114441833415
electricity_transfer,M_RECENCY,0.0,0.53,0.000228333991739253
electricity_transfer,M_RECENCY,0.0,0.54,0.0002372668390601718
electricity_transfer,M_RECENCY,0.0,0.55,0.00024619968638109064
electricity_transfer,M_RECENCY,0.0,0.56,0.00025513253370200944
electricity_transfer,M_RECENCY,0.0,0.5700000000000001,0.0002640653810229283
electricity_transfer,M_RECENCY,0.0,0.58,0.00027299822834384697
electricity_transfer,M_RECENCY,0.0,0.59,0.0002819310756647658
electricity_transfer,M_RECENCY,0.0,0.6,0.0002908639229856846
electricity_transfer,M_RECENCY,0.0,0.61,0.00029979677030660346
electricity_transfer,M_RECENCY,0.0,0.62,0.00030872961762752225
electricity_transfer,M_RECENCY,0.0,0.63,0.0003176624649484411
electricity_transfer,M_RECENCY,0.0,0.64,0.0003265953122693599
electricity_transfer,M_RECENCY,0.0,0.65,0.00033552815959027874
electricity_transfer,M_RECENCY,0.0,0.66,0.00034446100691119753
electricity_transfer,M_RECENCY,0.0,0.67,0.0003533938542321164
electricity_transfer,M_RECENCY,0.0,0.68,0.00036232670155303523
electricity_transfer,M_RECENCY,0.0,0.6900000000000001,0.000371259548873954
electricity_transfer,M_RECENCY,0.0,0.7000000000000001,0.00038019239619487287
electricity_transfer,M_RECENCY,0.0,0.71,0.00038912524351579156
electricity_transfer,M_RECENCY,0.0,0.72,0.00039805809083671035
electricity_transfer,M_RECENCY,0.0,0.73,0.0004069909381576292
electricity_transfer,M_RECENCY,0.0,0.74,0.000415923785478548
electricity_transfer,M_RECENCY,0.0,0.75,0.00042485663279946684
electricity_transfer,M_RECENCY,0.0,0.76,0.0004337894801203857
electricity_transfer,M_RECENCY,0.0,0.77,0.00044272232744130453
electricity_transfer,M_RECENCY,0.0,0.78,0.00045165517476222327
electricity_transfer,M_RECENCY,0.0,0.79,0.0004605880220831421
electricity_transfer,M_RECENCY,0.0,0.8,0.00046952086940406097
electricity_transfer,M_RECENCY,0.0,0.81,0.0004784537167249798
electricity_transfer,M_RECENCY,0.0,0.8200000000000001,0.00048738656404589856
electricity_transfer,M_RECENCY,0.0,0.8300000000000001,0.0004963194113668174
electricity_transfer,M_RECENCY,0.0,0.84,0.0005052522586877361
electricity_transfer,M_RECENCY,0.0,0.85,0.000514185106008655
electricity_transfer,M_RECENCY,0.0,0.86,0.0005231179533295737
electricity_transfer,M_RECENCY,0.0,0.87,0.0005320508006504926
electricity_transfer,M_RECENCY,0.0,0.88,0.0005409836479714114
electricity_transfer,M_RECENCY,0.0,0.89,0.0005499164952923302
electricity_transfer,M_RECENCY,0.0,0.9,0.000558849342613249
electricity_transfer,M_RECENCY,0.0,0.91,0.0005677821899341679
electricity_transfer,M_RECENCY,0.0,0.92,0.0005767150372550866
electricity_transfer,M_RECENCY,0.0,0.93,0.0005856478845760054
electricity_transfer,M_RECENCY,0.0,0.9400000000000001,0.0005945807318969243
electricity_transfer,M_RECENCY,0.0,0.9500000000000001,0.0006035135792178431
electricity_transfer,M_RECENCY,0.0,0.96,0.0006124464265387619
electricity_transfer,M_RECENCY,0.0,0.97,0.0006213792738596807
electricity_transfer,M_RECENCY,0.0,0.98,0.0006303121211805995
electricity_transfer,M_RECENCY,0.0,0.99,0.0006392449685015183
electricity_transfer,M_RECENCY,0.0,1.0,0.0006481778158224372
electricity_transfer,M_RECENCY,0.1,0.0,-0.0002609328120402488
electricity_transfer,M_RECENCY,0.1,0.01,-0.000251841705761622
electricity_transfer,M_RECENCY,0.1,0.02,-0.00024275059948299506
electricity_transfer,M_RECENCY,0.1,0.03,-0.0002336594932043682
electricity_transfer,M_RECENCY,0.1,0.04,-0.00022456838692574136
electricity_transfer,M_RECENCY,0.1,0.05,-0.00021547728064711449
electricity_transfer,M_RECENCY,0.1,0.06,-0.00020638617436848764
electricity_transfer,M_RECENCY,0.1,0.07,-0.00019729506808986076
electricity_transfer,M_RECENCY,0.1,0.08,-0.00018820396181123394
electricity_transfer,M_RECENCY,0.1,0.09,-0.00017911285553260707
electricity_transfer,M_RECENCY,0.1,0.1,-0.00017002174925398022
electricity_transfer,M_RECENCY,0.1,0.11,-0.00016093064297535335
electricity_transfer,M_RECENCY,0.1,0.12,-0.00015183953669672647
electricity_transfer,M_RECENCY,0.1,0.13,-0.00014274843041809965
electricity_transfer,M_RECENCY,0.1,0.14,-0.00013365732413947277
electricity_transfer,M_RECENCY,0.1,0.15,-0.0001245662178608459
electricity_transfer,M_RECENCY,0.1,0.16,-0.00011547511158221905
electricity_transfer,M_RECENCY,0.1,0.17,-0.00010638400530359216
electricity_transfer,M_RECENCY,0.1,0.18,-9.729289902496537e-05
electricity_transfer,M_RECENCY,0.1,0.19,-8.820179274633848e-05
electricity_transfer,M_RECENCY,0.1,0.2,-7.91106864677116e-05
electricity_transfer,M_RECENCY,0.1,0.21,-7.001958018908479e-05
electricity_transfer,M_RECENCY,0.1,0.22,-6.092847391045791e-05
electricity_transfer,M_RECENCY,0.1,0.23,-5.1837367631831036e-05
electricity_transfer,M_RECENCY,0.1,0.24,-4.274626135320419e-05
electricity_transfer,M_RECENCY,0.1,0.25,-3.3655155074577313e-05
electricity_transfer,M_RECENCY,0.1,0.26,-2.456404879595044e-05
electricity_transfer,M_RECENCY,0.1,0.27,-1.547294251732359e-05
electricity_transfer,M_RECENCY,0.1,0.28,-6.381836238696716e-06
electricity_transfer,M_RECENCY,0.1,0.29,2.709270039930132e-06
electricity_transfer,M_RECENCY,0.1,0.3,1.180037631855698e-05
electricity_transfer,M_RECENCY,0.1,0.31,2.0891482597183855e-05
electricity_transfer,M_RECENCY,0.1,0.32,2.998258887581073e-05
electricity_transfer,M_RECENCY,0.1,0.33,3.907369515443758e-05
electricity_transfer,M_RECENCY,0.1,0.34,4.816480143306448e-05
electricity_transfer,M_RECENCY,0.1,0.35000000000000003,5.725590771169133e-05
electricity_transfer,M_RECENCY,0.1,0.36,6.634701399031812e-05
electricity_transfer,M_RECENCY,0.1,0.37,7.5438120268945e-05
electricity_transfer,M_RECENCY,0.1,0.38,8.452922654757187e-05
electricity_transfer,M_RECENCY,0.1,0.39,9.362033282619872e-05
electricity_transfer,M_RECENCY,0.1,0.4,0.00010271143910482562
electricity_transfer,M_RECENCY,0.1,0.41000000000000003,0.00011180254538345244
electricity_transfer,M_RECENCY,0.1,0.42,0.00012089365166207926
electricity_transfer,M_RECENCY,0.1,0.43,0.00012998475794070614
electricity_transfer,M_RECENCY,0.1,0.44,0.00013907586421933298
electricity_transfer,M_RECENCY,0.1,0.45,0.00014816697049795989
electricity_transfer,M_RECENCY,0.1,0.46,0.0001572580767765867
electricity_transfer,M_RECENCY,0.1,0.47000000000000003,0.0001663491830552136
electricity_transfer,M_RECENCY,0.1,0.48,0.00017544028933384046
electricity_transfer,M_RECENCY,0.1,0.49,0.00018453139561246728
electricity_transfer,M_RECENCY,0.1,0.5,0.00019362250189109418
electricity_transfer,M_RECENCY,0.1,0.51,0.00020271360816972108
electricity_transfer,M_RECENCY,0.1,0.52,0.0002118047144483479
electricity_transfer,M_RECENCY,0.1,0.53,0.0002208958207269748
electricity_transfer,M_RECENCY,0.1,0.54,0.00022998692700560162
electricity_transfer,M_RECENCY,0.1,0.55,0.00023907803328422853
electricity_transfer,M_RECENCY,0.1,0.56,0.0002481691395628554
electricity_transfer,M_RECENCY,0.1,0.5700000000000001,0.00025726024584148225
electricity_transfer,M_RECENCY,0.1,0.58,0.000266351352120109
electricity_transfer,M_RECENCY,0.1,0.59,0.0002754424583987359
electricity_transfer,M_RECENCY,0.1,0.6,0.00028453356467736277
electricity_transfer,M_RECENCY,0.1,0.61,0.00029362467095598964
electricity_transfer,M_RECENCY,0.1,0.62,0.00030271577723461646
electricity_transfer,M_RECENCY,0.1,0.63,0.0003118068835132434
electricity_transfer,M_RECENCY,0.1,0.64,0.0003208979897918702
electricity_transfer,M_RECENCY,0.1,0.65,0.0003299890960704971
electricity_transfer,M_RECENCY,0.1,0.66,0.00033908020234912396
electricity_transfer,M_RECENCY,0.1,0.67,0.00034817130862775084
electricity_transfer,M_RECENCY,0.1,0.68,0.0003572624149063777
electricity_transfer,M_RECENCY,0.1,0.6900000000000001,0.0003663535211850046
electricity_transfer,M_RECENCY,0.1,0.7000000000000001,0.00037544462746363146
electricity_transfer,M_RECENCY,0.1,0.71,0.0003845357337422582
electricity_transfer,M_RECENCY,0.1,0.72,0.00039362684002088505
electricity_transfer,M_RECENCY,0.1,0.73,0.0004027179462995119
electricity_transfer,M_RECENCY,0.1,0.74,0.0004118090525781388
electricity_transfer,M_RECENCY,0.1,0.75,0.00042090015885676567
electricity_transfer,M_RECENCY,0.1,0.76,0.00042999126513539255
electricity_transfer,M_RECENCY,0.1,0.77,0.0004390823714140195
electricity_transfer,M_RECENCY,0.1,0.78,0.00044817347769264624
electricity_transfer,M_RECENCY,0.1,0.79,0.0004572645839712731
electricity_transfer,M_RECENCY,0.1,0.8,0.00046635569024990005
electricity_transfer,M_RECENCY,0.1,0.81,0.0004754467965285269
electricity_transfer,M_RECENCY,0.1,0.8200000000000001,0.0004845379028071537
electricity_transfer,M_RECENCY,0.1,0.8300000000000001,0.0004936290090857806
electricity_transfer,M_RECENCY,0.1,0.84,0.0005027201153644074
electricity_transfer,M_RECENCY,0.1,0.85,0.0005118112216430343
electricity_transfer,M_RECENCY,0.1,0.86,0.0005209023279216611
electricity_transfer,M_RECENCY,0.1,0.87,0.000529993434200288
electricity_transfer,M_RECENCY,0.1,0.88,0.0005390845404789148
electricity_transfer,M_RECENCY,0.1,0.89,0.0005481756467575418
electricity_transfer,M_RECENCY,0.1,0.9,0.0005572667530361686
electricity_transfer,M_RECENCY,0.1,0.91,0.0005663578593147955
electricity_transfer,M_RECENCY,0.1,0.92,0.0005754489655934223
electricity_transfer,M_RECENCY,0.1,0.93,0.0005845400718720491
electricity_transfer,M_RECENCY,0.1,0.9400000000000001,0.000593631178150676
electricity_transfer,M_RECENCY,0.1,0.9500000000000001,0.0006027222844293029
electricity_transfer,M_RECENCY,0.1,0.96,0.0006118133907079297
electricity_transfer,M_RECENCY,0.1,0.97,0.0006209044969865566
electricity_transfer,M_RECENCY,0.1,0.98,0.0006299956032651834
electricity_transfer,M_RECENCY,0.1,0.99,0.0006390867095438103
electricity_transfer,M_RECENCY,0.1,1.0,0.0006481778158224372
electricity_transfer,M_RECENCY,0.5,0.0,-0.00032423639512346725
electricity_transfer,M_RECENCY,0.5,0.01,-0.0003145122530140082
electricity_transfer,M_RECENCY,0.5,0.02,-0.00030478811090454917
electricity_transfer,M_RECENCY,0.5,0.03,-0.00029506396879509013
electricity_transfer,M_RECENCY,0.5,0.04,-0.00028533982668563104
electricity_transfer,M_RECENCY,0.5,0.05,-0.000275615684576172
electricity_transfer,M_RECENCY,0.5,0.06,-0.00026589154246671297
electricity_transfer,M_RECENCY,0.5,0.07,-0.00025616740035725393
electricity_transfer,M_RECENCY,0.5,0.08,-0.00024644325824779495
electricity_transfer,M_RECENCY,0.5,0.09,-0.00023671911613833585
electricity_transfer,M_RECENCY,0.5,0.1,-0.0002269949740288768
electricity_transfer,M_RECENCY,0.5,0.11,-0.00021727083191941778
electricity_transfer,M_RECENCY,0.5,0.12,-0.00020754668980995874
electricity_transfer,M_RECENCY,0.5,0.13,-0.00019782254770049965
electricity_transfer,M_RECENCY,0.5,0.14,-0.0001880984055910406
electricity_transfer,M_RECENCY,0.5,0.15,-0.0001783742634815816
electricity_transfer,M_RECENCY,0.5,0.16,-0.00016865012137212254
electricity_transfer,M_RECENCY,0.5,0.17,-0.00015892597926266345
electricity_transfer,M_RECENCY,0.5,0.18,-0.00014920183715320446
electricity_transfer,M_RECENCY,0.5,0.19,-0.0001394776950437454
electricity_transfer,M_RECENCY,0.5,0.2,-0.00012975355293428639
electricity_transfer,M_RECENCY,0.5,0.21,-0.00012002941082482735
electricity_transfer,M_RECENCY,0.5,0.22,-0.00011030526871536828
electricity_transfer,M_RECENCY,0.5,0.23,-0.00010058112660590922
electricity_transfer,M_RECENCY,0.5,0.24,-9.085698449645021e-05
electricity_transfer,M_RECENCY,0.5,0.25,-8.113284238699114e-05
electricity_transfer,M_RECENCY,0.5,0.26,-7.14087002775321e-05
electricity_transfer,M_RECENCY,0.5,0.27,-6.168455816807304e-05
electricity_transfer,M_RECENCY,0.5,0.28,-5.1960416058614004e-05
electricity_transfer,M_RECENCY,0.5,0.29,-4.2236273949154967e-05
electricity_transfer,M_RECENCY,0.5,0.3,-3.251213183969593e-05
electricity_transfer,M_RECENCY,0.5,0.31,-2.2787989730236864e-05
electricity_transfer,M_RECENCY,0.5,0.32,-1.3063847620777827e-05
electricity_transfer,M_RECENCY,0.5,0.33,-3.339705511318762e-06
electricity_transfer,M_RECENCY,0.5,0.34,6.384436598140303e-06
electricity_transfer,M_RECENCY,0.5,0.35000000000000003,1.6108578707599367e-05
electricity_transfer,M_RECENCY,0.5,0.36,2.5832720817058324e-05
electricity_transfer,M_RECENCY,0.5,0.37,3.555686292651736e-05
electricity_transfer,M_RECENCY,0.5,0.38,4.528100503597645e-05
electricity_transfer,M_RECENCY,0.5,0.39,5.5005147145435464e-05
electricity_transfer,M_RECENCY,0.5,0.4,6.472928925489456e-05
electricity_transfer,M_RECENCY,0.5,0.41000000000000003,7.445343136435357e-05
electricity_transfer,M_RECENCY,0.5,0.42,8.417757347381255e-05
electricity_transfer,M_RECENCY,0.5,0.43,9.390171558327164e-05
electricity_transfer,M_RECENCY,0.5,0.44,0.00010362585769273065
electricity_transfer,M_RECENCY,0.5,0.45,0.00011334999980218974
electricity_transfer,M_RECENCY,0.5,0.46,0.00012307414191164875
electricity_transfer,M_RECENCY,0.5,0.47000000000000003,0.00013279828402110785
electricity_transfer,M_RECENCY,0.5,0.48,0.00014252242613056686
electricity_transfer,M_RECENCY,0.5,0.49,0.0001522465682400259
electricity_transfer,M_RECENCY,0.5,0.5,0.00016197071034948496
electricity_transfer,M_RECENCY,0.5,0.51,0.00017169485245894402
electricity_transfer,M_RECENCY,0.5,0.52,0.00018141899456840306
electricity_transfer,M_RECENCY,0.5,0.53,0.00019114313667786213
electricity_transfer,M_RECENCY,0.5,0.54,0.00020086727878732116
