arm,seed,lead,pinball,raw_pinball,nmae,raw_mae,coverage,width,crossing
STATIC_LONG512,92401,14,0.17580788290763483,32.72067431873745,0.2207567871937254,41.31142016251882,0.7916666666666666,0.6601157188415527,0.0
STATIC_LONG512,92401,15,0.17100683017230445,28.371901260481945,0.21823613490237367,36.257461865743004,0.78125,0.6612279415130615,0.0
STATIC_LONG512,92401,16,0.16968279646376164,24.105613160133363,0.21270665307363545,28.959601481755573,0.8125,0.6565887928009033,0.0
STATIC_LONG512,92401,17,0.17789906871974004,27.93821322388119,0.22168409337379003,34.86608497301737,0.75,0.6459018588066101,0.0
STATIC_LONG512,92401,18,0.1748565788912491,25.298292856746247,0.22075499169462587,31.32294551531474,0.8020833333333334,0.6512888073921204,0.0
STATIC_LONG512,92401,19,0.18353418904696947,30.53982582887014,0.22744777390238669,37.29304858048757,0.7708333333333334,0.6581825613975525,0.0
STATIC_LONG512,92401,20,0.18583563129404204,33.970012333658005,0.23581180256753353,42.90597701072693,0.78125,0.6557279229164124,0.0
STATIC_LONG512,92401,21,0.19505856297874322,38.87026818063524,0.24415900379752306,48.73254211743673,0.6770833333333334,0.6504446864128113,0.0
STATIC_LONG512,92401,22,0.17944384420346818,37.7185388052905,0.22674608767077545,46.86012311776479,0.71875,0.649325430393219,0.0
STATIC_LONG512,92401,23,0.20967309746784366,45.9523434612486,0.25956883628522714,56.10334050655365,0.75,0.6324855089187622,0.0
STATIC_LONG512,92401,24,0.2177212142347018,42.08569638729096,0.2641839503511669,51.27513154347738,0.7083333333333334,0.6231467127799988,0.0026041666666666665
STATIC_LONG512,92401,25,0.17327052644997296,32.79679167712176,0.22502526190941544,41.339816888173424,0.7708333333333334,0.6215439438819885,0.0026041666666666665
STATIC_LONG512,92401,26,0.16961230001892505,32.890239023279264,0.21472341091051947,41.41936127344767,0.8125,0.6327512264251709,0.0
STATIC_LONG512,92401,27,0.17835315151654985,32.97359014528769,0.22760812801139116,41.49480013052622,0.75,0.6520331501960754,0.0
STATIC_LONG512,92401,28,0.20128925657356733,40.2479141358976,0.2567924797431302,50.88014300664266,0.7604166666666666,0.6630367636680603,0.0
STATIC_LONG512,92401,29,0.17743634059044963,36.4006963941786,0.21566839125589002,45.84442432721456,0.7395833333333334,0.6558191180229187,0.0
STATIC_LONG512,92401,30,0.17521743077465435,29.877984916722337,0.220378505959158,37.66185132662455,0.7916666666666666,0.6552266478538513,0.0
STATIC_LONG512,92401,31,0.20591613851468202,42.087166787959916,0.25621475825132833,51.289780815442406,0.7916666666666666,0.6537556648254395,0.0
STATIC_LONG512,92401,32,0.18946233256781472,33.32295706272125,0.2280143786919577,39.908125718434654,0.78125,0.6622942686080933,0.0
STATIC_LONG512,92401,33,0.16605980053594113,25.396107021967566,0.2011384799094401,32.85435152053833,0.7604166666666666,0.678955614566803,0.0
STATIC_LONG512,92401,34,0.17639412953621636,25.7547943909963,0.22211109486504113,33.45530239741007,0.7916666666666666,0.713047981262207,0.0
