panel,kind,stage,condition,b,i,o,C3,MAG,difference,MAG_gain_pct
ettm1,standard,fixed1024,POINT4,81552,81551,81552,0.4103328834227142,0.41025573012818767,7.715329452659208e-05,0.01880261067137307
ettm1,standard,fixed1024,POINT4,81552,81552,81551,0.41025519868191884,0.41018479508943256,7.040359248635514e-05,0.01716092634841681
ettm1,standard,fixed1024,POINT4,81552,81552,81552,0.410331598974562,0.41024840179514094,8.319717942120654e-05,0.020275596524644994
ettm1,standard,fixed1024,POINT8,81551,81551,81551,0.40698160177959875,0.40668405368141963,0.0002975480981790269,0.07311094577198218
ettm1,standard,fixed1024,POINT8,81551,81551,81552,0.40697367854232436,0.40677682386749375,0.00019685467483021156,0.04837037017609951
ettm1,standard,fixed1024,POINT8,81551,81552,81551,0.40606306391742264,0.4057950513606063,0.0002680125568162166,0.06600269284051895
ettm1,standard,fixed1024,POINT8,81551,81552,81552,0.40637873301899125,0.4060226868541478,0.0003560461648436957,0.08761436953125612
ettm1,standard,fixed1024,POINT8,81552,81551,81551,0.4146735791930479,0.41469643714997645,-2.2857956929065652e-05,-0.005512277144241282
ettm1,standard,fixed1024,POINT8,81552,81551,81552,0.414739736594549,0.41467812318633135,6.161340821729945e-05,0.014855921143030703
ettm1,standard,fixed1024,POINT8,81552,81552,81551,0.4144179731408856,0.4143370894119412,8.088372894404935e-05,0.0195174278593733
ettm1,standard,fixed1024,POINT8,81552,81552,81552,0.41435989851301214,0.4142462022596222,0.00011369625338969805,0.02743900985537278
ettm1,standard,fixed1024,REFERENCE,81551,81551,81551,0.4051053776375453,0.4048968645366898,0.00020851310085544695,0.051471323849471874
ettm1,standard,fixed1024,REFERENCE,81551,81551,81552,0.4051247284640805,0.4049747420129835,0.00014998645109682814,0.03702228981811619
ettm1,standard,fixed1024,REFERENCE,81551,81552,81551,0.40465194161343676,0.4045781229583145,7.381865512213288e-05,0.018242506097413395
ettm1,standard,fixed1024,REFERENCE,81551,81552,81552,0.4049410597286712,0.4047259910645977,0.00021506866407333897,0.053111103185595615
ettm1,standard,fixed1024,REFERENCE,81552,81551,81551,0.40987146985986367,0.40986591477998724,5.55507987652019e-06,0.001355322408368528
ettm1,standard,fixed1024,REFERENCE,81552,81551,81552,0.40996138157575385,0.4099100571268905,5.1324448863355066e-05,0.0125193374717592
ettm1,standard,fixed1024,REFERENCE,81552,81552,81551,0.4098363597569511,0.40977221801502356,6.414174192768778e-05,0.01565057379626501
ettm1,standard,fixed1024,REFERENCE,81552,81552,81552,0.409899646478799,0.4098259201621996,7.372631659962323e-05,0.01798643088203701
ettm1,standard,fixed1024,SHIFT4,81551,81551,81551,0.5430501516570164,0.5434056261460379,-0.0003554744890211831,-0.06545886930268205
ettm1,standard,fixed1024,SHIFT4,81551,81551,81552,0.5444424748119934,0.5452094811106044,-0.0007670062986114984,-0.14087921756588898
ettm1,standard,fixed1024,SHIFT4,81551,81552,81551,0.5415806618455039,0.541867655194065,-0.0002869933485610955,-0.052991801365862984
ettm1,standard,fixed1024,SHIFT4,81551,81552,81552,0.5419723435905799,0.5420656607201748,-9.331712959497114e-05,-0.017218061160970483
ettm1,standard,fixed1024,SHIFT4,81552,81551,81551,0.5518092726111445,0.5516814736125923,0.00012779899855211636,0.023159994747347288
ettm1,standard,fixed1024,SHIFT4,81552,81551,81552,0.5529759910606419,0.553303447519775,-0.00032745645913295307,-0.0592171205308338
ettm1,standard,fixed1024,SHIFT4,81552,81552,81551,0.5532981059788068,0.5523026304439339,0.0009954755348727648,0.17991667134152362
ettm1,standard,fixed1024,SHIFT4,81552,81552,81552,0.5534885693262587,0.5533580900240307,0.00013047930222752618,0.02357398317843381
ettm1,standard,fixed1024,SHIFT8,81551,81551,81551,0.5418255956770214,0.5423303153603583,-0.0005047196833371671,-0.09315168706759049
ettm1,standard,fixed1024,SHIFT8,81551,81551,81552,0.5418598059683324,0.5422904559013867,-0.0004306499330543063,-0.07947626458188975
ettm1,standard,fixed1024,SHIFT8,81551,81552,81551,0.5425207616566512,0.5443848295528945,-0.0018640678962434554,-0.3435938360315104
ettm1,standard,fixed1024,SHIFT8,81551,81552,81552,0.542308852912024,0.5438138143579894,-0.0015049614459655403,-0.27751002733670704
ettm1,standard,fixed1024,SHIFT8,81552,81551,81551,0.5545579246115496,0.55484605779343,-0.00028813318188049644,-0.05195727427073099
ettm1,standard,fixed1024,SHIFT8,81552,81551,81552,0.5538591409988427,0.5545970840065256,-0.0007379430076836116,-0.13323658545253722
ettm1,standard,fixed1024,SHIFT8,81552,81552,81551,0.5564931593191299,0.5567564013970732,-0.0002632420779430187,-0.04730374013313941
ettm1,standard,fixed1024,SHIFT8,81552,81552,81552,0.5563107567134941,0.5571557132595927,-0.0008449565460984234,-0.15188571062155196
ettm1,standard,fixed1024,SHIFT_POINT,81551,81551,81551,0.5821651596759516,0.5825074144990448,-0.00034225482309346183,-0.05878998724072904
ettm1,standard,fixed1024,SHIFT_POINT,81551,81551,81552,0.5835631317374874,0.58439504984461,-0.0008319181071221645,-0.1425583731866732
ettm1,standard,fixed1024,SHIFT_POINT,81551,81552,81551,0.5811264192348703,0.5813895461817394,-0.00026312694686922845,-0.04527877896442393
ettm1,standard,fixed1024,SHIFT_POINT,81551,81552,81552,0.5810212725204853,0.5812694095924945,-0.0002481370720088952,-0.04270705458553525
ettm1,standard,fixed1024,SHIFT_POINT,81552,81551,81551,0.593476552453051,0.5931587338100627,0.0003178186429881702,0.053552013415612124
ettm1,standard,fixed1024,SHIFT_POINT,81552,81551,81552,0.594495734369606,0.5948942527333785,-0.0003985183637726967,-0.06703468851551632
ettm1,standard,fixed1024,SHIFT_POINT,81552,81552,81551,0.594628058701594,0.5936934842769327,0.000934574424661139,0.15716958037631765
ettm1,standard,fixed1024,SHIFT_POINT,81552,81552,81552,0.5948157609292063,0.5947047377931485,0.00011102313605780914,0.018665130171462097
ettm1,standard,selected,BURST16,81551,81551,81551,0.46103509445451246,0.46103509445451246,0.0,0.0
ettm1,standard,selected,BURST16,81551,81551,81552,0.46103509445451246,0.46103509445451246,0.0,0.0
ettm1,standard,selected,BURST16,81551,81552,81551,0.46103509445451246,0.46103509445451246,0.0,0.0
ettm1,standard,selected,BURST16,81551,81552,81552,0.46103509445451246,0.46103509445451246,0.0,0.0
ettm1,standard,selected,BURST16,81552,81551,81551,0.4733577138189085,0.47391583168059176,-0.0005581178616833884,-0.117906151181241
ettm1,standard,selected,BURST16,81552,81551,81552,0.4732644001547445,0.47358614176437025,-0.0003217416096254384,-0.06798348016885228
ettm1,standard,selected,BURST16,81552,81552,81551,0.4732624475470843,0.4732624475470843,0.0,0.0
ettm1,standard,selected,BURST16,81552,81552,81552,0.47243353376832065,0.4732624475470843,-0.0008289137787640094,-0.17545616886088894
ettm1,standard,selected,BURST4,81551,81551,81551,0.4159144730679218,0.4159144730679218,0.0,0.0
ettm1,standard,selected,BURST4,81551,81551,81552,0.4159144730679218,0.4159144730679218,0.0,0.0
ettm1,standard,selected,BURST4,81551,81552,81551,0.4159144730679218,0.4159144730679218,0.0,0.0
ettm1,standard,selected,BURST4,81551,81552,81552,0.4159144730679218,0.4159144730679218,0.0,0.0
ettm1,standard,selected,BURST4,81552,81551,81551,0.4225797321841356,0.42259589219069826,-1.6160006562904172e-05,-0.003824131952419948
ettm1,standard,selected,BURST4,81552,81551,81552,0.42273551459564623,0.4226590899144489,7.642468119724419e-05,0.01807860436574526
ettm1,standard,selected,BURST4,81552,81552,81551,0.4226344057144852,0.4226344057144852,0.0,0.0
ettm1,standard,selected,BURST4,81552,81552,81552,0.42249090136030215,0.4226344057144852,-0.0001435043541830578,-0.03396625908889731
ettm1,standard,selected,BURST8,81551,81551,81551,0.4179032113755652,0.4179032113755652,0.0,0.0
ettm1,standard,selected,BURST8,81551,81551,81552,0.4179032113755652,0.4179032113755652,0.0,0.0
ettm1,standard,selected,BURST8,81551,81552,81551,0.4179032113755652,0.4179032113755652,0.0,0.0
ettm1,standard,selected,BURST8,81551,81552,81552,0.4179032113755652,0.4179032113755652,0.0,0.0
ettm1,standard,selected,BURST8,81552,81551,81551,0.42775495140421455,0.42775395533233124,9.96071883202802e-07,0.0002328603982099897
ettm1,standard,selected,BURST8,81552,81551,81552,0.42754325383649766,0.4275158960133487,2.7357823149036986e-05,0.006398843369307201
ettm1,standard,selected,BURST8,81552,81552,81551,0.4264877816744346,0.4264877816744346,0.0,0.0
ettm1,standard,selected,BURST8,81552,81552,81552,0.42726533960671575,0.4264877816744346,0.0007775579322812092,0.1819847902937614
ettm1,standard,selected,FAULT,81551,81551,81551,0.41899356985425923,0.41899356985425923,0.0,0.0
ettm1,standard,selected,FAULT,81551,81551,81552,0.41899356985425923,0.41899356985425923,0.0,0.0
ettm1,standard,selected,FAULT,81551,81552,81551,0.41899356985425923,0.41899356985425923,0.0,0.0
ettm1,standard,selected,FAULT,81551,81552,81552,0.41899356985425923,0.41899356985425923,0.0,0.0
ettm1,standard,selected,FAULT,81552,81551,81551,0.42777152453617395,0.42787115302318596,-9.962848701184485e-05,-0.02329011663875254
ettm1,standard,selected,FAULT,81552,81551,81552,0.42774499715220127,0.42775477358432046,-9.776432119257446e-06,-0.0022855748598688513
ettm1,standard,selected,FAULT,81552,81552,81551,0.4274018437956737,0.4274018437956737,0.0,0.0
ettm1,standard,selected,FAULT,81552,81552,81552,0.4274354295728715,0.4274018437956737,3.358577719790102e-05,0.00785750896491259
ettm1,standard,selected,POINT16,81551,81551,81551,0.4088139481757737,0.4088139481757737,0.0,0.0
ettm1,standard,selected,POINT16,81551,81551,81552,0.4088139481757737,0.4088139481757737,0.0,0.0
ettm1,standard,selected,POINT16,81551,81552,81551,0.4088139481757737,0.4088139481757737,0.0,0.0
ettm1,standard,selected,POINT16,81551,81552,81552,0.4088139481757737,0.4088139481757737,0.0,0.0
ettm1,standard,selected,POINT16,81552,81551,81551,0.41796276322699416,0.41800329180477064,-4.0528577776233286e-05,-0.009696695816469744
ettm1,standard,selected,POINT16,81552,81551,81552,0.41785419430905557,0.417833660499236,2.05338098197206e-05,0.004914108820583784
ettm1,standard,selected,POINT16,81552,81552,81551,0.4171160957391974,0.4171160957391974,0.0,0.0
ettm1,standard,selected,POINT16,81552,81552,81552,0.4177313052143175,0.4171160957391974,0.0006152094751199822,0.14727396952075408
ettm1,standard,selected,POINT4,81551,81551,81551,0.40481165125341867,0.40481165125341867,0.0,0.0
ettm1,standard,selected,POINT4,81551,81551,81552,0.40481165125341867,0.40481165125341867,0.0,0.0
ettm1,standard,selected,POINT4,81551,81552,81551,0.40481165125341867,0.40481165125341867,0.0,0.0
ettm1,standard,selected,POINT4,81551,81552,81552,0.40481165125341867,0.40481165125341867,0.0,0.0
ettm1,standard,selected,POINT4,81552,81551,81551,0.410300407389745,0.4102615099807477,3.88974089973492e-05,0.009480226755027443
ettm1,standard,selected,POINT4,81552,81551,81552,0.4103328834227142,0.41025573012818767,7.715329452659208e-05,0.01880261067137307
ettm1,standard,selected,POINT4,81552,81552,81551,0.4104273337613185,0.4104273337613185,0.0,0.0
ettm1,standard,selected,POINT4,81552,81552,81552,0.410331598974562,0.4104273337613185,-9.573478675637781e-05,-0.0233310783268029
ettm1,standard,selected,POINT8,81551,81551,81551,0.4054830407983641,0.4054830407983641,0.0,0.0
ettm1,standard,selected,POINT8,81551,81551,81552,0.4054830407983641,0.4054830407983641,0.0,0.0
ettm1,standard,selected,POINT8,81551,81552,81551,0.4054830407983641,0.4054830407983641,0.0,0.0
ettm1,standard,selected,POINT8,81551,81552,81552,0.4054830407983641,0.4054830407983641,0.0,0.0
ettm1,standard,selected,POINT8,81552,81551,81551,0.4146735791930479,0.41469643714997645,-2.2857956929065652e-05,-0.005512277144241282
ettm1,standard,selected,POINT8,81552,81551,81552,0.414739736594549,0.41467812318633135,6.161340821729945e-05,0.014855921143030703
ettm1,standard,selected,POINT8,81552,81552,81551,0.41448299833752245,0.41448299833752245,0.0,0.0
ettm1,standard,selected,POINT8,81552,81552,81552,0.41435989851301214,0.41448299833752245,-0.00012309982451030562,-0.029708430992493817
ettm1,standard,selected,REFERENCE,81551,81551,81551,0.40455151463912303,0.40455151463912303,0.0,0.0
ettm1,standard,selected,REFERENCE,81551,81551,81552,0.40455151463912303,0.40455151463912303,0.0,0.0
ettm1,standard,selected,REFERENCE,81551,81552,81551,0.40455151463912303,0.40455151463912303,0.0,0.0
ettm1,standard,selected,REFERENCE,81551,81552,81552,0.40455151463912303,0.40455151463912303,0.0,0.0
ettm1,standard,selected,REFERENCE,81552,81551,81551,0.40987146985986367,0.40986591477998724,5.55507987652019e-06,0.001355322408368528
ettm1,standard,selected,REFERENCE,81552,81551,81552,0.40996138157575385,0.4099100571268905,5.1324448863355066e-05,0.0125193374717592
ettm1,standard,selected,REFERENCE,81552,81552,81551,0.41012115197724236,0.41012115197724236,0.0,0.0
ettm1,standard,selected,REFERENCE,81552,81552,81552,0.409899646478799,0.41012115197724236,-0.00022150549844292245,-0.054038958156159146
ettm1,standard,selected,SHIFT4,81551,81551,81551,0.545946681377002,0.545946681377002,0.0,0.0
ettm1,standard,selected,SHIFT4,81551,81551,81552,0.545946681377002,0.545946681377002,0.0,0.0
ettm1,standard,selected,SHIFT4,81551,81552,81551,0.545946681377002,0.545946681377002,0.0,0.0
ettm1,standard,selected,SHIFT4,81551,81552,81552,0.545946681377002,0.545946681377002,0.0,0.0
ettm1,standard,selected,SHIFT4,81552,81551,81551,0.5518092726111445,0.5516814736125923,0.00012779899855211636,0.023159994747347288
ettm1,standard,selected,SHIFT4,81552,81551,81552,0.5529759910606419,0.553303447519775,-0.00032745645913295307,-0.0592171205308338
ettm1,standard,selected,SHIFT4,81552,81552,81551,0.5568625036863598,0.5568625036863598,0.0,0.0
ettm1,standard,selected,SHIFT4,81552,81552,81552,0.5534885693262587,0.5568625036863598,-0.003373934360101415,-0.609576158764829
ettm1,standard,selected,SHIFT8,81551,81551,81551,0.538886658928135,0.538886658928135,0.0,0.0
ettm1,standard,selected,SHIFT8,81551,81551,81552,0.538886658928135,0.538886658928135,0.0,0.0
ettm1,standard,selected,SHIFT8,81551,81552,81551,0.538886658928135,0.538886658928135,0.0,0.0
ettm1,standard,selected,SHIFT8,81551,81552,81552,0.538886658928135,0.538886658928135,0.0,0.0
ettm1,standard,selected,SHIFT8,81552,81551,81551,0.5545579246115496,0.55484605779343,-0.00028813318188049644,-0.05195727427073099
ettm1,standard,selected,SHIFT8,81552,81551,81552,0.5538591409988427,0.5545970840065256,-0.0007379430076836116,-0.13323658545253722
ettm1,standard,selected,SHIFT8,81552,81552,81551,0.5518498844387242,0.5518498844387242,0.0,0.0
ettm1,standard,selected,SHIFT8,81552,81552,81552,0.5563107567134941,0.5518498844387242,0.004460872274769984,0.8018669818867767
ettm1,standard,selected,SHIFT_POINT,81551,81551,81551,0.5821832958687507,0.5821832958687507,0.0,0.0
ettm1,standard,selected,SHIFT_POINT,81551,81551,81552,0.5821832958687507,0.5821832958687507,0.0,0.0
ettm1,standard,selected,SHIFT_POINT,81551,81552,81551,0.5821832958687507,0.5821832958687507,0.0,0.0
ettm1,standard,selected,SHIFT_POINT,81551,81552,81552,0.5821832958687507,0.5821832958687507,0.0,0.0
ettm1,standard,selected,SHIFT_POINT,81552,81551,81551,0.593476552453051,0.5931587338100627,0.0003178186429881702,0.053552013415612124
ettm1,standard,selected,SHIFT_POINT,81552,81551,81552,0.594495734369606,0.5948942527333785,-0.0003985183637726967,-0.06703468851551632
ettm1,standard,selected,SHIFT_POINT,81552,81552,81551,0.5974310433023928,0.5974310433023928,0.0,0.0
ettm1,standard,selected,SHIFT_POINT,81552,81552,81552,0.5948157609292063,0.5974310433023928,-0.002615282373186217,-0.4396794007443059
