panel,kind,stage,arm,b,i,o,step,condition,nmae,mae,pinball
electricity_transfer,standard,selected,C3,81552,81551,81552,768,SHIFT8,0.3666708346458846,2930.6309901776217,0.2946342283604062
electricity_transfer,standard,selected,C3,81552,81551,81552,768,SHIFT_POINT,0.33251187965664336,2184.7946690092963,0.26504488300251194
electricity_transfer,standard,selected,C3,81552,81552,81551,768,BURST16,0.2812172520173381,2233.1680389419926,0.22825537463042758
electricity_transfer,standard,selected,C3,81552,81552,81551,768,BURST4,0.24974316378363,1722.4279537222028,0.2001964769703023
electricity_transfer,standard,selected,C3,81552,81552,81551,768,BURST8,0.2628083256313068,2137.7541315122216,0.21206452884596355
electricity_transfer,standard,selected,C3,81552,81552,81551,768,FAULT,0.2534987053110324,1738.9120771810897,0.20382595941388837
electricity_transfer,standard,selected,C3,81552,81552,81551,768,POINT16,0.24505032204304733,1471.8512694543606,0.19631567102936634
electricity_transfer,standard,selected,C3,81552,81552,81551,768,POINT4,0.23997210146637996,1413.8236681162525,0.19230482346737485
electricity_transfer,standard,selected,C3,81552,81552,81551,768,POINT8,0.24220106692449223,1454.4474013395084,0.19381888153989563
electricity_transfer,standard,selected,C3,81552,81552,81551,768,REFERENCE,0.23851509713045033,1393.9977466726268,0.19137987562446154
electricity_transfer,standard,selected,C3,81552,81552,81551,768,SHIFT4,0.318719471123499,2068.865738598079,0.2549456569869407
electricity_transfer,standard,selected,C3,81552,81552,81551,768,SHIFT8,0.36867171879525173,2953.322822374788,0.29604553193248373
electricity_transfer,standard,selected,C3,81552,81552,81551,768,SHIFT_POINT,0.33422743595172755,2221.2056601357945,0.26651965269436023
electricity_transfer,standard,selected,C3,81552,81552,81552,768,BURST16,0.28005041690932775,2222.3387011253362,0.22721598006000954
electricity_transfer,standard,selected,C3,81552,81552,81552,768,BURST4,0.2493430623085505,1717.4031644286733,0.199872603475811
electricity_transfer,standard,selected,C3,81552,81552,81552,768,BURST8,0.2622082720721638,2124.420929318323,0.21155471915896465
electricity_transfer,standard,selected,C3,81552,81552,81552,768,FAULT,0.25302742287099594,1734.3116124664546,0.2034297909914672
electricity_transfer,standard,selected,C3,81552,81552,81552,768,POINT16,0.2447769502763997,1471.9943725756311,0.19610199886060942
electricity_transfer,standard,selected,C3,81552,81552,81552,768,POINT4,0.23983599645256454,1415.398287825621,0.192198740412931
electricity_transfer,standard,selected,C3,81552,81552,81552,768,POINT8,0.24194983920696925,1454.314219525142,0.19363470398047766
electricity_transfer,standard,selected,C3,81552,81552,81552,768,REFERENCE,0.23842922966221516,1396.412643442687,0.19131260237638975
electricity_transfer,standard,selected,C3,81552,81552,81552,768,SHIFT4,0.3188698854221856,2076.176000485431,0.25502738261087843
electricity_transfer,standard,selected,C3,81552,81552,81552,768,SHIFT8,0.3676752283120135,2953.912944068249,0.295042754404396
electricity_transfer,standard,selected,C3,81552,81552,81552,768,SHIFT_POINT,0.3341265415484771,2223.979326263892,0.2664875790092676
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81551,768,BURST16,0.2899339130373352,2456.655015516124,0.2350487876929378
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81551,768,BURST4,0.25318313154566385,1736.5811796071357,0.20298427812651082
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81551,768,BURST8,0.26666456373960434,2149.7518180385086,0.21532768374265931
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81551,768,FAULT,0.2581277463982322,1800.5482675872263,0.2074877302011205
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81551,768,POINT16,0.24924667998789377,1521.3948420557572,0.19950694213731893
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81551,768,POINT4,0.24366664242811167,1451.4581861570332,0.19517758405320157
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81551,768,POINT8,0.24607154765078434,1487.448564148799,0.19688110545409454
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81551,768,REFERENCE,0.24185982864283445,1416.7001583251986,0.19409742624094903
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81551,768,SHIFT4,0.32045840554791005,2114.8291687505784,0.25644330192584236
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81551,768,SHIFT8,0.36070907067080343,2766.900901355957,0.290032321917324
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81551,768,SHIFT_POINT,0.33585635955350995,2300.820631217479,0.2684145645823508
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81552,1024,BURST16,0.29136221058853445,2513.04995628279,0.23608149052860752
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81552,1024,BURST4,0.25298979394938564,1735.451660408071,0.20288191788424745
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81552,1024,BURST8,0.26676515957091484,2156.6093997624994,0.21544505943516082
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81552,1024,FAULT,0.25831763114526635,1811.7659115866288,0.2076570397199451
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81552,1024,POINT16,0.24926121800063544,1525.5494991311862,0.1995679235287146
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81552,1024,POINT4,0.24356951042847813,1450.1192749905458,0.1951402374874627
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81552,1024,POINT8,0.24595789433364953,1489.8156789446803,0.19682560945547742
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81552,1024,REFERENCE,0.24177928050682446,1414.9751014251378,0.19404841960739624
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81552,1024,SHIFT4,0.3175848723539824,2084.2100570252537,0.25400659858522456
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81552,1024,SHIFT8,0.3571707677818536,2734.297858075337,0.2877505174788798
electricity_transfer,standard,selected,MAG_ONLY,81551,81551,81552,1024,SHIFT_POINT,0.3337544108257083,2262.1464680165186,0.2665580100797702
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81551,768,BURST16,0.28890229531935296,2431.95864901779,0.23408363899400086
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81551,768,BURST4,0.25287182245720835,1734.578391275587,0.202677236497034
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81551,768,BURST8,0.2662669856336948,2142.190902080125,0.214907271294046
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81551,768,FAULT,0.2577511320342125,1794.940385382186,0.20710913150885363
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81551,768,POINT16,0.24897140228130138,1520.7049301006773,0.19921647230837738
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81551,768,POINT4,0.24358418650544247,1453.0846970643324,0.1950667920709537
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81551,768,POINT8,0.2459101000082753,1487.124742754604,0.19670337788870973
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81551,768,REFERENCE,0.24179154854668614,1419.3038194509863,0.19399751424680356
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81551,768,SHIFT4,0.3211921942148799,2116.404064768105,0.2570585274757726
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81551,768,SHIFT8,0.36081561169528414,2758.387232575207,0.2900312864736966
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81551,768,SHIFT_POINT,0.33692437737879155,2309.451470948143,0.26931615611982773
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81552,1024,BURST16,0.2893122780614722,2452.0188669217896,0.23421438249820442
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81552,1024,BURST4,0.2526052514250997,1735.1765241874964,0.20249060120836537
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81552,1024,BURST8,0.26617360602713835,2147.0647449884564,0.21481964482036564
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81552,1024,FAULT,0.2576911506479205,1799.5855291187352,0.20703825857074415
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81552,1024,POINT16,0.2488004904915176,1521.13262015878,0.19909939417087846
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81552,1024,POINT4,0.2435085343248785,1453.752569086093,0.19500962383259535
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81552,1024,POINT8,0.24574674355741669,1488.3678493697953,0.1965959048940558
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81552,1024,REFERENCE,0.2417492301456931,1420.595407431916,0.19394791589266508
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81552,1024,SHIFT4,0.31884375967089396,2071.152597001,0.2551704355523292
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81552,1024,SHIFT8,0.3578492277314234,2725.1162292039116,0.28798731219914375
electricity_transfer,standard,selected,MAG_ONLY,81551,81552,81552,1024,SHIFT_POINT,0.3356960668264012,2278.2640295119804,0.2683252537687353
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81551,768,BURST16,0.28240889301850247,2244.515095536568,0.22943351729856762
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81551,768,BURST4,0.2503262604362171,1720.7617444145144,0.2006672788835325
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81551,768,BURST8,0.26327126931034583,2134.3441748001933,0.2125980936283816
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81551,768,FAULT,0.25417868092152857,1741.7402380861847,0.2044273142107185
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81551,768,POINT16,0.24574771395283515,1478.4782144383207,0.1968812619762378
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81551,768,POINT4,0.24048478088653336,1414.5944464026688,0.19268211487130693
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81551,768,POINT8,0.2428331679247376,1457.7477529248426,0.19430161860628453
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81551,768,REFERENCE,0.23901341789207664,1396.4759108406433,0.19173433171043697
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81551,768,SHIFT4,0.31704982867543047,2035.0919829299708,0.25348440377866727
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81551,768,SHIFT8,0.3658934696359089,2893.990069337609,0.29420968208190673
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81551,768,SHIFT_POINT,0.3325789946992181,2173.287039642838,0.26497255304534734
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81552,768,BURST16,0.2814088274870938,2239.0734278145683,0.22859253642223878
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81552,768,BURST4,0.2498214899770644,1718.3524225961446,0.2002735630057819
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81552,768,BURST8,0.26279413383994965,2134.8648908370087,0.21219939924972508
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81552,768,FAULT,0.25363794904513737,1739.9450212237741,0.20399795741816862
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81552,768,POINT16,0.2452957504001073,1479.2201475035545,0.19655194152712746
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81552,768,POINT4,0.2401097931089909,1412.6751749628456,0.19238986848234682
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81552,768,POINT8,0.2423976994576181,1455.4840636285226,0.1939804358217917
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81552,768,REFERENCE,0.23865991353254631,1393.6376656975772,0.191455842701168
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81552,768,SHIFT4,0.3161233975427401,2032.8686575118124,0.2526750489322252
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81552,768,SHIFT8,0.36354268181755267,2874.006606440293,0.29211160227200483
electricity_transfer,standard,selected,MAG_ONLY,81552,81551,81552,768,SHIFT_POINT,0.33160086881575174,2168.123022554267,0.2642424527681406
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81551,768,BURST16,0.2814753309453147,2234.89190106772,0.22853280800702003
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81551,768,BURST4,0.2496851751919531,1718.2315508759202,0.20016702545747642
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81551,768,BURST8,0.2627560012209579,2133.1994573028933,0.2120885571423605
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81551,768,FAULT,0.2535549271256008,1737.1739054876234,0.20389817108584363
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81551,768,POINT16,0.24510501202366292,1470.2660016138689,0.19636593416992676
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81551,768,POINT4,0.24003620435993436,1412.9335343187704,0.1923566593451162
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81551,768,POINT8,0.2422718390117817,1453.5209877465677,0.19387804239316192
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81551,768,REFERENCE,0.2385604146463565,1392.6828508073231,0.19141609650214828
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81551,768,SHIFT4,0.3181631502445835,2050.7701462710997,0.2545949910506933
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81551,768,SHIFT8,0.3679571852618814,2951.552008389056,0.29576051446576584
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81551,768,SHIFT_POINT,0.3334680997301684,2192.6923624777273,0.265925109602108
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81552,768,BURST16,0.28067102987653936,2231.0610219987284,0.22785622994333526
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81552,768,BURST4,0.2496181856273826,1715.8591160701908,0.20013283031862397
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81552,768,BURST8,0.26235716390171165,2122.545541983709,0.21178030891300018
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81552,768,FAULT,0.25332653997527804,1735.2405198769338,0.20372504474865152
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81552,768,POINT16,0.24501255015757684,1472.2215423428715,0.19630592724898827
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81552,768,POINT4,0.2401031510252196,1415.6644006666902,0.1924264824724896
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81552,768,POINT8,0.24219715926323826,1454.091496199413,0.19384848959547196
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81552,768,REFERENCE,0.23868630463163937,1396.2448849674547,0.19153711497355688
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81552,768,SHIFT4,0.31773817964686607,2044.0100961180979,0.2542020643453564
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81552,768,SHIFT8,0.36537020458299935,2909.650423201285,0.29332204010142604
electricity_transfer,standard,selected,MAG_ONLY,81552,81552,81552,768,SHIFT_POINT,0.3327340592313929,2183.079113150333,0.2653519875322836
ettm1,shape,fixed1024,C3,81551,81551,81551,1024,PAIRED_SHIFT8_D32,0.5336454163956313,2.466041943153318,0.43024197961495436
ettm1,shape,fixed1024,C3,81551,81551,81551,1024,PULSE8_D32,6.488482367112884,29.579490055932183,6.204967319478157
ettm1,shape,fixed1024,C3,81551,81551,81551,1024,RAMP8_D32,0.997227286730055,4.672676551638633,0.7843665875525431
ettm1,shape,fixed1024,C3,81551,81551,81551,1024,STEP12_D17,0.7815433345916584,3.6937767700042006,0.622473214906211
ettm1,shape,fixed1024,C3,81551,81551,81551,1024,STEP12_D63,0.6450330892287712,3.0245809810032465,0.5065926491880137
ettm1,shape,fixed1024,C3,81551,81551,81551,1024,STEP6_D17,0.6205598832950874,2.989969949773961,0.5000245326128387
ettm1,shape,fixed1024,C3,81551,81551,81551,1024,STEP6_D63,0.5506227955487902,2.5456243241372793,0.43388560301871587
ettm1,shape,fixed1024,C3,81551,81551,81551,1024,STEP8_D31,0.5292186017257052,2.439513098357619,0.4257943763616963
ettm1,shape,fixed1024,C3,81551,81551,81551,1024,STEP8_D33,0.5434466247152411,2.5015877076841853,0.43627024308706014
ettm1,shape,fixed1024,C3,81551,81551,81552,1024,PAIRED_SHIFT8_D32,0.533159666568655,2.463821517975481,0.42993907057728287
ettm1,shape,fixed1024,C3,81551,81551,81552,1024,PULSE8_D32,6.494734444664535,29.609452176567174,6.210557126676671
ettm1,shape,fixed1024,C3,81551,81551,81552,1024,RAMP8_D32,0.9975565980033473,4.673959938973841,0.7845785289680948
ettm1,shape,fixed1024,C3,81551,81551,81552,1024,STEP12_D17,0.7740307015285959,3.65814003035138,0.6170416403082325
ettm1,shape,fixed1024,C3,81551,81551,81552,1024,STEP12_D63,0.6461404386709793,3.0306142045038684,0.5075497022105127
ettm1,shape,fixed1024,C3,81551,81551,81552,1024,STEP6_D17,0.620184844603423,2.9880870206609016,0.4994966749979089
ettm1,shape,fixed1024,C3,81551,81551,81552,1024,STEP6_D63,0.5511666914493735,2.5486474679749853,0.4343438382113115
