arm,seed,mode,series,origin,crps,pinball,nmae,raw_mae,coverage,width,negative_mass
CONTROL,92302,raw,0,1673,0.25466038550621684,0.28912183159391486,0.381726727820931,175.04275512695312,1.0,2.079671161062523,0.0
CONTROL,92302,raw,0,1674,0.3395924991985153,0.37115116454391095,0.47501192937411213,217.81916427612305,0.75,1.9341561149106528,0.013888888888888888
CONTROL,92302,raw,0,1675,0.18093263704359683,0.20619526593150073,0.24700323765209953,113.26460552215576,1.0,1.531247414886328,0.09722222222222221
CONTROL,92302,raw,0,1676,0.2957525943302465,0.33420681798577667,0.44528629998732194,204.18832397460938,1.0,2.3110513463887603,0.0
CONTROL,92302,raw,0,1677,0.37582074718326397,0.41024700755356946,0.5713634958490104,262.00167083740234,1.0,2.0993764780694177,0.0
CONTROL,92302,raw,0,1678,0.2240814699286167,0.2587242587196367,0.3064474689927782,140.52306365966797,1.0,2.131318101003365,0.0
CONTROL,92302,cal,0,1437,0.5595592710430001,0.609701370959241,0.8716187753041658,399.6852741241455,1.0,3.1237752384460604,0.0
CONTROL,92302,cal,0,1438,0.39491973244515344,0.4366225000677532,0.5727880161866798,262.65489196777344,1.0,2.7489441464042006,0.0
CONTROL,92302,cal,0,1439,0.32368922753957563,0.3654752727441661,0.47157174828055626,216.24165153503418,1.0,2.5946339965699305,0.013888888888888888
CONTROL,92302,cal,0,1440,0.2889869825565423,0.32982609919301376,0.4031037544419033,184.84530067443848,1.0,2.4945142016120796,0.0
CONTROL,92302,cal,0,1441,0.4818692733350456,0.5159609529567821,0.7172066663405638,328.8788070678711,0.75,2.1547836395039646,0.0
CONTROL,92302,cal,0,1442,0.18072994956586308,0.2141303678301328,0.16466701572980316,75.50890731811523,1.0,2.019005937692064,0.0
CONTROL,92302,cal,0,1443,0.46938026228268587,0.5067465688398833,0.622120981988808,285.27677726745605,0.625,2.273488469685913,0.0
CONTROL,92302,cal,0,1444,1.026769861360325,1.0713929606451187,1.4472713345292656,663.6537170410156,0.375,2.680331623289998,0.0
CONTROL,92302,cal,0,1445,0.4935628958025398,0.533155686965385,0.7024417116139527,322.10826110839844,0.875,2.5036170170109218,0.0
CONTROL,92302,cal,0,1446,0.8683566519031288,0.9015934585097736,1.1768543355205516,539.6526107788086,0.375,2.028857459099051,0.0
CONTROL,92302,cal,0,1447,0.26561811592776646,0.31335861323549363,0.26006345029444095,119.25343322753906,1.0,2.891210858924919,0.0
CONTROL,92302,cal,0,1448,0.29247448068154347,0.3336924581010544,0.43155280353601955,197.8907585144043,1.0,2.5085301118532723,0.041666666666666664
CONTROL,92302,cal,0,1449,0.5489313297909764,0.5898552592613666,0.8211990801237993,376.5650634765625,0.875,2.3917618884864735,0.0
CONTROL,92302,cal,0,1450,0.4979986656568732,0.5511612499765682,0.7194867116422372,329.9243335723877,1.0,3.2196592092272462,0.0
CONTROL,92302,cal,0,1451,0.6553760288687196,0.6906538579518235,0.9674501952790292,443.62926483154297,0.625,2.338481546655832,0.0
CONTROL,92302,cal,0,1452,0.592018196397482,0.6357831273154642,0.8128895431465663,372.75468254089355,0.75,2.6387076889890713,0.0
CONTROL,92302,cal,0,1453,0.29976107870705515,0.344269488933264,0.4136691285766909,189.69010734558105,1.0,2.7213929386923343,0.0
CONTROL,92302,cal,0,1454,0.6921434034997931,0.7280100133489567,1.078578500273028,494.5877208709717,0.625,2.1067420461272457,0.0
CONTROL,92302,cal,0,1455,0.4994743131820554,0.5430638289360659,0.7654447751504316,350.9986400604248,1.0,2.58527213531138,0.0
CONTROL,92302,cal,0,1456,0.3708689828963704,0.41224060793332773,0.5557526245454942,254.84322547912598,1.0,2.4430594086158366,0.0
CONTROL,92302,cal,0,1457,0.18875615816939748,0.21899658575970296,0.22296352523154134,102.2410717010498,0.625,1.7654434669955645,0.0
CONTROL,92302,cal,0,1458,0.15049473396967827,0.17592276277233332,0.18311442432700528,83.96806144714355,0.875,1.5265255467047474,0.0
CONTROL,92302,cal,0,1459,0.18274440548618587,0.21694551651444652,0.15683204572627263,71.91614151000977,1.0,1.969151131963668,0.0
CONTROL,92302,cal,0,1460,0.22178981440266726,0.2542881091001067,0.2638352788029497,120.98302459716797,1.0,1.892466322603219,0.0
CONTROL,92302,cal,0,1461,0.5269494671798878,0.5687222131360803,0.802568654629479,368.02198600769043,0.75,2.4192684452747866,0.0
CONTROL,92302,cal,0,1462,0.17123816437968253,0.1962164461742869,0.23987111284588947,109.99413299560547,0.875,1.4973767688999053,0.0
CONTROL,92302,cal,0,1463,0.9866402291364156,1.0246441231351733,1.3671879029491343,626.9310474395752,0.375,2.2228397163803786,0.0
CONTROL,92302,cal,0,1464,0.48651031032468295,0.5266356428531365,0.7734212380128092,354.65628814697266,1.0,2.446433655792468,0.0
CONTROL,92302,cal,0,1465,0.1960344907019959,0.22914222522222039,0.21334169055037172,97.82892990112305,1.0,1.9663712753149802,0.0
CONTROL,92302,cal,0,1466,0.14444628212357863,0.17185868439024482,0.12306423027918062,56.43173599243164,1.0,1.6185885562196294,0.0
CONTROL,92302,cal,0,1467,0.4034531009233798,0.4355897010781322,0.6549198935041314,300.31688690185547,1.0,1.8766368376160951,0.0
CONTROL,92302,cal,0,1468,0.22882770445558046,0.2635775332875384,0.30761642703099673,141.05909538269043,1.0,2.1237933342417628,0.0
CONTROL,92302,cal,0,1469,0.2643682982103365,0.2989167194735117,0.3644811121570804,167.1346893310547,1.0,2.1008315019165194,0.0
CONTROL,92302,cal,0,1470,0.40342656878818234,0.433995458819294,0.6219347082228162,285.1913604736328,1.0,1.9412818746803446,0.0
CONTROL,92302,cal,0,1471,0.4269347168601454,0.4532934693415085,0.6370921343663473,292.1418762207031,0.75,1.6456832407600592,0.0
CONTROL,92302,cal,0,1472,0.2369419761144502,0.271039824181028,0.2637625379052951,120.94966888427734,0.875,2.1244203813273517,0.0
CONTROL,92302,cal,0,1473,0.4140834080565031,0.4373510009295779,0.5942740834430602,272.50743865966797,0.875,1.495040446942237,0.0
CONTROL,92302,cal,0,1474,0.3678708735846748,0.39836577848566496,0.5301420344224834,243.09935760498047,0.75,1.8950715026219669,0.0
CONTROL,92302,cal,0,1475,0.404122559594461,0.44006312169592104,0.646987995256202,296.67967414855957,1.0,2.205078827041379,0.0
CONTROL,92302,cal,0,1476,0.25617484447579403,0.2965782582285599,0.3396735377865005,155.75904846191406,1.0,2.4970671625426304,0.0
CONTROL,92302,cal,0,1477,0.846584491037424,0.8854340207355555,1.1650719905283764,534.249755859375,0.5,2.4525417657037645,0.0
CONTROL,92302,cal,0,1478,1.1810632503335887,1.2146924526290341,1.5902930042290215,729.23703956604,0.25,2.048137437038028,0.0
CONTROL,92302,cal,0,1479,0.3794471027289288,0.4133987647394691,0.5136968889124038,235.55835151672363,0.875,2.1744469811695577,0.0
CONTROL,92302,cal,0,1480,0.45946963630952004,0.495381198685251,0.6359387951565078,291.6130065917969,0.625,2.2718381584906364,0.0
CONTROL,92302,cal,0,1481,0.2888408239479041,0.32738812629999764,0.4124145311090458,189.11480522155762,1.0,2.4695205448113544,0.0
CONTROL,92302,cal,0,1482,0.23169920005635333,0.2636988418321019,0.3265308281980456,149.73239135742188,1.0,2.07909185850997,0.0
CONTROL,92302,cal,0,1483,0.46864794838653984,0.49599495241246405,0.6287092284107445,288.2978515625,0.75,1.8440704605071165,0.0
CONTROL,92302,cal,0,1484,1.0402363088397113,1.063592692124206,1.21381780484875,556.6023998260498,0.25,1.6173800166179342,0.0
CONTROL,92302,cal,0,1485,0.3131278692237826,0.359103894597722,0.4071769868231162,186.71310234069824,1.0,2.810199067894943,0.0
CONTROL,92302,cal,0,1486,0.23157376081939485,0.2687024970862416,0.30880484309295897,141.6040496826172,1.0,2.3442362155832566,0.0
CONTROL,92302,cal,0,1487,0.7179974441988155,0.7431383682058166,0.9379978350764862,430.1237335205078,0.375,1.7205058578717398,0.0
CONTROL,92302,cal,0,1488,0.39491144701500386,0.4349450428681032,0.5917795756137638,271.36356925964355,1.0,2.4750924474500255,0.0
CONTROL,92302,cal,0,1489,0.5011913414951432,0.5409919474922305,0.7633968867827525,350.0595703125,1.0,2.438405154779054,0.0
CONTROL,92302,cal,0,1490,0.3214329105018573,0.3516237980087984,0.4642973673518487,212.90594673156738,0.875,1.934843206096659,0.0
CONTROL,92302,cal,0,1491,0.30271972003204783,0.3406706238247404,0.48023540631581324,220.21441650390625,1.0,2.4170004437327863,0.0
CONTROL,92302,cal,0,1492,0.4350417516745232,0.4724907173922214,0.6216286540571352,285.05101776123047,0.75,2.354778835310415,0.0
CONTROL,92302,cal,0,1493,0.5622702226964803,0.5915116041678752,0.7201101670212203,330.2102222442627,0.75,1.8724834989469872,0.0
CONTROL,92302,cal,0,1494,0.33836867588860653,0.3728067248579059,0.4889102367007444,224.19230461120605,1.0,2.1652985446496342,0.0
CONTROL,92302,cal,0,1495,0.7488364907198908,0.7854983490027224,1.0384435644104677,476.1836395263672,0.5,2.293151224865541,0.0
CONTROL,92302,cal,0,1496,0.21439003739797252,0.25293374810508185,0.22178152307992816,101.69905853271484,1.0,2.3481803919356765,0.06944444444444445
CONTROL,92302,cal,0,1497,0.41588458858132216,0.4594430731117749,0.6169673967044313,282.91357421875,1.0,2.6025905792218587,0.0
CONTROL,92302,cal,0,1498,0.5836139749044682,0.6261371139300151,0.8211993421707202,376.56518363952637,0.75,2.5660204173650425,0.0
CONTROL,92302,cal,0,1499,0.35435396565336463,0.3890744435047728,0.5568321788294706,255.33826065063477,1.0,2.077815926055517,0.0
CONTROL,92302,cal,0,1500,0.6279331268746623,0.6590592159674441,0.8858079047992687,406.1917724609375,0.5,1.9273201218426672,0.0
CONTROL,92302,cal,0,1501,0.39999256795545757,0.44001736652420553,0.6092604553393848,279.3795166015625,1.0,2.3962305475915473,0.0
CONTROL,92302,cal,0,1502,0.5815382685076184,0.6239518387060624,0.8601908300548352,394.44493103027344,0.625,2.489876222760847,0.0
CONTROL,92302,cal,0,1503,0.5730401886681133,0.6091008005491839,0.7996692718290077,366.6924591064453,0.625,2.2376380321757017,0.0
CONTROL,92302,cal,0,1504,0.3327896026104197,0.3733813840499406,0.48983628972173776,224.61695098876953,1.0,2.5280771837160216,0.0
CONTROL,92302,cal,0,1505,0.19765384216789977,0.23137583858249827,0.2457659539988693,112.6972427368164,1.0,2.0562538267169397,0.0
CONTROL,92302,cal,0,1506,0.2342268084479875,0.27168499705675553,0.32019409690644873,146.82665061950684,1.0,2.288330370539337,0.0
CONTROL,92302,cal,0,1507,0.7589122735237275,0.796127145101305,1.0798908520501387,495.1895065307617,0.625,2.2529357386911366,0.0
CONTROL,92302,cal,0,1508,0.5816746444676986,0.6227916927927909,0.8363529124809871,383.51393127441406,0.75,2.5307220690426253,0.0
CONTROL,92302,cal,0,1509,0.35459900902584274,0.38905226532307124,0.5178914199016567,237.48177528381348,0.875,2.1050444791372382,0.0
CONTROL,92302,cal,0,1510,0.4136393703193556,0.44613240057477654,0.577469068480597,264.80141258239746,0.0,1.921971954241117,0.0
CONTROL,92302,cal,0,1511,0.138696345850586,0.1609628220515063,0.1699951159445319,77.95213508605957,1.0,1.3612232320110196,0.0
CONTROL,92302,cal,0,1512,0.9713407310940452,0.9999463412019878,1.2602690656188784,577.9028644561768,0.25,1.8078375779943145,0.0
CONTROL,92302,cal,0,1513,0.3975893109440318,0.43986154653881215,0.600045854051678,275.15411376953125,1.0,2.565944345767834,0.0
CONTROL,92302,cal,0,1514,0.4619822589859415,0.49965020045156744,0.7050999363766715,323.32720375061035,0.875,2.3274104531598203,0.0
CONTROL,92302,cal,0,1515,0.3924103120252406,0.43650433021675894,0.4968259545911785,227.8220977783203,0.875,2.5740932552616527,0.0
CONTROL,92302,cal,0,1516,0.7635664159148254,0.8062509439235118,1.040697450774278,477.21717071533203,0.5,2.5238076428355374,0.0
CONTROL,92302,cal,0,1517,0.8755744306776709,0.9245398247171381,1.262540267876841,578.9443359375,0.625,2.8657336839604324,0.0
CONTROL,92302,cal,0,1518,0.276595844334528,0.32210320975403894,0.34901474933173876,160.0425090789795,1.0,2.8152665125331637,0.0
CONTROL,92302,cal,0,1519,0.3401456371131841,0.37816453204261685,0.45864516500969826,210.31410026550293,1.0,2.4659300818884153,0.0
CONTROL,92302,cal,0,1520,0.2934692188553726,0.336034059056336,0.3555751106337143,163.05079650878906,1.0,2.573060746718923,0.0
CONTROL,92302,cal,0,1521,0.6413137895098919,0.6843494859194008,0.954760502424641,437.81034088134766,0.75,2.542695307937576,0.0
CONTROL,92302,cal,0,1522,0.3223977858537731,0.36095248371121885,0.4733059456865746,217.0368766784668,0.75,2.283061881839633,0.0
CONTROL,92302,cal,0,1523,0.7026359178837813,0.7390607027486513,1.0279905044178614,471.3903350830078,0.75,2.1478923690938365,0.0
CONTROL,92302,cal,0,1524,0.27261811395997526,0.3240276802149824,0.2849215706044249,130.65225219726562,1.0,3.141958665966544,0.0
CONTROL,92302,cal,0,1525,0.4039657703949211,0.44852930015484704,0.6061929590404856,277.972900390625,1.0,2.8035490470310167,0.0
CONTROL,92302,cal,0,1526,0.43675657560711256,0.47525390313111593,0.6459308854989723,296.19493103027344,1.0,2.4262315872523077,0.0
CONTROL,92302,cal,0,1527,0.7278977319125723,0.7725495249500651,1.0476340033082798,480.39796257019043,0.75,2.781909396362023,0.0
CONTROL,92302,cal,0,1528,0.3169976523656439,0.36522393938288106,0.42761115614435974,196.08329582214355,1.0,2.9418176389688897,0.0
CONTROL,92302,cal,0,1529,0.4791204607798957,0.5204176996953749,0.705302993624024,323.420316696167,0.875,2.5805065853639055,0.0
CONTROL,92302,cal,0,1530,0.3545851002936907,0.394530071025715,0.5083376467088404,233.10084342956543,1.0,2.477685980938957,0.0
CONTROL,92302,cal,0,1531,0.24047350531137401,0.2810531234088853,0.3069231299083884,140.74118041992188,1.0,2.498976498800241,0.0
CONTROL,92302,cal,0,1532,0.6237332933508168,0.6555903630123516,0.8772877320113524,402.28480339050293,0.5,2.0325219757539217,0.0
CONTROL,92302,cal,0,1533,0.20358568570820668,0.24100115794467292,0.23257053554404433,106.64641571044922,1.0,2.2742710130226502,0.0
CONTROL,92302,cal,0,1534,0.24229508940872496,0.2785153816736049,0.3508357924149146,160.8775577545166,1.0,2.2312155553880673,0.0
CONTROL,92302,cal,0,1535,0.25984892118954295,0.2885789813394123,0.39115501381444817,179.36614418029785,1.0,1.8191918194275432,0.0
CONTROL,92302,cal,0,1536,0.3667053272145545,0.39151512373069924,0.5413978730774491,248.26078033447266,0.75,1.6021266334674014,0.0
CONTROL,92302,cal,0,1537,0.2427536508127447,0.2676037980100924,0.34459179245750765,158.01433944702148,1.0,1.5791560475271589,0.0
CONTROL,92302,cal,0,1538,0.2019114211238131,0.22089460639683617,0.32955507011710083,151.11917304992676,1.0,1.201960609585194,0.4444444444444444
CONTROL,92302,cal,0,1539,0.15524088121185786,0.17193923636587893,0.2244336001386935,102.91518211364746,1.0,1.0568986898735422,0.0
CONTROL,92302,cal,0,1540,0.1443764067061794,0.16207834600734589,0.21111699122217686,96.80878257751465,1.0,1.1277348225335064,0.0
CONTROL,92302,cal,0,1541,0.1277473348695845,0.14453479319672952,0.16692270730573505,76.54326629638672,0.875,1.0708560040315294,0.0
CONTROL,92302,cal,0,1542,0.17025652614479347,0.19467434742829648,0.22309245231661123,102.30019187927246,1.0,1.470104030755823,0.0
CONTROL,92302,cal,0,1543,0.22026801234225685,0.24018565423530863,0.29670071696037553,136.0536403656006,0.75,1.2414784577049616,0.0
CONTROL,92302,cal,0,1544,0.29807115199209444,0.32051368621154025,0.4279951339134636,196.259370803833,0.5,1.3614583718084765,0.0
CONTROL,92302,cal,0,1545,0.08945897184328992,0.10537491435410029,0.08460014717886108,38.793832778930664,0.875,0.990894668638757,0.13888888888888887
CONTROL,92302,cal,0,1546,0.21231577712474628,0.2321838757455027,0.308454461402901,141.44338035583496,0.75,1.195520205980526,0.0
CONTROL,92302,cal,0,1547,0.22583440101277844,0.2513342359648131,0.2981477774927151,136.7171974182129,0.875,1.5510703176499498,0.0
CONTROL,92302,cal,0,1548,0.30317653888566576,0.32660399842283805,0.44651756280058447,204.75292587280273,0.75,1.4419282820420158,0.0
CONTROL,92302,cal,0,1549,0.5020284189824064,0.5289344581782912,0.6955581133553419,318.9517517089844,0.625,1.6346205421243338,0.0
CONTROL,92302,cal,0,1550,0.41466209319662417,0.44697198039959285,0.49104631009650984,225.17181205749512,0.75,2.008843865207057,0.0
CONTROL,92302,cal,0,1551,0.21261898260212606,0.25147852146046895,0.2406179548893297,110.33660125732422,1.0,2.435921585328966,0.0
CONTROL,92302,cal,0,1552,0.23664072810651524,0.27071843248301464,0.3271681263096107,150.02462768554688,1.0,2.1001881049748317,0.0
CONTROL,92302,cal,0,1553,0.281814973251269,0.31513665296313786,0.45303079309207717,207.7396011352539,1.0,2.0389943901577507,0.0
CONTROL,92302,cal,0,1554,0.44358363760200575,0.4745233822896139,0.6558302029124976,300.73431396484375,0.75,1.9294549505155587,0.0
CONTROL,92302,cal,0,1555,0.21000231497374772,0.23625372462493827,0.2905257310110818,133.2220687866211,0.875,1.668709072846382,0.0
CONTROL,92302,cal,0,1556,0.14248414192221723,0.1655205254628636,0.15718606279742325,72.07847785949707,1.0,1.4140645724583862,0.041666666666666664
CONTROL,92302,cal,0,1557,0.15973467813579326,0.18418154022112432,0.20500360293718825,94.00545692443848,1.0,1.4753009156543337,0.0
CONTROL,92302,cal,0,1558,1.250440032894545,1.2730275857209552,1.4627900027519087,670.7698822021484,0.25,1.3792005372710583,0.0
CONTROL,92302,cal,0,1559,0.14876714084701453,0.1788286984904951,0.12444022202278926,57.06270408630371,1.0,1.8109222643632492,0.09722222222222221
CONTROL,92302,cal,0,1560,0.31297858935285655,0.33484692435528973,0.5224767377204813,239.5843963623047,1.0,1.312107350245592,0.0
CONTROL,92302,cal,0,1561,0.24906831094824075,0.2836066612470557,0.2975787862785244,136.45628356933594,0.875,2.0318709914100186,0.0
CONTROL,92302,cal,0,1562,0.2191685675903604,0.25278793819652484,0.2774327521049439,127.21821594238281,1.0,2.0161389156065828,0.0
CONTROL,92302,cal,0,1563,0.268473192617454,0.2994904752738072,0.42083683977070313,192.97689819335938,1.0,1.882792549598411,0.0
CONTROL,92302,cal,0,1564,0.24579712652903365,0.27584709174411515,0.3117528834312141,142.95588874816895,1.0,1.8622117681445447,0.0
CONTROL,92302,cal,0,1565,0.6108295372013721,0.6421937869423766,0.7953383225403277,364.7064800262451,0.625,1.9361467481058583,0.0
CONTROL,92302,cal,0,1566,0.4545103813474608,0.48573825362892,0.6441542281728225,295.38023567199707,0.625,1.970266108856121,0.0
CONTROL,92302,cal,0,1567,0.1945030611452941,0.2251853506051925,0.26241240561735424,120.33055877685547,1.0,1.8263231274168628,0.0
CONTROL,92302,cal,0,1568,0.17694560007495996,0.21094418495791145,0.1782551634889942,81.73982238769531,1.0,2.0526290210892038,0.0
CONTROL,92302,cal,0,1569,0.1666674735662902,0.1897313525238936,0.23987208616302413,109.99457931518555,1.0,1.456883808312095,0.0
CONTROL,92302,cal,0,1570,0.11131385041538892,0.1287919354565586,0.1354195803788583,62.09734535217285,1.0,1.1361762117465568,0.0
CONTROL,92302,cal,0,1571,0.12283847464231251,0.14111002811093323,0.13158226925645558,60.33772659301758,0.75,1.1254564810567529,0.0
