arm,seed,mode,series,origin,crps,pinball,nmae,raw_mae,coverage,width,negative_mass,native_pinball
FULL9,92301,raw,2,7056,0.24218703191810298,0.2673213670077089,0.36262537749230883,4.740428284276277,0.671875,0.45976005777717255,0.3823302469135802,
FULL9,92301,raw,2,7080,0.3024258768936764,0.33164567186609545,0.4468220461425811,5.841091101290658,0.5625,0.5207739257995949,0.29301697530864196,
FULL9,92301,raw,2,7104,0.2230184990397357,0.24542086732090213,0.3225264950282892,4.2162347545381635,0.671875,0.527820084515755,0.2816358024691358,
FULL9,92301,raw,2,7128,0.09854893959050642,0.10802006463850529,0.13820570240921543,1.8066971078515053,0.859375,0.5400722686797471,0.22608024691358022,
FULL9,92301,raw,2,7152,0.06713362422764542,0.07284404559552522,0.08034386263651526,1.050296925008297,0.953125,0.5003427717217606,0.24498456790123457,
FULL9,92301,raw,2,7176,0.07287478973524121,0.07901089107078857,0.09058163482336,1.1841304288245738,0.8125,0.5168011102681642,0.14756944444444445,
FULL9,92301,raw,2,7200,0.07516365053757569,0.08156229347404295,0.08848805999164155,1.1567621254362166,0.84375,0.5441839511712283,0.18383487654320987,
FULL9,92301,raw,2,7224,0.1264165258799847,0.1412753860219102,0.18495288965409795,2.4178007491864264,0.828125,0.5054656944834639,0.2341820987654321,
FULL9,92301,raw,2,7248,0.13858180541193638,0.1530633847322511,0.20662106210824005,2.7010584138333797,0.859375,0.4985626145993958,0.27314814814814814,
FULL9,92301,raw,2,7272,0.11361008317827703,0.12429403009796391,0.15703384876494553,2.0528284683823586,0.75,0.4959044343309259,0.27642746913580246,
FULL9,92301,raw,2,7296,0.10691584749078818,0.11628815663752592,0.14904592457939003,1.9484061524271965,0.78125,0.5122438054453343,0.2802854938271605,
FULL9,92301,raw,2,7320,0.1025126943991389,0.11174590772473326,0.14631936992578276,1.9127632062882185,0.890625,0.5274198928383028,0.2515432098765432,
FULL9,92301,raw,2,7344,0.13376105884142309,0.14723019189532244,0.20825291524513184,2.722390850132797,0.875,0.5386779093473639,0.2820216049382716,
FULL9,92301,raw,2,7368,0.15307784511064979,0.16863042967247713,0.2444643067296535,3.195765067881439,0.78125,0.5542171495912138,0.20081018518518517,
FULL9,92301,raw,2,7392,0.10911780500742689,0.11948254798586846,0.1561743240199639,2.041592312103603,0.859375,0.5239806325835583,0.2669753086419753,
FULL9,92301,raw,2,7416,0.10849665083723033,0.11783468365029576,0.14670589008174145,1.9178159995935857,0.890625,0.49919915727177167,0.29475308641975306,
FULL9,92301,raw,2,7440,0.10162685488702752,0.11068342716058768,0.13473680489642978,1.7613498682330828,0.859375,0.489409830802523,0.3188657407407407,
FULL9,92301,raw,2,7464,0.09784627864323198,0.10647767624621722,0.12847041059771647,1.679432289878605,0.90625,0.47682552599453887,0.32156635802469136,
FULL9,92301,raw,2,7488,0.07146901025611589,0.07709496114594422,0.08993351703456581,1.1756578946660738,0.890625,0.4964618798701779,0.33834876543209874,
