arm,condition,series,tau,extension,qs,qs_ref,gap,exceed_rate,sel_choice
F0,phi0.5_t6_gon,29,0.999,LIN,0.01044491610687314,0.010521370215660934,-0.007266554376538559,0.005,EVT-S
F0,phi0.5_t6_gon,29,0.999,EVT-S,0.015653506081251004,0.010521370215660934,0.487782081648543,0.01,EVT-S
F0,phi0.5_t6_gon,29,0.999,SEL,0.015653506081251004,0.010521370215660934,0.487782081648543,0.01,EVT-S
F0,phi0.5_t6_gon,30,0.9,NONE,0.15216197469147802,0.14666073662885226,0.037509957941555205,0.1,EVT-S
F0,phi0.5_t6_gon,30,0.95,NONE,0.09261357324981341,0.09352629205731418,-0.009758954272895193,0.04,EVT-S
F0,phi0.5_t6_gon,30,0.99,NONE,0.029319330921077285,0.028431358940945416,0.031232132870478324,0.015,EVT-S
F0,phi0.5_t6_gon,30,0.995,CLAMP,0.01940334717661061,0.017177189406741875,0.1295996520242706,0.015,EVT-S
F0,phi0.5_t6_gon,30,0.995,LIN,0.017185662155358723,0.017177189406741875,0.0004932558182959568,0.015,EVT-S
F0,phi0.5_t6_gon,30,0.995,EVT-S,0.01881708711990254,0.017177189406741875,0.09546950169374169,0.015,EVT-S
F0,phi0.5_t6_gon,30,0.995,SEL,0.01881708711990254,0.017177189406741875,0.09546950169374169,0.015,EVT-S
F0,phi0.5_t6_gon,30,0.999,CLAMP,0.011470560181037266,0.003856199681859494,1.9745762998211904,0.015,EVT-S
F0,phi0.5_t6_gon,30,0.999,LIN,0.0036030783408967488,0.003856199681859494,-0.06564010213306382,0.005,EVT-S
F0,phi0.5_t6_gon,30,0.999,EVT-S,0.006599601507419289,0.003856199681859494,0.7114262880279327,0.01,EVT-S
F0,phi0.5_t6_gon,30,0.999,SEL,0.006599601507419289,0.003856199681859494,0.7114262880279327,0.01,EVT-S
F0,phi0.5_t6_gon,31,0.9,NONE,0.20193325180827362,0.19903525694697483,0.014560208607015124,0.12,EVT-S
F0,phi0.5_t6_gon,31,0.95,NONE,0.13268413915274954,0.13048413525766903,0.016860317085568566,0.06,EVT-S
F0,phi0.5_t6_gon,31,0.99,NONE,0.04511494015465301,0.03714782903534407,0.21447043679803435,0.03,EVT-S
F0,phi0.5_t6_gon,31,0.995,CLAMP,0.033218004742301736,0.020675985251475192,0.6065983960755483,0.03,EVT-S
F0,phi0.5_t6_gon,31,0.995,LIN,0.02779335335783003,0.020675985251475192,0.3442335646784729,0.02,EVT-S
F0,phi0.5_t6_gon,31,0.995,EVT-S,0.03130152969741283,0.020675985251475192,0.5139075268579778,0.02,EVT-S
F0,phi0.5_t6_gon,31,0.995,SEL,0.03130152969741283,0.020675985251475192,0.5139075268579778,0.02,EVT-S
F0,phi0.5_t6_gon,31,0.999,CLAMP,0.02370045641242072,0.004012528439435392,4.906613939353322,0.03,EVT-S
F0,phi0.5_t6_gon,31,0.999,LIN,0.008979499981314974,0.004012528439435392,1.2378657539380558,0.01,EVT-S
F0,phi0.5_t6_gon,31,0.999,EVT-S,0.005764787140688122,0.004012528439435392,0.4366968926703214,0.01,EVT-S
F0,phi0.5_t6_gon,31,0.999,SEL,0.005764787140688122,0.004012528439435392,0.4366968926703214,0.01,EVT-S
F0,phi0.5_t6_gon,32,0.9,NONE,0.16340544618972122,0.16112214946020786,0.01417121567185431,0.09,EVT-S
F0,phi0.5_t6_gon,32,0.95,NONE,0.1010358669454689,0.10053419343659208,0.004990078417381749,0.045,EVT-S
F0,phi0.5_t6_gon,32,0.99,NONE,0.027679326793930512,0.02887541388091689,-0.041422335690808776,0.005,EVT-S
F0,phi0.5_t6_gon,32,0.995,CLAMP,0.014318639392058876,0.016390530814074742,-0.1264078293447768,0.005,EVT-S
F0,phi0.5_t6_gon,32,0.995,LIN,0.015136248711662097,0.016390530814074742,-0.07652480060838407,0.0,EVT-S
F0,phi0.5_t6_gon,32,0.995,EVT-S,0.01680498178647318,0.016390530814074742,0.025286000624369143,0.0,EVT-S
F0,phi0.5_t6_gon,32,0.995,SEL,0.01680498178647318,0.016390530814074742,0.025286000624369143,0.0,EVT-S
F0,phi0.5_t6_gon,32,0.999,CLAMP,0.0036300894705615693,0.0042946728351234194,-0.15474598184211896,0.005,EVT-S
F0,phi0.5_t6_gon,32,0.999,LIN,0.003759451791111106,0.0042946728351234194,-0.12462440436325639,0.0,EVT-S
F0,phi0.5_t6_gon,32,0.999,EVT-S,0.004150526819696351,0.0042946728351234194,-0.03356391067747688,0.0,EVT-S
F0,phi0.5_t6_gon,32,0.999,SEL,0.004150526819696351,0.0042946728351234194,-0.03356391067747688,0.0,EVT-S
F0,phi0.5_t6_gon,33,0.9,NONE,0.18014751786679134,0.16813275862521362,0.07145995426364204,0.135,EVT-S
F0,phi0.5_t6_gon,33,0.95,NONE,0.10421949856742996,0.1003776807339091,0.03827362622279673,0.08,EVT-S
F0,phi0.5_t6_gon,33,0.99,NONE,0.0257117132589619,0.023556474337423382,0.09149242330014395,0.015,EVT-S
F0,phi0.5_t6_gon,33,0.995,CLAMP,0.0151258529590577,0.013752752388416051,0.09984187396540434,0.015,EVT-S
F0,phi0.5_t6_gon,33,0.995,LIN,0.012956732343232745,0.013752752388416051,-0.057880780712215474,0.01,EVT-S
F0,phi0.5_t6_gon,33,0.995,EVT-S,0.012729181372927174,0.013752752388416051,-0.07442663014503414,0.005,EVT-S
F0,phi0.5_t6_gon,33,0.995,SEL,0.012729181372927174,0.013752752388416051,-0.07442663014503414,0.005,EVT-S
F0,phi0.5_t6_gon,33,0.999,CLAMP,0.0066571647191343356,0.003903968739695985,0.7052300269322216,0.015,EVT-S
F0,phi0.5_t6_gon,33,0.999,LIN,0.0030133129092572287,0.003903968739695985,-0.22814112761264438,0.0,EVT-S
F0,phi0.5_t6_gon,33,0.999,EVT-S,0.002921524301152608,0.003903968739695985,-0.25165274213232636,0.0,EVT-S
F0,phi0.5_t6_gon,33,0.999,SEL,0.002921524301152608,0.003903968739695985,-0.25165274213232636,0.0,EVT-S
F0,phi0.5_t6_gon,34,0.9,NONE,0.16183184991770896,0.163755724788432,-0.011748443440427137,0.1,EVT-S
F0,phi0.5_t6_gon,34,0.95,NONE,0.10199435104443025,0.10286844257525346,-0.008497178619028545,0.045,EVT-S
F0,phi0.5_t6_gon,34,0.99,NONE,0.03073659069612484,0.026761475257991087,0.14853872590401251,0.02,EVT-S
F0,phi0.5_t6_gon,34,0.995,CLAMP,0.019066611035687034,0.014115207096830323,0.35078507207794263,0.02,EVT-S
F0,phi0.5_t6_gon,34,0.995,LIN,0.016151574067609305,0.014115207096830323,0.14426759429100144,0.015,EVT-S
F0,phi0.5_t6_gon,34,0.995,EVT-S,0.016259784336369664,0.014115207096830323,0.15193381328573796,0.0,EVT-S
F0,phi0.5_t6_gon,34,0.995,SEL,0.016259784336369664,0.014115207096830323,0.15193381328573796,0.0,EVT-S
F0,phi0.5_t6_gon,34,0.999,CLAMP,0.009730627307336788,0.003934682573586174,1.473039978538354,0.02,EVT-S
F0,phi0.5_t6_gon,34,0.999,LIN,0.0032741726344089196,0.003934682573586174,-0.16786867220530277,0.0,EVT-S
F0,phi0.5_t6_gon,34,0.999,EVT-S,0.0048172218496224505,0.003934682573586174,0.22429745208948493,0.0,EVT-S
F0,phi0.5_t6_gon,34,0.999,SEL,0.0048172218496224505,0.003934682573586174,0.22429745208948493,0.0,EVT-S
F0,phi0.5_t6_gon,35,0.9,NONE,0.22573872052681884,0.20977308330105976,0.07610908403746786,0.105,EVT-S
F0,phi0.5_t6_gon,35,0.95,NONE,0.14611699790447244,0.12744087908178892,0.14654731634970575,0.06,EVT-S
F0,phi0.5_t6_gon,35,0.99,NONE,0.0507226642786522,0.03462750234761791,0.46480863013042306,0.02,EVT-S
F0,phi0.5_t6_gon,35,0.995,CLAMP,0.03191101423040144,0.018040347027003873,0.7688692009435918,0.02,EVT-S
F0,phi0.5_t6_gon,35,0.995,LIN,0.02876715115340246,0.018040347027003873,0.5946007640730004,0.015,EVT-S
F0,phi0.5_t6_gon,35,0.995,EVT-S,0.028841055298746535,0.018040347027003873,0.5986973673829841,0.02,EVT-S
F0,phi0.5_t6_gon,35,0.995,SEL,0.028841055298746535,0.018040347027003873,0.5986973673829841,0.02,EVT-S
F0,phi0.5_t6_gon,35,0.999,CLAMP,0.01686169419180084,0.00501883928350572,2.3596800453874547,0.02,EVT-S
F0,phi0.5_t6_gon,35,0.999,LIN,0.008413298678402709,0.00501883928350572,0.6763435135396321,0.005,EVT-S
F0,phi0.5_t6_gon,35,0.999,EVT-S,0.006841140504419549,0.00501883928350572,0.36309216493597885,0.01,EVT-S
F0,phi0.5_t6_gon,35,0.999,SEL,0.006841140504419549,0.00501883928350572,0.36309216493597885,0.01,EVT-S
F0,phi0.5_t6_gon,36,0.9,NONE,0.1540867008860704,0.14812514233003304,0.04024677014489941,0.1,LIN
F0,phi0.5_t6_gon,36,0.95,NONE,0.09568321478319156,0.08834740229331432,0.08303370896545736,0.045,LIN
F0,phi0.5_t6_gon,36,0.99,NONE,0.02793375410554229,0.029158159724110143,-0.041991868833732515,0.015,LIN
F0,phi0.5_t6_gon,36,0.995,CLAMP,0.01698813588755975,0.017077948930925596,-0.005259006437430491,0.015,LIN
F0,phi0.5_t6_gon,36,0.995,LIN,0.016853599837652097,0.017077948930925596,-0.013136770356962257,0.005,LIN
F0,phi0.5_t6_gon,36,0.995,EVT-S,0.017879524089091346,0.017077948930925596,0.04693626625819314,0.005,LIN
F0,phi0.5_t6_gon,36,0.995,SEL,0.016853599837652097,0.017077948930925596,-0.013136770356962257,0.005,LIN
F0,phi0.5_t6_gon,36,0.999,CLAMP,0.008231641313173721,0.003790056887994965,1.1719044216057837,0.015,LIN
F0,phi0.5_t6_gon,36,0.999,LIN,0.005059995220492101,0.003790056887994965,0.3350710477512029,0.005,LIN
F0,phi0.5_t6_gon,36,0.999,EVT-S,0.004148061926061715,0.003790056887994965,0.09445901437541315,0.005,LIN
F0,phi0.5_t6_gon,36,0.999,SEL,0.005059995220492101,0.003790056887994965,0.3350710477512029,0.005,LIN
F0,phi0.5_t6_gon,37,0.9,NONE,0.16349846169604917,0.15538566787255503,0.05221069571325021,0.105,EVT-S
F0,phi0.5_t6_gon,37,0.95,NONE,0.10197821603411945,0.09840465797290389,0.03631492791936286,0.07,EVT-S
F0,phi0.5_t6_gon,37,0.99,NONE,0.026986888712157608,0.02757569321265376,-0.02135230095415941,0.015,EVT-S
F0,phi0.5_t6_gon,37,0.995,CLAMP,0.016775862495197687,0.013532023433880332,0.23971574370730897,0.015,EVT-S
F0,phi0.5_t6_gon,37,0.995,LIN,0.015098535626076059,0.013532023433880332,0.11576333723112153,0.01,EVT-S
F0,phi0.5_t6_gon,37,0.995,EVT-S,0.01414002366892956,0.013532023433880332,0.04493047459014643,0.005,EVT-S
F0,phi0.5_t6_gon,37,0.995,SEL,0.01414002366892956,0.013532023433880332,0.04493047459014643,0.005,EVT-S
F0,phi0.5_t6_gon,37,0.999,CLAMP,0.008607041521629749,0.0037871986186536304,1.2726670524319106,0.015,EVT-S
F0,phi0.5_t6_gon,37,0.999,LIN,0.003409351473187533,0.0037871986186536304,-0.09976956149197791,0.005,EVT-S
F0,phi0.5_t6_gon,37,0.999,EVT-S,0.003598743083696185,0.0037871986186536304,-0.049761196581879386,0.0,EVT-S
F0,phi0.5_t6_gon,37,0.999,SEL,0.003598743083696185,0.0037871986186536304,-0.049761196581879386,0.0,EVT-S
F0,phi0.5_t6_gon,38,0.9,NONE,0.18342378870579773,0.17460164196418984,0.05052728394969663,0.115,EVT-S
F0,phi0.5_t6_gon,38,0.95,NONE,0.11539994426472139,0.10876552622603264,0.06099743428723303,0.035,EVT-S
F0,phi0.5_t6_gon,38,0.99,NONE,0.03863060984357396,0.03161688173613369,0.22183490977937126,0.01,EVT-S
F0,phi0.5_t6_gon,38,0.995,CLAMP,0.025621969381200635,0.017383783880038504,0.4739005936804068,0.01,EVT-S
F0,phi0.5_t6_gon,38,0.995,LIN,0.02439035375570104,0.017383783880038504,0.40305205840185687,0.005,EVT-S
F0,phi0.5_t6_gon,38,0.995,EVT-S,0.019874338635412478,0.017383783880038504,0.14326885173911053,0.005,EVT-S
F0,phi0.5_t6_gon,38,0.995,SEL,0.019874338635412478,0.017383783880038504,0.14326885173911053,0.005,EVT-S
F0,phi0.5_t6_gon,38,0.999,CLAMP,0.015215057011301967,0.004340985217319008,2.50497784479874,0.01,EVT-S
F0,phi0.5_t6_gon,38,0.999,LIN,0.009394952345983289,0.004340985217319008,1.1642442615332405,0.005,EVT-S
F0,phi0.5_t6_gon,38,0.999,EVT-S,0.003988698873496939,0.004340985217319008,-0.0811535460698114,0.0,EVT-S
F0,phi0.5_t6_gon,38,0.999,SEL,0.003988698873496939,0.004340985217319008,-0.0811535460698114,0.0,EVT-S
F0,phi0.5_t6_gon,39,0.9,NONE,0.2062015669302194,0.2023687780082371,0.018939625764930357,0.11,EVT-S
F0,phi0.5_t6_gon,39,0.95,NONE,0.13453075012070886,0.12521068094196766,0.0744350969791534,0.05,EVT-S
F0,phi0.5_t6_gon,39,0.99,NONE,0.04946885046244489,0.04030610756902097,0.2273288949505594,0.015,EVT-S
F0,phi0.5_t6_gon,39,0.995,CLAMP,0.035776826429373326,0.02216183569419492,0.6143439976294347,0.015,EVT-S
F0,phi0.5_t6_gon,39,0.995,LIN,0.03216012027742297,0.02216183569419492,0.4511487550576416,0.015,EVT-S
F0,phi0.5_t6_gon,39,0.995,EVT-S,0.03437453065406329,0.02216183569419492,0.5510687439609241,0.015,EVT-S
F0,phi0.5_t6_gon,39,0.995,SEL,0.03437453065406329,0.02216183569419492,0.5510687439609241,0.015,EVT-S
F0,phi0.5_t6_gon,39,0.999,CLAMP,0.024823207202916076,0.004255715774570566,4.83291002450015,0.015,EVT-S
F0,phi0.5_t6_gon,39,0.999,LIN,0.009126048017458185,0.004255715774570566,1.1444214089647642,0.01,EVT-S
F0,phi0.5_t6_gon,39,0.999,EVT-S,0.015941538383008953,0.004255715774570566,2.745912374662186,0.015,EVT-S
F0,phi0.5_t6_gon,39,0.999,SEL,0.015941538383008953,0.004255715774570566,2.745912374662186,0.015,EVT-S
F0,phi0.5_t3.5_goff,0,0.9,NONE,0.15013719318392035,0.14080782266636171,0.06625605268866486,0.11,EVT-S
F0,phi0.5_t3.5_goff,0,0.95,NONE,0.08655988290781398,0.08337141659308271,0.0382441182485056,0.06,EVT-S
F0,phi0.5_t3.5_goff,0,0.99,NONE,0.02182152041652247,0.026821480263375986,-0.18641625285987018,0.0,EVT-S
F0,phi0.5_t3.5_goff,0,0.995,CLAMP,0.010910760208261235,0.016765810288803158,-0.34922559540424636,0.0,EVT-S
F0,phi0.5_t3.5_goff,0,0.995,LIN,0.012274008442571142,0.016765810288803158,-0.26791439058760025,0.0,EVT-S
F0,phi0.5_t3.5_goff,0,0.995,EVT-S,0.01904296620935824,0.016765810288803158,0.13582140566602097,0.0,EVT-S
F0,phi0.5_t3.5_goff,0,0.995,SEL,0.01904296620935824,0.016765810288803158,0.13582140566602097,0.0,EVT-S
F0,phi0.5_t3.5_goff,0,0.999,CLAMP,0.0021821520416522465,0.005467605285603039,-0.6008943719111994,0.0,EVT-S
F0,phi0.5_t3.5_goff,0,0.999,LIN,0.0030169749824758094,0.005467605285603039,-0.4482090741956224,0.0,EVT-S
F0,phi0.5_t3.5_goff,0,0.999,EVT-S,0.005661116651901785,0.005467605285603039,0.03539234384901335,0.0,EVT-S
F0,phi0.5_t3.5_goff,0,0.999,SEL,0.005661116651901785,0.005467605285603039,0.03539234384901335,0.0,EVT-S
F0,phi0.5_t3.5_goff,1,0.9,NONE,0.19303449828154626,0.18534760131711736,0.041472869947084545,0.1,LIN
F0,phi0.5_t3.5_goff,1,0.95,NONE,0.1287386628413701,0.12479231274971564,0.0316233428542132,0.04,LIN
F0,phi0.5_t3.5_goff,1,0.99,NONE,0.0485400972232741,0.043321215176389,0.12046942879223543,0.025,LIN
F0,phi0.5_t3.5_goff,1,0.995,CLAMP,0.03580345163329581,0.023251112068716946,0.5398597506855307,0.025,LIN
F0,phi0.5_t3.5_goff,1,0.995,LIN,0.03164738965404853,0.023251112068716946,0.3611129463621785,0.015,LIN
F0,phi0.5_t3.5_goff,1,0.995,EVT-S,0.02446013088361741,0.023251112068716946,0.05199832211583244,0.01,LIN
F0,phi0.5_t3.5_goff,1,0.995,SEL,0.03164738965404853,0.023251112068716946,0.3611129463621785,0.015,LIN
F0,phi0.5_t3.5_goff,1,0.999,CLAMP,0.02561413516131318,0.005446419848669396,3.702930709165016,0.025,LIN
F0,phi0.5_t3.5_goff,1,0.999,LIN,0.013119110201391934,0.005446419848669396,1.4087585176888333,0.01,LIN
F0,phi0.5_t3.5_goff,1,0.999,EVT-S,0.00665058259765479,0.005446419848669396,0.22109253095491344,0.0,LIN
F0,phi0.5_t3.5_goff,1,0.999,SEL,0.013119110201391934,0.005446419848669396,1.4087585176888333,0.01,LIN
F0,phi0.5_t3.5_goff,2,0.9,NONE,0.15874381415894023,0.15543989447022785,0.021255287775206133,0.085,EVT-S
F0,phi0.5_t3.5_goff,2,0.95,NONE,0.10043380524982551,0.09482643169147568,0.05913302291700484,0.055,EVT-S
F0,phi0.5_t3.5_goff,2,0.99,NONE,0.030397996525025096,0.0280297791928707,0.0844893324295879,0.01,EVT-S
F0,phi0.5_t3.5_goff,2,0.995,CLAMP,0.01884179116634567,0.016383111132969558,0.15007406184459282,0.01,EVT-S
F0,phi0.5_t3.5_goff,2,0.995,LIN,0.01770989216975275,0.016383111132969558,0.08098468148172211,0.01,EVT-S
F0,phi0.5_t3.5_goff,2,0.995,EVT-S,0.01731820836258867,0.016383111132969558,0.05707690206271687,0.0,EVT-S
F0,phi0.5_t3.5_goff,2,0.995,SEL,0.01731820836258867,0.016383111132969558,0.05707690206271687,0.0,EVT-S
F0,phi0.5_t3.5_goff,2,0.999,CLAMP,0.009596826879402132,0.005391065454436317,0.7801354779517444,0.01,EVT-S
F0,phi0.5_t3.5_goff,2,0.999,LIN,0.005319135303692629,0.005391065454436317,-0.013342474015873185,0.005,EVT-S
F0,phi0.5_t3.5_goff,2,0.999,EVT-S,0.004341633076827244,0.005391065454436317,-0.19466140533417065,0.0,EVT-S
F0,phi0.5_t3.5_goff,2,0.999,SEL,0.004341633076827244,0.005391065454436317,-0.19466140533417065,0.0,EVT-S
F0,phi0.5_t3.5_goff,3,0.9,NONE,0.21288603619530222,0.21106961725204101,0.008605781196315831,0.065,EVT-S
F0,phi0.5_t3.5_goff,3,0.95,NONE,0.14815185285318477,0.1456172364816657,0.01740601890792104,0.045,EVT-S
F0,phi0.5_t3.5_goff,3,0.99,NONE,0.055295523291066184,0.05374576788412627,0.02883492911071861,0.02,EVT-S
F0,phi0.5_t3.5_goff,3,0.995,CLAMP,0.04179115763889712,0.036456560153309725,0.1463275049306343,0.02,EVT-S
F0,phi0.5_t3.5_goff,3,0.995,LIN,0.03633767493158853,0.036456560153309725,-0.0032610103976143945,0.015,EVT-S
F0,phi0.5_t3.5_goff,3,0.995,EVT-S,0.04055596575703225,0.036456560153309725,0.11244630833198221,0.01,EVT-S
F0,phi0.5_t3.5_goff,3,0.995,SEL,0.04055596575703225,0.036456560153309725,0.11244630833198221,0.01,EVT-S
F0,phi0.5_t3.5_goff,3,0.999,CLAMP,0.03098766511716187,0.007909454715480498,2.9178004340188424,0.02,EVT-S
F0,phi0.5_t3.5_goff,3,0.999,LIN,0.015041195255797455,0.007909454715480498,0.9016728455829721,0.01,EVT-S
F0,phi0.5_t3.5_goff,3,0.999,EVT-S,0.006564630874481995,0.007909454715480498,-0.17002737728131812,0.0,EVT-S
F0,phi0.5_t3.5_goff,3,0.999,SEL,0.006564630874481995,0.007909454715480498,-0.17002737728131812,0.0,EVT-S
F0,phi0.5_t3.5_goff,4,0.9,NONE,0.1595886088737719,0.15470993271510194,0.031534343484293625,0.095,EVT-S
F0,phi0.5_t3.5_goff,4,0.95,NONE,0.10143467569829573,0.099377995659088,0.020695527471323416,0.03,EVT-S
F0,phi0.5_t3.5_goff,4,0.99,NONE,0.034653604484039625,0.029250638712963396,0.18471274504791335,0.02,EVT-S
F0,phi0.5_t3.5_goff,4,0.995,CLAMP,0.023218142465197152,0.01665483415882365,0.39407827443879384,0.02,EVT-S
F0,phi0.5_t3.5_goff,4,0.995,LIN,0.019385580377847923,0.01665483415882365,0.1639611774565488,0.02,EVT-S
F0,phi0.5_t3.5_goff,4,0.995,EVT-S,0.018528251581084457,0.01665483415882365,0.11248490404620948,0.005,EVT-S
F0,phi0.5_t3.5_goff,4,0.995,SEL,0.018528251581084457,0.01665483415882365,0.11248490404620948,0.005,EVT-S
F0,phi0.5_t3.5_goff,4,0.999,CLAMP,0.014069772850123173,0.005445410059607136,1.5837857381007314,0.02,EVT-S
F0,phi0.5_t3.5_goff,4,0.999,LIN,0.005316218009241314,0.005445410059607136,-0.023724944302017104,0.005,EVT-S
F0,phi0.5_t3.5_goff,4,0.999,EVT-S,0.004158153094072427,0.005445410059607136,-0.23639302668559348,0.0,EVT-S
F0,phi0.5_t3.5_goff,4,0.999,SEL,0.004158153094072427,0.005445410059607136,-0.23639302668559348,0.0,EVT-S
F0,phi0.5_t3.5_goff,5,0.9,NONE,0.15715183160427024,0.1545990715117515,0.016512130813959525,0.085,EVT-S
F0,phi0.5_t3.5_goff,5,0.95,NONE,0.0963032327830125,0.09564372632797272,0.00689544918794005,0.055,EVT-S
F0,phi0.5_t3.5_goff,5,0.99,NONE,0.03024158195234634,0.030881934036299956,-0.02073549160492727,0.005,EVT-S
F0,phi0.5_t3.5_goff,5,0.995,CLAMP,0.01860581532481044,0.017698795117850705,0.051247568036138835,0.005,EVT-S
F0,phi0.5_t3.5_goff,5,0.995,LIN,0.01900195796447734,0.017698795117850705,0.07363003175918403,0.005,EVT-S
F0,phi0.5_t3.5_goff,5,0.995,EVT-S,0.018151818991426826,0.017698795117850705,0.025596311531919547,0.005,EVT-S
F0,phi0.5_t3.5_goff,5,0.995,SEL,0.018151818991426826,0.017698795117850705,0.025596311531919547,0.005,EVT-S
F0,phi0.5_t3.5_goff,5,0.999,CLAMP,0.009297202022781725,0.005422085042955291,0.7146912947928077,0.005,EVT-S
F0,phi0.5_t3.5_goff,5,0.999,LIN,0.0065698558881625655,0.005422085042955291,0.21168440482108064,0.005,EVT-S
F0,phi0.5_t3.5_goff,5,0.999,EVT-S,0.005093366459873675,0.005422085042955291,-0.060625862648301276,0.0,EVT-S
F0,phi0.5_t3.5_goff,5,0.999,SEL,0.005093366459873675,0.005422085042955291,-0.060625862648301276,0.0,EVT-S
F0,phi0.5_t3.5_goff,6,0.9,NONE,0.1967229526194555,0.19289530077477346,0.019843157553906643,0.105,EVT-S
F0,phi0.5_t3.5_goff,6,0.95,NONE,0.13742496442549135,0.13726051295186792,0.001198097472366877,0.055,EVT-S
F0,phi0.5_t3.5_goff,6,0.99,NONE,0.06321751891451594,0.05505529245436808,0.14825507405873872,0.02,EVT-S
F0,phi0.5_t3.5_goff,6,0.995,CLAMP,0.0525609729459343,0.03441417198581519,0.5273060461137595,0.02,EVT-S
F0,phi0.5_t3.5_goff,6,0.995,LIN,0.04863901410686605,0.03441417198581519,0.41334256500240807,0.02,EVT-S
F0,phi0.5_t3.5_goff,6,0.995,EVT-S,0.041448633755743314,0.03441417198581519,0.20440595731396893,0.015,EVT-S
F0,phi0.5_t3.5_goff,6,0.995,SEL,0.041448633755743314,0.03441417198581519,0.20440595731396893,0.015,EVT-S
F0,phi0.5_t3.5_goff,6,0.999,CLAMP,0.044035736171069,0.0053906426169362375,7.16892146266907,0.02,EVT-S
F0,phi0.5_t3.5_goff,6,0.999,LIN,0.03166625706080508,0.0053906426169362375,4.874300952787433,0.015,EVT-S
F0,phi0.5_t3.5_goff,6,0.999,EVT-S,0.00840443621099253,0.0053906426169362375,0.5590787236734267,0.005,EVT-S
F0,phi0.5_t3.5_goff,6,0.999,SEL,0.00840443621099253,0.0053906426169362375,0.5590787236734267,0.005,EVT-S
F0,phi0.5_t3.5_goff,7,0.9,NONE,0.18474496451846154,0.18596518509085824,-0.006561553829554367,0.1,EVT-S
F0,phi0.5_t3.5_goff,7,0.95,NONE,0.12000291722988778,0.1209987462137253,-0.008230076880950121,0.06,EVT-S
F0,phi0.5_t3.5_goff,7,0.99,NONE,0.03675554962715029,0.03693172058271207,-0.004770180018210279,0.01,EVT-S
F0,phi0.5_t3.5_goff,7,0.995,CLAMP,0.0242594319378398,0.01959267745497811,0.2381887056317542,0.01,EVT-S
F0,phi0.5_t3.5_goff,7,0.995,LIN,0.022308174800444253,0.01959267745497811,0.1385975628755216,0.01,EVT-S
F0,phi0.5_t3.5_goff,7,0.995,EVT-S,0.02052327126187391,0.01959267745497811,0.047497020712672144,0.01,EVT-S
F0,phi0.5_t3.5_goff,7,0.995,SEL,0.02052327126187391,0.01959267745497811,0.047497020712672144,0.01,EVT-S
F0,phi0.5_t3.5_goff,7,0.999,CLAMP,0.014262537786391407,0.005470359805251303,1.607239431069964,0.01,EVT-S
F0,phi0.5_t3.5_goff,7,0.999,LIN,0.007004816283098103,0.005470359805251303,0.2805037570606945,0.005,EVT-S
F0,phi0.5_t3.5_goff,7,0.999,EVT-S,0.005178552582746226,0.005470359805251303,-0.05334333259486068,0.0,EVT-S
F0,phi0.5_t3.5_goff,7,0.999,SEL,0.005178552582746226,0.005470359805251303,-0.05334333259486068,0.0,EVT-S
F0,phi0.5_t3.5_goff,8,0.9,NONE,0.14912732038093787,0.14550483107687687,0.024896007075855042,0.105,EVT-S
F0,phi0.5_t3.5_goff,8,0.95,NONE,0.09057472323606638,0.0889717402819269,0.01801676520050144,0.045,EVT-S
F0,phi0.5_t3.5_goff,8,0.99,NONE,0.024842183637750734,0.026283678194890955,-0.054843715040630014,0.015,EVT-S
F0,phi0.5_t3.5_goff,8,0.995,CLAMP,0.014312753861603562,0.016496909254560644,-0.1323978546074176,0.015,EVT-S
F0,phi0.5_t3.5_goff,8,0.995,LIN,0.013527022644693697,0.016496909254560644,-0.18002685012320763,0.005,EVT-S
F0,phi0.5_t3.5_goff,8,0.995,EVT-S,0.014249551966575666,0.016496909254560644,-0.13622899012817724,0.0,EVT-S
F0,phi0.5_t3.5_goff,8,0.995,SEL,0.014249551966575666,0.016496909254560644,-0.13622899012817724,0.0,EVT-S
F0,phi0.5_t3.5_goff,8,0.999,CLAMP,0.005889210040685824,0.005413825078754535,0.08780944249507461,0.015,EVT-S
F0,phi0.5_t3.5_goff,8,0.999,LIN,0.0029493713736438508,0.005413825078754535,-0.45521487474391,0.0,EVT-S
F0,phi0.5_t3.5_goff,8,0.999,EVT-S,0.003665705891520394,0.005413825078754535,-0.3228990892399317,0.0,EVT-S
F0,phi0.5_t3.5_goff,8,0.999,SEL,0.003665705891520394,0.005413825078754535,-0.3228990892399317,0.0,EVT-S
F0,phi0.5_t3.5_goff,9,0.9,NONE,0.16251861524590402,0.16033176083447379,0.01363955837600983,0.11,EVT-S
F0,phi0.5_t3.5_goff,9,0.95,NONE,0.09760791437641768,0.09340043628315495,0.04504773490037284,0.06,EVT-S
