stage,config,episode,panel,model,n_origins,n_forecast_points,alpha,status,mae_K,rmse_K,p90_abs_K
DEV,SUPPLY_15M,6,MULTIPLE_CHANGES_IN_CONTEXT,PERSISTENCE,55,1650,,OBSERVED,0.6981824391595054,1.7758614964535562,1.9822539658582365
DEV,SUPPLY_15M,6,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_TUNED,55,1650,0.01,OBSERVED,0.21934995070429877,0.5526180184771828,0.3321597320763659
DEV,SUPPLY_15M,6,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_A1,55,1650,1.0,OBSERVED,0.22301443732605297,0.5476144152591832,0.3090589604700597
DEV,SUPPLY_15M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED,55,1650,0.01,OBSERVED,0.226511240336887,0.5145086697294264,0.4628296342213565
DEV,SUPPLY_15M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1,55,1650,1.0,OBSERVED,0.23011701556074282,0.5136672134803549,0.4608044299134469
DEV,SUPPLY_15M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED,55,1650,0.01,OBSERVED,0.20376187320102368,0.4814750555271303,0.3773906464956558
DEV,SUPPLY_15M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1,55,1650,1.0,OBSERVED,0.219740318702205,0.5076332748556854,0.3932770889328426
DEV,SUPPLY_30M,6,ALL,PERSISTENCE,129,7740,,OBSERVED,1.2980353313987876,2.501637640110304,5.548883532908917
DEV,SUPPLY_30M,6,ALL,CURRENT_PLAN_TUNED,129,7740,0.01,OBSERVED,0.33135641003777283,0.6550662624474988,0.9821954283624286
DEV,SUPPLY_30M,6,ALL,CURRENT_PLAN_A1,129,7740,1.0,OBSERVED,0.3336726827478575,0.6492941328853301,0.9964387027469231
DEV,SUPPLY_30M,6,ALL,HISTORY_SUMMARY_PLAN_TUNED,129,7740,0.01,OBSERVED,0.33103920978355483,0.6167768477252833,0.987654000322875
DEV,SUPPLY_30M,6,ALL,HISTORY_SUMMARY_PLAN_A1,129,7740,1.0,OBSERVED,0.3403137926844465,0.621224888620729,0.9770039623660355
DEV,SUPPLY_30M,6,ALL,HISTORY_LAGS_PLAN_TUNED,129,7740,0.01,OBSERVED,0.3299665492093143,0.6072727271602693,0.9780191373192981
DEV,SUPPLY_30M,6,ALL,HISTORY_LAGS_PLAN_A1,129,7740,1.0,OBSERVED,0.33435281272364314,0.6183041831605741,1.0034162719959627
DEV,SUPPLY_30M,6,RECENT_OR_PLANNED_CHANGE,PERSISTENCE,62,3720,,OBSERVED,2.413919701264011,3.5853608123952947,6.305067793055116
DEV,SUPPLY_30M,6,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,62,3720,0.01,OBSERVED,0.523019576359157,0.9168358462606694,1.9179638249078892
DEV,SUPPLY_30M,6,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,62,3720,1.0,OBSERVED,0.5238482845260395,0.9087401093006163,1.9035087163775188
DEV,SUPPLY_30M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,62,3720,0.01,OBSERVED,0.511111167622916,0.8475942509041138,1.6838673917215372
DEV,SUPPLY_30M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,62,3720,1.0,OBSERVED,0.5235833197318596,0.8534377285400381,1.6903942613336937
DEV,SUPPLY_30M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,62,3720,0.01,OBSERVED,0.49320084742824655,0.8335507425308987,1.693502779599214
DEV,SUPPLY_30M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,62,3720,1.0,OBSERVED,0.4996785863221293,0.8489874579803314,1.6998283038610906
DEV,SUPPLY_30M,6,RECENT_PAST_CHANGE,PERSISTENCE,16,960,,OBSERVED,0.6596907714899575,1.5691935886130999,1.2685468103027466
DEV,SUPPLY_30M,6,RECENT_PAST_CHANGE,CURRENT_PLAN_TUNED,16,960,0.01,OBSERVED,0.24013287037751835,0.6215084499267179,0.3620249784086298
DEV,SUPPLY_30M,6,RECENT_PAST_CHANGE,CURRENT_PLAN_A1,16,960,1.0,OBSERVED,0.23487261136121831,0.5911918343146534,0.4030819719588806
DEV,SUPPLY_30M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,16,960,0.01,OBSERVED,0.23639063860204737,0.5169292949854614,0.43443877570456385
DEV,SUPPLY_30M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1,16,960,1.0,OBSERVED,0.2695674437176185,0.5481689105704584,0.6592655633765164
DEV,SUPPLY_30M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED,16,960,0.01,OBSERVED,0.24399178618535883,0.5327774515007252,0.47574482658940276
DEV,SUPPLY_30M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1,16,960,1.0,OBSERVED,0.2482595127450633,0.567415783324693,0.31899923397309643
DEV,SUPPLY_30M,6,CHANGE_IN_PLAN,PERSISTENCE,51,3060,,OBSERVED,2.875541578887139,3.9481114340437506,6.581503608814899
DEV,SUPPLY_30M,6,CHANGE_IN_PLAN,CURRENT_PLAN_TUNED,51,3060,0.01,OBSERVED,0.61561911005254,1.008951736792903,1.9489004311170333
DEV,SUPPLY_30M,6,CHANGE_IN_PLAN,CURRENT_PLAN_A1,51,3060,1.0,OBSERVED,0.616598101499818,0.9999301221006924,1.9340546079824037
DEV,SUPPLY_30M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED,51,3060,0.01,OBSERVED,0.5968033144223827,0.9303213570236506,1.8208429627966152
DEV,SUPPLY_30M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1,51,3060,1.0,OBSERVED,0.6083196572263868,0.9358245740809589,1.8409137125208075
DEV,SUPPLY_30M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED,51,3060,0.01,OBSERVED,0.5694773906043251,0.9146244349214087,1.7633113857583225
DEV,SUPPLY_30M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1,51,3060,1.0,OBSERVED,0.5836194773500977,0.9335758863900655,1.759645376794583
DEV,SUPPLY_30M,6,NO_RECENT_OR_PLANNED_CHANGE,PERSISTENCE,67,4020,,OBSERVED,0.26542591450858083,0.392243265555566,0.7041498516205308
DEV,SUPPLY_30M,6,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,67,4020,0.01,OBSERVED,0.15399646508365608,0.2198700151995016,0.34997543557246896
DEV,SUPPLY_30M,6,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,67,4020,1.0,OBSERVED,0.15768929005759957,0.21799828875496308,0.33576034661983273
DEV,SUPPLY_30M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,67,4020,0.01,OBSERVED,0.1644054577531012,0.26006806880289646,0.43677022720787023
DEV,SUPPLY_30M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,67,4020,1.0,OBSERVED,0.17072109601370597,0.2627539972705603,0.45344950077765694
DEV,SUPPLY_30M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,67,4020,0.01,OBSERVED,0.17891391503657092,0.25900548030616866,0.4316984587581544
DEV,SUPPLY_30M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,67,4020,1.0,OBSERVED,0.18136478342355142,0.2628309280001305,0.44025984452033523
DEV,SUPPLY_30M,6,MULTIPLE_CHANGES_IN_CONTEXT,PERSISTENCE,54,3240,,OBSERVED,1.1226536747205458,2.2219072932973805,5.2243229816862975
DEV,SUPPLY_30M,6,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_TUNED,54,3240,0.01,OBSERVED,0.3207617183889582,0.6685719132568171,0.7473301858239266
DEV,SUPPLY_30M,6,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_A1,54,3240,1.0,OBSERVED,0.3253342481959006,0.6700137057731641,0.6991231128931017
DEV,SUPPLY_30M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED,54,3240,0.01,OBSERVED,0.30262362824326405,0.5616578639748876,0.9472092025804271
DEV,SUPPLY_30M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1,54,3240,1.0,OBSERVED,0.31664429621860896,0.582688867702786,0.9479152663576654
DEV,SUPPLY_30M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED,54,3240,0.01,OBSERVED,0.2830563277069869,0.5625023935676334,0.7669358796606554
DEV,SUPPLY_30M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1,54,3240,1.0,OBSERVED,0.2966854850659319,0.6011322050957699,0.8651331198071884
DEV,ZONE_60M,6,ALL,PERSISTENCE,22,264,,OBSERVED,0.16937314348784216,0.21258327912668853,0.3645426332752949
DEV,ZONE_60M,6,ALL,CURRENT_PLAN_TUNED,22,264,0.1,OBSERVED,0.01897989206579741,0.02897786247556025,0.04883241333151887
DEV,ZONE_60M,6,ALL,CURRENT_PLAN_A1,22,264,1.0,OBSERVED,0.023664808616518252,0.03381114168684005,0.05762084806383429
DEV,ZONE_60M,6,ALL,HISTORY_SUMMARY_PLAN_TUNED,22,264,0.1,OBSERVED,0.03594500282825771,0.05235961880262936,0.08780730027390293
DEV,ZONE_60M,6,ALL,HISTORY_SUMMARY_PLAN_A1,22,264,1.0,OBSERVED,0.04087101612601002,0.05837948757373935,0.096310934599245
DEV,ZONE_60M,6,ALL,HISTORY_LAGS_PLAN_TUNED,22,264,0.1,OBSERVED,0.05259318907893912,0.09008784712436138,0.15535456429705058
DEV,ZONE_60M,6,ALL,HISTORY_LAGS_PLAN_A1,22,264,1.0,OBSERVED,0.055764249618175055,0.0866045677953635,0.14763965719852765
DEV,ZONE_60M,6,RECENT_OR_PLANNED_CHANGE,PERSISTENCE,22,264,,OBSERVED,0.16937314348784216,0.21258327912668853,0.3645426332752949
DEV,ZONE_60M,6,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,22,264,0.1,OBSERVED,0.01897989206579741,0.02897786247556025,0.04883241333151887
DEV,ZONE_60M,6,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,22,264,1.0,OBSERVED,0.023664808616518252,0.03381114168684005,0.05762084806383429
DEV,ZONE_60M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,22,264,0.1,OBSERVED,0.03594500282825771,0.05235961880262936,0.08780730027390293
DEV,ZONE_60M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,22,264,1.0,OBSERVED,0.04087101612601002,0.05837948757373935,0.096310934599245
DEV,ZONE_60M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,22,264,0.1,OBSERVED,0.05259318907893912,0.09008784712436138,0.15535456429705058
DEV,ZONE_60M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,22,264,1.0,OBSERVED,0.055764249618175055,0.0866045677953635,0.14763965719852765
DEV,ZONE_60M,6,RECENT_PAST_CHANGE,PERSISTENCE,14,168,,OBSERVED,0.1715641293601926,0.2189030942707425,0.3842845143067337
DEV,ZONE_60M,6,RECENT_PAST_CHANGE,CURRENT_PLAN_TUNED,14,168,0.1,OBSERVED,0.014063237279131613,0.022018858436425127,0.03767683072211413
DEV,ZONE_60M,6,RECENT_PAST_CHANGE,CURRENT_PLAN_A1,14,168,1.0,OBSERVED,0.019051169805775897,0.027235232887120923,0.04883837012180835
DEV,ZONE_60M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,14,168,0.1,OBSERVED,0.039949558622195035,0.05806246741730536,0.1005975106206222
DEV,ZONE_60M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1,14,168,1.0,OBSERVED,0.044328726152440164,0.06357739281609377,0.11107492010492592
DEV,ZONE_60M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED,14,168,0.1,OBSERVED,0.04898000743424885,0.08097828366794613,0.1506754124761983
DEV,ZONE_60M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1,14,168,1.0,OBSERVED,0.055577831246612926,0.08222955027895931,0.147337078530353
DEV,ZONE_60M,6,CHANGE_IN_PLAN,PERSISTENCE,15,180,,OBSERVED,0.1674410080887406,0.20468701006919887,0.33652935570867154
DEV,ZONE_60M,6,CHANGE_IN_PLAN,CURRENT_PLAN_TUNED,15,180,0.1,OBSERVED,0.022392954098630312,0.032271331505582986,0.05371202303624045
DEV,ZONE_60M,6,CHANGE_IN_PLAN,CURRENT_PLAN_A1,15,180,1.0,OBSERVED,0.02510654617282013,0.03521947936742795,0.05793733052540801
DEV,ZONE_60M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED,15,180,0.1,OBSERVED,0.0343604693558474,0.05102268123647292,0.08171449678525278
DEV,ZONE_60M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1,15,180,1.0,OBSERVED,0.04112459706847049,0.05895429908289697,0.09514220034814115
DEV,ZONE_60M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED,15,180,0.1,OBSERVED,0.048489466674686496,0.08670561387817216,0.12632799599227268
DEV,ZONE_60M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1,15,180,1.0,OBSERVED,0.053023023884280304,0.08264533240035457,0.13322803779595915
DEV,ZONE_60M,6,NO_RECENT_OR_PLANNED_CHANGE,PERSISTENCE,0,0,,NO_PANEL_SUPPORT,,,
DEV,ZONE_60M,6,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,0,0,0.1,NO_PANEL_SUPPORT,,,
DEV,ZONE_60M,6,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_60M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,0,0,0.1,NO_PANEL_SUPPORT,,,
DEV,ZONE_60M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_60M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,0,0,0.1,NO_PANEL_SUPPORT,,,
DEV,ZONE_60M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_60M,6,MULTIPLE_CHANGES_IN_CONTEXT,PERSISTENCE,22,264,,OBSERVED,0.16937314348784216,0.21258327912668853,0.3645426332752949
DEV,ZONE_60M,6,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_TUNED,22,264,0.1,OBSERVED,0.01897989206579741,0.02897786247556025,0.04883241333151887
DEV,ZONE_60M,6,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_A1,22,264,1.0,OBSERVED,0.023664808616518252,0.03381114168684005,0.05762084806383429
DEV,ZONE_60M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED,22,264,0.1,OBSERVED,0.03594500282825771,0.05235961880262936,0.08780730027390293
DEV,ZONE_60M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1,22,264,1.0,OBSERVED,0.04087101612601002,0.05837948757373935,0.096310934599245
DEV,ZONE_60M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED,22,264,0.1,OBSERVED,0.05259318907893912,0.09008784712436138,0.15535456429705058
DEV,ZONE_60M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1,22,264,1.0,OBSERVED,0.055764249618175055,0.0866045677953635,0.14763965719852765
DEV,ZONE_120M,6,ALL,PERSISTENCE,20,480,,OBSERVED,0.2945587465839227,0.37962358308286287,0.6759491275365577
DEV,ZONE_120M,6,ALL,CURRENT_PLAN_TUNED,20,480,1.0,OBSERVED,0.05920639218318786,0.08855528633418254,0.1533422251897719
DEV,ZONE_120M,6,ALL,CURRENT_PLAN_A1,20,480,1.0,OBSERVED,0.05920639218318786,0.08855528633418254,0.1533422251897719
DEV,ZONE_120M,6,ALL,HISTORY_SUMMARY_PLAN_TUNED,20,480,0.1,OBSERVED,0.10060801330756383,0.13917238542585214,0.24538402740922732
DEV,ZONE_120M,6,ALL,HISTORY_SUMMARY_PLAN_A1,20,480,1.0,OBSERVED,0.09731425397101792,0.133873242137672,0.23198257130602554
DEV,ZONE_120M,6,ALL,HISTORY_LAGS_PLAN_TUNED,20,480,0.1,OBSERVED,0.21594296903873805,0.33977576931313647,0.614711887766555
DEV,ZONE_120M,6,ALL,HISTORY_LAGS_PLAN_A1,20,480,1.0,OBSERVED,0.21826782731974934,0.3343740208911392,0.6020501155193645
DEV,ZONE_120M,6,RECENT_OR_PLANNED_CHANGE,PERSISTENCE,20,480,,OBSERVED,0.2945587465839227,0.37962358308286287,0.6759491275365577
DEV,ZONE_120M,6,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,20,480,1.0,OBSERVED,0.05920639218318786,0.08855528633418254,0.1533422251897719
DEV,ZONE_120M,6,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,20,480,1.0,OBSERVED,0.05920639218318786,0.08855528633418254,0.1533422251897719
DEV,ZONE_120M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,20,480,0.1,OBSERVED,0.10060801330756383,0.13917238542585214,0.24538402740922732
DEV,ZONE_120M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,20,480,1.0,OBSERVED,0.09731425397101792,0.133873242137672,0.23198257130602554
DEV,ZONE_120M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,20,480,0.1,OBSERVED,0.21594296903873805,0.33977576931313647,0.614711887766555
DEV,ZONE_120M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,20,480,1.0,OBSERVED,0.21826782731974934,0.3343740208911392,0.6020501155193645
DEV,ZONE_120M,6,RECENT_PAST_CHANGE,PERSISTENCE,13,312,,OBSERVED,0.30131905846820745,0.3856562138942632,0.6872505291933011
DEV,ZONE_120M,6,RECENT_PAST_CHANGE,CURRENT_PLAN_TUNED,13,312,1.0,OBSERVED,0.04771567788605342,0.07577458587877105,0.1328046641849142
DEV,ZONE_120M,6,RECENT_PAST_CHANGE,CURRENT_PLAN_A1,13,312,1.0,OBSERVED,0.04771567788605342,0.07577458587877105,0.1328046641849142
DEV,ZONE_120M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,13,312,0.1,OBSERVED,0.11626474939947429,0.15492388712616514,0.2734951798109535
DEV,ZONE_120M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1,13,312,1.0,OBSERVED,0.10790868950605816,0.14561436197697053,0.25232989792787647
DEV,ZONE_120M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED,13,312,0.1,OBSERVED,0.2022958823493448,0.3176955295759699,0.5261537393231099
DEV,ZONE_120M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1,13,312,1.0,OBSERVED,0.211198549850209,0.31457399331761243,0.4933745661843035
DEV,ZONE_120M,6,CHANGE_IN_PLAN,PERSISTENCE,20,480,,OBSERVED,0.2945587465839227,0.37962358308286287,0.6759491275365577
DEV,ZONE_120M,6,CHANGE_IN_PLAN,CURRENT_PLAN_TUNED,20,480,1.0,OBSERVED,0.05920639218318786,0.08855528633418254,0.1533422251897719
DEV,ZONE_120M,6,CHANGE_IN_PLAN,CURRENT_PLAN_A1,20,480,1.0,OBSERVED,0.05920639218318786,0.08855528633418254,0.1533422251897719
DEV,ZONE_120M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED,20,480,0.1,OBSERVED,0.10060801330756383,0.13917238542585214,0.24538402740922732
DEV,ZONE_120M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1,20,480,1.0,OBSERVED,0.09731425397101792,0.133873242137672,0.23198257130602554
DEV,ZONE_120M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED,20,480,0.1,OBSERVED,0.21594296903873805,0.33977576931313647,0.614711887766555
DEV,ZONE_120M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1,20,480,1.0,OBSERVED,0.21826782731974934,0.3343740208911392,0.6020501155193645
DEV,ZONE_120M,6,NO_RECENT_OR_PLANNED_CHANGE,PERSISTENCE,0,0,,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,6,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,6,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,0,0,0.1,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,0,0,0.1,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,6,MULTIPLE_CHANGES_IN_CONTEXT,PERSISTENCE,20,480,,OBSERVED,0.2945587465839227,0.37962358308286287,0.6759491275365577
DEV,ZONE_120M,6,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_TUNED,20,480,1.0,OBSERVED,0.05920639218318786,0.08855528633418254,0.1533422251897719
DEV,ZONE_120M,6,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_A1,20,480,1.0,OBSERVED,0.05920639218318786,0.08855528633418254,0.1533422251897719
DEV,ZONE_120M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED,20,480,0.1,OBSERVED,0.10060801330756383,0.13917238542585214,0.24538402740922732
DEV,ZONE_120M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1,20,480,1.0,OBSERVED,0.09731425397101792,0.133873242137672,0.23198257130602554
DEV,ZONE_120M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED,20,480,0.1,OBSERVED,0.21594296903873805,0.33977576931313647,0.614711887766555
DEV,ZONE_120M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1,20,480,1.0,OBSERVED,0.21826782731974934,0.3343740208911392,0.6020501155193645
DEV,ZONE_360M,6,ALL,PERSISTENCE,12,864,,OBSERVED,0.48482872188240117,0.578255647002322,0.924659550844467
DEV,ZONE_360M,6,ALL,CURRENT_PLAN_TUNED,12,864,1.0,OBSERVED,0.3309014668271353,0.4751839678155664,0.8506234406879003
DEV,ZONE_360M,6,ALL,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.3309014668271353,0.4751839678155664,0.8506234406879003
DEV,ZONE_360M,6,ALL,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,0.7183162709877136,0.8743838161357806,1.3769353776246305
DEV,ZONE_360M,6,ALL,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,0.7183162709877136,0.8743838161357806,1.3769353776246305
DEV,ZONE_360M,6,ALL,HISTORY_LAGS_PLAN_TUNED,12,864,0.01,OBSERVED,0.7953139941548737,0.9335185391839275,1.537451229118574
DEV,ZONE_360M,6,ALL,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,0.8005336873794101,0.9323020064213037,1.5109850801249933
DEV,ZONE_360M,6,RECENT_OR_PLANNED_CHANGE,PERSISTENCE,12,864,,OBSERVED,0.48482872188240117,0.578255647002322,0.924659550844467
DEV,ZONE_360M,6,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,12,864,1.0,OBSERVED,0.3309014668271353,0.4751839678155664,0.8506234406879003
DEV,ZONE_360M,6,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.3309014668271353,0.4751839678155664,0.8506234406879003
DEV,ZONE_360M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,0.7183162709877136,0.8743838161357806,1.3769353776246305
DEV,ZONE_360M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,0.7183162709877136,0.8743838161357806,1.3769353776246305
DEV,ZONE_360M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,12,864,0.01,OBSERVED,0.7953139941548737,0.9335185391839275,1.537451229118574
DEV,ZONE_360M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,0.8005336873794101,0.9323020064213037,1.5109850801249933
DEV,ZONE_360M,6,RECENT_PAST_CHANGE,PERSISTENCE,8,576,,OBSERVED,0.4888618401749683,0.5819408310470174,0.9130245757678495
DEV,ZONE_360M,6,RECENT_PAST_CHANGE,CURRENT_PLAN_TUNED,8,576,1.0,OBSERVED,0.28296941824372,0.4018371175001655,0.8263698522100924
DEV,ZONE_360M,6,RECENT_PAST_CHANGE,CURRENT_PLAN_A1,8,576,1.0,OBSERVED,0.28296941824372,0.4018371175001655,0.8263698522100924
DEV,ZONE_360M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,8,576,1.0,OBSERVED,0.727296754942779,0.8753444875919255,1.3570294588162994
DEV,ZONE_360M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1,8,576,1.0,OBSERVED,0.727296754942779,0.8753444875919255,1.3570294588162994
DEV,ZONE_360M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED,8,576,0.01,OBSERVED,0.7295904895998948,0.8502887649925164,1.322445832177607
DEV,ZONE_360M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1,8,576,1.0,OBSERVED,0.7454632324556356,0.8605652591192613,1.3229190604920973
DEV,ZONE_360M,6,CHANGE_IN_PLAN,PERSISTENCE,12,864,,OBSERVED,0.48482872188240117,0.578255647002322,0.924659550844467
DEV,ZONE_360M,6,CHANGE_IN_PLAN,CURRENT_PLAN_TUNED,12,864,1.0,OBSERVED,0.3309014668271353,0.4751839678155664,0.8506234406879003
DEV,ZONE_360M,6,CHANGE_IN_PLAN,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.3309014668271353,0.4751839678155664,0.8506234406879003
