stage,config,episode,panel,comparison,n_origins,mean_MAE_reduction_K,relative_MAE_reduction_pct,origin_positive_fraction,status
DEV,SUPPLY_15M,5,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,130,-0.023971296030905396,-11.589491717822717,0.4153846153846154,OBSERVED
DEV,SUPPLY_15M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,42,0.0014794286637672622,0.36571400562855894,0.47619047619047616,OBSERVED
DEV,SUPPLY_15M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,14,-0.012924174154551476,-12.89861685690438,0.5,OBSERVED
DEV,SUPPLY_15M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,28,0.008681230072926635,1.5594137710094211,0.4642857142857143,OBSERVED
DEV,SUPPLY_15M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,88,-0.03611823281699916,-32.11023653873454,0.38636363636363635,OBSERVED
DEV,SUPPLY_15M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,43,-0.07333165410047444,-46.214916136525936,0.32558139534883723,OBSERVED
DEV,SUPPLY_15M,5,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,130,-0.025029899606603078,-12.101298728890795,0.36153846153846153,OBSERVED
DEV,SUPPLY_15M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,42,-0.007458213959902316,-1.843666659239342,0.5,OBSERVED
DEV,SUPPLY_15M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,14,-0.016780648293279556,-16.747464894633424,0.42857142857142855,OBSERVED
DEV,SUPPLY_15M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,28,-0.002796996793213695,-0.5024259557881074,0.5357142857142857,OBSERVED
DEV,SUPPLY_15M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,88,-0.03341638593798299,-29.708210315130973,0.29545454545454547,OBSERVED
DEV,SUPPLY_15M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,43,-0.04308615811405687,-27.153665198360116,0.3488372093023256,OBSERVED
DEV,SUPPLY_30M,5,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,129,-0.039976472601615964,-12.055438118588286,0.4186046511627907,OBSERVED
DEV,SUPPLY_30M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,54,-0.008389106779533445,-1.5832853733206846,0.5185185185185185,OBSERVED
DEV,SUPPLY_30M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,14,-0.054081371313421556,-26.549369026112334,0.5,OBSERVED
DEV,SUPPLY_30M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,42,0.01054780003888207,1.641520416322113,0.5476190476190477,OBSERVED
DEV,SUPPLY_30M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,75,-0.0627193759935154,-33.20840310025812,0.3466666666666667,OBSERVED
DEV,SUPPLY_30M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,42,-0.11449906785510156,-42.39824213729821,0.40476190476190477,OBSERVED
DEV,SUPPLY_30M,5,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,129,-0.0403012645652578,-12.15338346404482,0.34108527131782945,OBSERVED
DEV,SUPPLY_30M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,54,-0.013650687291240325,-2.576309265334843,0.4074074074074074,OBSERVED
DEV,SUPPLY_30M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,14,-0.02460092900191022,-12.076970805191326,0.2857142857142857,OBSERVED
DEV,SUPPLY_30M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,42,-0.008438546055053817,-1.3132639585868944,0.4523809523809524,OBSERVED
DEV,SUPPLY_30M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,75,-0.05948968020255039,-31.49835675463341,0.29333333333333333,OBSERVED
DEV,SUPPLY_30M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,42,-0.048615857351395425,-18.00212814225958,0.42857142857142855,OBSERVED
DEV,SUPPLY_30M,5,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,129,-0.041261998073902593,-12.351821375421794,0.4108527131782946,OBSERVED
DEV,SUPPLY_30M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,54,-0.01499394268578794,-2.852469142901558,0.5,OBSERVED
DEV,SUPPLY_30M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,14,-0.07784289334136543,-40.17152543905533,0.42857142857142855,OBSERVED
DEV,SUPPLY_30M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,42,0.009643479525297477,1.5057946193262397,0.5476190476190477,OBSERVED
DEV,SUPPLY_30M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,75,-0.06017499795334514,-30.684334392828337,0.3466666666666667,OBSERVED
DEV,SUPPLY_30M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,42,-0.11831545318567668,-46.33906624754953,0.35714285714285715,OBSERVED
DEV,SUPPLY_30M,5,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,129,-0.03873771358941904,-11.596174230141887,0.34108527131782945,OBSERVED
DEV,SUPPLY_30M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,54,-0.014240385289848875,-2.709111304048483,0.4074074074074074,OBSERVED
DEV,SUPPLY_30M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,14,-0.03516540578669222,-18.14742402931899,0.35714285714285715,OBSERVED
DEV,SUPPLY_30M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,42,-0.005207675559290564,-0.8131597952591287,0.4523809523809524,OBSERVED
DEV,SUPPLY_30M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,75,-0.05637578996510956,-28.74704860464586,0.29333333333333333,OBSERVED
DEV,SUPPLY_30M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,42,-0.047219803436871634,-18.493962882630083,0.40476190476190477,OBSERVED
DEV,ZONE_60M,5,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,22,-0.017325555310182237,-57.93630789455756,0.22727272727272727,OBSERVED
DEV,ZONE_60M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.01668085256209674,-51.80597941722551,0.25,OBSERVED
DEV,ZONE_60M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,15,-0.017275687400726585,-49.19036320927879,0.26666666666666666,OBSERVED
DEV,ZONE_60M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,16,-0.016587665988608315,-60.271340761641206,0.25,OBSERVED
DEV,ZONE_60M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,2,-0.023772582791037184,-341.44542761727763,0.0,OBSERVED
DEV,ZONE_60M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,22,-0.017325555310182237,-57.93630789455756,0.22727272727272727,OBSERVED
DEV,ZONE_60M,5,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,22,-0.024713423515405473,-82.64119032742681,0.22727272727272727,OBSERVED
DEV,ZONE_60M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.02206229132431308,-68.51919624547833,0.25,OBSERVED
DEV,ZONE_60M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,15,-0.021322324481904943,-60.71265712337956,0.2,OBSERVED
DEV,ZONE_60M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,16,-0.013175729153166078,-47.874056670717216,0.3125,OBSERVED
DEV,ZONE_60M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,2,-0.05122474542632935,-735.7406328299136,0.0,OBSERVED
DEV,ZONE_60M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,22,-0.024713423515405473,-82.64119032742681,0.22727272727272727,OBSERVED
DEV,ZONE_60M,5,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,22,-0.0071808722961450985,-18.347241333622858,0.3181818181818182,OBSERVED
DEV,ZONE_60M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.005663034862673062,-13.665315294367625,0.35,OBSERVED
DEV,ZONE_60M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,15,-0.003150235500083593,-7.052146064944861,0.4,OBSERVED
DEV,ZONE_60M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,16,-0.004704112899559594,-12.960052087505945,0.375,OBSERVED
DEV,ZONE_60M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,2,-0.022359246630865456,-138.73640589564258,0.0,OBSERVED
DEV,ZONE_60M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,22,-0.0071808722961450985,-18.347241333622858,0.3181818181818182,OBSERVED
DEV,ZONE_60M,5,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,22,-0.024081045295313883,-61.527448390386965,0.13636363636363635,OBSERVED
DEV,ZONE_60M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.023831496514704516,-57.50713560967559,0.15,OBSERVED
DEV,ZONE_60M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,15,-0.021682375541886734,-48.53836462458624,0.13333333333333333,OBSERVED
DEV,ZONE_60M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,16,-0.021454383318785315,-59.10783419819872,0.1875,OBSERVED
DEV,ZONE_60M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,2,-0.026576533101407538,-164.9041555168507,0.0,OBSERVED
DEV,ZONE_60M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,22,-0.024081045295313883,-61.527448390386965,0.13636363636363635,OBSERVED
DEV,ZONE_120M,5,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.05071469997427584,-59.36176348285275,0.15,OBSERVED
DEV,ZONE_120M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.05071469997427584,-59.36176348285275,0.15,OBSERVED
DEV,ZONE_120M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,13,-0.05761418079381961,-57.37530674157386,0.07692307692307693,OBSERVED
DEV,ZONE_120M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,18,-0.049659738524317695,-55.499025825952295,0.16666666666666666,OBSERVED
DEV,ZONE_120M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_120M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.05071469997427584,-59.36176348285275,0.15,OBSERVED
DEV,ZONE_120M,5,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.09692711761313445,-113.45358710086101,0.15,OBSERVED
DEV,ZONE_120M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.09692711761313445,-113.45358710086101,0.15,OBSERVED
DEV,ZONE_120M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,13,-0.10384747496785088,-103.41691313707813,0.15384615384615385,OBSERVED
DEV,ZONE_120M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,18,-0.08178046992090665,-91.39670379006036,0.16666666666666666,OBSERVED
DEV,ZONE_120M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_120M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.09692711761313445,-113.45358710086101,0.15,OBSERVED
DEV,ZONE_120M,5,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.044632561242704705,-52.24259525280193,0.1,OBSERVED
DEV,ZONE_120M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.044632561242704705,-52.24259525280193,0.1,OBSERVED
DEV,ZONE_120M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,13,-0.04618010578691941,-45.98863853266936,0.15384615384615385,OBSERVED
DEV,ZONE_120M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,18,-0.043510633637704826,-48.62687262801506,0.1111111111111111,OBSERVED
DEV,ZONE_120M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_120M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.044632561242704705,-52.24259525280193,0.1,OBSERVED
DEV,ZONE_120M,5,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.10775877760467885,-126.13208936688805,0.15,OBSERVED
DEV,ZONE_120M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.10775877760467885,-126.13208936688805,0.15,OBSERVED
DEV,ZONE_120M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,13,-0.11451007772478525,-114.0353076957366,0.15384615384615385,OBSERVED
DEV,ZONE_120M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,18,-0.09978085951829953,-111.51368621544529,0.16666666666666666,OBSERVED
DEV,ZONE_120M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_120M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.10775877760467885,-126.13208936688805,0.15,OBSERVED
DEV,ZONE_360M,5,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.024580945810630014,-7.534322834041121,0.5,OBSERVED
DEV,ZONE_360M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.024580945810630014,-7.534322834041121,0.5,OBSERVED
DEV,ZONE_360M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,9,-0.012546527592539665,-3.5159896801107373,0.5555555555555556,OBSERVED
DEV,ZONE_360M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.024580945810630014,-7.534322834041121,0.5,OBSERVED
DEV,ZONE_360M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_360M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.024580945810630014,-7.534322834041121,0.5,OBSERVED
DEV,ZONE_360M,5,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.35633345632796826,-109.22001607373447,0.3333333333333333,OBSERVED
DEV,ZONE_360M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.35633345632796826,-109.22001607373447,0.3333333333333333,OBSERVED
DEV,ZONE_360M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,9,-0.4816141593072751,-134.96566292385765,0.1111111111111111,OBSERVED
DEV,ZONE_360M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.35633345632796826,-109.22001607373447,0.3333333333333333,OBSERVED
DEV,ZONE_360M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_360M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.35633345632796826,-109.22001607373447,0.3333333333333333,OBSERVED
DEV,ZONE_360M,5,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.024580945810630014,-7.534322834041121,0.5,OBSERVED
DEV,ZONE_360M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.024580945810630014,-7.534322834041121,0.5,OBSERVED
DEV,ZONE_360M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,9,-0.012546527592539665,-3.5159896801107373,0.5555555555555556,OBSERVED
DEV,ZONE_360M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.024580945810630014,-7.534322834041121,0.5,OBSERVED
DEV,ZONE_360M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_360M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.024580945810630014,-7.534322834041121,0.5,OBSERVED
DEV,ZONE_360M,5,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.34523106762052863,-105.81701517233348,0.3333333333333333,OBSERVED
DEV,ZONE_360M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.34523106762052863,-105.81701517233348,0.3333333333333333,OBSERVED
DEV,ZONE_360M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,9,-0.4717641836375599,-132.2053443776606,0.1111111111111111,OBSERVED
DEV,ZONE_360M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.34523106762052863,-105.81701517233348,0.3333333333333333,OBSERVED
DEV,ZONE_360M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
DEV,ZONE_360M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.34523106762052863,-105.81701517233348,0.3333333333333333,OBSERVED
DEV,SUPPLY_15M,6,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,130,-0.011649272513448609,-5.390569583835607,0.4307692307692308,OBSERVED
DEV,SUPPLY_15M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,51,-0.005572066505609755,-1.362152195417265,0.47058823529411764,OBSERVED
DEV,SUPPLY_15M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,17,-0.02933620767605723,-64.22900892844197,0.23529411764705882,OBSERVED
DEV,SUPPLY_15M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,34,0.006310004079613983,1.0681200415698844,0.5882352941176471,OBSERVED
DEV,SUPPLY_15M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,79,-0.01557253208812939,-17.012401715491002,0.4050632911392405,OBSERVED
DEV,SUPPLY_15M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,55,-0.007161289632588215,-3.2647783186613086,0.43636363636363634,OBSERVED
DEV,SUPPLY_15M,6,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,130,-0.0029505911697987326,-1.3653528145975529,0.45384615384615384,OBSERVED
DEV,SUPPLY_15M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,51,0.023793607267758806,5.816605803976696,0.5294117647058824,OBSERVED
DEV,SUPPLY_15M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,17,-0.026180755730232295,-57.320428465703095,0.17647058823529413,OBSERVED
DEV,SUPPLY_15M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,34,0.04878078876675436,8.25732241500308,0.7058823529411765,OBSERVED
DEV,SUPPLY_15M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,79,-0.020215833199108028,-22.085032379464366,0.4050632911392405,OBSERVED
DEV,SUPPLY_15M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,55,0.015588077503275084,7.106487807826798,0.5636363636363636,OBSERVED
DEV,SUPPLY_15M,6,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,130,-0.010208599643437557,-4.530893920284625,0.5230769230769231,OBSERVED
DEV,SUPPLY_15M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,51,-0.004295710961180166,-1.0243205751385251,0.5686274509803921,OBSERVED
DEV,SUPPLY_15M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,17,-0.0317776592972623,-44.6630134585619,0.5294117647058824,OBSERVED
DEV,SUPPLY_15M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,34,0.009445263206860899,1.5914976867853632,0.5882352941176471,OBSERVED
DEV,SUPPLY_15M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,79,-0.014025780944641696,-14.021408328780364,0.4936708860759494,OBSERVED
DEV,SUPPLY_15M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,55,-0.007102578234689857,-3.184806472553927,0.5818181818181818,OBSERVED
DEV,SUPPLY_15M,6,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,130,-0.0008786457321785662,-0.3899702941696863,0.49230769230769234,OBSERVED
DEV,SUPPLY_15M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,51,0.01766779168039827,4.21291904856682,0.5294117647058824,OBSERVED
DEV,SUPPLY_15M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,17,-0.023590312556861115,-33.155823006433344,0.29411764705882354,OBSERVED
DEV,SUPPLY_15M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,34,0.038296843799027966,6.452899933276682,0.6470588235294118,OBSERVED
DEV,SUPPLY_15M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,79,-0.012851662289664879,-12.847655711878295,0.46835443037974683,OBSERVED
DEV,SUPPLY_15M,6,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,55,0.0032741186238479628,1.4681195814516328,0.4909090909090909,OBSERVED
