target,id,arm,lead,original_2pinball,ensemble_CRPS
T1,T1_TEST_1228,F2,2,114349.80900793658,119117.48705293244
T1,T1_TEST_1228,F2,3,128013.15964285715,133653.93102962896
T1,T1_TEST_1228,F2,4,119981.52474206353,125053.93426709258
T1,T1_TEST_1228,F2,5,102473.46871031744,106695.19070765644
T1,T1_TEST_1228,F2,6,73783.09902777782,77335.24105489717
T1,T1_TEST_1228,F2,7,29027.257976190333,30391.239230129846
T1,T1_TEST_1228,F2,8,15239.519484126968,15880.129567749827
T1,T1_TEST_1228,F2,9,12935.835396825416,13497.062756141095
T1,T1_TEST_1228,F2,10,10611.062321428572,11065.41917996481
T1,T1_TEST_1228,F2,11,12053.146845238094,12613.52373674512
T1,T1_TEST_1228,F2,12,8435.421527777795,8789.256927625644
T1,T1_TEST_1228,F2,13,10225.498809523791,10665.300181904215
T1,T1_TEST_1228,F2,14,17721.32238095238,18542.641918953508
T1,T1_TEST_1228,F2,15,6830.986785714258,7146.048077240572
T1,T1_TEST_1228,F2,16,6443.287757936513,6749.245923817154
T1,T1_TEST_1228,F2,17,7807.176845238095,8149.616537060589
T1,T1_TEST_1228,F2,18,17470.032946428568,18269.94114032574
T1,T1_TEST_1228,F2,19,12446.37091269837,13014.54352146497
T1,T1_TEST_1228,F2,20,21411.982023809524,22369.45812318474
T1,T1_TEST_1228,F2,21,23866.428928571484,24924.838481792518
T1,T1_TEST_1228,F2,22,49737.292083333334,52104.182300023735
T1,T1_TEST_1228,F2,23,44613.645059523864,46810.59064217293
T1,T1_TEST_1228,F3,0,63480.495277777816,66186.77080812292
T1,T1_TEST_1228,F3,1,116941.63916666666,122019.54387703165
T1,T1_TEST_1228,F3,2,114349.80900793658,119117.48705293244
T1,T1_TEST_1228,F3,3,128013.15964285715,133653.93102962896
T1,T1_TEST_1228,F3,4,119981.52474206353,125053.93426709261
T1,T1_TEST_1228,F3,5,102473.46871031744,106695.19070765647
T1,T1_TEST_1228,F3,6,73783.09902777782,77335.24105489714
T1,T1_TEST_1228,F3,7,29027.257976190333,30391.239230129846
T1,T1_TEST_1228,F3,8,15239.519484126968,15880.12956774985
T1,T1_TEST_1228,F3,9,12935.835396825416,13497.062756141015
T1,T1_TEST_1228,F3,10,10611.062321428572,11065.41917996481
T1,T1_TEST_1228,F3,11,12053.146845238094,12613.52373674512
T1,T1_TEST_1228,F3,12,8435.421527777795,8789.256927625644
T1,T1_TEST_1228,F3,13,10225.498809523791,10665.300181904211
T1,T1_TEST_1228,F3,14,17721.32238095238,18542.641918953508
T1,T1_TEST_1228,F3,15,6830.986785714258,7146.048077240575
T1,T1_TEST_1228,F3,16,6443.287757936513,6749.245923817158
T1,T1_TEST_1228,F3,17,7807.176845238095,8149.616537060589
T1,T1_TEST_1228,F3,18,17470.032946428568,18269.94114032574
T1,T1_TEST_1228,F3,19,12446.37091269837,13014.54352146497
T1,T1_TEST_1228,F3,20,21411.982023809524,22369.45812318474
T1,T1_TEST_1228,F3,21,23866.428928571484,24924.838481792547
T1,T1_TEST_1228,F3,22,49737.292083333334,52104.182300023735
T1,T1_TEST_1228,F3,23,44613.645059523864,46810.590642172916
T1,T1_TEST_1229,F0,0,24919.55416666667,26060.902931049466
T1,T1_TEST_1229,F0,1,47812.52922619048,50012.644272617996
T1,T1_TEST_1229,F0,2,18851.41136904762,19746.895398195833
T1,T1_TEST_1229,F0,3,13701.516130952365,14265.521836213768
T1,T1_TEST_1229,F0,4,16855.718214285716,17599.882912073284
T1,T1_TEST_1229,F0,5,33808.12001984132,35343.64754294351
T1,T1_TEST_1229,F0,6,24073.060238095204,25225.202786687834
T1,T1_TEST_1229,F0,7,24205.10238095238,25290.04500598833
T1,T1_TEST_1229,F0,8,16963.6911904762,17726.02297095215
T1,T1_TEST_1229,F0,9,39614.44996031737,41504.99429948737
T1,T1_TEST_1229,F0,10,37977.8702976191,39685.91062939291
T1,T1_TEST_1229,F0,11,10987.082142857142,11448.98408657685
T1,T1_TEST_1229,F0,12,8374.486904761905,8753.760040614754
T1,T1_TEST_1229,F0,13,7874.459702380952,8203.619606219232
T1,T1_TEST_1229,F0,14,16502.26630952381,17256.802655193955
T1,T1_TEST_1229,F0,15,41365.52291666666,43093.63018555567
T1,T1_TEST_1229,F0,16,20835.38821428572,21825.502438161522
T1,T1_TEST_1229,F0,17,10239.627926587313,10693.899422750539
T1,T1_TEST_1229,F0,18,6782.858015873008,7097.693839340798
T1,T1_TEST_1229,F0,19,17698.601369047534,18487.76177133991
T1,T1_TEST_1229,F0,20,10907.210595238095,11374.870319206268
T1,T1_TEST_1229,F0,21,12641.318710317448,13232.480596783265
T1,T1_TEST_1229,F0,22,17687.17511904764,18442.71340227507
T1,T1_TEST_1229,F0,23,30386.014801587346,31706.696339920163
T1,T1_TEST_1229,F1,0,24919.55416666667,26060.902931049466
T1,T1_TEST_1229,F1,1,47812.52922619048,50012.644272617996
T1,T1_TEST_1229,F1,2,18851.41136904762,19746.895398195833
T1,T1_TEST_1229,F1,3,13701.516130952365,14265.52183621376
T1,T1_TEST_1229,F1,4,16855.718214285716,17599.882912073284
T1,T1_TEST_1229,F1,5,33808.12001984132,35343.64754294351
T1,T1_TEST_1229,F1,6,24073.060238095204,25225.20278668785
T1,T1_TEST_1229,F1,7,24205.10238095238,25290.04500598833
T1,T1_TEST_1229,F1,8,16963.6911904762,17726.022970952115
T1,T1_TEST_1229,F1,9,39614.44996031737,41504.99429948747
T1,T1_TEST_1229,F1,10,37977.8702976191,39685.91062939288
T1,T1_TEST_1229,F1,11,10987.082142857142,11448.98408657685
T1,T1_TEST_1229,F1,12,8374.486904761905,8753.760040614754
T1,T1_TEST_1229,F1,13,7874.459702380952,8203.619606219232
T1,T1_TEST_1229,F1,14,16502.26630952381,17256.802655193955
T1,T1_TEST_1229,F1,15,41365.52291666666,43093.63018555567
T1,T1_TEST_1229,F1,16,20835.38821428572,21825.502438161522
T1,T1_TEST_1229,F1,17,10239.627926587313,10693.899422750535
T1,T1_TEST_1229,F1,18,6782.858015873008,7097.693839340758
T1,T1_TEST_1229,F1,19,17698.601369047534,18487.76177133991
T1,T1_TEST_1229,F1,20,10907.210595238095,11374.870319206268
T1,T1_TEST_1229,F1,21,12641.318710317448,13232.480596783287
T1,T1_TEST_1229,F1,22,17687.17511904764,18442.713402275018
T1,T1_TEST_1229,F1,23,30386.014801587346,31706.69633992012
T1,T1_TEST_1229,F2,0,24919.55416666667,26060.902931049466
T1,T1_TEST_1229,F2,1,47812.52922619048,50012.644272617996
T1,T1_TEST_1229,F2,2,18851.41136904762,19746.895398195833
T1,T1_TEST_1229,F2,3,13701.516130952365,14265.521836213768
T1,T1_TEST_1229,F2,4,16855.718214285716,17599.882912073284
T1,T1_TEST_1229,F2,5,33808.12001984132,35343.647542943494
T1,T1_TEST_1229,F2,6,24073.060238095204,25225.20278668784
T1,T1_TEST_1229,F2,7,24205.10238095238,25290.04500598833
T1,T1_TEST_1229,F2,8,16963.6911904762,17726.022970952094
T1,T1_TEST_1229,F2,9,39614.44996031737,41504.994299487444
T1,T1_TEST_1229,F2,10,37977.8702976191,39685.91062939285
T1,T1_TEST_1229,F2,11,10987.082142857142,11448.98408657685
T1,T1_TEST_1229,F2,12,8374.486904761905,8753.760040614754
T1,T1_TEST_1229,F2,13,7874.459702380952,8203.619606219232
T1,T1_TEST_1229,F2,14,16502.26630952381,17256.802655193955
T1,T1_TEST_1229,F2,15,41365.52291666666,43093.63018555567
T1,T1_TEST_1229,F2,16,20835.38821428572,21825.502438161522
T1,T1_TEST_1229,F2,17,10239.627926587313,10693.89942275055
T1,T1_TEST_1229,F2,18,6782.858015873008,7097.693839340773
T1,T1_TEST_1229,F2,19,17698.601369047534,18487.76177133991
T1,T1_TEST_1229,F2,20,10907.210595238095,11374.870319206268
T1,T1_TEST_1229,F2,21,12641.318710317448,13232.48059678325
T1,T1_TEST_1229,F2,22,17687.17511904764,18442.71340227507
T1,T1_TEST_1229,F2,23,30386.014801587346,31706.696339920134
T1,T1_TEST_1229,F3,0,24919.55416666667,26060.902931049466
T1,T1_TEST_1229,F3,1,47812.52922619048,50012.644272617996
T1,T1_TEST_1229,F3,2,18851.41136904762,19746.895398195833
T1,T1_TEST_1229,F3,3,13701.516130952365,14265.521836213768
T1,T1_TEST_1229,F3,4,16855.718214285716,17599.882912073284
T1,T1_TEST_1229,F3,5,33808.12001984132,35343.64754294354
T1,T1_TEST_1229,F3,6,24073.060238095204,25225.202786687834
T1,T1_TEST_1229,F3,7,24205.10238095238,25290.04500598833
T1,T1_TEST_1229,F3,8,16963.6911904762,17726.02297095216
T1,T1_TEST_1229,F3,9,39614.44996031737,41504.994299487415
T1,T1_TEST_1229,F3,10,37977.8702976191,39685.91062939292
T1,T1_TEST_1229,F3,11,10987.082142857142,11448.98408657685
T1,T1_TEST_1229,F3,12,8374.486904761905,8753.760040614754
T1,T1_TEST_1229,F3,13,7874.459702380952,8203.619606219232
T1,T1_TEST_1229,F3,14,16502.26630952381,17256.802655193955
T1,T1_TEST_1229,F3,15,41365.52291666666,43093.63018555567
T1,T1_TEST_1229,F3,16,20835.38821428572,21825.502438161522
T1,T1_TEST_1229,F3,17,10239.627926587313,10693.899422750546
T1,T1_TEST_1229,F3,18,6782.858015873008,7097.6938393407945
T1,T1_TEST_1229,F3,19,17698.601369047534,18487.76177133991
T1,T1_TEST_1229,F3,20,10907.210595238095,11374.870319206268
T1,T1_TEST_1229,F3,21,12641.318710317448,13232.480596783244
T1,T1_TEST_1229,F3,22,17687.17511904764,18442.713402275032
T1,T1_TEST_1229,F3,23,30386.014801587346,31706.69633992015
T2,T2_TEST_1001,F0,0,22923.505059523846,23963.53247621528
T2,T2_TEST_1001,F0,1,21932.328214285713,22914.408910356462
T2,T2_TEST_1001,F0,2,70096.71833333334,73297.50799434632
T2,T2_TEST_1001,F0,3,35838.02464285715,37469.03418727219
T2,T2_TEST_1001,F0,4,23912.42662698415,24960.0534261242
T2,T2_TEST_1001,F0,5,35015.27968253961,36625.42695378131
T2,T2_TEST_1001,F0,6,33159.72871031742,34733.16719442229
T2,T2_TEST_1001,F0,7,14491.30619047618,15096.273530468345
T2,T2_TEST_1001,F0,8,16327.911071428573,17076.919901378453
T2,T2_TEST_1001,F0,9,15703.315505952367,16409.3301153996
T2,T2_TEST_1001,F0,10,39057.17858134923,40922.9413590371
T2,T2_TEST_1001,F0,11,25925.70335317459,27140.14317427887
T2,T2_TEST_1001,F0,12,15218.656527777748,15922.379014168608
T2,T2_TEST_1001,F0,13,8179.274573412717,8545.579135051637
T2,T2_TEST_1001,F0,14,3586.2715476190456,3744.9867534767836
T2,T2_TEST_1001,F0,15,6444.995763888879,6745.631273051124
T2,T2_TEST_1001,F0,16,4421.813799603169,4610.439120524885
T2,T2_TEST_1001,F0,17,4346.514791666667,4529.060677258298
T2,T2_TEST_1001,F0,18,5699.7247916666665,5951.273151481524
T2,T2_TEST_1001,F0,19,5894.3422023809535,6151.926171652973
T2,T2_TEST_1001,F0,20,7744.1685019841325,8099.005912236273
T2,T2_TEST_1001,F0,21,11071.021904761894,11532.922936376162
T2,T2_TEST_1001,F0,22,15721.53273809525,16399.52687613415
T2,T2_TEST_1001,F0,23,18245.051011904707,19108.0405566357
T2,T2_TEST_1001,F1,0,22923.505059523846,23963.532476215216
T2,T2_TEST_1001,F1,1,21932.328214285713,22914.408910356462
T2,T2_TEST_1001,F1,2,70096.71833333334,73297.50799434632
T2,T2_TEST_1001,F1,3,35838.02464285715,37469.03418727219
T2,T2_TEST_1001,F1,4,23912.42662698415,24960.053426124185
T2,T2_TEST_1001,F1,5,35015.27968253961,36625.42695378134
T2,T2_TEST_1001,F1,6,33159.72871031742,34733.16719442226
T2,T2_TEST_1001,F1,7,14491.30619047618,15096.273530468396
T2,T2_TEST_1001,F1,8,16327.911071428573,17076.919901378453
T2,T2_TEST_1001,F1,9,15703.315505952367,16409.330115399607
T2,T2_TEST_1001,F1,10,39057.17858134923,40922.94135903713
T2,T2_TEST_1001,F1,11,25925.70335317459,27140.14317427884
T2,T2_TEST_1001,F1,12,15218.656527777748,15922.3790141686
T2,T2_TEST_1001,F1,13,8179.274573412717,8545.579135051641
T2,T2_TEST_1001,F1,14,3586.2715476190456,3744.9867534767836
T2,T2_TEST_1001,F1,15,6444.995763888879,6745.631273051102
T2,T2_TEST_1001,F1,16,4421.813799603169,4610.439120524874
T2,T2_TEST_1001,F1,17,4346.514791666667,4529.060677258298
T2,T2_TEST_1001,F1,18,5699.7247916666665,5951.273151481524
T2,T2_TEST_1001,F1,19,5894.3422023809535,6151.926171652973
T2,T2_TEST_1001,F1,20,7744.1685019841325,8099.005912236284
T2,T2_TEST_1001,F1,21,11071.021904761894,11532.922936376162
T2,T2_TEST_1001,F1,22,15721.53273809525,16399.526876134136
T2,T2_TEST_1001,F1,23,18245.051011904707,19108.0405566357
T2,T2_TEST_1001,F2,0,22923.505059523846,23963.53247621529
T2,T2_TEST_1001,F2,1,21932.328214285713,22914.408910356462
T2,T2_TEST_1001,F2,2,70096.71833333334,73297.50799434632
T2,T2_TEST_1001,F2,3,35838.02464285715,37469.03418727219
T2,T2_TEST_1001,F2,4,23912.42662698415,24960.0534261242
T2,T2_TEST_1001,F2,5,35015.27968253961,36625.42695378132
T2,T2_TEST_1001,F2,6,33159.72871031742,34733.167194422334
T2,T2_TEST_1001,F2,7,14491.30619047618,15096.273530468388
T2,T2_TEST_1001,F2,8,16327.911071428573,17076.919901378453
T2,T2_TEST_1001,F2,9,15703.315505952367,16409.33011539963
T2,T2_TEST_1001,F2,10,39057.17858134923,40922.94135903712
T2,T2_TEST_1001,F2,11,25925.70335317459,27140.143174278848
T2,T2_TEST_1001,F2,12,15218.656527777748,15922.37901416859
T2,T2_TEST_1001,F2,13,8179.274573412717,8545.57913505162
T2,T2_TEST_1001,F2,14,3586.2715476190456,3744.9867534767836
T2,T2_TEST_1001,F2,15,6444.995763888879,6745.631273051098
T2,T2_TEST_1001,F2,16,4421.813799603169,4610.439120524883
T2,T2_TEST_1001,F2,17,4346.514791666667,4529.060677258298
T2,T2_TEST_1001,F2,18,5699.7247916666665,5951.273151481524
T2,T2_TEST_1001,F2,19,5894.3422023809535,6151.926171652973
T2,T2_TEST_1001,F2,20,7744.1685019841325,8099.005912236265
T2,T2_TEST_1001,F2,21,11071.021904761894,11532.922936376155
T2,T2_TEST_1001,F2,22,15721.53273809525,16399.526876134092
T2,T2_TEST_1001,F2,23,18245.051011904707,19108.040556635693
T2,T2_TEST_1001,F3,0,22923.505059523846,23963.53247621526
T2,T2_TEST_1001,F3,1,21932.328214285713,22914.408910356462
T2,T2_TEST_1001,F3,2,70096.71833333334,73297.50799434632
T2,T2_TEST_1001,F3,3,35838.02464285715,37469.03418727219
T2,T2_TEST_1001,F3,4,23912.42662698415,24960.053426124185
T2,T2_TEST_1001,F3,5,35015.27968253961,36625.42695378137
T2,T2_TEST_1001,F3,6,33159.72871031742,34733.167194422334
T2,T2_TEST_1001,F3,7,14491.30619047618,15096.27353046841
T2,T2_TEST_1001,F3,8,16327.911071428573,17076.919901378453
T2,T2_TEST_1001,F3,9,15703.315505952367,16409.33011539957
T2,T2_TEST_1001,F3,10,39057.17858134923,40922.94135903712
T2,T2_TEST_1001,F3,11,25925.70335317459,27140.143174278863
T2,T2_TEST_1001,F3,12,15218.656527777748,15922.379014168597
T2,T2_TEST_1001,F3,13,8179.274573412717,8545.579135051637
T2,T2_TEST_1001,F3,14,3586.2715476190456,3744.9867534767836
T2,T2_TEST_1001,F3,15,6444.995763888879,6745.631273051102
T2,T2_TEST_1001,F3,16,4421.813799603169,4610.439120524883
T2,T2_TEST_1001,F3,17,4346.514791666667,4529.060677258298
T2,T2_TEST_1001,F3,18,5699.7247916666665,5951.273151481524
T2,T2_TEST_1001,F3,19,5894.3422023809535,6151.926171652973
T2,T2_TEST_1001,F3,20,7744.1685019841325,8099.005912236276
T2,T2_TEST_1001,F3,21,11071.021904761894,11532.922936376162
T2,T2_TEST_1001,F3,22,15721.53273809525,16399.526876134165
T2,T2_TEST_1001,F3,23,18245.051011904707,19108.0405566357
T2,T2_TEST_1002,F0,0,14687.658253968308,15388.279857956026
T2,T2_TEST_1002,F0,1,125763.93976190478,131088.24963530898
T2,T2_TEST_1002,F0,2,56294.25654761899,59012.21631765088
T2,T2_TEST_1002,F0,3,74864.89396825383,78504.20332928524
T2,T2_TEST_1002,F0,4,216682.64833333326,225448.8929320739
T2,T2_TEST_1002,F0,5,262886.86249999993,271080.6809245422
T2,T2_TEST_1002,F0,6,302322.04565476195,309428.37723500957
T2,T2_TEST_1002,F0,7,18522.935000000016,19407.063105194575
T2,T2_TEST_1002,F0,8,9748.783730158728,10182.135554855071
T2,T2_TEST_1002,F0,9,28297.658194444502,29570.927262691148
T2,T2_TEST_1002,F0,10,13392.642460317435,13987.192445190023
T2,T2_TEST_1002,F0,11,4444.798809523809,4632.0530996937305
T2,T2_TEST_1002,F0,12,3843.473392857143,4019.1729554235935
T2,T2_TEST_1002,F0,13,6450.971636904769,6738.54266671772
T2,T2_TEST_1002,F0,14,5625.60565476188,5870.502507135268
T2,T2_TEST_1002,F0,15,5180.557936507924,5414.8131365564495
T2,T2_TEST_1002,F0,16,5307.7827876984,5529.161384360843
T2,T2_TEST_1002,F0,17,5008.75426587301,5233.436496878669
T2,T2_TEST_1002,F0,18,3995.498244047616,4181.562060269222
T2,T2_TEST_1002,F0,19,7356.526666666667,7695.604200899601
T2,T2_TEST_1002,F0,20,26042.444107142852,27254.19091195427
T2,T2_TEST_1002,F0,21,45570.04285714285,47465.96356685832
T2,T2_TEST_1002,F0,22,84634.90069444457,87952.39388529184
T2,T2_TEST_1002,F0,23,20291.2988492064,21195.09914655132
T2,T2_TEST_1002,F1,0,14687.658253968308,15388.279857956019
T2,T2_TEST_1002,F1,1,125763.93976190478,131088.24963530898
T2,T2_TEST_1002,F1,2,56294.25654761899,59012.21631765088
T2,T2_TEST_1002,F1,3,74864.89396825383,78504.20332928527
T2,T2_TEST_1002,F1,4,216682.64833333326,225448.89293207397
T2,T2_TEST_1002,F1,5,262886.86249999993,271080.6809245422
T2,T2_TEST_1002,F1,6,302322.04565476195,309428.3772350096
T2,T2_TEST_1002,F1,7,18522.935000000016,19407.063105194582
T2,T2_TEST_1002,F1,8,9748.783730158728,10182.135554855064
T2,T2_TEST_1002,F1,9,28297.658194444502,29570.927262691133
T2,T2_TEST_1002,F1,10,13392.642460317435,13987.192445190027
T2,T2_TEST_1002,F1,11,4444.798809523809,4632.0530996937305
T2,T2_TEST_1002,F1,12,3843.473392857143,4019.1729554235935
T2,T2_TEST_1002,F1,13,6450.971636904769,6738.542666717727
T2,T2_TEST_1002,F1,14,5625.60565476188,5870.502507135268
T2,T2_TEST_1002,F1,15,5180.557936507924,5414.813136556448
T2,T2_TEST_1002,F1,16,5307.7827876984,5529.161384360839
T2,T2_TEST_1002,F1,17,5008.75426587301,5233.436496878683
T2,T2_TEST_1002,F1,18,3995.498244047616,4181.562060269214
T2,T2_TEST_1002,F1,19,7356.526666666667,7695.604200899601
T2,T2_TEST_1002,F1,20,26042.444107142852,27254.19091195427
T2,T2_TEST_1002,F1,21,45570.04285714285,47465.96356685832
T2,T2_TEST_1002,F1,22,84634.90069444457,87952.39388529185
T2,T2_TEST_1002,F1,23,20291.2988492064,21195.099146551343
T2,T2_TEST_1002,F2,0,14687.658253968308,15388.279857956033
T2,T2_TEST_1002,F2,1,125763.93976190478,131088.24963530898
T2,T2_TEST_1002,F2,2,56294.25654761899,59012.216317650906
T2,T2_TEST_1002,F2,3,74864.89396825383,78504.20332928523
T2,T2_TEST_1002,F2,4,216682.64833333326,225448.8929320739
T2,T2_TEST_1002,F2,5,262886.86249999993,271080.6809245422
T2,T2_TEST_1002,F2,6,302322.04565476195,309428.3772350095
T2,T2_TEST_1002,F2,7,18522.935000000016,19407.063105194575
T2,T2_TEST_1002,F2,8,9748.783730158728,10182.135554855064
T2,T2_TEST_1002,F2,9,28297.658194444502,29570.92726269112
T2,T2_TEST_1002,F2,10,13392.642460317435,13987.192445190038
T2,T2_TEST_1002,F2,11,4444.798809523809,4632.0530996937305
T2,T2_TEST_1002,F2,12,3843.473392857143,4019.1729554235935
T2,T2_TEST_1002,F2,13,6450.971636904769,6738.5426667177235
T2,T2_TEST_1002,F2,14,5625.60565476188,5870.502507135268
T2,T2_TEST_1002,F2,15,5180.557936507924,5414.813136556448
T2,T2_TEST_1002,F2,16,5307.7827876984,5529.161384360832
T2,T2_TEST_1002,F2,17,5008.75426587301,5233.436496878672
T2,T2_TEST_1002,F2,18,3995.498244047616,4181.56206026922
T2,T2_TEST_1002,F2,19,7356.526666666667,7695.604200899601
T2,T2_TEST_1002,F2,20,26042.444107142852,27254.19091195427
T2,T2_TEST_1002,F2,21,45570.04285714285,47465.96356685832
T2,T2_TEST_1002,F2,22,84634.90069444457,87952.39388529178
T2,T2_TEST_1002,F2,23,20291.2988492064,21195.09914655132
T2,T2_TEST_1002,F3,0,14687.658253968308,15388.279857956019
T2,T2_TEST_1002,F3,1,125763.93976190478,131088.24963530898
T2,T2_TEST_1002,F3,2,56294.25654761899,59012.21631765088
T2,T2_TEST_1002,F3,3,74864.89396825383,78504.20332928526
T2,T2_TEST_1002,F3,4,216682.64833333326,225448.89293207397
T2,T2_TEST_1002,F3,5,262886.86249999993,271080.6809245422
T2,T2_TEST_1002,F3,6,302322.04565476195,309428.3772350095
T2,T2_TEST_1002,F3,7,18522.935000000016,19407.063105194648
T2,T2_TEST_1002,F3,8,9748.783730158728,10182.135554855071
T2,T2_TEST_1002,F3,9,28297.658194444502,29570.92726269114
T2,T2_TEST_1002,F3,10,13392.642460317435,13987.19244519003
T2,T2_TEST_1002,F3,11,4444.798809523809,4632.0530996937305
T2,T2_TEST_1002,F3,12,3843.473392857143,4019.1729554235935
T2,T2_TEST_1002,F3,13,6450.971636904769,6738.542666717716
T2,T2_TEST_1002,F3,14,5625.60565476188,5870.502507135268
T2,T2_TEST_1002,F3,15,5180.557936507924,5414.813136556453
T2,T2_TEST_1002,F3,16,5307.7827876984,5529.161384360839
T2,T2_TEST_1002,F3,17,5008.75426587301,5233.436496878676
T2,T2_TEST_1002,F3,18,3995.498244047616,4181.56206026922
T2,T2_TEST_1002,F3,19,7356.526666666667,7695.604200899601
T2,T2_TEST_1002,F3,20,26042.444107142852,27254.19091195427
T2,T2_TEST_1002,F3,21,45570.04285714285,47465.96356685832
T2,T2_TEST_1002,F3,22,84634.90069444457,87952.39388529176
T2,T2_TEST_1002,F3,23,20291.2988492064,21195.099146551343
T2,T2_TEST_1003,F0,0,110530.51597222223,115157.24379132321
T2,T2_TEST_1003,F0,1,234684.72130952385,244566.37279137073
T2,T2_TEST_1003,F0,2,238645.76130952383,248994.35227442533
T2,T2_TEST_1003,F0,3,195196.0096031747,203523.07159962185
T2,T2_TEST_1003,F0,4,72133.56704365078,75438.7623542276
T2,T2_TEST_1003,F0,5,101404.62375,105915.61478671432
T2,T2_TEST_1003,F0,6,75239.96851190476,78572.18306878954
T2,T2_TEST_1003,F0,7,12802.903373015875,13346.00805287312
T2,T2_TEST_1003,F0,8,8828.636964285713,9213.085000414401
T2,T2_TEST_1003,F0,9,29235.771428571432,30564.666165415198
T2,T2_TEST_1003,F0,10,11496.686924603151,12012.46305360772
T2,T2_TEST_1003,F0,11,7199.618700396838,7533.3445641795515
T2,T2_TEST_1003,F0,12,3113.4899900793657,3237.759977572916
T2,T2_TEST_1003,F0,13,3073.0828869047623,3207.6022902168334
T2,T2_TEST_1003,F0,14,3366.339523809524,3513.18427651003
