target,arm,seed,policy,variant,case,id,date,month,prediction,prediction_index,primary,raw_2pinball,RMSE,MAE,coverage80,width80
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1024,2024-10-24,10,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,23,0.07317315985659346,31547.67887111441,70095.26642179074,50621.85069444444,0.875,156585.60091145834
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1024,2024-10-24,10,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,23,0.07597481775491244,32755.57810433201,72858.60703669036,52502.17968749999,0.875,154068.94986979166
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1024,2024-10-24,10,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,23,0.06858781216842337,29570.764430596882,65231.19904357431,46776.719184027774,0.9583333333333334,156481.86979166666
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1025,2024-10-25,10,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,24,0.12538926028462355,54059.98763888889,120242.64172833734,77313.00390625,0.6666666666666666,141699.51171875
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1025,2024-10-25,10,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,24,0.08916614709908674,38442.85227492559,81180.26012367834,60887.777994791664,0.75,151458.23372395834
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1025,2024-10-25,10,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,24,0.07441530728068148,32083.214962797618,68230.8507000337,48934.194227430555,0.8333333333333334,148938.48111979166
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1025,2024-10-25,10,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,24,0.07969049778918486,34357.54637710813,78448.7310962116,55485.39865451388,0.875,159632.40950520834
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1110,2024-11-10,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,26,0.0387351194933264,16700.154991319447,23606.27380037657,20952.08593750002,1.0,135727.81901041666
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1110,2024-11-10,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,26,0.045387246892014455,19568.135264343593,38001.83317310731,29493.075086805573,1.0,143580.19010416666
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1110,2024-11-10,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,26,0.06076386711884952,26197.569854704037,65692.46360624941,42114.21093750001,1.0,165331.49088541666
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1110,2024-11-10,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,26,0.06346574580621464,27362.45054790841,65343.19387175032,44202.971354166686,1.0,138488.71484375
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1111,2024-11-11,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,27,0.2275515206549838,98105.9491530258,208568.6041552168,130255.39062499996,0.5833333333333334,162413.59765625
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1111,2024-11-11,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,27,0.20733735543958456,89390.86845796129,195843.2886409774,120048.63585069442,0.7083333333333334,185450.5703125
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1111,2024-11-11,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,27,0.14787872861947018,63756.036386822074,138357.58027642017,94761.4995659722,0.75,206858.72005208334
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1111,2024-11-11,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,27,0.21871293521169569,94295.30525318286,196703.60703194028,125705.7473958333,0.5833333333333334,186820.591796875
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1112,2024-11-12,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,28,0.11348365574373992,48927.03739376654,130045.87699235503,66375.52387152778,0.875,202682.734375
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1112,2024-11-12,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,28,0.13744324228049234,59256.90893993884,145692.32803775737,81599.81705729167,0.625,168557.19010416666
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1112,2024-11-12,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,28,0.14677056860290552,63278.26726479828,153245.73182364594,85999.23307291667,0.6666666666666666,170536.4609375
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1112,2024-11-12,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,28,0.19451835559484984,83864.11942398314,187945.88352036942,116195.2109375,0.5833333333333334,177646.48307291666
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1113,2024-11-13,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,29,0.12259113529040487,52853.61157242064,133420.50333990215,68012.85416666667,0.7083333333333334,115003.81119791667
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1113,2024-11-13,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,29,0.10207163295766884,44006.888655753966,111895.41577336456,56353.71527777778,0.7083333333333334,95726.62760416667
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1113,2024-11-13,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,29,0.07913918601926216,34119.85530691964,96728.27802266189,45890.82986111112,0.9166666666666666,120793.3125
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1113,2024-11-13,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,29,0.08027417454338277,34609.19119936341,67581.45418369913,51341.86631944443,0.625,166674.21875
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1114,2024-11-14,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,30,0.06987195531605776,30124.406445312492,58182.80354976346,44640.45789930554,0.5833333333333334,98550.21940104167
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1114,2024-11-14,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,30,0.050429351057677374,21741.974461185506,42552.61800326219,32274.827690972208,0.7916666666666666,105243.671875
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1114,2024-11-14,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,30,0.053091434312284795,22889.697858796284,44636.273099557075,34845.388888888876,0.8333333333333334,114801.11783854167
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1114,2024-11-14,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,30,0.05452533947559588,23507.907865203364,45329.0532473133,35219.791232638876,0.7916666666666666,109404.32356770833
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1115,2024-11-15,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,31,0.04842299042956803,20876.957548983137,38197.12370073096,32601.89583333333,0.7083333333333334,92525.92578125
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1115,2024-11-15,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,31,0.04485957658312399,19340.636909928904,35871.500593791934,27855.828993055566,0.9166666666666666,122086.205078125
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1115,2024-11-15,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,31,0.04936883429092969,21284.746121445114,42493.98455068012,32275.267795138894,0.7916666666666666,118741.98307291667
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1115,2024-11-15,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,31,0.04480168823595854,19315.679083994713,35707.89477980687,29395.059027777792,0.8333333333333334,103065.94010416667
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1116,2024-11-16,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,32,0.056970105009460786,24561.937486565806,53932.84030843698,37574.29296875,0.8333333333333334,119650.84635416667
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1116,2024-11-16,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,32,0.0697585503034432,30075.513313905423,69606.84766534463,44334.046006944445,0.75,114913.42578125
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1116,2024-11-16,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,32,0.07720122505526313,33284.32804150132,76543.61337766434,47611.74609375,0.7083333333333334,105256.01953125
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1116,2024-11-16,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,32,0.0777056327901866,33501.797032490074,74604.56482271387,48134.117621527774,0.7083333333333334,107186.421875
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1117,2024-11-17,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,33,0.2219067598058865,95672.28217840608,217960.75820755964,114154.11848958331,0.75,112933.80989583333
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1117,2024-11-17,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,33,0.14145750031301021,60987.60532593418,154762.09868649652,84551.08854166664,0.7083333333333334,163257.39583333334
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1117,2024-11-17,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,33,0.1577879134117031,68028.25560371196,167265.65522251994,94525.12239583331,0.6666666666666666,159852.49283854166
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1117,2024-11-17,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,33,0.21133522664871388,91114.49987309855,211292.07985758342,107705.06857638889,0.6666666666666666,111255.94921875
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1118,2024-11-18,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,34,0.12879826275608816,55529.735774016204,120114.63298010523,82724.05815972223,0.5,169291.91536458334
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1118,2024-11-18,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,34,0.0934117745201279,40273.300635334,84228.71681828394,62716.224175347226,0.6666666666666666,160560.47981770834
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1118,2024-11-18,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,34,0.24229153179003743,104460.91781580688,199283.56253128918,131387.2873263889,0.3333333333333333,112695.09895833333
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1118,2024-11-18,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,34,0.2376248211716857,102448.92478091932,205898.08028598357,146938.69791666666,0.25,203973.72005208334
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1119,2024-11-19,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,35,0.07100368914791963,30612.33911851024,77764.33903438124,44494.33940972222,0.8333333333333334,124893.91666666667
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1119,2024-11-19,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,35,0.060402026007465935,26041.566653439142,56846.00015508011,38211.7964409722,0.8333333333333334,102426.4453125
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1119,2024-11-19,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,35,0.06323608894634482,27263.436908482137,60945.09201657645,41160.30815972221,0.9166666666666666,142095.76692708334
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1119,2024-11-19,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,35,0.06981426106579573,30099.532301793977,61877.939907111424,41125.802083333336,0.9166666666666666,205898.25390625
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1120,2024-11-20,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,36,0.08430160840854371,36345.56817832341,59618.10205672242,52237.81206597221,0.5,123775.96484375
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1120,2024-11-20,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,36,0.10435246439234006,44990.24017154431,75469.11723177874,62824.713107638876,0.2916666666666667,102610.25520833333
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1120,2024-11-20,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,36,0.09098490972849009,39226.988691716266,67549.0063878036,55470.81206597221,0.375,106194.48828125
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1120,2024-11-20,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,36,0.12403644913345081,53476.74028625165,101209.27289337007,77190.68229166666,0.2916666666666667,136415.01106770834
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1121,2024-11-21,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,37,0.052889782877354276,22802.758402777778,49432.92563344618,34136.7829861111,0.9583333333333334,131360.11588541666
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1121,2024-11-21,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,37,0.05506942568533029,23742.483726851853,49516.46712658437,33687.323350694445,0.9583333333333334,145102.18489583334
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1121,2024-11-21,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,37,0.04560432174917973,19661.724333043978,41792.858984553815,26889.130208333325,0.9583333333333334,131118.03385416666
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1121,2024-11-21,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,37,0.06214877434344491,26794.65502190807,53510.347042816655,38116.784722222226,0.9166666666666666,156693.109375
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1122,2024-11-22,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,38,0.04794238213586503,20669.749384920637,43104.855677231135,31501.782118055573,0.8333333333333334,111467.4921875
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1122,2024-11-22,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,38,0.05386776942973842,23224.40488839286,52594.309124376145,34036.06163194444,0.7916666666666666,104375.56380208333
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1122,2024-11-22,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,38,0.05138612096459856,22154.473659474206,50106.90385796269,31768.923177083325,0.8333333333333334,110619.0078125
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1122,2024-11-22,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,38,0.05009554876744977,21598.0598416832,49300.746910998176,31883.98090277777,0.875,109477.73567708333
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1123,2024-11-23,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,39,0.06402246070959892,27602.471110491075,49741.41890716904,44254.68663194444,0.9166666666666666,156333.13932291666
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1123,2024-11-23,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,39,0.0790818195327448,34095.12247457838,51832.20341435858,45862.80208333334,0.8333333333333334,229661.28190104166
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1123,2024-11-23,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,39,0.07526621326890198,32450.07227657904,49546.80262662669,44258.59375000001,0.8333333333333334,218118.759765625
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1123,2024-11-23,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,39,0.08696007856642456,37491.73383515213,59940.771314959515,53509.25651041668,0.7916666666666666,238439.55859375
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1124,2024-11-24,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,40,0.04722925656289616,20362.294347924933,39024.22567105916,29161.359809027785,0.9583333333333334,157698.02083333334
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1124,2024-11-24,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,40,0.05777960511273052,24910.943178736776,47186.161996525276,35605.023003472226,0.9166666666666666,153050.11002604166
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1124,2024-11-24,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,40,0.06360744350827852,27423.541713169645,56655.278363059704,41380.56401909722,0.8333333333333334,147922.173828125
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1124,2024-11-24,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,40,0.053068026790635894,22879.606003017532,48084.950135653045,31278.73068576389,0.875,146155.896484375
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1125,2024-11-25,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,41,0.04885096292865557,21061.472458457352,34507.04699903999,26754.91015625001,0.9583333333333334,155270.82291666666
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1125,2024-11-25,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,41,0.05987213051630394,25813.108939938833,50071.8020487247,38098.73480902779,0.75,129316.49348958333
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1125,2024-11-25,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,41,0.060394180470831595,26038.184149925604,50377.58011912012,38426.75868055556,0.75,128381.81315104167
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1125,2024-11-25,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,41,0.06956130322379307,29990.472739748686,60803.23313938723,46458.46397569446,0.7083333333333334,125935.82356770833
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1126,2024-11-26,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,42,0.05406583618241088,23309.798854166664,55629.24341671894,33847.3806423611,0.9583333333333334,131573.85807291666
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1126,2024-11-26,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,42,0.09347124149372846,40298.93906601356,102290.38505073272,55808.380208333314,0.7916666666666666,117026.39322916667
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1126,2024-11-26,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,42,0.09222478411781604,39761.54479332009,96283.14231217801,56119.35850694444,0.75,112937.72395833333
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1126,2024-11-26,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,42,0.08566797705888733,36934.66067460317,91392.73821885431,50297.9118923611,0.7916666666666666,108761.00911458333
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1127,2024-11-27,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,43,0.042680691346499565,18401.238203124994,28648.35092130323,22678.057291666657,0.9166666666666666,132254.26953125
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1127,2024-11-27,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,43,0.047737509164721505,20581.42100446428,33277.688515390175,27760.820746527763,0.7916666666666666,114436.15364583333
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S2,T0_TEST_1127,2024-11-27,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,43,0.04518902610064075,19482.67488673941,31098.512124762274,25559.736111111095,0.875,120301.49609375
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S3,T0_TEST_1127,2024-11-27,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,43,0.04415177483832826,19035.47717385912,30408.13133069058,24987.812934027763,0.875,116219.5
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S0,T0_TEST_1128,2024-11-28,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,44,0.11627263330208146,50129.469659391536,115236.37534768066,73898.6714409722,0.625,140677.49348958334
T0,FROZEN_WEATHER,-1,SELECTED,RAW,S1,T0_TEST_1128,2024-11-28,11,.cache/forecast_path_structure_v1_20260916/predictions/T0_TEST_FROZEN_WEATHER_0.npz,44,0.15066483327288546,64957.2300359623,144751.7844274312,88965.57508680555,0.5,131959.67447916666
