source,comparison,baseline,candidate,baseline_variant,candidate_variant,window,metric,seed_summary,repeat_seed_count,selection_seed_included,a_mean,b_mean,effect_a_minus_b,relative_gain_percent,ci95_low,ci95_high,bootstrap_seed,bootstrap_reps,block_origins,n_origins,method,positive_favors,quantile_method,scope
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_128,scaled_pinball,repeat_mean_92121_92122,2,False,0.15924590083244825,0.15923528983260635,1.0610999841904457e-05,0.006663279736832221,-4.90088986098553e-06,2.7652082499678278e-05,247869729,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_128,scaled_pinball,repeat_mean_92121_92122,2,False,0.15986619790256099,0.15923528983260635,0.000630908069954661,0.3946475729279567,0.00041233369390347567,0.000834501764085255,1970413692,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_128,scaled_pinball,repeat_mean_92121_92122,2,False,0.15995772604434974,0.15923528983260635,0.0007224362117433835,0.4516419616662226,-0.00022873709927192194,0.0015458071162381016,818914253,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_128,scaled_pinball,repeat_mean_92121_92122,2,False,0.1597766778771059,0.15923528983260635,0.0005413880444995302,0.3388404688924282,0.00027373899808607287,0.0008442845732670235,752549220,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_128,scaled_pinball,repeat_mean_92121_92122,2,False,0.1643925454254154,0.15923528983260635,0.005157255592809071,3.137159035686876,0.004776026140400096,0.00558219046643358,3031872492,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_128,scaled_pinball,repeat_mean_92121_92122,2,False,0.15302157402620406,0.15923528983260635,-0.006213715806402257,-4.060679577990874,-0.007780818866756418,-0.004759093513845373,6672646,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,raw,raw,prefix_128,scaled_pinball,fixed_model,0,False,0.16114820904343766,0.15995772604434974,0.0011904829990879372,0.7387503752939888,0.0009371147456631782,0.0014141651938432774,3688357418,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,raw,raw,prefix_128,scaled_pinball,repeat_mean_92121_92122,2,False,0.15986619790256099,0.1597766778771059,8.952002545513078e-05,0.055996844004317634,-7.644904457235241e-05,0.00021419484112393365,800107002,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,raw,raw,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.17560857569903504,0.17269674045463906,0.0029118352443960062,1.6581395485983697,0.0017745424148398034,0.00389168849842187,840992153,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,raw,raw,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.17269674045463906,0.17220400286341042,0.0004927375912286565,0.28531956650222945,0.00023303081014772328,0.0007228805699145356,259435916,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.17220400286341042,0.17218574997807906,1.8252885331339307e-05,0.010599570873980911,-2.2072197324368706e-06,4.2946120091224635e-05,4136497821,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.17269674045463906,0.17218574997807906,0.0005109904765599957,0.29588889472654156,0.00025667214673022855,0.0007342746432158335,3564836448,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.17346915941653396,0.17218574997807906,0.0012834094384549248,0.7398487677992395,0.0001485495898878109,0.0022782284957876195,725922823,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.1727421995798872,0.17218574997807906,0.0005564496018081657,0.32212719483800906,0.00012104239813643613,0.0010161544331755957,2903738646,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.1795649360629116,0.17218574997807906,0.007379186084832534,4.109480529231606,0.006709566364324284,0.008101439432727526,4088834446,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.16638217133122482,0.17218574997807906,-0.005803578646854235,-3.4881012793737245,-0.0077558666127527124,-0.0042479939754585215,200497773,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,raw,raw,prefix_192,scaled_pinball,fixed_model,0,False,0.17560857569903504,0.17346915941653396,0.0021394162825010775,1.2182869054001635,0.001735499414790858,0.0024784089984598006,1146053252,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,raw,raw,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.17269674045463906,0.1727421995798872,-4.5459125248169976e-05,-0.026323093955621227,-0.0003854722310699538,0.00023935352991038102,2370676851,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,raw,raw,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1842708697675306,0.17913646517036935,0.00513440459716122,2.7863354656319785,0.003805874838438715,0.006380582821396832,1965979057,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,raw,raw,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17913646517036935,0.17859202998942073,0.0005444351809486658,0.3039220297391018,0.00019578008780134478,0.0008189791891844844,1193479675,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17859202998942073,0.17856077942833945,3.125056108123631e-05,0.017498295463178003,7.162441885673368e-06,6.263017658692847e-05,3254387177,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17913646517036935,0.17856077942833945,0.0005756857420299021,0.3213671440275384,0.00024924565297017136,0.0008783674010789937,3641722444,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1807312470065344,0.17856077942833945,0.0021704675781949122,1.2009365365118287,0.0008813773034021656,0.0033253989047620667,1426130630,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17931103347639554,0.17856077942833945,0.0007502540480560598,0.41840930449760805,6.159254214543456e-05,0.001395431893836853,1441277594,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.18703424591649612,0.17856077942833945,0.008473466488156636,4.530435828281268,0.007560697464578667,0.00941934235378215,2803569945,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,raw,raw,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17325484912318068,0.17856077942833945,-0.005305930305158796,-3.062500317890893,-0.0074881832132378465,-0.0034594009734002754,526037149,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,raw,raw,prefix_256,scaled_pinball,fixed_model,0,False,0.1842708697675306,0.1807312470065344,0.00353962276099621,1.9208802592952803,0.003080302020845568,0.003972689561605473,2199757916,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,raw,raw,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17913646517036935,0.17931103347639554,-0.00017456830602615778,-0.09744989991855262,-0.0006393010532161707,0.0002503361388316797,814339600,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1842656757216378,0.1791099024825243,0.005155773239113491,2.798010654410806,0.003870425578899712,0.006480192533623862,3897198931,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1791099024825243,0.17856573438272916,0.0005441680997951512,0.30381798675159544,0.00021222849612700652,0.0008327356687197959,2929376624,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17856573438272916,0.17853440409814186,3.133028458727433e-05,0.017545518850846556,8.496396479750196e-06,6.092418727362733e-05,660187038,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1791099024825243,0.17853440409814186,0.0005754983843824255,0.32131019916030423,0.00023667133262213338,0.0008536972130223847,3459549518,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1807296478058286,0.17853440409814186,0.0021952437076866527,1.2146561089109007,0.0009076665656212374,0.003332708332917619,1189194631,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17929990708614443,0.17853440409814186,0.000765502988002548,0.42693998030615987,0.00012435586081969925,0.001444448433468748,1466675619,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.18703424591649612,0.17853440409814186,0.00849984181835421,4.544537700410799,0.0075893802944861175,0.009464206318514615,3347062615,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17325414048019164,0.17853440409814186,-0.005280263617950258,-3.0476983714879573,-0.007506487674301575,-0.003463564663015905,1351676770,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,ordered,ordered,full_256,scaled_pinball,fixed_model,0,False,0.1842656757216378,0.1807296478058286,0.003536027915809263,1.9189835013825296,0.003031154410424977,0.003975307426871163,2618203433,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1791099024825243,0.17929990708614443,-0.00019000460362012238,-0.10608269056405806,-0.0006403071746098364,0.00023804506460057103,1923459733,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,ordered,ordered,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.20738900094608304,0.19839582663452535,0.008993174311557703,4.33637959126663,0.0070565177596566666,0.011001663249905097,422406133,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,ordered,ordered,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19839582663452535,0.19792787474164697,0.0004679518928783557,0.2358678107379712,-0.0001558635182656042,0.0010058792716971042,3712064724,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19792787474164697,0.19787603065431159,5.184408733537616e-05,0.026193423944478596,1.2425401294992576e-05,0.00010326073833319688,3081059586,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19839582663452535,0.19787603065431159,0.0005197959802137319,0.2619994528268347,-7.628641704994461e-05,0.0010374338649035083,1438895741,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
