panel,kind,condition,arm,seed,nmae,mae,normalized_mse,pinball,crossing
electricity,standard,SHIFT_POINT,C3,81552,0.19220219808693126,12.658851333958616,0.1487375413703205,0.15765831069778224,0.0008335113525390625
electricity,standard,SHIFT_POINT,C3,81553,0.19402626210646162,12.646216634604277,0.14636639327544185,0.15818397121582092,0.00020599365234375
electricity,standard,SHIFT_POINT,C3_W_RECENCY_G,81551,0.19495169215422717,12.811438778964394,0.1472610836399983,0.15945304884791472,0.000545501708984375
electricity,standard,SHIFT_POINT,C3_W_RECENCY_G,81552,0.1921133778639722,12.640684841563658,0.14868000228324615,0.1576070557576141,0.00083160400390625
electricity,standard,SHIFT_POINT,C3_W_RECENCY_G,81553,0.19419468780144747,12.643687069316703,0.1463689356754364,0.1583005438364616,0.000202178955078125
electricity,standard,SHIFT_POINT,F0,0,0.2853536832246022,19.057938671510907,0.24277111335179638,0.2434403458683513,0.0001068115234375
electricity,standard,SHIFT_POINT,FIX_C2_GC2,81551,0.19591091521391452,12.828631923999577,0.14882799940983882,0.16025765443602497,0.0011196136474609375
electricity,standard,SHIFT_POINT,FIX_C2_GC2,81552,0.1924038526141119,12.620530022530483,0.1476754125422476,0.15785919917330352,0.00101470947265625
electricity,standard,SHIFT_POINT,FIX_C2_GC2,81553,0.19416729799895466,12.637578769411384,0.1460337505263385,0.15829924281449625,0.0003299713134765625
electricity,standard,SHIFT_POINT,FIX_C2_GC3,81551,0.19594429221133025,12.930815518643922,0.14862083445788496,0.1601828480496392,0.0002002716064453125
electricity,standard,SHIFT_POINT,FIX_C2_GC3,81552,0.1926869249190654,12.620388052003664,0.14877620168409703,0.1580665789999043,0.001163482666015625
electricity,standard,SHIFT_POINT,FIX_C2_GC3,81553,0.19513696522242907,12.73526614624352,0.14703261242573643,0.15886057301409687,8.0108642578125e-05
electricity,standard,SHIFT_POINT,FIX_C3_GC2,81551,0.1954351853564145,12.77614934934142,0.14894491575266489,0.15982460097489998,0.0017375946044921875
electricity,standard,SHIFT_POINT,FIX_C3_GC2,81552,0.19265961728550035,12.582032994172758,0.1480717876704475,0.15810669409209152,0.0002536773681640625
electricity,standard,SHIFT_POINT,FIX_C3_GC2,81553,0.19362628278088426,12.61550842987638,0.1464433989902679,0.15799692808306143,0.0005092620849609375
electricity,standard,SHIFT_POINT,FIX_C3_GC3,81551,0.19528887591781965,12.81584192412841,0.1481864267947065,0.15968873281983584,0.0004673004150390625
electricity,standard,SHIFT_POINT,FIX_C3_GC3,81552,0.1919087913772474,12.582587475857665,0.14848694907676707,0.15754293343176862,0.0007457733154296875
electricity,standard,SHIFT_POINT,FIX_C3_GC3,81553,0.19402626210646165,12.646216634604277,0.1463663932754419,0.15818397121582098,0.00020599365234375
electricity,standard,SHIFT_POINT,M_MEAN,81551,0.19460313770323506,12.772272681953288,0.14757217632938652,0.15932180996571182,0.00057220458984375
electricity,standard,SHIFT_POINT,M_MEAN,81552,0.192363078367906,12.619707615651048,0.1478824270223762,0.15781897264383613,0.000926971435546875
electricity,standard,SHIFT_POINT,M_MEAN,81553,0.19421756294631667,12.635685474293624,0.14625726600819028,0.15833506617603232,0.0003490447998046875
electricity,standard,SHIFT_POINT,M_RECENCY,81551,0.19491786962873445,12.806375383464744,0.14695838304412706,0.15945471245759085,0.000606536865234375
electricity,standard,SHIFT_POINT,M_RECENCY,81552,0.1922024647777607,12.647466355047591,0.14863015844595925,0.15769703173850244,0.00102996826171875
electricity,standard,SHIFT_POINT,M_RECENCY,81553,0.19417453738476803,12.652756721271738,0.14604811280925337,0.1583118356177717,0.00022125244140625
electricity,standard,SHIFT_POINT,M_ROTATE16,81551,0.1947422669051656,12.78097342304696,0.1477610667648756,0.1593875901605936,0.00069427490234375
electricity,standard,SHIFT_POINT,M_ROTATE16,81552,0.192439335472889,12.622484570765655,0.14794700851567388,0.15790691877384205,0.0009670257568359375
electricity,standard,SHIFT_POINT,M_ROTATE16,81553,0.19417739097421838,12.633789341997641,0.14597949091168244,0.15831301365015707,0.0003147125244140625
electricity,standard,SHIFT_POINT,PERSISTENCE,0,0.5101961056375844,40.94700536541625,0.7448629712853494,0.5101961056375844,0.0
electricity,standard,SHIFT_POINT,RECENCY_W_C3_G,81551,0.1947012784911823,12.803333570680413,0.14697381713187285,0.15935635930839365,0.0006084442138671875
electricity,standard,SHIFT_POINT,RECENCY_W_C3_G,81552,0.1924588963765745,12.679303406285237,0.14891257982995407,0.15792973364601873,0.00102996826171875
electricity,standard,SHIFT_POINT,RECENCY_W_C3_G,81553,0.19411010419893668,12.65938755730912,0.14621589933292387,0.158275380201853,0.000225067138671875
electricity,standard,SHIFT_POINT,SEASONAL,0,0.24112903761204607,17.282507401973625,0.2729631984815219,0.24112903761204607,0.0
electricity_transfer,shape,PAIRED_SHIFT8_D32,C0,81551,0.3891380736575109,3319.0720163918218,0.32217961534041434,0.3142409175150664,0.0037326812744140625
electricity_transfer,shape,PAIRED_SHIFT8_D32,C0,81552,0.4169135753781621,3976.2905505587028,0.3525927130100386,0.3333972462649531,0.0020799636840820312
electricity_transfer,shape,PAIRED_SHIFT8_D32,C0,81553,0.36351193470440885,2607.4799785935875,0.3046992583832216,0.2885028865499085,0.001956939697265625
electricity_transfer,shape,PAIRED_SHIFT8_D32,C2,81551,0.36591189333084595,2888.162519512845,0.29921211766841793,0.2969624437674247,0.003978729248046875
electricity_transfer,shape,PAIRED_SHIFT8_D32,C2,81552,0.38984106580061734,3389.40354501321,0.3222324263278302,0.3123322425059531,0.005377769470214844
electricity_transfer,shape,PAIRED_SHIFT8_D32,C2,81553,0.3465221186240792,2352.5821927595557,0.2862757075139407,0.2770825811388736,0.0033254623413085938
electricity_transfer,shape,PAIRED_SHIFT8_D32,C3,81551,0.3627202455636387,2812.462340596813,0.29572721309277017,0.29427415496027365,0.005215644836425781
electricity_transfer,shape,PAIRED_SHIFT8_D32,C3,81552,0.36859466761802157,2990.1691270620886,0.30407457431820895,0.29504667242161453,0.004662513732910156
electricity_transfer,shape,PAIRED_SHIFT8_D32,C3,81553,0.34781816656818265,2357.222624052949,0.28786658982053975,0.27701573223515263,0.0033712387084960938
electricity_transfer,shape,PAIRED_SHIFT8_D32,C3_W_RECENCY_G,81551,0.36264121288254725,2812.4526590038126,0.2955057370012051,0.29393433067521735,0.0052127838134765625
electricity_transfer,shape,PAIRED_SHIFT8_D32,C3_W_RECENCY_G,81552,0.3686940538252985,2990.204087273092,0.30400533994333984,0.29509965539401584,0.0046634674072265625
electricity_transfer,shape,PAIRED_SHIFT8_D32,C3_W_RECENCY_G,81553,0.3477734570189955,2357.2258383290114,0.2876536800377843,0.2769662326990782,0.0033721923828125
electricity_transfer,shape,PAIRED_SHIFT8_D32,F0,0,0.5715110118216132,5053.171634864101,0.6756501115762257,0.5054134339221402,1.049041748046875e-05
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C2_GC2,81551,0.3751016908387005,3058.7983399875393,0.30750297292719875,0.30525926767498807,0.005772590637207031
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C2_GC2,81552,0.38984106580061734,3389.40354501321,0.3222324263278303,0.3123322425059531,0.005377769470214844
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C2_GC2,81553,0.3465221186240792,2352.5821927595557,0.28627570751394077,0.2770825811388736,0.0033254623413085938
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C2_GC3,81551,0.3723189352237498,2999.2774445874406,0.30493180692701516,0.2996176976240847,0.003360748291015625
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C2_GC3,81552,0.39120062337537936,3457.557011572667,0.32467998617630556,0.31369897251473394,0.004458427429199219
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C2_GC3,81553,0.3525302407724971,2435.698661115611,0.29212221061059246,0.2806587640881693,0.002227783203125
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C3_GC2,81551,0.3616374119289384,2734.8848225397223,0.2972748804985954,0.2928497897084253,0.006512641906738281
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C3_GC2,81552,0.3820894850833494,3204.3647184628935,0.31451379159125975,0.3045353529642485,0.0027894973754882812
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C3_GC2,81553,0.3450025379417968,2309.5374365982393,0.2860154609296375,0.2756415183878118,0.0037097930908203125
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C3_GC3,81551,0.36171581781453604,2821.539044698031,0.2939787553720999,0.29315774008133116,0.004413604736328125
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C3_GC3,81552,0.37048553698569403,3029.376865485705,0.30500651861988726,0.29689687079921023,0.0046634674072265625
electricity_transfer,shape,PAIRED_SHIFT8_D32,FIX_C3_GC3,81553,0.3478181665681827,2357.222624052949,0.28786658982053975,0.2770157322351527,0.0033712387084960938
electricity_transfer,shape,PAIRED_SHIFT8_D32,M_MEAN,81551,0.365480513549937,2878.0690166954478,0.29905268948516434,0.2967137659959076,0.0040340423583984375
electricity_transfer,shape,PAIRED_SHIFT8_D32,M_MEAN,81552,0.385800732468245,3308.9616030980596,0.3185195193553289,0.3089814503162916,0.005344390869140625
electricity_transfer,shape,PAIRED_SHIFT8_D32,M_MEAN,81553,0.34657122089274073,2351.5625376393687,0.2864077385238949,0.27706499346621843,0.0034036636352539062
electricity_transfer,shape,PAIRED_SHIFT8_D32,M_RECENCY,81551,0.36409056038652027,2837.7924153936433,0.29683003282055836,0.29562451586870714,0.00496673583984375
electricity_transfer,shape,PAIRED_SHIFT8_D32,M_RECENCY,81552,0.36919382734850503,2998.8976187737494,0.3043774971809315,0.2954940370906915,0.004778861999511719
electricity_transfer,shape,PAIRED_SHIFT8_D32,M_RECENCY,81553,0.34760045156833874,2357.5648989861356,0.2873887643359877,0.2768909635350463,0.003482818603515625
electricity_transfer,shape,PAIRED_SHIFT8_D32,M_ROTATE16,81551,0.3667490176341135,2900.7897984102074,0.30030528461743433,0.29727873355062706,0.004230499267578125
electricity_transfer,shape,PAIRED_SHIFT8_D32,M_ROTATE16,81552,0.3905064251660588,3398.862562728249,0.32300304705141225,0.31278908288404444,0.005215644836425781
electricity_transfer,shape,PAIRED_SHIFT8_D32,M_ROTATE16,81553,0.34654555731631526,2345.8504450623245,0.2865673964532882,0.27719524107022253,0.003307342529296875
electricity_transfer,shape,PAIRED_SHIFT8_D32,PERSISTENCE,0,1.0592806905822545,10163.594393456002,2.04364751326683,1.0592806905822545,0.0
electricity_transfer,shape,PAIRED_SHIFT8_D32,RECENCY_W_C3_G,81551,0.36415432547326493,2837.798134651733,0.29706021870938676,0.2959997698679811,0.004971504211425781
electricity_transfer,shape,PAIRED_SHIFT8_D32,RECENCY_W_C3_G,81552,0.3690869382948381,2998.863968360566,0.3044552287196153,0.29543977729832094,0.004780769348144531
electricity_transfer,shape,PAIRED_SHIFT8_D32,RECENCY_W_C3_G,81553,0.3476346996998356,2357.5583168010407,0.2875594493233035,0.27692774557429417,0.0034809112548828125
electricity_transfer,shape,PAIRED_SHIFT8_D32,SEASONAL,0,0.37600061551578473,1489.0390118872133,0.5152830728169525,0.37600061551578473,0.0
electricity_transfer,shape,PULSE8_D32,C0,81551,7.026497943596206,86673.35693900788,58.74232463298838,6.8465126202181406,0.0037326812744140625
electricity_transfer,shape,PULSE8_D32,C0,81552,6.886718787792802,84762.30339244392,56.398324336299375,6.685001184291079,0.0020799636840820312
electricity_transfer,shape,PULSE8_D32,C0,81553,7.172985545255375,88866.51231598298,61.31570383093344,6.999483973574655,0.001956939697265625
electricity_transfer,shape,PULSE8_D32,C2,81551,7.0293865673894285,86858.56705197389,58.85333606666516,6.84731529778351,0.003978729248046875
electricity_transfer,shape,PULSE8_D32,C2,81552,6.931444756590375,85542.18349816222,57.15545250889602,6.744685785056711,0.005377769470214844
electricity_transfer,shape,PULSE8_D32,C2,81553,7.097943071248717,87988.73484030983,60.06694762390965,6.931134330852234,0.0033254623413085938
electricity_transfer,shape,PULSE8_D32,C3,81551,7.059991738053184,87243.42502076653,59.33555054626619,6.884229698950083,0.005215644836425781
electricity_transfer,shape,PULSE8_D32,C3,81552,6.990757770873129,86244.38649326266,58.117188165402396,6.796912436931269,0.004662513732910156
electricity_transfer,shape,PULSE8_D32,C3,81553,7.1420824271350405,88540.50066826143,60.798210477009505,6.976765085262745,0.0033712387084960938
electricity_transfer,shape,PULSE8_D32,C3_W_RECENCY_G,81551,7.059649684209614,87243.35958806399,59.333254291391185,6.883572586940378,0.0052127838134765625
electricity_transfer,shape,PULSE8_D32,C3_W_RECENCY_G,81552,6.99029038304693,86244.27083037578,58.1122678400724,6.796372424480333,0.0046634674072265625
electricity_transfer,shape,PULSE8_D32,C3_W_RECENCY_G,81553,7.141543488263924,88540.39715130714,60.79350111214415,6.97617418882869,0.0033721923828125
electricity_transfer,shape,PULSE8_D32,F0,0,6.839169212716374,84880.95418663454,56.123740731428484,6.162947310999685,1.049041748046875e-05
electricity_transfer,shape,PULSE8_D32,FIX_C2_GC2,81551,6.978324878503411,86285.90816287583,58.005465125934755,6.799079303053607,0.005772590637207031
electricity_transfer,shape,PULSE8_D32,FIX_C2_GC2,81552,6.931444756590374,85542.18349816222,57.15545250889602,6.744685785056711,0.005377769470214844
electricity_transfer,shape,PULSE8_D32,FIX_C2_GC2,81553,7.097943071248717,87988.73484030983,60.06694762390965,6.931134330852234,0.0033254623413085938
electricity_transfer,shape,PULSE8_D32,FIX_C2_GC3,81551,7.049676079702604,87133.16874981296,59.16833384736371,6.871585643027372,0.003360748291015625
electricity_transfer,shape,PULSE8_D32,FIX_C2_GC3,81552,6.932371501793703,85513.74459398081,57.16694689862603,6.7397682410519835,0.004458427429199219
electricity_transfer,shape,PULSE8_D32,FIX_C2_GC3,81553,7.129184466628394,88332.6578561592,60.56606192679335,6.963452408135705,0.002227783203125
electricity_transfer,shape,PULSE8_D32,FIX_C3_GC2,81551,7.059727868743836,87409.47721240082,59.39740543876379,6.877321702736759,0.006512641906738281
electricity_transfer,shape,PULSE8_D32,FIX_C3_GC2,81552,6.946082875498632,85819.0631526665,57.43104047187696,6.751487828996806,0.0027894973754882812
electricity_transfer,shape,PULSE8_D32,FIX_C3_GC2,81553,7.133128916066324,88480.1124387776,60.697933228206665,6.968215078409095,0.0037097930908203125
electricity_transfer,shape,PULSE8_D32,FIX_C3_GC3,81551,7.035548092758298,87001.17586579995,58.93413997306814,6.85699769312277,0.004413604736328125
electricity_transfer,shape,PULSE8_D32,FIX_C3_GC3,81552,6.973685149933863,86083.35563029442,57.84463363686657,6.782336595485138,0.0046634674072265625
electricity_transfer,shape,PULSE8_D32,FIX_C3_GC3,81553,7.1420824271350405,88540.50066826143,60.798210477009505,6.976765085262745,0.0033712387084960938
electricity_transfer,shape,PULSE8_D32,M_MEAN,81551,7.032108206730539,86891.42535756761,58.900091905391534,6.849387619849393,0.0040340423583984375
electricity_transfer,shape,PULSE8_D32,M_MEAN,81552,6.941877084028484,85666.35155268013,57.32643291015266,6.7545775079118995,0.005344390869140625
electricity_transfer,shape,PULSE8_D32,M_MEAN,81553,7.100877816292739,88019.7190026909,60.116929070121905,6.933917368607385,0.0034036636352539062
electricity_transfer,shape,PULSE8_D32,M_RECENCY,81551,7.053460136866922,87148.62110665711,59.22636546763725,6.877322347161327,0.00496673583984375
electricity_transfer,shape,PULSE8_D32,M_RECENCY,81552,6.989552635676003,86232.03732819462,58.09736406401078,6.795442748070419,0.004778861999511719
electricity_transfer,shape,PULSE8_D32,M_RECENCY,81553,7.138478518597204,88486.04684630697,60.73402240555616,6.972992064033843,0.003482818603515625
electricity_transfer,shape,PULSE8_D32,M_ROTATE16,81551,7.0266692851888175,86816.01424773352,58.805505904090566,6.843744250736681,0.004230499267578125
electricity_transfer,shape,PULSE8_D32,M_ROTATE16,81552,6.93187537576172,85527.94786835532,57.16099035363754,6.745181596407958,0.005215644836425781
electricity_transfer,shape,PULSE8_D32,M_ROTATE16,81553,7.097392891398137,87975.17291175868,60.05891160087032,6.930170509701883,0.003307342529296875
electricity_transfer,shape,PULSE8_D32,PERSISTENCE,0,7.154429887166992,88209.44915553075,62.00632299642776,7.154429887166992,0.0
electricity_transfer,shape,PULSE8_D32,RECENCY_W_C3_G,81551,7.053627848581966,87148.65037891117,59.22774696255441,6.87783649374671,0.004971504211425781
electricity_transfer,shape,PULSE8_D32,RECENCY_W_C3_G,81552,6.989939089669404,86232.13098131577,58.101941269359386,6.79589718542246,0.004780769348144531
electricity_transfer,shape,PULSE8_D32,RECENCY_W_C3_G,81553,7.138885056691704,88486.12418367233,60.7375895842931,6.973430426332635,0.0034809112548828125
electricity_transfer,shape,PULSE8_D32,SEASONAL,0,7.128441734759485,88203.8926464265,60.47795855944209,7.128441734759485,0.0
electricity_transfer,shape,RAMP8_D32,C0,81551,0.9525609827854461,8456.199308331012,1.3569807137824121,0.7478025815089682,0.0010843276977539062
electricity_transfer,shape,RAMP8_D32,C0,81552,0.8839357963111114,8568.322836015144,1.2367726290240921,0.6848963767618916,0.0001392364501953125
electricity_transfer,shape,RAMP8_D32,C0,81553,0.8137127449430234,6451.5112568789755,1.1167710203478192,0.6307899662074413,9.918212890625e-05
electricity_transfer,shape,RAMP8_D32,C2,81551,1.0098777490974422,9187.895790561453,1.5152842339231742,0.7945786318954773,0.0007638931274414062
electricity_transfer,shape,RAMP8_D32,C2,81552,0.8352613781203919,7703.452275993646,1.1150065353522167,0.6482185324766415,0.00030231475830078125
electricity_transfer,shape,RAMP8_D32,C2,81553,0.8974140722914908,8083.971118926531,1.288974504069738,0.6983452786896344,0.000118255615234375
electricity_transfer,shape,RAMP8_D32,C3,81551,0.9696415516665261,8566.829885431329,1.4117855924277232,0.7643195825493189,0.000782012939453125
electricity_transfer,shape,RAMP8_D32,C3,81552,0.8171383019307666,7679.735172997914,1.0857241071497032,0.6332306740672817,0.0003204345703125
electricity_transfer,shape,RAMP8_D32,C3,81553,0.8603352524122866,7462.5380894720865,1.2114689755319987,0.6663351784511585,0.000110626220703125
electricity_transfer,shape,RAMP8_D32,C3_W_RECENCY_G,81551,0.9697163154417617,8566.802540559143,1.411842593095715,0.7633960964058838,0.0007696151733398438
electricity_transfer,shape,RAMP8_D32,C3_W_RECENCY_G,81552,0.8175124605250012,7679.8345970387445,1.0863412780690658,0.6334985513703245,0.0003223419189453125
electricity_transfer,shape,RAMP8_D32,C3_W_RECENCY_G,81553,0.860569216392676,7462.5783319339525,1.2118373144264234,0.6664690589665981,0.00011157989501953125
electricity_transfer,shape,RAMP8_D32,F0,0,0.9655096795492801,11919.417213930552,1.8609251823940711,0.8180243869668713,1.1444091796875e-05
electricity_transfer,shape,RAMP8_D32,FIX_C2_GC2,81551,1.0386882550213248,9537.373129418851,1.5938271745662063,0.8229339020565383,0.0006742477416992188
electricity_transfer,shape,RAMP8_D32,FIX_C2_GC2,81552,0.8352613781203919,7703.452275993646,1.1150065353522167,0.6482185324766415,0.00030231475830078125
electricity_transfer,shape,RAMP8_D32,FIX_C2_GC2,81553,0.8974140722914908,8083.971118926531,1.288974504069738,0.6983452786896344,0.000118255615234375
electricity_transfer,shape,RAMP8_D32,FIX_C2_GC3,81551,0.9681023442035599,8617.69777447849,1.3988958943706709,0.7608624992256846,0.0007371902465820312
electricity_transfer,shape,RAMP8_D32,FIX_C2_GC3,81552,0.8436729381309537,7895.094379927031,1.1378692261459562,0.6559011362783352,0.000316619873046875
electricity_transfer,shape,RAMP8_D32,FIX_C2_GC3,81553,0.8568980831000139,7242.107918368939,1.192300129592573,0.6638950310500328,0.00011348724365234375
electricity_transfer,shape,RAMP8_D32,FIX_C3_GC2,81551,1.0007481498810886,8729.531908340856,1.5132201942815944,0.7869360891500808,0.00058746337890625
electricity_transfer,shape,RAMP8_D32,FIX_C3_GC2,81552,0.8703400258678214,7584.269063972871,1.1833022203995995,0.6687804542895622,7.152557373046875e-05
electricity_transfer,shape,RAMP8_D32,FIX_C3_GC2,81553,0.8803604110521317,7743.685517637575,1.272339278203636,0.6793583928932697,0.0001277923583984375
electricity_transfer,shape,RAMP8_D32,FIX_C3_GC3,81551,0.9913142496559669,8817.033678687167,1.4633071379802904,0.780627243350725,0.00060272216796875
electricity_transfer,shape,RAMP8_D32,FIX_C3_GC3,81552,0.8239866062898826,7661.521294030195,1.0972280100630245,0.6400804234438631,0.00023651123046875
electricity_transfer,shape,RAMP8_D32,FIX_C3_GC3,81553,0.8603352524122866,7462.5380894720865,1.2114689755319987,0.6663351784511585,0.000110626220703125
electricity_transfer,shape,RAMP8_D32,M_MEAN,81551,1.0115192560677995,9198.895373689813,1.5225616596875355,0.795473827332841,0.0007638931274414062
electricity_transfer,shape,RAMP8_D32,M_MEAN,81552,0.8302024146008823,7672.811397972394,1.1057741643400714,0.6441549671343709,0.00032711029052734375
electricity_transfer,shape,RAMP8_D32,M_MEAN,81553,0.8979263483362312,8115.978821776857,1.2907429330396916,0.6990292151956659,0.00011920928955078125
electricity_transfer,shape,RAMP8_D32,M_RECENCY,81551,0.9746158369713824,8630.592833808734,1.424594139428438,0.7674752681482501,0.00078582763671875
electricity_transfer,shape,RAMP8_D32,M_RECENCY,81552,0.8149982638648304,7579.086439412402,1.0755866925993265,0.6317718507064137,0.00036144256591796875
electricity_transfer,shape,RAMP8_D32,M_RECENCY,81553,0.8560509381746838,7405.839340662609,1.2029220601001178,0.6629942786906462,0.00010776519775390625
electricity_transfer,shape,RAMP8_D32,M_ROTATE16,81551,1.0094368779628786,9183.350971385074,1.515704573383683,0.7932917721961849,0.0007810592651367188
electricity_transfer,shape,RAMP8_D32,M_ROTATE16,81552,0.8371746373387897,7772.110863835801,1.1190322045874357,0.6499018834301504,0.00033283233642578125
electricity_transfer,shape,RAMP8_D32,M_ROTATE16,81553,0.8957106774672794,8066.982219567327,1.2855641851284048,0.6971301573582571,0.00011539459228515625
electricity_transfer,shape,RAMP8_D32,PERSISTENCE,0,1.0592806905822545,10163.594393456002,2.04364751326683,1.0592806905822545,0.0
electricity_transfer,shape,RAMP8_D32,RECENCY_W_C3_G,81551,0.9746817585290632,8630.647977914668,1.4248179277149342,0.7682501314307413,0.0007886886596679688
electricity_transfer,shape,RAMP8_D32,RECENCY_W_C3_G,81552,0.8146234780329874,7578.974999882899,1.074957771260272,0.6314945732376714,0.00035858154296875
electricity_transfer,shape,RAMP8_D32,RECENCY_W_C3_G,81553,0.8559348537395782,7405.828299228095,1.202787955389349,0.6629343043916146,0.0001068115234375
electricity_transfer,shape,RAMP8_D32,SEASONAL,0,2.9292909910727993,35633.20271623696,13.025706042541376,2.9292909910727993,0.0
electricity_transfer,shape,STEP12_D17,C0,81551,0.5822282099360754,6055.0580995757755,0.6110621967991576,0.47619713922729234,0.0058193206787109375
electricity_transfer,shape,STEP12_D17,C0,81552,0.7216019544636573,8291.459089161961,0.8450204136011761,0.5785591592004506,0.0044422149658203125
electricity_transfer,shape,STEP12_D17,C0,81553,0.5111254751297788,4470.499043084927,0.4944778769866852,0.4170898446688494,0.0019540786743164062
electricity_transfer,shape,STEP12_D17,C2,81551,0.5802088850584409,5881.115860948187,0.6051120332312941,0.46257380177992413,0.005428314208984375
electricity_transfer,shape,STEP12_D17,C2,81552,0.6139749888940228,6471.782635417738,0.64886838592808,0.5000933053204709,0.0077724456787109375
electricity_transfer,shape,STEP12_D17,C2,81553,0.49576530371084954,4370.0515062161585,0.47641027689211773,0.39808335809284323,0.0045795440673828125
electricity_transfer,shape,STEP12_D17,C3,81551,0.5466698307211065,5403.959397066116,0.549233895907663,0.43841360860906464,0.0069179534912109375
electricity_transfer,shape,STEP12_D17,C3,81552,0.5964889819700575,6204.672871344737,0.625224345956371,0.4847498447657412,0.006810188293457031
electricity_transfer,shape,STEP12_D17,C3,81553,0.48176544533366844,4137.808324975878,0.45209601748612155,0.38981590153229156,0.004151344299316406
electricity_transfer,shape,STEP12_D17,C3_W_RECENCY_G,81551,0.5466553004958459,5403.955098820776,0.5491062420923837,0.43844073306427006,0.006916999816894531
electricity_transfer,shape,STEP12_D17,C3_W_RECENCY_G,81552,0.5968165563078219,6204.814747233036,0.6255703499397574,0.4849678847450014,0.0068035125732421875
electricity_transfer,shape,STEP12_D17,C3_W_RECENCY_G,81553,0.4819019166027246,4137.843348277564,0.45212934361019413,0.3899511762222539,0.004149436950683594
electricity_transfer,shape,STEP12_D17,F0,0,0.79122791874142,6466.848339862406,1.3840593379732298,0.765528700751805,1.52587890625e-05
electricity_transfer,shape,STEP12_D17,FIX_C2_GC2,81551,0.6051423290330401,6210.031378367747,0.645395155918863,0.4809151287401984,0.005596160888671875
electricity_transfer,shape,STEP12_D17,FIX_C2_GC2,81552,0.6139749888940228,6471.782635417738,0.64886838592808,0.500093305320471,0.0077724456787109375
electricity_transfer,shape,STEP12_D17,FIX_C2_GC2,81553,0.49576530371084954,4370.0515062161585,0.47641027689211773,0.39808335809284323,0.0045795440673828125
electricity_transfer,shape,STEP12_D17,FIX_C2_GC3,81551,0.5483056422347056,5451.322685481713,0.5500714340580718,0.4455971731529357,0.005885124206542969
electricity_transfer,shape,STEP12_D17,FIX_C2_GC3,81552,0.6523219560241469,7075.441106977598,0.7152932846058571,0.5296499875547063,0.0066318511962890625
electricity_transfer,shape,STEP12_D17,FIX_C2_GC3,81553,0.49335915119437485,4223.56555540371,0.4682293780514375,0.40149533465680437,0.003749847412109375
electricity_transfer,shape,STEP12_D17,FIX_C3_GC2,81551,0.553054052228986,5336.764997971532,0.5706758610222294,0.43816607912864347,0.0049610137939453125
electricity_transfer,shape,STEP12_D17,FIX_C3_GC2,81552,0.5808908782922473,5765.978573894587,0.6023862349315388,0.4720490398595936,0.0027923583984375
electricity_transfer,shape,STEP12_D17,FIX_C3_GC2,81553,0.4905752089446399,4281.782923262953,0.468734388811385,0.39566869033835983,0.004515647888183594
electricity_transfer,shape,STEP12_D17,FIX_C3_GC3,81551,0.5529296416488292,5497.4846270725975,0.5593030057133642,0.4427458212362922,0.005677223205566406
electricity_transfer,shape,STEP12_D17,FIX_C3_GC3,81552,0.5843693613914519,5963.221868079965,0.6046199616981439,0.4741458392279229,0.00662994384765625
electricity_transfer,shape,STEP12_D17,FIX_C3_GC3,81553,0.48176544533366844,4137.808324975878,0.4520960174861216,0.38981590153229156,0.004151344299316406
electricity_transfer,shape,STEP12_D17,M_MEAN,81551,0.5806310049153406,5885.507213875748,0.6065119319083664,0.4623658138002039,0.005515098571777344
electricity_transfer,shape,STEP12_D17,M_MEAN,81552,0.6032037155243591,6301.527962124952,0.6313710709492536,0.49151184998034486,0.008337974548339844
electricity_transfer,shape,STEP12_D17,M_MEAN,81553,0.49637060278496725,4384.207416564214,0.4778416142356689,0.3983849877548455,0.004881858825683594
electricity_transfer,shape,STEP12_D17,M_RECENCY,81551,0.5544311859061194,5521.612270137263,0.5622695253404091,0.4445273700816409,0.0066928863525390625
electricity_transfer,shape,STEP12_D17,M_RECENCY,81552,0.6071134637653456,6369.3234923209875,0.6426870863246544,0.49275660659420456,0.006445884704589844
electricity_transfer,shape,STEP12_D17,M_RECENCY,81553,0.48414911384612286,4173.764781886143,0.45539406230861346,0.3914866605499993,0.004097938537597656
electricity_transfer,shape,STEP12_D17,M_ROTATE16,81551,0.5834522894262831,5927.115957398172,0.6108376417348057,0.46425644572518965,0.0055408477783203125
electricity_transfer,shape,STEP12_D17,M_ROTATE16,81552,0.6139052367621596,6457.73242928623,0.647789809585895,0.500206425901702,0.008153915405273438
electricity_transfer,shape,STEP12_D17,M_ROTATE16,81553,0.49507620350838627,4350.276062457589,0.47561591487338,0.39741156005117756,0.004763603210449219
electricity_transfer,shape,STEP12_D17,PERSISTENCE,0,1.0592806918328495,10163.594523144277,2.043647512695233,1.0592806918328495,0.0
