key,arm,seed,selected,variant,window,origin,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7896,0.17040264404479472
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7920,0.15804799731572894
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7944,0.15953241674809904
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7968,0.13309071901713268
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7992,0.14016224318408146
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8016,0.13426174266858548
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8040,0.10533598831951682
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8064,0.11822805259228811
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8088,0.11169607394912856
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8112,0.10167025354673155
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8136,0.1123446317495535
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8160,0.11553041076520504
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8184,0.1069154398530856
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8208,0.117387439655977
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8232,0.12934589261151566
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8256,0.11591887374104605
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8280,0.11613924351716993
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8304,0.08894515221088722
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8328,0.08131653388764205
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8352,0.08376376142864644
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8376,0.09658466596027146
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8400,0.13021869470387964
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8424,0.17280214225235696
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8448,0.1822321401723271
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8472,0.20679353954792037
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8496,0.20248780518654483
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8520,0.17561725349805135
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8544,0.15990376823421035
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8568,0.152171847562728
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8592,0.13555219894279033
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,8616,0.14051698705622218
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7008,0.18112457434879578
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7032,0.16289706505628915
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7056,0.21031806977287487
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7080,0.22194915821341857
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7104,0.24591340937898948
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7128,0.31212404966343127
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7152,0.21828137010520385
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7176,0.18412411641485127
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7200,0.1940498565229868
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7224,0.1572203520399465
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7248,0.19821803559505025
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7272,0.20840874935920886
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7296,0.17157498792508596
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7320,0.19101408116337004
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7344,0.12727953814624018
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7368,0.13609195382322758
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7392,0.20703005827054144
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7416,0.2651420277646447
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7440,0.21914023593967621
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7464,0.1555750584969736
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7488,0.25013097437295984
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7512,0.2279652748791775
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7536,0.19876119705572093
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7560,0.13124304409972962
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7584,0.16680902859958274
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7608,0.273060992250904
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7632,0.27020519136433974
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7656,0.20480453109930452
