panel,kind,arm,trained_b,received_b,i,o,condition,nmae,pinball
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81551,POINT8,0.2500937455792398,0.20045965654943157
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81551,REFERENCE,0.24555963208147014,0.19751417245671235
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81551,SHIFT4,0.3373936171397272,0.2695665745185833
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81551,SHIFT8,0.37807216317299597,0.30139849702037713
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81551,SHIFT_POINT,0.35425841741962383,0.2819383254674799
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81552,BURST16,0.2964794252000985,0.24076586149434048
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81552,BURST4,0.2573421846562907,0.2070614476985974
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81552,BURST8,0.269921908404707,0.21866523917840236
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81552,FAULT,0.26234914671818366,0.21146771262936195
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81552,POINT16,0.2529297194287037,0.2028849022634024
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81552,POINT4,0.24753251245905478,0.19893091218089753
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81552,POINT8,0.24988913016024725,0.2004979129605316
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81552,REFERENCE,0.24534954686070903,0.19756931009426856
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81552,SHIFT4,0.3374147884340439,0.26962427359089486
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81552,SHIFT8,0.3772222332119978,0.3008611892996149
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81552,SHIFT_POINT,0.3536281689672565,0.2814582883565647
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81551,BURST16,0.29450246130897756,0.23882262623903866
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81551,BURST4,0.2568119805070128,0.20655547603547622
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81551,BURST8,0.26943341747702193,0.21805433959852075
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81551,FAULT,0.26155785897167594,0.21066827740591157
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81551,POINT16,0.252372463109486,0.20226744496115198
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81551,POINT4,0.24694705638092485,0.19839075368612485
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81551,POINT8,0.24927977504663257,0.19991902391515695
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81551,REFERENCE,0.24484243684851345,0.19710699275243834
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81551,SHIFT4,0.3375531734271022,0.27004045459412357
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81551,SHIFT8,0.3778375242393687,0.30060791190447483
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81551,SHIFT_POINT,0.3544494914192911,0.2824229420382669
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81552,BURST16,0.2943894734971559,0.23902684494410287
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81552,BURST4,0.25694692703857064,0.20685322563816705
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81552,BURST8,0.2691406162224107,0.21803081721827786
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81552,FAULT,0.2615737687797035,0.21088409196592364
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81552,POINT16,0.2524321624739326,0.2024860748716755
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81552,POINT4,0.24715886654887018,0.1987442225267957
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81552,POINT8,0.24937456689728094,0.20016336659652292
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81552,REFERENCE,0.24508999685820165,0.1975080219924819
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81552,SHIFT4,0.3375402792404094,0.26995684928298386
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81552,SHIFT8,0.3770820951269351,0.3005827576965673
electricity_transfer,standard,MAG_ONLY,81552,81551,81552,81552,SHIFT_POINT,0.35356818043910393,0.2816251519475269
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81551,BURST16,0.2825391725249735,0.2295863940933474
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81551,BURST4,0.24976396335244483,0.2002978132737752
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81551,BURST8,0.262911184355406,0.21240697656746088
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81551,FAULT,0.25383738510997683,0.20422137322171374
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81551,POINT16,0.2455404690795677,0.19678285026285053
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81551,POINT4,0.23993485079954557,0.1922923697865061
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81551,POINT8,0.2423346705479235,0.19396183534634234
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81551,REFERENCE,0.23847340315856785,0.19136756269047378
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81551,SHIFT4,0.31448515752123746,0.2516859075967931
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81551,SHIFT8,0.3721825685785451,0.29974229419992776
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81551,SHIFT_POINT,0.3299067141009531,0.2632072879890623
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81552,BURST16,0.28295700218112924,0.23003651120922725
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81552,BURST4,0.24957677291575697,0.20031746103473091
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81552,BURST8,0.2627805031895494,0.21244801754188694
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81552,FAULT,0.25385368477560283,0.2043737990538074
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81552,POINT16,0.24556709481413858,0.19690560336817794
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81552,POINT4,0.23993415286294326,0.19244474391646232
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81552,POINT8,0.24230658269009936,0.19409045725235902
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81552,REFERENCE,0.2384753119907076,0.1915392734097914
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81552,SHIFT4,0.31405785410568454,0.25127434949834776
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81552,SHIFT8,0.367597328916224,0.29585972534930005
electricity_transfer,standard,MAG_ONLY,81552,81552,81551,81552,SHIFT_POINT,0.3295869542446186,0.2629348125548518
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81551,BURST16,0.2818915471637661,0.22897114224963394
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81551,BURST4,0.24941128626058326,0.200034458837024
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81551,BURST8,0.26266111495146616,0.21212063909286508
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81551,FAULT,0.2534477996417175,0.2038936057979367
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81551,POINT16,0.24501633465102193,0.1963611822682504
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81551,POINT4,0.2397084538425685,0.19215908810343862
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81551,POINT8,0.24199806098089904,0.1937151242364081
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81551,REFERENCE,0.23826265226717286,0.19124528451158346
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81551,SHIFT4,0.31573358704916993,0.2528270725255362
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81551,SHIFT8,0.37239126256745847,0.2996514479608432
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81551,SHIFT_POINT,0.33111090663876186,0.264287717391049
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81552,BURST16,0.2817535305314339,0.22888975387502944
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81552,BURST4,0.2495082421201955,0.20023457870128636
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81552,BURST8,0.26242235453491264,0.21204652817325959
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81552,FAULT,0.2535024801179349,0.20402971498634784
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81552,POINT16,0.24521711113812106,0.19657769857133037
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81552,POINT4,0.23996985947809912,0.19248255296374137
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81552,POINT8,0.2421437829048473,0.19394717763343997
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81552,REFERENCE,0.23855999586319512,0.19163400090202568
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81552,SHIFT4,0.31551452389640783,0.25256815988046555
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81552,SHIFT8,0.3690127420809882,0.2966801039730261
electricity_transfer,standard,MAG_ONLY,81552,81552,81552,81552,SHIFT_POINT,0.3305077151604416,0.2637415193751593
ettm1,shape,C3,81551,81551,81551,81551,PAIRED_SHIFT8_D32,0.5336454163956313,0.43024197961495436
ettm1,shape,C3,81551,81551,81551,81551,PULSE8_D32,6.488482367112884,6.204967319478157
ettm1,shape,C3,81551,81551,81551,81551,RAMP8_D32,0.997227286730055,0.7843665875525431
ettm1,shape,C3,81551,81551,81551,81551,STEP12_D17,0.7815433345916584,0.622473214906211
ettm1,shape,C3,81551,81551,81551,81551,STEP12_D63,0.6450330892287712,0.5065926491880137
ettm1,shape,C3,81551,81551,81551,81551,STEP6_D17,0.6205598832950874,0.5000245326128387
ettm1,shape,C3,81551,81551,81551,81551,STEP6_D63,0.5506227955487902,0.43388560301871587
ettm1,shape,C3,81551,81551,81551,81551,STEP8_D31,0.5292186017257052,0.4257943763616963
ettm1,shape,C3,81551,81551,81551,81551,STEP8_D33,0.5434466247152411,0.43627024308706014
ettm1,shape,C3,81551,81551,81551,81552,PAIRED_SHIFT8_D32,0.533159666568655,0.42993907057728287
ettm1,shape,C3,81551,81551,81551,81552,PULSE8_D32,6.494734444664535,6.210557126676671
ettm1,shape,C3,81551,81551,81551,81552,RAMP8_D32,0.9975565980033473,0.7845785289680948
ettm1,shape,C3,81551,81551,81551,81552,STEP12_D17,0.7740307015285959,0.6170416403082325
ettm1,shape,C3,81551,81551,81551,81552,STEP12_D63,0.6461404386709793,0.5075497022105127
ettm1,shape,C3,81551,81551,81551,81552,STEP6_D17,0.620184844603423,0.4994966749979089
ettm1,shape,C3,81551,81551,81551,81552,STEP6_D63,0.5511666914493735,0.4343438382113115
ettm1,shape,C3,81551,81551,81551,81552,STEP8_D31,0.5287570873790283,0.4254846372030148
ettm1,shape,C3,81551,81551,81551,81552,STEP8_D33,0.5419720749151143,0.4352366247165909
ettm1,shape,C3,81551,81551,81552,81551,PAIRED_SHIFT8_D32,0.5355517049795132,0.4312366408477772
ettm1,shape,C3,81551,81551,81552,81551,PULSE8_D32,6.477019879796935,6.193972320473196
ettm1,shape,C3,81551,81551,81552,81551,RAMP8_D32,0.9920556549396898,0.7804659850119351
ettm1,shape,C3,81551,81551,81552,81551,STEP12_D17,0.7978500091155218,0.6341943169072324
ettm1,shape,C3,81551,81551,81552,81551,STEP12_D63,0.6434147740020564,0.5043389840480127
ettm1,shape,C3,81551,81551,81552,81551,STEP6_D17,0.6207553136807024,0.5004814327252841
ettm1,shape,C3,81551,81551,81552,81551,STEP6_D63,0.5496413965893905,0.43267910797537756
ettm1,shape,C3,81551,81551,81552,81551,STEP8_D31,0.531164093013711,0.4268515528062913
ettm1,shape,C3,81551,81551,81552,81551,STEP8_D33,0.5483155499411668,0.4395262819987148
ettm1,shape,C3,81551,81551,81552,81552,PAIRED_SHIFT8_D32,0.5345674229413596,0.43058784592481736
ettm1,shape,C3,81551,81551,81552,81552,PULSE8_D32,6.482197606978121,6.198009692432508
ettm1,shape,C3,81551,81551,81552,81552,RAMP8_D32,0.9956847646825171,0.7827133955367499
ettm1,shape,C3,81551,81551,81552,81552,STEP12_D17,0.7941799648099562,0.6311565087062688
ettm1,shape,C3,81551,81551,81552,81552,STEP12_D63,0.6470990691703833,0.5074265403456835
ettm1,shape,C3,81551,81551,81552,81552,STEP6_D17,0.6197156200312384,0.49956557626261233
ettm1,shape,C3,81551,81551,81552,81552,STEP6_D63,0.5506880247997099,0.43342410305802337
ettm1,shape,C3,81551,81551,81552,81552,STEP8_D31,0.529861325929469,0.42591524207655196
ettm1,shape,C3,81551,81551,81552,81552,STEP8_D33,0.5475371342248034,0.43895805141467714
ettm1,shape,C3,81551,81552,81551,81551,PAIRED_SHIFT8_D32,0.5673049170617499,0.4567879473209488
ettm1,shape,C3,81551,81552,81551,81551,PULSE8_D32,6.385266106677853,6.124105600620114
ettm1,shape,C3,81551,81552,81551,81551,RAMP8_D32,1.0315593201651323,0.81743239530781
ettm1,shape,C3,81551,81552,81551,81551,STEP12_D17,0.8819976794678692,0.7068740591658704
ettm1,shape,C3,81551,81552,81551,81551,STEP12_D63,0.6186740443347782,0.48431715320629715
ettm1,shape,C3,81551,81552,81551,81551,STEP6_D17,0.6426466180073288,0.5195269117635389
ettm1,shape,C3,81551,81552,81551,81551,STEP6_D63,0.5397868595300582,0.42845174321637286
ettm1,shape,C3,81551,81552,81551,81551,STEP8_D31,0.5479302280302223,0.44067698867138366
ettm1,shape,C3,81551,81552,81551,81551,STEP8_D33,0.5684687981912113,0.4552201936566581
ettm1,shape,C3,81551,81552,81551,81552,PAIRED_SHIFT8_D32,0.5660371859983911,0.4557858622834671
ettm1,shape,C3,81551,81552,81551,81552,PULSE8_D32,6.392378967388208,6.1305729764149195
ettm1,shape,C3,81551,81552,81551,81552,RAMP8_D32,1.0317316932525218,0.8174121660217638
ettm1,shape,C3,81551,81552,81551,81552,STEP12_D17,0.8721657848265572,0.6990731412998831
ettm1,shape,C3,81551,81552,81551,81552,STEP12_D63,0.6198557903034622,0.4852750707354246
ettm1,shape,C3,81551,81552,81551,81552,STEP6_D17,0.6415721475428546,0.5183773040186075
ettm1,shape,C3,81551,81552,81551,81552,STEP6_D63,0.5404441405292211,0.4289232103796022
ettm1,shape,C3,81551,81552,81551,81552,STEP8_D31,0.5468957011965505,0.43984385249426033
ettm1,shape,C3,81551,81552,81551,81552,STEP8_D33,0.5664322704843017,0.453687392602235
ettm1,shape,C3,81551,81552,81552,81551,PAIRED_SHIFT8_D32,0.5672760125160038,0.4565177911243003
ettm1,shape,C3,81551,81552,81552,81551,PULSE8_D32,6.377033309925221,6.116689250601998
ettm1,shape,C3,81551,81552,81552,81551,RAMP8_D32,1.0207516856897272,0.8084032710326775
ettm1,shape,C3,81551,81552,81552,81551,STEP12_D17,0.8961499950591029,0.7176488567904311
ettm1,shape,C3,81551,81552,81552,81551,STEP12_D63,0.6234456868236404,0.48692080542928246
ettm1,shape,C3,81551,81552,81552,81551,STEP6_D17,0.6420488869469434,0.5189357244481879
ettm1,shape,C3,81551,81552,81552,81551,STEP6_D63,0.5406581565208457,0.42850319091592287
ettm1,shape,C3,81551,81552,81552,81551,STEP8_D31,0.5478821892554646,0.4404921946043691
ettm1,shape,C3,81551,81552,81552,81551,STEP8_D33,0.5713999825768626,0.4572393630324603
ettm1,shape,C3,81551,81552,81552,81552,PAIRED_SHIFT8_D32,0.5666228591510698,0.45620198392756267
ettm1,shape,C3,81551,81552,81552,81552,PULSE8_D32,6.380414636777213,6.119259861069977
ettm1,shape,C3,81551,81552,81552,81552,RAMP8_D32,1.0250452287988754,0.8112799134181186
ettm1,shape,C3,81551,81552,81552,81552,STEP12_D17,0.8946804675095823,0.7162838832487184
ettm1,shape,C3,81551,81552,81552,81552,STEP12_D63,0.625764423104802,0.48893601197017256
ettm1,shape,C3,81551,81552,81552,81552,STEP6_D17,0.642047662654489,0.5189006900250664
ettm1,shape,C3,81551,81552,81552,81552,STEP6_D63,0.5415227012151335,0.4292120633687127
ettm1,shape,C3,81551,81552,81552,81552,STEP8_D31,0.5469001544936808,0.43980263516195317
ettm1,shape,C3,81551,81552,81552,81552,STEP8_D33,0.5712332288817853,0.4571358266420921
ettm1,shape,C3,81552,81551,81551,81551,PAIRED_SHIFT8_D32,0.5324795956383874,0.42963502664835385
ettm1,shape,C3,81552,81551,81551,81551,PULSE8_D32,6.530063647962552,6.235737841971233
ettm1,shape,C3,81552,81551,81551,81551,RAMP8_D32,0.9973150934805602,0.7828506947097703
ettm1,shape,C3,81552,81551,81551,81551,STEP12_D17,0.7822869665624516,0.6234062545134158
ettm1,shape,C3,81552,81551,81551,81551,STEP12_D63,0.6916698214349845,0.5414410595021512
ettm1,shape,C3,81552,81551,81551,81551,STEP6_D17,0.626063714117234,0.5047807472526109
ettm1,shape,C3,81552,81551,81551,81551,STEP6_D63,0.5675475650830172,0.44580845533742564
ettm1,shape,C3,81552,81551,81551,81551,STEP8_D31,0.5328703087338109,0.428778839382408
ettm1,shape,C3,81552,81551,81551,81551,STEP8_D33,0.5447419012490301,0.43671551967994887
ettm1,shape,C3,81552,81551,81551,81552,PAIRED_SHIFT8_D32,0.5314779834112128,0.42894426721093276
ettm1,shape,C3,81552,81551,81551,81552,PULSE8_D32,6.536838762349511,6.241341408991418
ettm1,shape,C3,81552,81551,81551,81552,RAMP8_D32,0.9967762091264842,0.7824321144264087
ettm1,shape,C3,81552,81551,81551,81552,STEP12_D17,0.7734080556069381,0.6166778129280062
ettm1,shape,C3,81552,81551,81551,81552,STEP12_D63,0.6929719119875417,0.5425567901645446
