panel,kind,condition,stratum,seed,contexts,C3_nmae,RECENCY_nmae,gain_pct,total,gate,weights
neso_2026_h1,standard,REFERENCE,ALL,81552,256,0.25491012318498785,0.2547942074620398,-0.04549386114491849,-0.00011591572294805674,0.0,-0.00011591572294805674
neso_2026_h1,standard,REFERENCE,ALL,81553,256,0.26319415356130105,0.2632922262375496,0.037248603063611,9.807267624856175e-05,0.0,9.807267624856175e-05
neso_2026_h1,standard,REFERENCE,EQUAL,81551,256,0.2561658336844158,0.2560622889387391,-0.04043732722449622,-0.00010354474567669802,0.0,-0.00010354474567669802
neso_2026_h1,standard,REFERENCE,EQUAL,81552,256,0.25491012318498785,0.2547942074620398,-0.04549386114491849,-0.00011591572294805674,0.0,-0.00011591572294805674
neso_2026_h1,standard,REFERENCE,EQUAL,81553,256,0.26319415356130105,0.2632922262375496,0.037248603063611,9.807267624856175e-05,0.0,9.807267624856175e-05
neso_2026_h1,standard,POINT4,ALL,81551,256,0.25598227686900066,0.2558171342004325,-0.06455496778365877,-0.0001651426685681523,-6.343360580696178e-06,-0.00015879930798745612
neso_2026_h1,standard,POINT4,ALL,81552,256,0.25466519620051736,0.2546250299551268,-0.01577466496425206,-4.016624539054936e-05,4.280555876312597e-06,-4.444680126686196e-05
neso_2026_h1,standard,POINT4,ALL,81553,256,0.2625282975876642,0.26261833013093355,0.03428265773545158,9.003254326933607e-05,-5.45985285113626e-06,9.549239612047233e-05
neso_2026_h1,standard,POINT4,EQUAL,81551,6,0.21593474379842095,0.21502587852388058,-0.42267715903758774,-0.0009088652745403714,0.0,-0.0009088652745403714
neso_2026_h1,standard,POINT4,EQUAL,81552,6,0.21348070327051272,0.21319261207638537,-0.13513188441263146,-0.0002880911941273434,0.0,-0.0002880911941273434
neso_2026_h1,standard,POINT4,EQUAL,81553,6,0.22502954356183044,0.22438606141991668,-0.2867745607021188,-0.0006434821419137593,0.0,-0.0006434821419137593
neso_2026_h1,standard,POINT4,DIFFERENT,81551,250,0.25694341766269463,0.25679612433666976,-0.057358079840708065,-0.00014729332602486656,-6.495601234640658e-06,-0.0001407977247902259
neso_2026_h1,standard,POINT4,DIFFERENT,81552,250,0.25565362403083747,0.25561940798421656,-0.01338554333207842,-3.421604662090516e-05,4.3832892173134574e-06,-3.859933583821862e-05
neso_2026_h1,standard,POINT4,DIFFERENT,81553,250,0.26342826768428423,0.2635359045799979,0.04084335145346785,0.00010763689571369195,-5.590889319534442e-06,0.00011322778503322639
neso_2026_h1,standard,POINT8,ALL,81551,256,0.2560085293540885,0.25592923845968474,-0.030981569312271695,-7.92908944037829e-05,-6.601299203878863e-06,-7.268959519990403e-05
neso_2026_h1,standard,POINT8,ALL,81552,256,0.25309248828878583,0.25299874380222914,-0.037053340719350736,-9.374448655669054e-05,4.692772802850076e-06,-9.843725935954062e-05
neso_2026_h1,standard,POINT8,ALL,81553,256,0.26284027813121663,0.2629058761569232,0.024951144746343523,6.559802570654805e-05,-5.03476021213034e-06,7.063278591867839e-05
neso_2026_h1,standard,POINT8,DIFFERENT,81551,256,0.2560085293540885,0.25592923845968474,-0.030981569312271695,-7.92908944037829e-05,-6.601299203878863e-06,-7.268959519990403e-05
neso_2026_h1,standard,POINT8,DIFFERENT,81552,256,0.25309248828878583,0.25299874380222914,-0.037053340719350736,-9.374448655669054e-05,4.692772802850076e-06,-9.843725935954062e-05
neso_2026_h1,standard,POINT8,DIFFERENT,81553,256,0.26284027813121663,0.2629058761569232,0.024951144746343523,6.559802570654805e-05,-5.03476021213034e-06,7.063278591867839e-05
neso_2026_h1,standard,POINT16,ALL,81551,256,0.26197601081513505,0.261783855235989,-0.07340237959778673,-0.0001921555791460361,-8.461361098499598e-06,-0.0001836942180475365
neso_2026_h1,standard,POINT16,ALL,81552,256,0.2591428307921609,0.2589943365190751,-0.057334949899501275,-0.00014849427308577523,-1.6288769432437622e-06,-0.00014686539614253147
neso_2026_h1,standard,POINT16,ALL,81553,256,0.26795168007353765,0.26800078646059394,0.018323224981853237,4.9106387056296885e-05,-7.471118588731063e-06,5.657750564502795e-05
neso_2026_h1,standard,POINT16,DIFFERENT,81551,256,0.26197601081513505,0.261783855235989,-0.07340237959778673,-0.0001921555791460361,-8.461361098499598e-06,-0.0001836942180475365
neso_2026_h1,standard,POINT16,DIFFERENT,81552,256,0.2591428307921609,0.2589943365190751,-0.057334949899501275,-0.00014849427308577523,-1.6288769432437622e-06,-0.00014686539614253147
neso_2026_h1,standard,POINT16,DIFFERENT,81553,256,0.26795168007353765,0.26800078646059394,0.018323224981853237,4.9106387056296885e-05,-7.471118588731063e-06,5.657750564502795e-05
neso_2026_h1,standard,BURST4,ALL,81551,256,0.2713135557106415,0.2709408128743219,-0.13757352846375248,-0.00037274283631955063,-0.00011034786219232817,-0.00026239497412722246
neso_2026_h1,standard,BURST4,ALL,81552,256,0.26811684870120345,0.26796347804548887,-0.05723565645334716,-0.00015337065571457975,3.5768476283615236e-07,-0.0001537283404774159
neso_2026_h1,standard,BURST4,ALL,81553,256,0.2798236247444145,0.27952728253011344,-0.10601548858442111,-0.0002963422143010819,-7.801232081078302e-05,-0.00021832989349029885
neso_2026_h1,standard,BURST4,EQUAL,81551,13,0.45744562629232427,0.45519306809809146,-0.4948577542370325,-0.002252558194232812,0.0,-0.002252558194232812
neso_2026_h1,standard,BURST4,EQUAL,81552,13,0.44576854033063174,0.44432125880162243,-0.3257286254798597,-0.0014472815290093033,0.0,-0.0014472815290093033
neso_2026_h1,standard,BURST4,EQUAL,81553,13,0.4749231424370942,0.471620222068685,-0.7003347638321111,-0.0033029203684092345,0.0,-0.0033029203684092345
neso_2026_h1,standard,BURST4,DIFFERENT,81551,243,0.261355872922321,0.2610836963397171,-0.10424878551196226,-0.0002721765826038669,-0.0001162512457662801,-0.0001559253368375868
neso_2026_h1,standard,BURST4,DIFFERENT,81552,243,0.25861284873748913,0.2585286996511278,-0.03254922431239482,-8.414908636134033e-05,3.7682016165718757e-07,-8.452590652299752e-05
neso_2026_h1,standard,BURST4,DIFFERENT,81553,243,0.2693862019871929,0.2692507055177619,-0.05032353366369868,-0.00013549646943095128,-8.218581945487746e-05,-5.331064997607382e-05
neso_2026_h1,standard,BURST8,ALL,81551,256,0.2669798175708877,0.2665108404951573,-0.175969230692119,-0.0004689770757304035,-0.00017339138176819535,-0.00029558569396220813
neso_2026_h1,standard,BURST8,ALL,81552,256,0.26168983410220015,0.26176921232752326,0.030323743811322412,7.937822532311234e-05,1.650646016612689e-05,6.287176515698545e-05
neso_2026_h1,standard,BURST8,ALL,81553,256,0.2720665068224702,0.2716535275112432,-0.1520242770305602,-0.0004129793112269686,-0.00019570033230087436,-0.00021727897892609427
neso_2026_h1,standard,BURST8,EQUAL,81551,5,0.34519808180277933,0.34119042978249065,-1.1746085676680895,-0.004007652020288688,0.0,-0.004007652020288688
neso_2026_h1,standard,BURST8,EQUAL,81552,5,0.2815679659839866,0.28250282802859533,0.33092130479985826,0.0009348620446087419,0.0,0.0009348620446087419
neso_2026_h1,standard,BURST8,EQUAL,81553,5,0.32673550875495627,0.31872631813875363,-2.5128739487135565,-0.008009190616202644,0.0,-0.008009190616202644
neso_2026_h1,standard,BURST8,DIFFERENT,81551,251,0.26542168481726436,0.2650231992742941,-0.150358739937273,-0.0003984855429702838,-0.00017684539335718896,-0.00022164014961309486
neso_2026_h1,standard,BURST8,DIFFERENT,81552,251,0.2612938553794554,0.2613561920944341,0.023851248550565973,6.233671497873905e-05,1.683527411366903e-05,4.550144086507002e-05
neso_2026_h1,standard,BURST8,DIFFERENT,81553,251,0.27097748287959206,0.27071582251866333,-0.09665499359967633,-0.00026166036092872824,-0.00019959874529493216,-6.206161563379609e-05
neso_2026_h1,standard,BURST16,ALL,81551,256,0.31958537777813933,0.31741935992738957,-0.6823836615527323,-0.0021660178507497685,-0.0003824743738072567,-0.0017835434769425118
neso_2026_h1,standard,BURST16,ALL,81552,256,0.319637099478819,0.3188056163901919,-0.26081193237494915,-0.0008314830886271274,-0.0005813734764097966,-0.00025010961221733075
neso_2026_h1,standard,BURST16,ALL,81553,256,0.3241006857111101,0.32197273944584776,-0.660908830022322,-0.0021279462652623593,-0.0005082287888836245,-0.0016197174763787348
neso_2026_h1,standard,BURST16,EQUAL,81551,8,1.7169641660685577,1.686694679524582,-1.7946037840415485,-0.030269486543975654,0.0,-0.030269486543975654
neso_2026_h1,standard,BURST16,EQUAL,81552,8,1.8229590633867552,1.8252894698191182,0.12767325242905025,0.0023304064323630413,0.0,0.0023304064323630413
neso_2026_h1,standard,BURST16,EQUAL,81553,8,1.6141651189560797,1.5737925178996013,-2.565306455412575,-0.04037260105647844,0.0,-0.04037260105647844
neso_2026_h1,standard,BURST16,DIFFERENT,81551,248,0.27450864267199676,0.27324918832748,-0.4609178721538765,-0.0012594543445167417,-0.00039481225683346555,-0.0008646420876832761
neso_2026_h1,standard,BURST16,DIFFERENT,81552,248,0.271142842578563,0.2702093630537747,-0.3454652770868538,-0.0009334795247883387,-0.0006001274595199557,-0.000333352065268383
neso_2026_h1,standard,BURST16,DIFFERENT,81553,248,0.2824857039935307,0.2815914562699202,-0.3175691959749205,-0.000894247723610464,-0.0005246232659445182,-0.00036962445766594576
neso_2026_h1,standard,SHIFT4,ALL,81551,256,0.3251368666742517,0.3269899017323824,0.5666948882254164,0.0018530350581307253,-4.66896332216582e-05,0.0018997246913523835
neso_2026_h1,standard,SHIFT4,ALL,81552,256,0.3246174388862061,0.3235195099822535,-0.33937022963865804,-0.0010979289039526052,-0.0014247974258233265,0.00032686852187072124
neso_2026_h1,standard,SHIFT4,ALL,81553,256,0.32826901438246614,0.32819217203492407,-0.02341382704700301,-7.684234754207209e-05,0.00013272600014346825,-0.00020956834768554033
neso_2026_h1,standard,SHIFT4,EQUAL,81551,169,0.3318478103474927,0.33355485980686894,0.5117747228640668,0.0017070494593762198,0.0,0.0017070494593762198
neso_2026_h1,standard,SHIFT4,EQUAL,81552,169,0.3292914211791668,0.32916093437657545,-0.039642250632954124,-0.00013048680259136747,0.0,-0.00013048680259136747
neso_2026_h1,standard,SHIFT4,EQUAL,81553,169,0.33679753407864266,0.3366990346113343,-0.029254454923521855,-9.849946730833281e-05,0.0,-9.849946730833281e-05
neso_2026_h1,standard,SHIFT4,DIFFERENT,81551,87,0.312100665745772,0.31423728202447193,0.6799372324425623,0.002136616278699932,-0.0001373855874103047,0.002274001866110237
neso_2026_h1,standard,SHIFT4,DIFFERENT,81552,87,0.31553809397229354,0.3125608809863867,-0.9525225858435293,-0.002977212985906863,-0.004192507367940135,0.0012152943820332718
neso_2026_h1,standard,SHIFT4,DIFFERENT,81553,87,0.31170211980023865,0.31166734703017296,-0.011157014168161616,-3.4772770065694125e-05,0.0003905500693877906,-0.0004253228394534847
neso_2026_h1,standard,SHIFT8,ALL,81551,256,0.3500157303586521,0.35085079937109737,0.23801257227920036,0.0008350690124452886,0.0,0.0008350690124452886
neso_2026_h1,standard,SHIFT8,ALL,81552,256,0.35331863688266185,0.353354077954337,0.010029903115971184,3.5441071675135216e-05,0.0,3.5441071675135216e-05
neso_2026_h1,standard,SHIFT8,ALL,81553,256,0.34649918602058766,0.3462717033319204,-0.06569485363034921,-0.00022748268866723542,0.0,-0.00022748268866723542
neso_2026_h1,standard,SHIFT8,EQUAL,81551,256,0.3500157303586521,0.35085079937109737,0.23801257227920036,0.0008350690124452886,0.0,0.0008350690124452886
neso_2026_h1,standard,SHIFT8,EQUAL,81552,256,0.35331863688266185,0.353354077954337,0.010029903115971184,3.5441071675135216e-05,0.0,3.5441071675135216e-05
neso_2026_h1,standard,SHIFT8,EQUAL,81553,256,0.34649918602058766,0.3462717033319204,-0.06569485363034921,-0.00022748268866723542,0.0,-0.00022748268866723542
neso_2026_h1,standard,SHIFT_POINT,ALL,81551,256,0.3479350953398655,0.34961769775125046,0.48126923270975785,0.0016826024113849591,-0.00025397025217749336,0.0019365726635624525
neso_2026_h1,standard,SHIFT_POINT,ALL,81552,256,0.34618212066816684,0.3444369501856182,-0.5066734221192526,-0.0017451704825486303,-0.0024605439513760707,0.0007153734688274405
neso_2026_h1,standard,SHIFT_POINT,ALL,81553,256,0.3487738983689249,0.34856450233818087,-0.06007382545825113,-0.00020939603074404678,-0.0002108678545218734,1.4718237778266197e-06
neso_2026_h1,standard,SHIFT_POINT,EQUAL,81551,1,0.26058765532368827,0.2612850637181933,0.26691475761402295,0.0006974083945050502,0.0,0.0006974083945050502
neso_2026_h1,standard,SHIFT_POINT,EQUAL,81552,1,0.2282453610839133,0.22897602254974866,0.3190995536122676,0.0007306614658353638,0.0,0.0007306614658353638
neso_2026_h1,standard,SHIFT_POINT,EQUAL,81553,1,0.25452238610061967,0.25453819668089905,0.006211476503548141,1.581058027938509e-05,0.0,1.581058027938509e-05
neso_2026_h1,standard,SHIFT_POINT,DIFFERENT,81551,255,0.3482776343203211,0.3499641002376546,0.48189683347185097,0.0016864659173335128,-0.00025496621395074137,0.0019414321312842542
neso_2026_h1,standard,SHIFT_POINT,DIFFERENT,81552,255,0.3466446177645757,0.3448897381371313,-0.5088233813285159,-0.0017548796274444167,-0.0024701931433423197,0.0007153135158979029
neso_2026_h1,standard,SHIFT_POINT,DIFFERENT,81553,255,0.34914351214252615,0.34893323294860157,-0.060263447006070336,-0.0002102791939245785,-0.00021169478728474966,1.4155933601711634e-06
neso_2026_h1,standard,FAULT,ALL,81551,1536,0.271974261349649,0.2714002068654957,-0.21151586094325658,-0.0005740544841533191,-0.00011460327310872098,-0.0004594512110445981
neso_2026_h1,standard,FAULT,ALL,81552,1536,0.26939071626061445,0.2691927361732725,-0.07354585051453366,-0.0001979800873419535,-9.286081329071272e-05,-0.00010511927405124077
neso_2026_h1,standard,FAULT,ALL,81553,1536,0.27821851217840216,0.27777975703927577,-0.15795072463267168,-0.00043875513912638997,-0.00013331786227455122,-0.00030543727685183875
neso_2026_h1,standard,FAULT,EQUAL,81551,32,0.7095032919422842,0.7002242106727369,-1.3251585889371809,-0.009279081269547351,0.0,-0.009279081269547351
neso_2026_h1,standard,FAULT,EQUAL,81552,32,0.7208558619042272,0.720942560486729,0.01202572677124758,8.669858250176521e-05,0.0,8.669858250176521e-05
neso_2026_h1,standard,FAULT,EQUAL,81553,32,0.6897242690148947,0.6769172184157185,-1.8919670309392123,-0.012807050599176195,0.0,-0.012807050599176195
neso_2026_h1,standard,FAULT,DIFFERENT,81551,1504,0.26266513303916744,0.2622762918908737,-0.1482563084487687,-0.0003888411482937393,-0.00011704164062151245,-0.0002717995076722268
neso_2026_h1,standard,FAULT,DIFFERENT,81552,1504,0.2597850748639419,0.25958103778362446,-0.07860245958626333,-0.00020403708031746515,-9.483657527573075e-05,-0.0001092005050417344
neso_2026_h1,standard,FAULT,DIFFERENT,81553,1504,0.26946307054358326,0.2692874706270111,-0.06520909278227016,-0.00017559991657217777,-0.0001361544125356995,-3.9445504036478285e-05
neso_2026_h1,shape,STEP6_D17,ALL,81551,128,0.393795424107519,0.39724536962974977,0.8684671454940451,0.0034499455222307684,0.0,0.0034499455222307684
neso_2026_h1,shape,STEP6_D17,ALL,81552,128,0.4025308931806364,0.40578056413087865,0.8008444064349307,0.003249670950242256,0.0,0.003249670950242256
neso_2026_h1,shape,STEP6_D17,ALL,81553,128,0.37547306881593795,0.37595319581675546,0.1277092484276987,0.0004801270008175096,0.0,0.0004801270008175096
neso_2026_h1,shape,STEP6_D17,EQUAL,81551,128,0.393795424107519,0.39724536962974977,0.8684671454940451,0.0034499455222307684,0.0,0.0034499455222307684
neso_2026_h1,shape,STEP6_D17,EQUAL,81552,128,0.4025308931806364,0.40578056413087865,0.8008444064349307,0.003249670950242256,0.0,0.003249670950242256
neso_2026_h1,shape,STEP6_D17,EQUAL,81553,128,0.37547306881593795,0.37595319581675546,0.1277092484276987,0.0004801270008175096,0.0,0.0004801270008175096
neso_2026_h1,shape,STEP6_D63,ALL,81551,128,0.33448419199967444,0.3338876741171763,-0.17865825208294162,-0.0005965178824981487,-7.133108567702884e-08,-0.0005964465514124717
neso_2026_h1,shape,STEP6_D63,ALL,81552,128,0.3274463670238569,0.3267779471614046,-0.20454864480867752,-0.0006684198624522519,-3.826605394893767e-05,-0.0006301538085033143
neso_2026_h1,shape,STEP6_D63,ALL,81553,128,0.3411280941092177,0.3411010074416618,-0.00794095208309642,-2.708666755590894e-05,5.085454943876133e-06,-3.217212249978507e-05
neso_2026_h1,shape,STEP6_D63,EQUAL,81551,127,0.3346717850385581,0.3340630785401298,-0.1822130422459045,-0.000608706498428313,0.0,-0.000608706498428313
neso_2026_h1,shape,STEP6_D63,EQUAL,81552,127,0.3273069314970317,0.3266479322588812,-0.2017460308391561,-0.0006589992381504928,0.0,-0.0006589992381504928
neso_2026_h1,shape,STEP6_D63,EQUAL,81553,127,0.34127842558560917,0.34125052923681204,-0.008174741548239162,-2.7896348797129544e-05,0.0,-2.7896348797129544e-05
neso_2026_h1,shape,STEP6_D63,DIFFERENT,81551,1,0.3106598760614502,0.3116113124020874,0.3053279206402859,0.0009514363406372128,-9.13037896252411e-06,0.0009605667195997369
neso_2026_h1,shape,STEP6_D63,DIFFERENT,81552,1,0.34515467893065066,0.3432898397818711,-0.5432258496099074,-0.0018648391487795513,-0.004898054905467547,0.003033215756687996
neso_2026_h1,shape,STEP6_D63,DIFFERENT,81553,1,0.32203599660748605,0.32211173945757304,0.023514464332952123,7.574285008699055e-05,0.0006509382328184488,-0.0005751953827314582
neso_2026_h1,shape,STEP12_D17,ALL,81551,128,0.5333841050281696,0.5431320244835675,1.7947605767983599,0.00974791945539788,0.0,0.00974791945539788
neso_2026_h1,shape,STEP12_D17,ALL,81552,128,0.5737715895323263,0.5856155039947439,2.022472831000033,0.011843914462417615,0.0,0.011843914462417615
neso_2026_h1,shape,STEP12_D17,ALL,81553,128,0.4840855104379078,0.48857062249043054,0.9180069054623874,0.004485112052522722,0.0,0.004485112052522722
neso_2026_h1,shape,STEP12_D17,EQUAL,81551,128,0.5333841050281696,0.5431320244835675,1.7947605767983599,0.00974791945539788,0.0,0.00974791945539788
neso_2026_h1,shape,STEP12_D17,EQUAL,81552,128,0.5737715895323263,0.5856155039947439,2.022472831000033,0.011843914462417615,0.0,0.011843914462417615
neso_2026_h1,shape,STEP12_D17,EQUAL,81553,128,0.4840855104379078,0.48857062249043054,0.9180069054623874,0.004485112052522722,0.0,0.004485112052522722
neso_2026_h1,shape,STEP12_D63,ALL,81551,128,0.3789488725294448,0.37706459774227596,-0.4997220100882327,-0.0018842747871688492,0.0,-0.0018842747871688492
neso_2026_h1,shape,STEP12_D63,ALL,81552,128,0.36244988997127225,0.36053455995910494,-0.5312472713807415,-0.0019153300121673156,0.0,-0.0019153300121673156
neso_2026_h1,shape,STEP12_D63,ALL,81553,128,0.40442626959558625,0.40313646116812324,-0.3199433818825703,-0.0012898084274630128,0.0,-0.0012898084274630128
neso_2026_h1,shape,STEP12_D63,EQUAL,81551,128,0.3789488725294448,0.37706459774227596,-0.4997220100882327,-0.0018842747871688492,0.0,-0.0018842747871688492
neso_2026_h1,shape,STEP12_D63,EQUAL,81552,128,0.36244988997127225,0.36053455995910494,-0.5312472713807415,-0.0019153300121673156,0.0,-0.0019153300121673156
neso_2026_h1,shape,STEP12_D63,EQUAL,81553,128,0.40442626959558625,0.40313646116812324,-0.3199433818825703,-0.0012898084274630128,0.0,-0.0012898084274630128
neso_2026_h1,shape,STEP8_D31,ALL,81551,128,0.3566435087896253,0.35775673420496035,0.3111682629284296,0.0011132254153350396,0.0,0.0011132254153350396
neso_2026_h1,shape,STEP8_D31,ALL,81552,128,0.354249461563697,0.3550604844083699,0.2284182217641817,0.0008110228446728818,0.0,0.0008110228446728818
neso_2026_h1,shape,STEP8_D31,ALL,81553,128,0.3444012457768241,0.3438442830490001,-0.16198109297766994,-0.0005569627278240175,0.0,-0.0005569627278240175
neso_2026_h1,shape,STEP8_D31,EQUAL,81551,128,0.3566435087896253,0.35775673420496035,0.3111682629284296,0.0011132254153350396,0.0,0.0011132254153350396
neso_2026_h1,shape,STEP8_D31,EQUAL,81552,128,0.354249461563697,0.3550604844083699,0.2284182217641817,0.0008110228446728818,0.0,0.0008110228446728818
neso_2026_h1,shape,STEP8_D31,EQUAL,81553,128,0.3444012457768241,0.3438442830490001,-0.16198109297766994,-0.0005569627278240175,0.0,-0.0005569627278240175
neso_2026_h1,shape,STEP8_D33,ALL,81551,128,0.3631747125885389,0.364742835262687,0.42992555920084996,0.0015681226741481313,0.0,0.0015681226741481313
neso_2026_h1,shape,STEP8_D33,ALL,81552,128,0.37025147556273724,0.3718475406446156,0.4292256657423388,0.0015960650818783728,0.0,0.0015960650818783728
neso_2026_h1,shape,STEP8_D33,ALL,81553,128,0.35001917702915164,0.3503500317692833,0.0944354816983517,0.0003308547401316697,0.0,0.0003308547401316697
neso_2026_h1,shape,STEP8_D33,EQUAL,81551,128,0.3631747125885389,0.364742835262687,0.42992555920084996,0.0015681226741481313,0.0,0.0015681226741481313
neso_2026_h1,shape,STEP8_D33,EQUAL,81552,128,0.37025147556273724,0.3718475406446156,0.4292256657423388,0.0015960650818783728,0.0,0.0015960650818783728
neso_2026_h1,shape,STEP8_D33,EQUAL,81553,128,0.35001917702915164,0.3503500317692833,0.0944354816983517,0.0003308547401316697,0.0,0.0003308547401316697
neso_2026_h1,shape,RAMP8_D32,ALL,81551,128,1.1123265710092576,1.1221881749850215,0.8787834514381365,0.009861603975763966,0.0,0.009861603975763966
neso_2026_h1,shape,RAMP8_D32,ALL,81552,128,0.84848120312941,0.8467713378553199,-0.20192762764275063,-0.0017098652740901166,0.0,-0.0017098652740901166
neso_2026_h1,shape,RAMP8_D32,ALL,81553,128,0.9840827641324238,0.9857162554466041,0.16571617898705204,0.0016334913141803353,0.0,0.0016334913141803353
neso_2026_h1,shape,RAMP8_D32,EQUAL,81551,128,1.1123265710092576,1.1221881749850215,0.8787834514381365,0.009861603975763966,0.0,0.009861603975763966
neso_2026_h1,shape,RAMP8_D32,EQUAL,81552,128,0.84848120312941,0.8467713378553199,-0.20192762764275063,-0.0017098652740901166,0.0,-0.0017098652740901166
neso_2026_h1,shape,RAMP8_D32,EQUAL,81553,128,0.9840827641324238,0.9857162554466041,0.16571617898705204,0.0016334913141803353,0.0,0.0016334913141803353
neso_2026_h1,shape,PULSE8_D32,ALL,81551,128,6.551598565157125,6.545255376529452,-0.09691277517480668,-0.006343188627672802,0.0,-0.006343188627672802
neso_2026_h1,shape,PULSE8_D32,ALL,81552,128,6.519302369641295,6.516558668262167,-0.0421035322292207,-0.0027437013791278275,0.0,-0.0027437013791278275
neso_2026_h1,shape,PULSE8_D32,ALL,81553,128,6.59750262323094,6.592496450098025,-0.07593744146559,-0.0050061731329149595,0.0,-0.0050061731329149595
neso_2026_h1,shape,PULSE8_D32,EQUAL,81551,128,6.551598565157125,6.545255376529452,-0.09691277517480668,-0.006343188627672802,0.0,-0.006343188627672802
neso_2026_h1,shape,PULSE8_D32,EQUAL,81552,128,6.519302369641295,6.516558668262167,-0.0421035322292207,-0.0027437013791278275,0.0,-0.0027437013791278275
neso_2026_h1,shape,PULSE8_D32,EQUAL,81553,128,6.59750262323094,6.592496450098025,-0.07593744146559,-0.0050061731329149595,0.0,-0.0050061731329149595
neso_2026_h1,shape,PAIRED_SHIFT8_D32,ALL,81551,128,0.35433794100425187,0.35563327250173515,0.3642323701523065,0.0012953314974832875,0.0,0.0012953314974832875
neso_2026_h1,shape,PAIRED_SHIFT8_D32,ALL,81552,128,0.355808022542092,0.35640770681710143,0.1682579426704689,0.0005996842750094489,0.0,0.0005996842750094489
neso_2026_h1,shape,PAIRED_SHIFT8_D32,ALL,81553,128,0.3417000914231769,0.3413937329531896,-0.08973757875905264,-0.0003063584699873334,0.0,-0.0003063584699873334
neso_2026_h1,shape,PAIRED_SHIFT8_D32,EQUAL,81551,128,0.35433794100425187,0.35563327250173515,0.3642323701523065,0.0012953314974832875,0.0,0.0012953314974832875
neso_2026_h1,shape,PAIRED_SHIFT8_D32,EQUAL,81552,128,0.355808022542092,0.35640770681710143,0.1682579426704689,0.0005996842750094489,0.0,0.0005996842750094489
neso_2026_h1,shape,PAIRED_SHIFT8_D32,EQUAL,81553,128,0.3417000914231769,0.3413937329531896,-0.08973757875905264,-0.0003063584699873334,0.0,-0.0003063584699873334
