key,arm,seed,selected,variant,window,origin,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15360,0.3041335850074791
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15384,0.3391788995896484
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15408,0.3138390186255671
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15432,0.22173445303982506
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15456,0.37120678600163265
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15480,0.422588262163698
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15504,0.6335109442625824
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15528,0.466898453236767
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15552,0.6366708211063585
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15576,0.49156074934094723
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15600,0.3563779923914411
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15624,0.2966467132876293
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15648,0.28466009133271636
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15672,0.3146430252496265
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15696,0.4391138864052224
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15720,0.4411118478427462
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15744,0.2813142803595857
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15768,0.25748399121579124
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15792,0.1878327682959486
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15816,0.19381144597142672
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15840,0.18963708587362774
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15864,0.17937136277494134
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15888,0.2244690950629755
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15912,0.2712540583090585
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15936,0.22840171239784657
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15960,0.2061485900696267
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,15984,0.17378666553036956
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16008,0.20837433389775115
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16032,0.14040598623084366
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16056,0.14779581708833264
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16080,0.14346764101826584
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16104,0.1354367071029079
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16128,0.1399466969327197
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16152,0.14549647821435108
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16176,0.13632321674631448
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16200,0.13143191831534673
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16224,0.11827845814473213
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16248,0.12225353592941358
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16272,0.19805021441450726
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16296,0.2963772049677263
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16320,0.37804969272624767
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16344,0.3719272595534357
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16368,0.3051236191493672
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16392,0.19575112584191295
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16416,0.2683028694268338
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16440,0.48017496884608607
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16464,0.3532039035315061
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16488,0.3102614789110945
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16512,0.2084713706383813
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16536,0.16230140202901447
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16560,0.12447242262531555
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16584,0.1572293848847194
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16608,0.18476961923141152
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16632,0.15638424674264353
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16656,0.13587863222750088
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16680,0.14491581306101256
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16704,0.1581345494254554
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16728,0.14989392306273425
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16752,0.1275538980168462
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16776,0.12937544471872145
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16800,0.19120128955252275
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16824,0.19666255526418036
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16848,0.20200640668685169
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16872,0.17935819909625858
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16896,0.14943155256197485
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16920,0.1262741788797491
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16944,0.13755346902985713
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16968,0.18618674491794554
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,16992,0.2574257315335505
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,17016,0.330366007045685
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,17040,0.4169326343379348
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,17064,0.41994016984466015
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,17088,0.2619559890101494
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,17112,0.18835305385589693
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,17136,0.18615187998286206
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,17160,0.3799992892849315
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,17184,0.21195879016954847
