dataset,seed,arm,role,channel,valid_count,standardized_mse,standardized_mae,raw_mae
traffic,41001,BASIS_BUDGET,selected,column_004,3456,1.3944252193795037,0.7549326658454111,0.027102742362212145
traffic,41001,BASIS_BUDGET,selected,column_005,3456,1.7239709597856303,0.9154839507566774,0.05842703084832303
traffic,41001,BASIS_BUDGET,selected,column_006,3456,1.6284254454336506,0.9439573618633909,0.055659154784943335
traffic,41001,BASIS_BUDGET,selected,column_007,3456,1.2892666612341448,0.8535812325015252,0.04673811046881877
traffic,41001,BASIS_BUDGET,selected,column_008,3456,2.364577311905788,1.2102449205224022,0.04825575747720829
traffic,41001,BASIS_BUDGET,selected,column_009,3456,1.12537903133801,0.7169828841554978,0.06851368542505348
traffic,41001,BASIS_BUDGET,selected,column_010,3456,1.543866077682392,0.8942019085812313,0.03053552063694389
traffic,41001,BASIS_BUDGET,selected,column_011,3456,0.9006561140952337,0.6471872059212527,0.03491794068175943
traffic,41001,BASIS_BUDGET,selected,column_012,3456,2.617340902358426,1.046727577412656,0.052776255169145164
traffic,41001,BASIS_BUDGET,selected,column_013,3456,1.5683706539794884,0.9601306651965623,0.03530881710428053
traffic,41001,BASIS_BUDGET,selected,column_014,3456,1.6216771118518485,1.0369563601546663,0.07351677160093471
traffic,41001,BASIS_BUDGET,selected,column_015,3456,1.7764598568191108,0.9809236461649022,0.0424649296310723
traffic,41001,BASIS_BUDGET,selected,column_016,3456,1.2454652290385777,0.8702908911837194,0.024412996495411475
traffic,41001,BASIS_BUDGET,selected,column_017,3456,0.6477637586445959,0.5993861591629226,0.03640891118387642
traffic,41001,BASIS_BUDGET,selected,column_018,3456,1.412996977115868,0.968556161868542,0.02918829622808412
traffic,41001,BASIS_BUDGET,selected,column_019,3456,1.8339423910996289,0.8514839676529602,0.05773155136618614
traffic,41001,BASIS_BUDGET,selected,column_020,3456,1.0783248292671632,0.8776476377940896,0.02683122340132115
traffic,41001,BASIS_BUDGET,selected,column_021,3456,2.297531418680181,1.1285071856033466,0.06592785680124368
traffic,41001,BASIS_BUDGET,selected,column_022,3456,1.4545847810347245,0.9285558989306958,0.033027382227462224
traffic,41001,BASIS_BUDGET,selected,column_023,3456,1.41230159599843,0.9794617439312653,0.07232541249170371
traffic,41001,BASIS_BUDGET,selected,column_024,3456,1.0778908747900244,0.6953334996630508,0.04472863801765721
traffic,41001,BASIS_BUDGET,selected,column_025,3456,1.5648416675913686,0.9307264883461939,0.05380342281580445
traffic,41001,BASIS_BUDGET,selected,column_026,3456,1.3278048364146668,0.8580060018003105,0.03912791110033315
traffic,41001,BASIS_BUDGET,selected,column_027,3456,0.24952909417118765,0.3547667842253927,0.025463294822138667
traffic,41001,BASIS_BUDGET,selected,column_028,3456,1.2854802232536724,0.8713019298153355,0.03178961193921969
traffic,41001,BASIS_BUDGET,selected,column_029,3456,2.969889973913019,1.1597302436531647,0.035877614708789196
traffic,41001,BASIS_BUDGET,selected,column_030,3456,1.703846649970222,0.9923003795035954,0.055641711451582906
traffic,41001,BASIS_BUDGET,selected,column_031,3456,1.1636240446543002,0.7978448563995968,0.048987702891676185
traffic,41000,SHARED_BUDGET,INIT,column_000,3456,2.0225248358461,0.9510570675026631,0.05821245261778729
traffic,41000,SHARED_BUDGET,INIT,column_001,3456,1.2642528033136553,0.7714537810326908,0.03791841783762608
traffic,41000,SHARED_BUDGET,INIT,column_002,3456,1.4780623966566022,1.0257840582318951,0.0837198410300837
traffic,41000,SHARED_BUDGET,INIT,column_003,3456,2.010394432185418,1.0254275886191964,0.03669171020984862
traffic,41000,SHARED_BUDGET,INIT,column_004,3456,1.4566151574419208,0.8285867415056769,0.029746988037171237
traffic,41000,SHARED_BUDGET,INIT,column_005,3456,2.176843748003824,1.0554522420612658,0.06735993640836142
traffic,41000,SHARED_BUDGET,INIT,column_006,3456,2.009642304764115,1.0595846598751921,0.06247696026791492
traffic,41000,SHARED_BUDGET,INIT,column_007,3456,1.656772639671704,0.9437594221375784,0.05167584577578665
traffic,41000,SHARED_BUDGET,INIT,column_008,3456,2.9240275080370677,1.3022614584597587,0.051924707177638134
traffic,41000,SHARED_BUDGET,INIT,column_009,3456,1.1846268286510397,0.7811216277602347,0.07464267650699409
traffic,41000,SHARED_BUDGET,INIT,column_010,3456,1.5225393809730359,0.9373211146287557,0.03200797041979202
traffic,41000,SHARED_BUDGET,INIT,column_011,3456,0.9164220292876321,0.6889872427365205,0.03717319417357286
traffic,41000,SHARED_BUDGET,INIT,column_012,3456,2.6770870432436276,1.1228794737075818,0.05661585202051468
traffic,41000,SHARED_BUDGET,INIT,column_013,3456,1.9777009541528554,1.052675757686302,0.038712164026805884
traffic,41000,SHARED_BUDGET,INIT,column_014,3456,1.8586462686226426,1.0956188471840236,0.0776757476448608
traffic,41000,SHARED_BUDGET,INIT,column_015,3456,1.8334523071746334,1.007615085339475,0.04362042230446406
traffic,41000,SHARED_BUDGET,INIT,column_016,3456,1.2641430964955478,0.8715007594207944,0.024446935158140035
traffic,41000,SHARED_BUDGET,INIT,column_017,3456,0.654671392687158,0.6262441244883087,0.038040362393022234
traffic,41000,SHARED_BUDGET,INIT,column_018,3456,1.701753343410329,1.0222087383228293,0.030805164053204846
traffic,41000,SHARED_BUDGET,INIT,column_019,3456,1.9020607997116574,0.9209181735610459,0.06243926704520496
traffic,41000,SHARED_BUDGET,INIT,column_020,3456,1.1421880784483667,0.9085714740438022,0.0277766191650782
traffic,41000,SHARED_BUDGET,INIT,column_021,3456,2.615684429840448,1.2276181020202885,0.07171795755410929
traffic,41000,SHARED_BUDGET,INIT,column_022,3456,1.799052290198458,1.009246659627799,0.03589743517617201
traffic,41000,SHARED_BUDGET,INIT,column_023,3456,1.4466063268536205,1.0159156135522507,0.07501723907257074
traffic,41000,SHARED_BUDGET,INIT,column_024,3456,1.3924617230927088,0.8018580158671588,0.051581028313261425
traffic,41000,SHARED_BUDGET,INIT,column_025,3456,1.6212064928237377,0.984035536769469,0.056885111483892296
traffic,41000,SHARED_BUDGET,INIT,column_026,3456,1.3518098537280645,0.9147782426105685,0.04171691302657781
traffic,41000,SHARED_BUDGET,INIT,column_027,3456,0.2726739009603583,0.36905271935298783,0.026488664146829426
traffic,41000,SHARED_BUDGET,INIT,column_028,3456,1.3450930643801997,0.8934377659520747,0.0325972420117093
traffic,41000,SHARED_BUDGET,INIT,column_029,3456,3.7339079125222745,1.2914955887596686,0.039953930136082304
traffic,41000,SHARED_BUDGET,INIT,column_030,3456,2.13232056422315,1.1043661418935462,0.06192562602352196
traffic,41000,SHARED_BUDGET,INIT,column_031,3456,1.1614925863492067,0.8403682680222859,0.051598641895423326
traffic,41000,SHARED_BUDGET,selected,column_000,3456,2.0225248358461,0.9510570675026631,0.05821245261778729
traffic,41000,SHARED_BUDGET,selected,column_001,3456,1.2642528033136553,0.7714537810326908,0.03791841783762608
traffic,41000,SHARED_BUDGET,selected,column_002,3456,1.4780623966566022,1.0257840582318951,0.0837198410300837
traffic,41000,SHARED_BUDGET,selected,column_003,3456,2.010394432185418,1.0254275886191964,0.03669171020984862
traffic,41000,SHARED_BUDGET,selected,column_004,3456,1.4566151574419208,0.8285867415056769,0.029746988037171237
traffic,41000,SHARED_BUDGET,selected,column_005,3456,2.176843748003824,1.0554522420612658,0.06735993640836142
traffic,41000,SHARED_BUDGET,selected,column_006,3456,2.009642304764115,1.0595846598751921,0.06247696026791492
traffic,41000,SHARED_BUDGET,selected,column_007,3456,1.656772639671704,0.9437594221375784,0.05167584577578665
traffic,41000,SHARED_BUDGET,selected,column_008,3456,2.9240275080370677,1.3022614584597587,0.051924707177638134
traffic,41000,SHARED_BUDGET,selected,column_009,3456,1.1846268286510397,0.7811216277602347,0.07464267650699409
traffic,41000,SHARED_BUDGET,selected,column_010,3456,1.5225393809730359,0.9373211146287557,0.03200797041979202
traffic,41000,SHARED_BUDGET,selected,column_011,3456,0.9164220292876321,0.6889872427365205,0.03717319417357286
traffic,41000,SHARED_BUDGET,selected,column_012,3456,2.6770870432436276,1.1228794737075818,0.05661585202051468
traffic,41000,SHARED_BUDGET,selected,column_013,3456,1.9777009541528554,1.052675757686302,0.038712164026805884
traffic,41000,SHARED_BUDGET,selected,column_014,3456,1.8586462686226426,1.0956188471840236,0.0776757476448608
traffic,41000,SHARED_BUDGET,selected,column_015,3456,1.8334523071746334,1.007615085339475,0.04362042230446406
traffic,41000,SHARED_BUDGET,selected,column_016,3456,1.2641430964955478,0.8715007594207944,0.024446935158140035
traffic,41000,SHARED_BUDGET,selected,column_017,3456,0.654671392687158,0.6262441244883087,0.038040362393022234
traffic,41000,SHARED_BUDGET,selected,column_018,3456,1.701753343410329,1.0222087383228293,0.030805164053204846
traffic,41000,SHARED_BUDGET,selected,column_019,3456,1.9020607997116574,0.9209181735610459,0.06243926704520496
traffic,41000,SHARED_BUDGET,selected,column_020,3456,1.1421880784483667,0.9085714740438022,0.0277766191650782
traffic,41000,SHARED_BUDGET,selected,column_021,3456,2.615684429840448,1.2276181020202885,0.07171795755410929
traffic,41000,SHARED_BUDGET,selected,column_022,3456,1.799052290198458,1.009246659627799,0.03589743517617201
traffic,41000,SHARED_BUDGET,selected,column_023,3456,1.4466063268536205,1.0159156135522507,0.07501723907257074
traffic,41000,SHARED_BUDGET,selected,column_024,3456,1.3924617230927088,0.8018580158671588,0.051581028313261425
traffic,41000,SHARED_BUDGET,selected,column_025,3456,1.6212064928237377,0.984035536769469,0.056885111483892296
traffic,41000,SHARED_BUDGET,selected,column_026,3456,1.3518098537280645,0.9147782426105685,0.04171691302657781
traffic,41000,SHARED_BUDGET,selected,column_027,3456,0.2726739009603583,0.36905271935298783,0.026488664146829426
traffic,41000,SHARED_BUDGET,selected,column_028,3456,1.3450930643801997,0.8934377659520747,0.0325972420117093
traffic,41000,SHARED_BUDGET,selected,column_029,3456,3.7339079125222745,1.2914955887596686,0.039953930136082304
traffic,41000,SHARED_BUDGET,selected,column_030,3456,2.13232056422315,1.1043661418935462,0.06192562602352196
traffic,41000,SHARED_BUDGET,selected,column_031,3456,1.1614925863492067,0.8403682680222859,0.051598641895423326
traffic,41001,LH,INIT,column_000,3456,1.6671706587811772,0.7373423690255213,0.045131369280177296
traffic,41001,LH,INIT,column_001,3456,1.0290908448116611,0.6248799181806943,0.03071403422794696
traffic,41001,LH,INIT,column_002,3456,1.1356167035091627,0.9293380227966028,0.07584835317664396
traffic,41001,LH,INIT,column_003,3456,1.6499480440424017,0.8637537115311917,0.030906717576089184
traffic,41001,LH,INIT,column_004,3456,1.1557460624296465,0.6601066581773651,0.02369840582819008
traffic,41001,LH,INIT,column_005,3456,1.5158663187711485,0.8408369700748861,0.05366299163231672
traffic,41001,LH,INIT,column_006,3456,1.427653250883628,0.8684250174264215,0.05120549340135285
traffic,41001,LH,INIT,column_007,3456,1.148361658149278,0.7637211267157943,0.041817791943720775
traffic,41001,LH,INIT,column_008,3456,2.08208078762668,1.0940575685417908,0.04362305166368148
traffic,41001,LH,INIT,column_009,3456,0.9496622626505143,0.6341289342020546,0.060596300521201026
traffic,41001,LH,INIT,column_010,3456,1.2763245015612148,0.7929105687521433,0.027076588411444353
traffic,41001,LH,INIT,column_011,3456,0.7427088429287535,0.5621629878500479,0.030330596284403485
traffic,41001,LH,INIT,column_012,3456,2.178140483012474,0.9052643641744335,0.04564364607389027
traffic,41001,LH,INIT,column_013,3456,1.3680324546006912,0.8740746328006666,0.03214410544707639
traffic,41001,LH,INIT,column_014,3456,1.370008476018035,0.9449315668857202,0.06699251853847482
traffic,41001,LH,INIT,column_015,3456,1.5315227257666775,0.860483831471154,0.0372509985817543
traffic,41001,LH,INIT,column_016,3456,0.9551969859038743,0.7739110559923238,0.021709394053295174
traffic,41001,LH,INIT,column_017,3456,0.5363742730676005,0.5458865703004213,0.033159150158381584
traffic,41001,LH,INIT,column_018,3456,1.223754976902678,0.8798447855621513,0.026514900474309117
traffic,41001,LH,INIT,column_019,3456,1.5564691573693947,0.72441129419734,0.04911588406822978
traffic,41001,LH,INIT,column_020,3456,0.9222342947083428,0.8428890974394528,0.025768594025706172
traffic,41001,LH,INIT,column_021,3456,1.997297855076057,1.0459320903748481,0.06110378556534551
traffic,41001,LH,INIT,column_022,3456,1.2683231650334381,0.8473220412490803,0.03013801210924791
traffic,41001,LH,INIT,column_023,3456,1.124389645891022,0.9157477555748604,0.06762064426780871
traffic,41001,LH,INIT,column_024,3456,0.9509995266859901,0.6339339300797022,0.04077899497059507
traffic,41001,LH,INIT,column_025,3456,1.2957453745488137,0.8390418476461213,0.048503318487553876
traffic,41001,LH,INIT,column_026,3456,1.064319112256304,0.7646419364001404,0.03487020096394909
traffic,41001,LH,INIT,column_027,3456,0.20916137932838463,0.3222144195206056,0.023126857205957668
traffic,41001,LH,INIT,column_028,3456,1.017812548937189,0.7645795901879426,0.02789582765399554
traffic,41001,LH,INIT,column_029,3456,2.6256088350109392,1.0218580919209435,0.03161237805915355
traffic,41001,LH,INIT,column_030,3456,1.489710771645022,0.9055427003415254,0.050776908565424765
traffic,41001,LH,INIT,column_031,3456,0.9261412147534693,0.6973739290783206,0.04281878433891837
traffic,41001,LH,selected,column_000,3456,1.6020068577881992,0.7627808869961309,0.04668841414386703
traffic,41001,LH,selected,column_001,3456,0.9656266898595253,0.6246823495852604,0.030704323356424326
traffic,41001,LH,selected,column_002,3456,0.7681104268695168,0.6852704325989786,0.055928663756669134
traffic,41001,LH,selected,column_003,3456,2.0626602643194656,1.0400653759982863,0.0372154775227119
traffic,41001,LH,selected,column_004,3456,1.080841296902574,0.6488008313938027,0.023292516767655726
traffic,41001,LH,selected,column_005,3456,1.499530939005383,0.8833371542671018,0.05637539262067439
traffic,41001,LH,selected,column_006,3456,1.2894220272911638,0.856094397966916,0.0504784352896008
traffic,41001,LH,selected,column_007,3456,1.0344675149626634,0.8200872688676605,0.04490413789216026
traffic,41001,LH,selected,column_008,3456,1.9283864493922718,1.1284376940933456,0.04499388080125446
traffic,41001,LH,selected,column_009,3456,1.000827061126425,0.7083632722448902,0.06769000972514468
traffic,41001,LH,selected,column_010,3456,1.2002211856755058,0.8215331713625481,0.028054003091848898
traffic,41001,LH,selected,column_011,3456,0.7125351765750458,0.5676504947742548,0.030626665859817055
traffic,41001,LH,selected,column_012,3456,2.7294301191626222,1.1346216633110426,0.05720789603285317
traffic,41001,LH,selected,column_013,3456,1.2398554768946137,0.8688602290880967,0.03195234568596375
traffic,41001,LH,selected,column_014,3456,1.163473621638648,0.8763107332273715,0.06212752869996888
traffic,41001,LH,selected,column_015,3456,1.7255413370287795,1.0399795838217902,0.045021506023844006
traffic,41001,LH,selected,column_016,3456,0.9285733314014778,0.7153552261237295,0.020066813068190813
traffic,41001,LH,selected,column_017,3456,0.44736591196991393,0.5034498917590705,0.030581390835229143
traffic,41001,LH,selected,column_018,3456,1.0480615750688815,0.8652400377441154,0.02607477348691078
traffic,41001,LH,selected,column_019,3456,1.5363396762029302,0.7714803962476801,0.05230722105871906
traffic,41001,LH,selected,column_020,3456,0.769901776210883,0.7324749058418631,0.02239303906052974
traffic,41001,LH,selected,column_021,3456,2.048757952992489,1.0960229882179764,0.06403011654681985
traffic,41001,LH,selected,column_022,3456,1.0916584879623066,0.8206845466436924,0.0291905551850851
traffic,41001,LH,selected,column_023,3456,0.7585623708456498,0.6776038998097176,0.05003562606031102
traffic,41001,LH,selected,column_024,3456,0.9540861742654313,0.6901516211341071,0.04439530391382803
traffic,41001,LH,selected,column_025,3456,1.2684684647470474,0.8550292282319729,0.0494275167435917
traffic,41001,LH,selected,column_026,3456,0.9719093742032259,0.7594563641602387,0.03463372172116816
traffic,41001,LH,selected,column_027,3456,0.2004785969422146,0.31293070863210704,0.022460521241294332
traffic,41001,LH,selected,column_028,3456,1.128125277238306,0.8025817372709517,0.029282343013696453
traffic,41001,LH,selected,column_029,3456,2.8528933019812706,1.210233948701797,0.0374400060329936
traffic,41001,LH,selected,column_030,3456,1.2566986529621031,0.8861568922978525,0.04968987931530856
traffic,41001,LH,selected,column_031,3456,0.7500718719801692,0.6296186126324647,0.03865860547111265
traffic,41000,INDIV_REF,INIT,column_000,3456,2.1115115789477836,0.8935925716520816,0.05469515659401568
traffic,41000,INDIV_REF,INIT,column_001,3456,1.289649737461201,0.7383814394926992,0.03629284946760219
traffic,41000,INDIV_REF,INIT,column_002,3456,1.3529217992961065,0.9650549735930596,0.07876340865909394
traffic,41000,INDIV_REF,INIT,column_003,3456,1.95195024062611,0.9888006734749474,0.03538113092441789
traffic,41000,INDIV_REF,INIT,column_004,3456,1.5004401121505009,0.7851593881877542,0.028187908106340115
traffic,41000,INDIV_REF,INIT,column_005,3456,1.8369446654531056,0.9633525981530847,0.06148205211416359
traffic,41000,INDIV_REF,INIT,column_006,3456,1.7084806434213522,0.9779057876302331,0.057660877278776994
traffic,41000,INDIV_REF,INIT,column_007,3456,1.3456567023784671,0.8718152692690132,0.047736520921487474
traffic,41000,INDIV_REF,INIT,column_008,3456,2.4356704386969903,1.2104914779360518,0.04826558839205497
traffic,41000,INDIV_REF,INIT,column_009,3456,1.1837614520254018,0.7337584804561849,0.07011673335431715
traffic,41000,INDIV_REF,INIT,column_010,3456,1.5245152657458547,0.8976609912306904,0.030653642605387284
traffic,41000,INDIV_REF,INIT,column_011,3456,0.9499109944145234,0.6606516293562116,0.03564439190717687
traffic,41000,INDIV_REF,INIT,column_012,3456,2.602501247924224,1.0590397697665812,0.05339703885669119
traffic,41000,INDIV_REF,INIT,column_013,3456,1.6091399863142328,0.9626763593200006,0.035402435037199614
traffic,41000,INDIV_REF,INIT,column_014,3456,1.5999905394711849,1.0283015553472137,0.0729031746042537
traffic,41000,INDIV_REF,INIT,column_015,3456,1.8121363877930887,0.9777225622583501,0.042326352277609204
traffic,41000,INDIV_REF,INIT,column_016,3456,1.2049524491699586,0.8417439763811166,0.02361221167956347
traffic,41000,INDIV_REF,INIT,column_017,3456,0.6130407488967778,0.591170597259979,0.0359098678558362
traffic,41000,INDIV_REF,INIT,column_018,3456,1.4214704265137543,0.9423938243666001,0.02839987105761947
traffic,41000,INDIV_REF,INIT,column_019,3456,2.0300087465710073,0.8837300302821497,0.05991786994851445
traffic,41000,INDIV_REF,INIT,column_020,3456,1.0545713550057036,0.8628573795186066,0.02637905933585388
traffic,41000,INDIV_REF,INIT,column_021,3456,2.3132718653128466,1.1456392144598087,0.0669287170169097
traffic,41000,INDIV_REF,INIT,column_022,3456,1.465688961482948,0.9270454494514221,0.03297365773726762
traffic,41000,INDIV_REF,INIT,column_023,3456,1.3294288058729946,0.9540800189002026,0.07045117519351737
traffic,41000,INDIV_REF,INIT,column_024,3456,1.171437637226912,0.7370880172872637,0.047414576067988934
traffic,41000,INDIV_REF,INIT,column_025,3456,1.6065672317569062,0.9441933833874314,0.05458191688145336
traffic,41000,INDIV_REF,INIT,column_026,3456,1.3114474507919511,0.8664886342935292,0.039514747194014356
traffic,41000,INDIV_REF,INIT,column_027,3456,0.24584917170733686,0.3530124864573736,0.025337380550399774
traffic,41000,INDIV_REF,INIT,column_028,3456,1.2652538578305605,0.8571007502444749,0.031271479277981906
traffic,41000,INDIV_REF,INIT,column_029,3456,3.153277627468313,1.1959958945426479,0.03699953513545477
traffic,41000,INDIV_REF,INIT,column_030,3456,1.7560568227707987,1.0126640066983883,0.05678357040063128
traffic,41000,INDIV_REF,INIT,column_031,3456,1.1592967180461846,0.7997757511852965,0.04910625990099727
traffic,41000,INDIV_REF,selected,column_000,3456,2.1115115789477836,0.8935925716520816,0.05469515659401568
traffic,41000,INDIV_REF,selected,column_001,3456,1.289649737461201,0.7383814394926992,0.03629284946760219
traffic,41000,INDIV_REF,selected,column_002,3456,1.3529217992961065,0.9650549735930596,0.07876340865909394
traffic,41000,INDIV_REF,selected,column_003,3456,1.95195024062611,0.9888006734749474,0.03538113092441789
traffic,41000,INDIV_REF,selected,column_004,3456,1.5004401121505009,0.7851593881877542,0.028187908106340115
traffic,41000,INDIV_REF,selected,column_005,3456,1.8369446654531056,0.9633525981530847,0.06148205211416359
traffic,41000,INDIV_REF,selected,column_006,3456,1.7084806434213522,0.9779057876302331,0.057660877278776994
traffic,41000,INDIV_REF,selected,column_007,3456,1.3456567023784671,0.8718152692690132,0.047736520921487474
traffic,41000,INDIV_REF,selected,column_008,3456,2.4356704386969903,1.2104914779360518,0.04826558839205497
traffic,41000,INDIV_REF,selected,column_009,3456,1.1837614520254018,0.7337584804561849,0.07011673335431715
traffic,41000,INDIV_REF,selected,column_010,3456,1.5245152657458547,0.8976609912306904,0.030653642605387284
traffic,41000,INDIV_REF,selected,column_011,3456,0.9499109944145234,0.6606516293562116,0.03564439190717687
traffic,41000,INDIV_REF,selected,column_012,3456,2.602501247924224,1.0590397697665812,0.05339703885669119
traffic,41000,INDIV_REF,selected,column_013,3456,1.6091399863142328,0.9626763593200006,0.035402435037199614
traffic,41000,INDIV_REF,selected,column_014,3456,1.5999905394711849,1.0283015553472137,0.0729031746042537
traffic,41000,INDIV_REF,selected,column_015,3456,1.8121363877930887,0.9777225622583501,0.042326352277609204
traffic,41000,INDIV_REF,selected,column_016,3456,1.2049524491699586,0.8417439763811166,0.02361221167956347
traffic,41000,INDIV_REF,selected,column_017,3456,0.6130407488967778,0.591170597259979,0.0359098678558362
traffic,41000,INDIV_REF,selected,column_018,3456,1.4214704265137543,0.9423938243666001,0.02839987105761947
traffic,41000,INDIV_REF,selected,column_019,3456,2.0300087465710073,0.8837300302821497,0.05991786994851445
traffic,41000,INDIV_REF,selected,column_020,3456,1.0545713550057036,0.8628573795186066,0.02637905933585388
traffic,41000,INDIV_REF,selected,column_021,3456,2.3132718653128466,1.1456392144598087,0.0669287170169097
traffic,41000,INDIV_REF,selected,column_022,3456,1.465688961482948,0.9270454494514221,0.03297365773726762
traffic,41000,INDIV_REF,selected,column_023,3456,1.3294288058729946,0.9540800189002026,0.07045117519351737
traffic,41000,INDIV_REF,selected,column_024,3456,1.171437637226912,0.7370880172872637,0.047414576067988934
traffic,41000,INDIV_REF,selected,column_025,3456,1.6065672317569062,0.9441933833874314,0.05458191688145336
traffic,41000,INDIV_REF,selected,column_026,3456,1.3114474507919511,0.8664886342935292,0.039514747194014356
traffic,41000,INDIV_REF,selected,column_027,3456,0.24584917170733686,0.3530124864573736,0.025337380550399774
traffic,41000,INDIV_REF,selected,column_028,3456,1.2652538578305605,0.8571007502444749,0.031271479277981906
traffic,41000,INDIV_REF,selected,column_029,3456,3.153277627468313,1.1959958945426479,0.03699953513545477
traffic,41000,INDIV_REF,selected,column_030,3456,1.7560568227707987,1.0126640066983883,0.05678357040063128
traffic,41000,INDIV_REF,selected,column_031,3456,1.1592967180461846,0.7997757511852965,0.04910625990099727
traffic,41000,LH,INIT,column_000,3456,1.6461629712191117,0.7170123847686564,0.04388700836250839
traffic,41000,LH,INIT,column_001,3456,1.0136649561926374,0.6112097618427604,0.030042120093008676
traffic,41000,LH,INIT,column_002,3456,1.0562805671418352,0.8936930222005146,0.07293916994312258
traffic,41000,LH,INIT,column_003,3456,1.536163371409893,0.8211157567102755,0.02938105208825467
traffic,41000,LH,INIT,column_004,3456,1.167368956935232,0.6577600538445646,0.023614160682185276
traffic,41000,LH,INIT,column_005,3456,1.4797237210706433,0.8053877512282236,0.05140058976127245
traffic,41000,LH,INIT,column_006,3456,1.3810086305062175,0.8289630923609366,0.04887867496222771
traffic,41000,LH,INIT,column_007,3456,1.1082138100391081,0.7244781278387159,0.03966902912325735
traffic,41000,LH,INIT,column_008,3456,2.0086570485686375,1.0476857771674852,0.04177408218618408
traffic,41000,LH,INIT,column_009,3456,0.9154190771021491,0.6018722200379351,0.05751390285742772
traffic,41000,LH,INIT,column_010,3456,1.1924092021793555,0.7487357052898544,0.02556808966866364
traffic,41000,LH,INIT,column_011,3456,0.729962748202373,0.5451712405873439,0.029413833997432783
traffic,41000,LH,INIT,column_012,3456,2.061235842248734,0.8648740310406403,0.04360715580284482
traffic,41000,LH,INIT,column_013,3456,1.3185943561900357,0.8316298672524243,0.030583198668341086
traffic,41000,LH,INIT,column_014,3456,1.2758748705273513,0.9014637727084981,0.0639107958939012
traffic,41000,LH,INIT,column_015,3456,1.4107599394999808,0.8063039360044463,0.03490550975863562
traffic,41000,LH,INIT,column_016,3456,0.9343402806059958,0.7561937654289539,0.021212396834533718
traffic,41000,LH,INIT,column_017,3456,0.49436497037607424,0.5159553073857818,0.03134101559450996
traffic,41000,LH,INIT,column_018,3456,1.148305391465395,0.8317718494753097,0.02506618004456192
traffic,41000,LH,INIT,column_019,3456,1.5488982636033315,0.7116601134570483,0.04825133996187768
traffic,41000,LH,INIT,column_020,3456,0.8369890869752938,0.7975146887021967,0.024381418985171495
traffic,41000,LH,INIT,column_021,3456,1.9034729813425642,0.9940930872318555,0.058075329548822024
traffic,41000,LH,INIT,column_022,3456,1.2092973636757178,0.8037932943881498,0.02858975792001283
traffic,41000,LH,INIT,column_023,3456,1.0484612475786097,0.8823379420571116,0.06515359687273287
traffic,41000,LH,INIT,column_024,3456,0.9427834983185527,0.6085913276043963,0.03914878429745385
traffic,41000,LH,INIT,column_025,3456,1.2452991834717737,0.8128842512084863,0.04699120054678268
traffic,41000,LH,INIT,column_026,3456,1.0353574878213292,0.7464853386287292,0.034042200061864925
traffic,41000,LH,INIT,column_027,3456,0.19484296378684543,0.30218054091400753,0.021688930714320154
traffic,41000,LH,INIT,column_028,3456,0.9970142439431137,0.7474103497257871,0.02726940474259587
traffic,41000,LH,INIT,column_029,3456,2.5942742643044543,0.9689334774565969,0.0299750930639966
traffic,41000,LH,INIT,column_030,3456,1.4365866974837533,0.8643534811950909,0.04846728670696249
traffic,41000,LH,INIT,column_031,3456,0.9029154814284545,0.6795411420870786,0.04172385057598141
traffic,41000,LH,selected,column_000,3456,1.550664640037018,0.7505555493891094,0.0459401237304916
traffic,41000,LH,selected,column_001,3456,0.9497861343911063,0.6164456425570077,0.030299473569719917
traffic,41000,LH,selected,column_002,3456,0.7784169044249503,0.683950230635303,0.055820914861919264
traffic,41000,LH,selected,column_003,3456,2.045380959012387,1.0230957865082422,0.03660827398453986
traffic,41000,LH,selected,column_004,3456,1.0259517933831592,0.6278173376337725,0.022539191006343866
traffic,41000,LH,selected,column_005,3456,1.4614181078611788,0.8725375497100585,0.05568615188840101
traffic,41000,LH,selected,column_006,3456,1.2317916443211658,0.8355500749834458,0.04926706738350005
traffic,41000,LH,selected,column_007,3456,1.0179111615941905,0.813006576088288,0.04451643231861077
traffic,41000,LH,selected,column_008,3456,1.9064871981166107,1.1252291862622061,0.044865948865215964
traffic,41000,LH,selected,column_009,3456,0.9565263892862946,0.6891570169098031,0.06585469208325795
traffic,41000,LH,selected,column_010,3456,1.138629753731157,0.8020099467737256,0.02738731716598507
traffic,41000,LH,selected,column_011,3456,0.6837396482515161,0.5576950139340995,0.0300895339662097
traffic,41000,LH,selected,column_012,3456,2.6414793593048747,1.1024167487343624,0.055584116526058595
traffic,41000,LH,selected,column_013,3456,1.2139054618304053,0.8551331308205624,0.031447531477158515
traffic,41000,LH,selected,column_014,3456,1.1911166832003397,0.8927134180536692,0.06329042472949628
traffic,41000,LH,selected,column_015,3456,1.7119368825995904,1.031143134282468,0.04463896941220975
traffic,41000,LH,selected,column_016,3456,0.9427831609021733,0.7193880282366755,0.02017993936291295
traffic,41000,LH,selected,column_017,3456,0.43171798878977147,0.49602347876723935,0.030130283303130004
traffic,41000,LH,selected,column_018,3456,1.0701767087082914,0.8715767104176174,0.02626573472011151
traffic,41000,LH,selected,column_019,3456,1.4511160634208597,0.7501069046397999,0.050858074773515026
traffic,41000,LH,selected,column_020,3456,0.7693513544399624,0.7178720209676949,0.021946603327679847
