dataset,panel,arm,policy,seed,channel,mse,mae,raw_mae,valid_count
electricity,E_MIXED,LH,P_LAST20,41002,16,0.22060855838829382,0.35175904072398956,3.511159012869788,5184
electricity,E_MIXED,LH,P_LAST20,41002,17,0.4338878900333416,0.5288107171135503,23.223786446748683,5184
electricity,E_MIXED,LH,P_LAST20,41002,18,0.10177427020926265,0.23329620491021172,47.55140502792583,5184
electricity,E_MIXED,LH,P_LAST20,41002,19,0.5288333270173632,0.5029495090869508,23.397473733400435,5184
electricity,E_MIXED,LH,P_LAST20,41002,20,0.30105047089601644,0.405492727141892,5.944486528230853,5184
electricity,E_MIXED,LH,P_LAST20,41002,21,0.1788516696838294,0.31609500116246636,94.46723511885195,5184
electricity,E_MIXED,LH,P_LAST20,41002,22,0.15033274342410347,0.27509522460097263,9.563740349054306,5184
electricity,E_MIXED,LH,P_LAST20,41002,23,0.1520762183352907,0.29125317590157385,8.751086192973412,5184
electricity,E_MIXED,LH,P_LAST20,41002,24,0.2035798065287702,0.32867841894246486,28.556700801984885,5184
electricity,E_MIXED,LH,P_LAST20,41002,25,0.519471340049202,0.4720507382063474,57.66480037723804,5184
electricity,E_MIXED,LH,P_LAST20,41002,26,0.12686941085032735,0.2675639651490291,28.095605016417753,5184
electricity,E_MIXED,LH,P_LAST20,41002,27,0.31060139137810916,0.41635382568239476,7.074874670945446,5184
electricity,E_MIXED,LH,P_LAST20,41002,28,0.3347634104972658,0.43144531829342286,55.290411374015555,5184
electricity,E_MIXED,LH,P_LAST20,41002,29,0.5368761418323014,0.5284432314618714,53.08490401908576,5184
electricity,E_MIXED,LH,P_LAST20,41002,30,0.3389894453896711,0.3777103891077135,56.29579771644444,5184
electricity,E_MIXED,LH,P_LAST20,41002,31,0.18934875443648316,0.3316903382597328,38.70864668980909,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,0,0.3458607969844138,0.3110773032746726,7.6678321872368524,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,1,0.1639298587480122,0.2716460736174432,7.13660207656829,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,2,0.0006042365053418358,0.012756314072585493,0.7445726992519295,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,3,0.14965472548259096,0.28442536302603083,43.60378636197028,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,4,0.2766913924706036,0.3846000971264593,26.794846918159664,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,5,0.1207399533498609,0.26123577261481573,66.60163699776608,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,6,0.669801477279216,0.42103025081504947,12.005157653309276,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,7,0.19145591596805275,0.33072645060308137,78.42477105170724,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,8,0.23868197256810303,0.3669269663843335,32.929272733973335,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,9,0.6287733604168735,0.5800441769406237,60.83189576534271,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,10,0.16850664410044328,0.3013402395967946,15.346604795958479,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,11,0.42125780467870116,0.4536897224384625,67.01313321924236,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,12,0.12745203965201965,0.24448608306880082,18.664712390326525,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,13,0.18484012887793644,0.30720288030471116,14.178562995181167,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,14,0.12663706689522627,0.26735884923380826,14.37862817487279,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,15,0.27953172685750494,0.40088715938017466,138.8237385648006,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,16,0.24303444543770522,0.3681534811364628,3.6748036688727583,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,17,0.42570219127798403,0.5219792077494074,22.923766970124213,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,18,0.10458365450307999,0.23770839024365037,48.45071503568769,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,19,0.5842065529317059,0.5321842052999048,24.757487063542246,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,20,0.33019201989961033,0.40696318096942613,5.9660432477058825,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,21,0.1965156275683812,0.33230264517619673,99.31100459365224,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,22,0.16036086194153382,0.2797676345105657,9.726177611440498,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,23,0.17599282711450726,0.3110207123107911,9.345027922207155,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,24,0.218983496688356,0.3400355944845446,29.54345090548823,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,25,0.48956704009734936,0.4486923424587143,54.81138416812919,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,26,0.14123923762834753,0.28220489068283955,29.63297818489958,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,27,0.33002223913107115,0.44297767099838153,7.527279229881649,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,28,0.3555297368157309,0.4455546738695207,57.09854798124642,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,29,0.5276799495766743,0.5225769864504131,52.4956088311727,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,30,0.34225265531342813,0.3814357109974851,56.85103785169901,5184
electricity,E_FIXED,SIDE,P_MAIN,41000,31,0.20349263234905385,0.3382171294051434,39.47033077681448,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,0,0.30579287709984776,0.29546808557050236,7.283076177493698,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,1,0.16142191500902964,0.26933133967081013,7.075790098429748,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,2,0.0005569574839009392,0.012657309771676398,0.7387939218444448,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,3,0.1303043122221465,0.2701337570856763,41.41281391998151,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,4,0.2626073731642746,0.37961164706036843,26.44730473894945,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,5,0.11506026678578829,0.2527459580276762,64.4371725231984,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,6,0.7041605839936786,0.41893974078508717,11.94554934146722,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,7,0.17620306394480334,0.32567541941812067,77.22702601639713,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,8,0.2494940874431221,0.37519722489692575,33.6714738341682,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,9,0.613699100423698,0.5712775802749991,59.91250252637797,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,10,0.15607862871165357,0.2955071645653929,15.04953893654364,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,11,0.40754310583572406,0.4568814039312538,67.48456681469663,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,12,0.12227572112186175,0.24672161251653985,18.835378604363797,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,13,0.1875905383427054,0.3125808503048513,14.42677644408356,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,14,0.12904163617700362,0.26722819439628104,14.3716015238626,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,15,0.2829823185457582,0.4021996291832446,139.27823544890458,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,16,0.2284432762860017,0.35633112987753846,3.5567963105099185,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,17,0.4443922241130205,0.5358399315107054,23.532488537619674,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,18,0.10711204836327723,0.2406153324697619,49.04322011839922,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,19,0.5869195324530276,0.531988994613242,24.74840576048667,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,20,0.319976035521965,0.41746130603078874,6.119944807023161,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,21,0.18705892424103676,0.32509576969751824,97.15717869380296,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,22,0.15322660992453005,0.2784167561780415,9.679214056787142,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,23,0.16492813186799296,0.3056100035762848,9.18245603486492,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,24,0.20871588425120052,0.3349757355525206,29.103833123198253,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,25,0.5587998095233508,0.4986269565872337,60.91129954285482,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,26,0.1277587995479588,0.2685368341938298,28.197761315380493,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,27,0.34876493819382276,0.44304701990516565,7.52845763823003,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,28,0.33448840743211383,0.4326117765064995,55.43989486987712,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,29,0.5650769427222933,0.5361131198747718,53.85538468000666,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,30,0.33820250748606445,0.3833854330607636,57.141633932831205,5184
electricity,E_MIXED,SIDE,P_MAIN,41000,31,0.19926228514290917,0.3407157287619168,39.76192021601301,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,0,0.3583774918756145,0.31771124543098983,7.831354098539914,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,1,0.16569270831040323,0.2757738437751947,7.245045584280799,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,2,0.0006031805716579667,0.0127093866913016,0.7418335971294391,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,3,0.14853256906318793,0.2848750933596791,43.67273220132956,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,4,0.27240465129140706,0.3820909523650092,26.620036380458597,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,5,0.12371076877463612,0.26702818472071677,68.07840307982757,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,6,0.6549237447650983,0.4173981567521732,11.901592976538264,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,7,0.18886382479889594,0.32957447522953714,78.15160449740634,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,8,0.23733715283437418,0.36575767583916013,32.82433662735058,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,9,0.6298668246250235,0.5811409185980441,60.94691609799667,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,10,0.1685554470320851,0.30273018225816933,15.41739156091792,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,11,0.41995378004948414,0.4523591684743156,66.81660112771618,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,12,0.12596009490424667,0.2424795920259059,18.51153157218212,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,13,0.18773943362536305,0.31617042813253826,14.592448899060164,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,14,0.12816432606811254,0.27274883450813775,14.668502979277893,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,15,0.2751996052579084,0.40020150197228815,138.58630136455548,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,16,0.241664871113472,0.3695592652166616,3.6888358069897484,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,17,0.4222221749322576,0.5191291669201477,22.79860169370068,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,18,0.1073446773446534,0.24525036952891355,49.987952693899075,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,19,0.6030553329166057,0.5411772319164834,25.175847356660242,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,20,0.3421337207011451,0.417365345898024,6.1185380401978025,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,21,0.19803778133473451,0.3337562391322906,99.74542146678426,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,22,0.16215639900912637,0.28651617421178627,9.960791940102057,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,23,0.18001110851787855,0.31870051428519713,9.575777711681404,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,24,0.21388586472742482,0.3397894488317198,29.522064932584854,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,25,0.47557465999284443,0.4358486828982958,53.24242768798703,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,26,0.14495943604599584,0.28902030822949054,30.348632399793637,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,27,0.3179608226962584,0.4355117167329292,7.400414319632502,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,28,0.35786069631049194,0.44824619357076034,57.44347055936465,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,29,0.5245123718315038,0.5219021026067721,52.42781319688176,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,30,0.34442746885526954,0.38585287125527057,57.5093929500082,5184
electricity,E_FIXED,SIDE,P_VFIXED,41000,31,0.20029957569297638,0.3378533087150258,39.42787248084453,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,0,0.30418859679280236,0.2952357236120597,7.277348622042754,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,1,0.1638871475484106,0.27261496596600654,7.162056518278594,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,2,0.0005616219567491071,0.012726434732120439,0.742828673426339,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,3,0.13357084452001058,0.2736113109505239,41.945939778279815,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,4,0.26006978898221095,0.3776817518672392,26.31285015442295,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,5,0.11726802529479968,0.25692100097896603,65.50159295960582,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,6,0.6762207148755511,0.406813208285768,11.5997762428348,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,7,0.18005299276767558,0.3288723497051498,77.9851103043981,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,8,0.2500444962494744,0.37562470588625413,33.709837430675954,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,9,0.6147636273360185,0.5732566503893058,60.120056694994574,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,10,0.1577153745414253,0.2971642322775068,15.133929800943237,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,11,0.4004896117237473,0.4549137140217041,67.19392530460446,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,12,0.1192516104110034,0.243366891212645,18.579270332265224,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,13,0.19153014413047553,0.3158612054347812,14.578177113928007,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,14,0.1343699585978217,0.27397894675690354,14.734658734694435,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,15,0.28708488865702114,0.4059695281476134,140.58371869025962,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,16,0.22918239356054493,0.35699253677084025,3.563398286595056,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,17,0.44711861379725165,0.5370287965908775,23.584699939246743,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,18,0.10867826085165067,0.24335502775133652,49.60163623167201,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,19,0.5698344774457581,0.5278107687955514,24.554032514156034,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,20,0.33039493015746196,0.4259931562643751,6.245020956062673,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,21,0.1914718975181514,0.32924617889148067,98.39755794600117,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,22,0.1565517115863924,0.28256994469075486,9.823600483755767,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,23,0.167615656551677,0.3094827918652704,9.298819072003111,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,24,0.20851322378193954,0.3353637274933,29.137543184850824,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,25,0.5589660353431085,0.49318062505699345,60.245986272351516,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,26,0.12883099065046924,0.27114008542349316,28.47111620555185,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,27,0.3367203774424544,0.4350309278674059,7.392244535288168,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,28,0.3375697616945553,0.4349770774428135,55.74301198865694,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,29,0.5591048515537085,0.536123911837938,53.85646878950933,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,30,0.3379198839012217,0.3847080720840304,57.338766500674,5184
electricity,E_MIXED,SIDE,P_VFIXED,41000,31,0.19569029867841786,0.33941503477098317,39.6101277206067,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,0,0.3458607969844138,0.3110773032746726,7.6678321872368524,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,1,0.1639298587480122,0.2716460736174432,7.13660207656829,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,2,0.0006042365053418358,0.012756314072585493,0.7445726992519295,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,3,0.14965472548259096,0.28442536302603083,43.60378636197028,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,4,0.2766913924706036,0.3846000971264593,26.794846918159664,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,5,0.1207399533498609,0.26123577261481573,66.60163699776608,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,6,0.669801477279216,0.42103025081504947,12.005157653309276,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,7,0.19145591596805275,0.33072645060308137,78.42477105170724,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,8,0.23868197256810303,0.3669269663843335,32.929272733973335,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,9,0.6287733604168735,0.5800441769406237,60.83189576534271,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,10,0.16850664410044328,0.3013402395967946,15.346604795958479,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,11,0.42125780467870116,0.4536897224384625,67.01313321924236,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,12,0.12745203965201965,0.24448608306880082,18.664712390326525,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,13,0.18484012887793644,0.30720288030471116,14.178562995181167,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,14,0.12663706689522627,0.26735884923380826,14.37862817487279,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,15,0.27953172685750494,0.40088715938017466,138.8237385648006,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,16,0.24303444543770522,0.3681534811364628,3.6748036688727583,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,17,0.42570219127798403,0.5219792077494074,22.923766970124213,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,18,0.10458365450307999,0.23770839024365037,48.45071503568769,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,19,0.5842065529317059,0.5321842052999048,24.757487063542246,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,20,0.33019201989961033,0.40696318096942613,5.9660432477058825,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,21,0.1965156275683812,0.33230264517619673,99.31100459365224,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,22,0.16036086194153382,0.2797676345105657,9.726177611440498,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,23,0.17599282711450726,0.3110207123107911,9.345027922207155,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,24,0.218983496688356,0.3400355944845446,29.54345090548823,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,25,0.48956704009734936,0.4486923424587143,54.81138416812919,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,26,0.14123923762834753,0.28220489068283955,29.63297818489958,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,27,0.33002223913107115,0.44297767099838153,7.527279229881649,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,28,0.3555297368157309,0.4455546738695207,57.09854798124642,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,29,0.5276799495766743,0.5225769864504131,52.4956088311727,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,30,0.34225265531342813,0.3814357109974851,56.85103785169901,5184
electricity,E_FIXED,SIDE,P_LR_FIXED,41000,31,0.20349263234905385,0.3382171294051434,39.47033077681448,5184
electricity,E_MIXED,SIDE,P_LR_FIXED,41000,0,0.30579287709984776,0.29546808557050236,7.283076177493698,5184
electricity,E_MIXED,SIDE,P_LR_FIXED,41000,1,0.16142191500902964,0.26933133967081013,7.075790098429748,5184
electricity,E_MIXED,SIDE,P_LR_FIXED,41000,2,0.0005569574839009392,0.012657309771676398,0.7387939218444448,5184
electricity,E_MIXED,SIDE,P_LR_FIXED,41000,3,0.1303043122221465,0.2701337570856763,41.41281391998151,5184
electricity,E_MIXED,SIDE,P_LR_FIXED,41000,4,0.2626073731642746,0.37961164706036843,26.44730473894945,5184
electricity,E_MIXED,SIDE,P_LR_FIXED,41000,5,0.11506026678578829,0.2527459580276762,64.4371725231984,5184
electricity,E_MIXED,SIDE,P_LR_FIXED,41000,6,0.7041605839936786,0.41893974078508717,11.94554934146722,5184
electricity,E_MIXED,SIDE,P_LR_FIXED,41000,7,0.17620306394480334,0.32567541941812067,77.22702601639713,5184
electricity,E_MIXED,SIDE,P_LR_FIXED,41000,8,0.2494940874431221,0.37519722489692575,33.6714738341682,5184
electricity,E_MIXED,SIDE,P_LR_FIXED,41000,9,0.613699100423698,0.5712775802749991,59.91250252637797,5184
