panel,kind,condition,seed,new,baseline,new_nmae,baseline_nmae,gain_pct
electricity_transfer,shape,STEP6_D63,81552,C3,M_MEAN,0.33763363489559667,0.32625171735950426,-3.488691991634907
electricity_transfer,shape,STEP6_D63,81552,C3,M_ROTATE16,0.33763363489559667,0.32531146072386746,-3.7878081959702437
electricity_transfer,shape,STEP6_D63,81552,C3,M_RECENCY,0.33763363489559667,0.33717704050486536,-0.13541680953355062
electricity_transfer,shape,STEP6_D63,81552,C3_W_RECENCY_G,C3,0.337747896674462,0.33763363489559667,-0.03384194199154145
electricity_transfer,shape,STEP6_D63,81552,RECENCY_W_C3_G,M_RECENCY,0.33695048406761813,0.33717704050486536,0.06719213055195183
electricity_transfer,shape,STEP6_D63,81552,C3,RECENCY_W_C3_G,0.33763363489559667,0.33695048406761813,-0.20274516888405536
electricity_transfer,shape,STEP6_D63,81552,C3_W_RECENCY_G,M_RECENCY,0.337747896674462,0.33717704050486536,-0.16930457920321107
electricity_transfer,shape,STEP6_D63,81553,C2,C0,0.35499684914156004,0.37088174625761733,4.283008607553174
electricity_transfer,shape,STEP6_D63,81553,C3,C0,0.3567230453515878,0.37088174625761733,3.817578257462906
electricity_transfer,shape,STEP6_D63,81553,C3,C2,0.3567230453515878,0.35499684914156004,-0.4862567693775244
electricity_transfer,shape,STEP6_D63,81553,C3,M_MEAN,0.3567230453515878,0.35674204462338743,0.005325773086184427
electricity_transfer,shape,STEP6_D63,81553,C3,M_ROTATE16,0.3567230453515878,0.3551698675845865,-0.43730561310395544
electricity_transfer,shape,STEP6_D63,81553,C3,M_RECENCY,0.3567230453515878,0.3569100174440835,0.05238633923325686
electricity_transfer,shape,STEP6_D63,81553,C3_W_RECENCY_G,C3,0.35652324498402604,0.3567230453515878,0.05600994109163926
electricity_transfer,shape,STEP6_D63,81553,RECENCY_W_C3_G,M_RECENCY,0.3570390152956018,0.3569100174440835,-0.03614296187091082
electricity_transfer,shape,STEP6_D63,81553,C3,RECENCY_W_C3_G,0.3567230453515878,0.3570390152956018,0.08849731555314877
electricity_transfer,shape,STEP6_D63,81553,C3_W_RECENCY_G,M_RECENCY,0.35652324498402604,0.3569100174440835,0.10836693876715708
electricity_transfer,shape,STEP8_D31,81551,C2,C0,0.36638540757619736,0.38073289217246437,3.768385892377246
electricity_transfer,shape,STEP8_D31,81551,C3,C0,0.3668678431773039,0.38073289217246437,3.6416735407456824
electricity_transfer,shape,STEP8_D31,81551,C3,C2,0.3668678431773039,0.36638540757619736,-0.1316743492318917
electricity_transfer,shape,STEP8_D31,81551,C3,M_MEAN,0.3668678431773039,0.36643990826493916,-0.11678174312153011
electricity_transfer,shape,STEP8_D31,81551,C3,M_ROTATE16,0.3668678431773039,0.3677199370659904,0.23172360342635923
electricity_transfer,shape,STEP8_D31,81551,C3,M_RECENCY,0.3668678431773039,0.36839058531092905,0.41334990478649747
electricity_transfer,shape,STEP8_D31,81551,C3_W_RECENCY_G,C3,0.3667801623279008,0.3668678431773039,0.02389984596190553
electricity_transfer,shape,STEP8_D31,81551,RECENCY_W_C3_G,M_RECENCY,0.36846126138827945,0.36839058531092905,-0.019185093259310726
electricity_transfer,shape,STEP8_D31,81551,C3,RECENCY_W_C3_G,0.3668678431773039,0.36846126138827945,0.43245203172020963
electricity_transfer,shape,STEP8_D31,81551,C3_W_RECENCY_G,M_RECENCY,0.3667801623279008,0.36839058531092905,0.4371509607578705
electricity_transfer,shape,STEP8_D31,81552,C2,C0,0.39002049166300967,0.4196664424254276,7.064169961048494
electricity_transfer,shape,STEP8_D31,81552,C3,C0,0.3702389834358611,0.4196664424254276,11.777796362250125
electricity_transfer,shape,STEP8_D31,81552,C3,C2,0.3702389834358611,0.39002049166300967,5.0719151044608335
electricity_transfer,shape,STEP8_D31,81552,C3,M_MEAN,0.3702389834358611,0.3868038527008133,4.282498519414924
electricity_transfer,shape,STEP8_D31,81552,C3,M_ROTATE16,0.3702389834358611,0.3916173742899158,5.458999589284863
electricity_transfer,shape,STEP8_D31,81552,C3,M_RECENCY,0.3702389834358611,0.3709139970111602,0.181986546945756
electricity_transfer,shape,STEP8_D31,81552,C3_W_RECENCY_G,C3,0.3703122999466904,0.3702389834358611,-0.019802482750175265
electricity_transfer,shape,STEP8_D31,81552,RECENCY_W_C3_G,M_RECENCY,0.3708310351707354,0.3709139970111602,0.022366867007794777
electricity_transfer,shape,STEP8_D31,81552,C3,RECENCY_W_C3_G,0.3702389834358611,0.3708310351707354,0.15965538984668015
electricity_transfer,shape,STEP8_D31,81552,C3_W_RECENCY_G,M_RECENCY,0.3703122999466904,0.3709139970111602,0.16222010205014792
electricity_transfer,shape,STEP8_D31,81553,C2,C0,0.35038205395291394,0.3629956361002374,3.4748577924612722
electricity_transfer,shape,STEP8_D31,81553,C3,C0,0.3536030177935063,0.3629956361002374,2.5875292627863478
electricity_transfer,shape,STEP8_D31,81553,C3,C2,0.3536030177935063,0.35038205395291394,-0.9192719216792877
electricity_transfer,shape,STEP8_D31,81553,C3,M_MEAN,0.3536030177935063,0.3505502602934744,-0.8708473065962563
electricity_transfer,shape,STEP8_D31,81553,C3,M_ROTATE16,0.3536030177935063,0.3503524520434538,-0.9277987726626025
electricity_transfer,shape,STEP8_D31,81553,C3,M_RECENCY,0.3536030177935063,0.3532441489222756,-0.10159230445161427
electricity_transfer,shape,STEP8_D31,81553,C3_W_RECENCY_G,C3,0.35353305336019547,0.3536030177935063,0.019786152773071386
electricity_transfer,shape,STEP8_D31,81553,RECENCY_W_C3_G,M_RECENCY,0.3532966622525592,0.3532441489222756,-0.014866015599634963
electricity_transfer,shape,STEP8_D31,81553,C3,RECENCY_W_C3_G,0.3536030177935063,0.3532966622525592,-0.08671339802470701
electricity_transfer,shape,STEP8_D31,81553,C3_W_RECENCY_G,M_RECENCY,0.35353305336019547,0.3532441489222756,-0.08178605046997856
electricity_transfer,shape,STEP8_D33,81551,C2,C0,0.3792910972444843,0.3988651771175441,4.907442663838113
electricity_transfer,shape,STEP8_D33,81551,C3,C0,0.3739908195765827,0.3988651771175441,6.236282074238586
electricity_transfer,shape,STEP8_D33,81551,C3,C2,0.3739908195765827,0.3792910972444843,1.3974168406291732
electricity_transfer,shape,STEP8_D33,81551,C3,M_MEAN,0.3739908195765827,0.37889597433652505,1.2945914161615613
electricity_transfer,shape,STEP8_D33,81551,C3,M_ROTATE16,0.3739908195765827,0.38028657525042203,1.655529299106473
electricity_transfer,shape,STEP8_D33,81551,C3,M_RECENCY,0.3739908195765827,0.3756420954584595,0.4395875493830026
electricity_transfer,shape,STEP8_D33,81551,C3_W_RECENCY_G,C3,0.37388532085503906,0.3739908195765827,0.028208906748861118
electricity_transfer,shape,STEP8_D33,81551,RECENCY_W_C3_G,M_RECENCY,0.3757416413678687,0.3756420954584595,-0.02650020075298798
electricity_transfer,shape,STEP8_D33,81551,C3,RECENCY_W_C3_G,0.3739908195765827,0.3757416413678687,0.4659642686693499
electricity_transfer,shape,STEP8_D33,81551,C3_W_RECENCY_G,M_RECENCY,0.37388532085503906,0.3756420954584595,0.467672453289969
electricity_transfer,shape,STEP8_D33,81552,C2,C0,0.41293314004469533,0.4442196073566347,7.043018091459774
electricity_transfer,shape,STEP8_D33,81552,C3,C0,0.3876976065917132,0.4442196073566347,12.723886975917221
electricity_transfer,shape,STEP8_D33,81552,C3,C2,0.3876976065917132,0.41293314004469533,6.111288004215565
electricity_transfer,shape,STEP8_D33,81552,C3,M_MEAN,0.3876976065917132,0.408397097492481,5.068471599788705
electricity_transfer,shape,STEP8_D33,81552,C3,M_ROTATE16,0.3876976065917132,0.4140444473271967,6.3632880251290995
electricity_transfer,shape,STEP8_D33,81552,C3,M_RECENCY,0.3876976065917132,0.389552704081197,0.47621219671912796
electricity_transfer,shape,STEP8_D33,81552,C3_W_RECENCY_G,C3,0.38776590081392953,0.3876976065917132,-0.017615332427944885
electricity_transfer,shape,STEP8_D33,81552,RECENCY_W_C3_G,M_RECENCY,0.38948416004295344,0.389552704081197,0.01759557500833342
electricity_transfer,shape,STEP8_D33,81552,C3,RECENCY_W_C3_G,0.3876976065917132,0.38948416004295344,0.4586973321439314
electricity_transfer,shape,STEP8_D33,81552,C3_W_RECENCY_G,M_RECENCY,0.38776590081392953,0.389552704081197,0.45868075065269576
electricity_transfer,shape,STEP8_D33,81553,C2,C0,0.35476281627895884,0.3622689787033855,2.071985973320789
electricity_transfer,shape,STEP8_D33,81553,C3,C0,0.35062942314256673,0.3622689787033855,3.2129594983480114
electricity_transfer,shape,STEP8_D33,81553,C3,C2,0.35062942314256673,0.35476281627895884,1.1651145347605696
electricity_transfer,shape,STEP8_D33,81553,C3,M_MEAN,0.35062942314256673,0.35441356507353133,1.0677192703330896
electricity_transfer,shape,STEP8_D33,81553,C3,M_ROTATE16,0.35062942314256673,0.35466794567625026,1.1386770591808704
electricity_transfer,shape,STEP8_D33,81553,C3,M_RECENCY,0.35062942314256673,0.3507696356514363,0.039972818231315266
electricity_transfer,shape,STEP8_D33,81553,C3_W_RECENCY_G,C3,0.3505807640061029,0.35062942314256673,0.013877653514571264
electricity_transfer,shape,STEP8_D33,81553,RECENCY_W_C3_G,M_RECENCY,0.3508029782952464,0.3507696356514363,-0.00950556730721086
electricity_transfer,shape,STEP8_D33,81553,C3,RECENCY_W_C3_G,0.35062942314256673,0.3508029782952464,0.04947368278430675
electricity_transfer,shape,STEP8_D33,81553,C3_W_RECENCY_G,M_RECENCY,0.3505807640061029,0.3507696356514363,0.05384492445666966
electricity_transfer,standard,FAULT,81551,C2,C0,0.25760691825662885,0.2580655322916659,0.177712238811778
electricity_transfer,standard,FAULT,81551,C3,C0,0.25821003094587225,0.2580655322916659,-0.05599300802519025
electricity_transfer,standard,FAULT,81551,C3,C2,0.25821003094587225,0.25760691825662885,-0.23412130905684503
electricity_transfer,standard,FAULT,81551,C3,M_MEAN,0.25821003094587225,0.25754979891048685,-0.25635121369862457
electricity_transfer,standard,FAULT,81551,C3,M_ROTATE16,0.25821003094587225,0.2574162021127508,-0.30838339879388776
electricity_transfer,standard,FAULT,81551,C3,M_RECENCY,0.25821003094587225,0.2576541843545765,-0.21573357820217076
electricity_transfer,standard,FAULT,81551,C3,C2_SHRINK,0.25821003094587225,0.25760691825662885,-0.23412130905684503
electricity_transfer,standard,FAULT,81551,C3,C0_BIAS,0.25821003094587225,0.2579171290649966,-0.11356433825759904
electricity_transfer,standard,FAULT,81551,C1,C0,0.2580655322916659,0.2580655322916659,0.0
electricity_transfer,standard,FAULT,81551,C3_W_RECENCY_G,C3,0.2580374728306404,0.25821003094587225,0.06682858702264927
electricity_transfer,standard,FAULT,81551,RECENCY_W_C3_G,M_RECENCY,0.2577681410335105,0.2576541843545765,-0.04422853803809357
electricity_transfer,standard,FAULT,81551,C3,RECENCY_W_C3_G,0.25821003094587225,0.2577681410335105,-0.171429219526531
electricity_transfer,standard,FAULT,81551,C3_W_RECENCY_G,M_RECENCY,0.2580374728306404,0.2576541843545765,-0.1487608194774781
electricity_transfer,standard,FAULT,81552,C2,C0,0.2532481199455417,0.25235470873070664,-0.3540299364052757
electricity_transfer,standard,FAULT,81552,C3,C0,0.2530274228709959,0.25235470873070664,-0.26657483178058605
electricity_transfer,standard,FAULT,81552,C3,C2,0.2530274228709959,0.2532481199455417,0.08714657964421502
electricity_transfer,standard,FAULT,81552,C3,M_MEAN,0.2530274228709959,0.25326615175183614,0.09426008141592002
electricity_transfer,standard,FAULT,81552,C3,M_ROTATE16,0.2530274228709959,0.25343986493128745,0.1627376420845983
electricity_transfer,standard,FAULT,81552,C3,M_RECENCY,0.2530274228709959,0.25269121463064154,-0.1330510207273372
electricity_transfer,standard,FAULT,81552,C3,C2_SHRINK,0.2530274228709959,0.2532481199455417,0.08714657964421502
electricity_transfer,standard,FAULT,81552,C3,C0_BIAS,0.2530274228709959,0.2523569161271745,-0.26569778792331356
electricity_transfer,standard,FAULT,81552,C1,C0,0.25235470873070664,0.25235470873070664,0.0
electricity_transfer,standard,FAULT,81552,C3_W_RECENCY_G,C3,0.2529762313709201,0.2530274228709959,0.020231601576981006
electricity_transfer,standard,FAULT,81552,RECENCY_W_C3_G,M_RECENCY,0.2527131875984923,0.25269121463064154,-0.008695580447026785
electricity_transfer,standard,FAULT,81552,C3,RECENCY_W_C3_G,0.2530274228709959,0.2527131875984923,-0.12434462779316036
electricity_transfer,standard,FAULT,81552,C3_W_RECENCY_G,M_RECENCY,0.2529762313709201,0.25269121463064154,-0.11279250079794245
electricity_transfer,standard,FAULT,81553,C2,C0,0.26402768010895594,0.2634595703818399,-0.2156344999320492
electricity_transfer,standard,FAULT,81553,C3,C0,0.26398172129609926,0.2634595703818399,-0.19819014868298623
electricity_transfer,standard,FAULT,81553,C3,C2,0.26398172129609926,0.26402768010895594,0.017406816148113347
electricity_transfer,standard,FAULT,81553,C3,M_MEAN,0.26398172129609926,0.2640365251398277,0.02075616004242331
electricity_transfer,standard,FAULT,81553,C3,M_ROTATE16,0.26398172129609926,0.26403310053934886,0.019459394729159918
electricity_transfer,standard,FAULT,81553,C3,M_RECENCY,0.26398172129609926,0.2636636785058169,-0.12062442278160113
electricity_transfer,standard,FAULT,81553,C3,C2_SHRINK,0.26398172129609926,0.2637439683696738,-0.09014535115063893
electricity_transfer,standard,FAULT,81553,C3,C0_BIAS,0.26398172129609926,0.2634066202184709,-0.2183320514690834
electricity_transfer,standard,FAULT,81553,C1,C0,0.2634595703818399,0.2634595703818399,0.0
electricity_transfer,standard,FAULT,81553,C3_W_RECENCY_G,C3,0.2638227214253273,0.26398172129609926,0.060231394049292675
electricity_transfer,standard,FAULT,81553,RECENCY_W_C3_G,M_RECENCY,0.26382265995474363,0.2636636785058169,-0.06029706094812237
electricity_transfer,standard,FAULT,81553,C3,RECENCY_W_C3_G,0.26398172129609926,0.26382265995474363,-0.06029100812754429
electricity_transfer,standard,FAULT,81553,C3_W_RECENCY_G,M_RECENCY,0.2638227214253273,0.2636636785058169,-0.06032037496090936
electricity_transfer,standard,REFERENCE,81551,C2,C0,0.24161122860381593,0.24249203017527704,0.3632290804874927
electricity_transfer,standard,REFERENCE,81551,C3,C0,0.24194120200666797,0.24249203017527704,0.22715310198481165
electricity_transfer,standard,REFERENCE,81551,C3,C2,0.24194120200666797,0.24161122860381593,-0.13657204789645494
electricity_transfer,standard,REFERENCE,81551,C3,M_MEAN,0.24194120200666797,0.2415434417848785,-0.1646744034324632
electricity_transfer,standard,REFERENCE,81551,C3,M_ROTATE16,0.24194120200666797,0.24149209168170319,-0.18597309826473563
electricity_transfer,standard,REFERENCE,81551,C3,M_RECENCY,0.24194120200666797,0.2416185439471516,-0.13354027147309822
electricity_transfer,standard,REFERENCE,81551,C3,C2_SHRINK,0.24194120200666797,0.24161122860381593,-0.13657204789645494
electricity_transfer,standard,REFERENCE,81551,C3,C0_BIAS,0.24194120200666797,0.24232196138787945,0.15712953915968386
electricity_transfer,standard,REFERENCE,81551,C1,C0,0.24249203017527704,0.24249203017527704,0.0
electricity_transfer,standard,REFERENCE,81551,C3_W_RECENCY_G,C3,0.24185412462782943,0.24194120200666797,0.035991132604251685
electricity_transfer,standard,REFERENCE,81551,RECENCY_W_C3_G,M_RECENCY,0.24167676668069232,0.2416185439471516,-0.02409696399521266
electricity_transfer,standard,REFERENCE,81551,C3,RECENCY_W_C3_G,0.24194120200666797,0.24167676668069232,-0.10941694131691992
electricity_transfer,standard,REFERENCE,81551,C3_W_RECENCY_G,M_RECENCY,0.24185412462782943,0.2416185439471516,-0.09750107621266935
electricity_transfer,standard,REFERENCE,81552,C2,C0,0.23824896036133505,0.2372200444536495,-0.43373902490209115
electricity_transfer,standard,REFERENCE,81552,C3,C0,0.23842922966221514,0.2372200444536495,-0.5097314652944052
electricity_transfer,standard,REFERENCE,81552,C3,C2,0.23842922966221514,0.23824896036133505,-0.0756642549905262
electricity_transfer,standard,REFERENCE,81552,C3,M_MEAN,0.23842922966221514,0.23821295728095612,-0.09078951192564855
electricity_transfer,standard,REFERENCE,81552,C3,M_ROTATE16,0.23842922966221514,0.23836154207813667,-0.028397023902559937
electricity_transfer,standard,REFERENCE,81552,C3,M_RECENCY,0.23842922966221514,0.2381500640896367,-0.1172225477434008
electricity_transfer,standard,REFERENCE,81552,C3,C2_SHRINK,0.23842922966221514,0.23824896036133505,-0.0756642549905262
electricity_transfer,standard,REFERENCE,81552,C3,C0_BIAS,0.23842922966221514,0.2372129383071456,-0.5127424177405748
electricity_transfer,standard,REFERENCE,81552,C1,C0,0.2372200444536495,0.2372200444536495,0.0
electricity_transfer,standard,REFERENCE,81552,C3_W_RECENCY_G,C3,0.2383993138142343,0.23842922966221514,0.012547055586775713
electricity_transfer,standard,REFERENCE,81552,RECENCY_W_C3_G,M_RECENCY,0.23817448855859208,0.2381500640896367,-0.010255915340073862
electricity_transfer,standard,REFERENCE,81552,C3,RECENCY_W_C3_G,0.23842922966221514,0.23817448855859208,-0.10695566312106664
electricity_transfer,standard,REFERENCE,81552,C3_W_RECENCY_G,M_RECENCY,0.2383993138142343,0.2381500640896367,-0.10466078417841196
electricity_transfer,standard,REFERENCE,81553,C2,C0,0.24670782998558133,0.24630440363276532,-0.16379177427030545
electricity_transfer,standard,REFERENCE,81553,C3,C0,0.2465087768323284,0.24630440363276532,-0.08297586098695575
electricity_transfer,standard,REFERENCE,81553,C3,C2,0.2465087768323284,0.24670782998558133,0.0806837599214183
electricity_transfer,standard,REFERENCE,81553,C3,M_MEAN,0.2465087768323284,0.24668948298923565,0.07325247704829119
electricity_transfer,standard,REFERENCE,81553,C3,M_ROTATE16,0.2465087768323284,0.24671812218522507,0.08485203723279655
electricity_transfer,standard,REFERENCE,81553,C3,M_RECENCY,0.2465087768323284,0.24637527971561482,-0.05418446074123562
electricity_transfer,standard,REFERENCE,81553,C3,C2_SHRINK,0.2465087768323284,0.24653970287329607,0.012544040820705593
electricity_transfer,standard,REFERENCE,81553,C3,C0_BIAS,0.2465087768323284,0.246182997694542,-0.13233210288170483
electricity_transfer,standard,REFERENCE,81553,C1,C0,0.24630440363276532,0.24630440363276532,0.0
electricity_transfer,standard,REFERENCE,81553,C3_W_RECENCY_G,C3,0.2464227611672658,0.2465087768323284,0.03489355071568667
electricity_transfer,standard,REFERENCE,81553,RECENCY_W_C3_G,M_RECENCY,0.2464603293257277,0.24637527971561482,-0.03452035050393043
electricity_transfer,standard,REFERENCE,81553,C3,RECENCY_W_C3_G,0.2465087768323284,0.2464603293257277,-0.019657324459987358
electricity_transfer,standard,REFERENCE,81553,C3_W_RECENCY_G,M_RECENCY,0.2464227611672658,0.24637527971561482,-0.01927200314324473
electricity_transfer,standard,SHIFT4,81551,C2,C0,0.3197396425441905,0.3315112958589357,3.5509056438771336
electricity_transfer,standard,SHIFT4,81551,C3,C0,0.3204009455499169,0.3315112958589357,3.351424355007937
electricity_transfer,standard,SHIFT4,81551,C3,C2,0.3204009455499169,0.3197396425441905,-0.2068254660148927
electricity_transfer,standard,SHIFT4,81551,C3,M_MEAN,0.3204009455499169,0.31950083822672554,-0.2817229927117193
electricity_transfer,standard,SHIFT4,81551,C3,M_ROTATE16,0.3204009455499169,0.31987882741521073,-0.16322372409738328
electricity_transfer,standard,SHIFT4,81551,C3,M_RECENCY,0.3204009455499169,0.32128029225130067,0.2737007910513123
electricity_transfer,standard,SHIFT4,81551,C3,C2_SHRINK,0.3204009455499169,0.3197396425441905,-0.2068254660148927
electricity_transfer,standard,SHIFT4,81551,C3,C0_BIAS,0.3204009455499169,0.331305358019809,3.291348058802035
electricity_transfer,standard,SHIFT4,81551,C1,C0,0.3315112958589357,0.3315112958589357,0.0
electricity_transfer,standard,SHIFT4,81551,C3_W_RECENCY_G,C3,0.3204522152666958,0.3204009455499169,-0.01600173703948382
electricity_transfer,standard,SHIFT4,81551,RECENCY_W_C3_G,M_RECENCY,0.32133681356276383,0.32128029225130067,-0.01759252367057318
