panel,kind,arm,seed,condition,nmae,mae,pinball,crossing,nrmse
neso_2025,standard,C0,81553,BURST4,0.2345146219909912,1548.0974225401878,0.18753873543027835,0.0,0.31172288820268373
neso_2025,standard,C0,81553,BURST8,0.25523697902284814,1684.89156883955,0.20639791532254997,0.0002899169921875,0.4351240165806774
neso_2025,standard,C0,81553,POINT16,0.23412854787137355,1545.5488379597664,0.18687707204363216,5.340576171875e-05,0.308191268509362
neso_2025,standard,C0,81553,POINT4,0.23323696799997887,1539.6632667779922,0.18697465282011233,0.0,0.30930129615399377
neso_2025,standard,C0,81553,POINT8,0.23012070226574183,1519.0919142961502,0.18354788070605374,7.62939453125e-06,0.30511867681820204
neso_2025,standard,C0,81553,REFERENCE,0.22915157086783502,1512.6944035291672,0.18412064731688602,0.0,0.30390036742464016
neso_2025,standard,C0,81553,SHIFT4,0.3001565634375299,1981.4184645339965,0.2431546464932439,0.0,0.3874369004754059
neso_2025,standard,C0,81553,SHIFT8,0.3202359890176315,2113.968438274384,0.25588305915196163,0.00102996826171875,0.4104071046644712
neso_2025,standard,C0,81553,SHIFT_POINT,0.3363857404536187,2220.577520302868,0.27066154674090426,7.62939453125e-06,0.5031558034758318
neso_2025,standard,C0_BIAS,81551,BURST16,0.2438551010551529,1609.75656959787,0.197264601697258,0.00186920166015625,0.32486740865543523
neso_2025,standard,C0_BIAS,81551,BURST4,0.22867289227179818,1509.5345105789602,0.18272535494329986,7.62939453125e-06,0.305213683889371
neso_2025,standard,C0_BIAS,81551,BURST8,0.24943618689541505,1646.5988975130022,0.20109437784411494,0.00066375732421875,0.4369918229397078
neso_2025,standard,C0_BIAS,81551,POINT16,0.22774596075668263,1503.4155731871724,0.18142915008679908,0.00011444091796875,0.30090779135827833
neso_2025,standard,C0_BIAS,81551,POINT4,0.2284888733517143,1508.3197495825589,0.18252454598462592,0.0,0.3034391202959879
neso_2025,standard,C0_BIAS,81551,POINT8,0.22660413411140626,1495.8780521936715,0.1806135633706601,0.0,0.30165462148467304
neso_2025,standard,C0_BIAS,81551,REFERENCE,0.22556566340790374,1489.0228130370378,0.18072060438846915,0.0,0.2999373222603911
neso_2025,standard,C0_BIAS,81551,SHIFT4,0.2965523327208499,1957.6259170358417,0.23998651277024205,2.288818359375e-05,0.3785410856863397
neso_2025,standard,C0_BIAS,81551,SHIFT8,0.3233830693362783,2134.7432065530597,0.25822582271543854,0.00176239013671875,0.407825177833497
neso_2025,standard,C0_BIAS,81551,SHIFT_POINT,0.33351928436798145,2201.6552320449946,0.267949479237427,1.52587890625e-05,0.49108602039465565
neso_2025,standard,C0_BIAS,81552,BURST16,0.2373829964649191,1567.0323746223585,0.1907611276639523,0.000518798828125,0.31600257817173877
neso_2025,standard,C0_BIAS,81552,BURST4,0.22394190437791245,1478.3039199129562,0.178050504853827,0.0,0.30081129073963747
neso_2025,standard,C0_BIAS,81552,BURST8,0.2533678658755688,1672.5530237152707,0.2049348499678783,0.00018310546875,0.5164207331090735
neso_2025,standard,C0_BIAS,81552,POINT16,0.22166342443618414,1463.263028666377,0.1758549116672513,1.52587890625e-05,0.2956081761562654
neso_2025,standard,C0_BIAS,81552,POINT4,0.22353745916929343,1475.634062572266,0.17762788164574073,0.0,0.29908698191416416
neso_2025,standard,C0_BIAS,81552,POINT8,0.22147198930581755,1461.9993111660006,0.17573549705568497,0.0,0.29941401560014047
neso_2025,standard,C0_BIAS,81552,REFERENCE,0.2209809681386754,1458.7579414091306,0.17615125852078434,0.0,0.2962633152703374
neso_2025,standard,C0_BIAS,81552,SHIFT4,0.30415316140194554,2007.8011393331776,0.24480770614686148,0.0,0.3895975683681779
neso_2025,standard,C0_BIAS,81552,SHIFT8,0.3418086832720949,2256.37590135302,0.2765208307090733,0.00064849853515625,0.4317928591715575
neso_2025,standard,C0_BIAS,81552,SHIFT_POINT,0.33325358996865556,2199.901308083718,0.2657115491061998,0.0,0.5074740948804005
neso_2025,standard,C0_BIAS,81553,BURST16,0.25593428831269605,1689.4947049048496,0.20767145757487118,0.00244140625,0.3374375826368529
neso_2025,standard,C0_BIAS,81553,BURST4,0.23433839741692514,1546.9341142288176,0.18742232509434123,0.0,0.3116192232189914
neso_2025,standard,C0_BIAS,81553,BURST8,0.2551354477330844,1684.221332047251,0.20633317418211772,0.0002899169921875,0.4350315234424334
neso_2025,standard,C0_BIAS,81553,POINT16,0.23400593105356224,1544.7394096264616,0.1868127418950501,5.340576171875e-05,0.3081150091045846
neso_2025,standard,C0_BIAS,81553,POINT4,0.23303947189973154,1538.3595390992705,0.18683390384161308,0.0,0.3091421482433974
neso_2025,standard,C0_BIAS,81553,POINT8,0.22993632618898285,1517.8747956074076,0.183428804920654,7.62939453125e-06,0.3049842638169535
neso_2025,standard,C0_BIAS,81553,REFERENCE,0.22894001532599317,1511.2978654955514,0.18397891396371652,0.0,0.3037517871358642
neso_2025,standard,C0_BIAS,81553,SHIFT4,0.29986686111164745,1979.506057451679,0.2429075403093476,0.0,0.38713135413011046
neso_2025,standard,C0_BIAS,81553,SHIFT8,0.3199375666040327,2111.9984674239595,0.25561941255275017,0.00102996826171875,0.4100528067201729
neso_2025,standard,C0_BIAS,81553,SHIFT_POINT,0.3361863752631482,2219.2614542303504,0.27052903240960574,7.62939453125e-06,0.5030986122693711
neso_2025,standard,C1,81551,BURST16,0.2440356001998128,1610.9480955600739,0.197391783473129,0.00186920166015625,0.3249930642958352
neso_2025,standard,C1,81551,BURST4,0.22893026670734842,1511.2335121035576,0.18290602793729058,7.62939453125e-06,0.30541742951331513
neso_2025,standard,C1,81551,BURST8,0.24963869237186267,1647.9356935024261,0.20122372180796685,0.00066375732421875,0.4371708492171036
neso_2025,standard,C1,81551,POINT16,0.228016780906055,1505.2033336758614,0.18160193437951674,0.00011444091796875,0.3011063556149237
neso_2025,standard,C1,81551,POINT4,0.22877457715027363,1510.2057612538338,0.1827301857655931,0.0,0.3037034870816338
neso_2025,standard,C1,81551,POINT8,0.2268985663743775,1497.8216829299927,0.18081483134482,0.0,0.30190306773522585
neso_2025,standard,C1,81551,REFERENCE,0.2258416179406044,1490.8444670438766,0.1809183831178628,0.0,0.3001726531569303
neso_2025,standard,C1,81551,SHIFT4,0.29685997636197786,1959.656759820175,0.2402721442437994,2.288818359375e-05,0.37891583124310946
neso_2025,standard,C1,81551,SHIFT8,0.3238133420813228,2137.583558774757,0.2586100337166513,0.00176239013671875,0.40837864673740043
neso_2025,standard,C1,81551,SHIFT_POINT,0.33381227174870126,2203.5893247044564,0.2681389550755749,1.52587890625e-05,0.4912118904728298
neso_2025,standard,C1,81552,BURST16,0.23740753722939179,1567.1943751573563,0.190770365895057,0.000518798828125,0.31599492216087754
neso_2025,standard,C1,81552,BURST4,0.22397220814337382,1478.503963649273,0.1780684963052308,0.0,0.3008140488675125
neso_2025,standard,C1,81552,BURST8,0.2533781995347847,1672.6212391257286,0.20493727772690787,0.00018310546875,0.516446883465102
neso_2025,standard,C1,81552,POINT16,0.22169226301849548,1463.4534003138542,0.17586481422346745,1.52587890625e-05,0.29560369492922295
neso_2025,standard,C1,81552,POINT4,0.22358439703958669,1475.943912744522,0.17765617991943064,0.0,0.29911710255557333
neso_2025,standard,C1,81552,POINT8,0.22152381559878787,1462.3414312005043,0.17576449715162884,0.0,0.2994422872177276
neso_2025,standard,C1,81552,REFERENCE,0.22102376398434578,1459.0404489040375,0.1761745281125197,0.0,0.2962822154565063
neso_2025,standard,C1,81552,SHIFT4,0.3042245585534049,2008.272452146053,0.24487993377408052,0.0,0.3896792483742093
neso_2025,standard,C1,81552,SHIFT8,0.34195566284609025,2257.3461551382056,0.2766491805166851,0.00064849853515625,0.43197700303249353
neso_2025,standard,C1,81552,SHIFT_POINT,0.33325773172904105,2199.9286490167615,0.26571110716482593,0.0,0.5074430605388258
neso_2025,standard,C1,81553,BURST16,0.2560090250238705,1689.9880630970001,0.20769843580391237,0.00244140625,0.3374486500345208
neso_2025,standard,C1,81553,BURST4,0.2345146219909912,1548.0974225401878,0.18753873543027835,0.0,0.31172288820268373
neso_2025,standard,C1,81553,BURST8,0.25523697902284814,1684.89156883955,0.20639791532254997,0.0002899169921875,0.4351240165806774
neso_2025,standard,C1,81553,POINT16,0.23412854787137355,1545.5488379597664,0.18687707204363216,5.340576171875e-05,0.308191268509362
neso_2025,standard,C1,81553,POINT4,0.23323696799997887,1539.6632667779922,0.18697465282011233,0.0,0.30930129615399377
neso_2025,standard,C1,81553,POINT8,0.23012070226574183,1519.0919142961502,0.18354788070605374,7.62939453125e-06,0.30511867681820204
neso_2025,standard,C1,81553,REFERENCE,0.22915157086783502,1512.6944035291672,0.18412064731688602,0.0,0.30390036742464016
neso_2025,standard,C1,81553,SHIFT4,0.3001565634375299,1981.4184645339965,0.2431546464932439,0.0,0.3874369004754059
neso_2025,standard,C1,81553,SHIFT8,0.3202359890176315,2113.968438274384,0.25588305915196163,0.00102996826171875,0.4104071046644712
neso_2025,standard,C1,81553,SHIFT_POINT,0.3363857404536187,2220.577520302868,0.27066154674090426,7.62939453125e-06,0.5031558034758318
neso_2025,standard,C2,81551,BURST16,0.24304771935381028,1604.426814377308,0.1965071869988906,0.00185394287109375,0.324423224482885
neso_2025,standard,C2,81551,BURST4,0.22865526511957765,1509.4181487560272,0.1829519078257159,3.814697265625e-05,0.3055235502070336
neso_2025,standard,C2,81551,BURST8,0.24921680488251963,1645.1506947278976,0.20077112984337753,0.00090789794921875,0.435019679019574
neso_2025,standard,C2,81551,POINT16,0.22673673796475038,1496.7534077763557,0.18069140820709756,0.00019073486328125,0.3001148421788116
neso_2025,standard,C2,81551,POINT4,0.2277513516791002,1503.4511601924896,0.18215896735895482,0.0,0.3027863865495601
neso_2025,standard,C2,81551,POINT8,0.2255080194551248,1488.6422889828682,0.17983007156047268,0.0,0.300535308163733
neso_2025,standard,C2,81551,REFERENCE,0.22486424794677365,1484.3925709724426,0.18036538417557402,0.0,0.299200825763139
neso_2025,standard,C2,81551,SHIFT4,0.29390862915027294,1940.1740812022208,0.23796939151816057,1.52587890625e-05,0.3758075084740198
neso_2025,standard,C2,81551,SHIFT8,0.3100119918017632,2046.476937729263,0.2477065896517386,0.00258636474609375,0.3914287473555549
neso_2025,standard,C2,81551,SHIFT_POINT,0.3294796256057677,2174.9883007268904,0.2652356583317281,3.814697265625e-05,0.48623415063541964
neso_2025,standard,C2,81552,BURST16,0.23918063338397488,1578.8990849256516,0.1923607491861088,0.0004425048828125,0.3171448857464011
neso_2025,standard,C2,81552,BURST4,0.22439342069617865,1481.2845069766045,0.17904196884458828,0.0,0.30111373850556994
neso_2025,standard,C2,81552,BURST8,0.2534052939253267,1672.8000968694687,0.2053946031787995,0.0001373291015625,0.5155370314099114
neso_2025,standard,C2,81552,POINT16,0.22272625681094288,1470.279086112976,0.17707109656101083,1.52587890625e-05,0.29696312964317195
neso_2025,standard,C2,81552,POINT4,0.22448162688374876,1481.8667809963226,0.1791427098142951,0.0,0.29999201271130227
neso_2025,standard,C2,81552,POINT8,0.22241860340065978,1468.2481788396835,0.1769636300675597,0.0,0.29962579172644754
neso_2025,standard,C2,81552,REFERENCE,0.2215597844612507,1462.578871846199,0.17752084274896396,0.0,0.29663254718033366
neso_2025,standard,C2,81552,SHIFT4,0.3013784860599498,1989.484721751785,0.24372329282132543,3.814697265625e-05,0.38664616144822633
neso_2025,standard,C2,81552,SHIFT8,0.32846265121227497,2168.2749647993082,0.26567811664298263,0.0023651123046875,0.4166397156565553
neso_2025,standard,C2,81552,SHIFT_POINT,0.32634189746108744,2154.2752687966345,0.26106028072848086,2.288818359375e-05,0.48561714433928177
neso_2025,standard,C2,81553,BURST16,0.25741674744824106,1699.2808374166489,0.20955926869401914,0.00321197509765625,0.3386654781890018
neso_2025,standard,C2,81553,BURST4,0.23779586940224492,1569.7578657865524,0.19098413497112995,5.340576171875e-05,0.3156526399577351
neso_2025,standard,C2,81553,BURST8,0.2580669235761287,1703.5728341341019,0.20961732347989134,0.00070953369140625,0.43960229980027654
neso_2025,standard,C2,81553,POINT16,0.23593169241734022,1557.4519056677818,0.1887887917308481,0.000152587890625,0.31039606270726544
neso_2025,standard,C2,81553,POINT4,0.23505334408310405,1551.6536796092987,0.18916869832020855,2.288818359375e-05,0.3115774574338353
neso_2025,standard,C2,81553,POINT8,0.2315116573161847,1528.2740024328232,0.18530607661730364,2.288818359375e-05,0.3067104186190103
neso_2025,standard,C2,81553,REFERENCE,0.23088983063574706,1524.1691484451294,0.1862789913311181,0.0,0.3059284371070298
neso_2025,standard,C2,81553,SHIFT4,0.29749429078418804,1963.8440489272116,0.24246023901591549,0.0,0.3835909789893596
neso_2025,standard,C2,81553,SHIFT8,0.306098550052725,2020.6432006534576,0.24611211940424474,0.00199127197265625,0.3908031160215296
neso_2025,standard,C2,81553,SHIFT_POINT,0.3301187552426298,2179.2073764292713,0.26811362995984217,4.57763671875e-05,0.4928772391005966
neso_2025,standard,C2_SHRINK,81551,BURST16,0.24304771935381028,1604.426814377308,0.1965071869988906,0.00185394287109375,0.324423224482885
neso_2025,standard,C2_SHRINK,81551,BURST4,0.22865526511957765,1509.4181487560272,0.1829519078257159,3.814697265625e-05,0.3055235502070336
neso_2025,standard,C2_SHRINK,81551,BURST8,0.24921680488251963,1645.1506947278976,0.20077112984337753,0.00090789794921875,0.435019679019574
neso_2025,standard,C2_SHRINK,81551,POINT16,0.22673673796475038,1496.7534077763557,0.18069140820709756,0.00019073486328125,0.3001148421788116
neso_2025,standard,C2_SHRINK,81551,POINT4,0.2277513516791002,1503.4511601924896,0.18215896735895482,0.0,0.3027863865495601
neso_2025,standard,C2_SHRINK,81551,POINT8,0.2255080194551248,1488.6422889828682,0.17983007156047268,0.0,0.300535308163733
neso_2025,standard,C2_SHRINK,81551,REFERENCE,0.22486424794677365,1484.3925709724426,0.18036538417557402,0.0,0.299200825763139
neso_2025,standard,C2_SHRINK,81551,SHIFT4,0.29390862915027294,1940.1740812022208,0.23796939151816057,1.52587890625e-05,0.3758075084740198
neso_2025,standard,C2_SHRINK,81551,SHIFT8,0.3100119918017632,2046.476937729263,0.2477065896517386,0.00258636474609375,0.3914287473555549
neso_2025,standard,C2_SHRINK,81551,SHIFT_POINT,0.3294796256057677,2174.9883007268904,0.2652356583317281,3.814697265625e-05,0.48623415063541964
neso_2025,standard,C2_SHRINK,81552,BURST16,0.23918063338397488,1578.8990849256516,0.1923607491861088,0.0004425048828125,0.3171448857464011
neso_2025,standard,C2_SHRINK,81552,BURST4,0.22439342069617865,1481.2845069766045,0.17904196884458828,0.0,0.30111373850556994
neso_2025,standard,C2_SHRINK,81552,BURST8,0.2534052939253267,1672.8000968694687,0.2053946031787995,0.0001373291015625,0.5155370314099114
neso_2025,standard,C2_SHRINK,81552,POINT16,0.22272625681094288,1470.279086112976,0.17707109656101083,1.52587890625e-05,0.29696312964317195
neso_2025,standard,C2_SHRINK,81552,POINT4,0.22448162688374876,1481.8667809963226,0.1791427098142951,0.0,0.29999201271130227
neso_2025,standard,C2_SHRINK,81552,POINT8,0.22241860340065978,1468.2481788396835,0.1769636300675597,0.0,0.29962579172644754
neso_2025,standard,C2_SHRINK,81552,REFERENCE,0.2215597844612507,1462.578871846199,0.17752084274896396,0.0,0.29663254718033366
neso_2025,standard,C2_SHRINK,81552,SHIFT4,0.3013784860599498,1989.484721751785,0.24372329282132543,3.814697265625e-05,0.38664616144822633
neso_2025,standard,C2_SHRINK,81552,SHIFT8,0.32846265121227497,2168.2749647993082,0.26567811664298263,0.0023651123046875,0.4166397156565553
neso_2025,standard,C2_SHRINK,81552,SHIFT_POINT,0.32634189746108744,2154.2752687966345,0.26106028072848086,2.288818359375e-05,0.48561714433928177
neso_2025,standard,C2_SHRINK,81553,BURST16,0.25685970305934064,1695.6036296784878,0.20889838020018153,0.002899169921875,0.3380968737474677
neso_2025,standard,C2_SHRINK,81553,BURST4,0.23690796412238216,1563.8965516239405,0.1900319204916181,1.52587890625e-05,0.31457616758218526
neso_2025,standard,C2_SHRINK,81553,BURST8,0.2572266922106545,1698.02622897923,0.20867880699598634,0.00057220458984375,0.4383644654718179
neso_2025,standard,C2_SHRINK,81553,POINT16,0.23536554517966465,1553.7146074473858,0.18821164458037995,0.00012969970703125,0.30972136892118424
neso_2025,standard,C2_SHRINK,81553,POINT4,0.23455278154847445,1548.3493245840073,0.18856174830366565,2.288818359375e-05,0.3109456527206951
neso_2025,standard,C2_SHRINK,81553,POINT8,0.23110565129577335,1525.5938417315483,0.184798820679137,2.288818359375e-05,0.3062349099420237
neso_2025,standard,C2_SHRINK,81553,REFERENCE,0.23040871616496303,1520.9931755959988,0.185686269821688,0.0,0.30536399983623697
neso_2025,standard,C2_SHRINK,81553,SHIFT4,0.2974982625537143,1963.87026770246,0.24207557108588237,0.0,0.3837442504791889
neso_2025,standard,C2_SHRINK,81553,SHIFT8,0.30686123324279985,2025.6778883447648,0.24609616235658505,0.0016326904296875,0.39212815603216344
neso_2025,standard,C2_SHRINK,81553,SHIFT_POINT,0.33096043188354596,2184.763522256565,0.26813454901850187,3.814697265625e-05,0.4946726555337935
neso_2025,standard,C3,81551,BURST16,0.24494978495545303,1616.9828879833221,0.1988928718062078,0.00257110595703125,0.3269274195438756
neso_2025,standard,C3,81551,BURST4,0.22944108853920725,1514.6055916547775,0.18422174124825463,9.918212890625e-05,0.3065175618087911
neso_2025,standard,C3,81551,BURST8,0.24990544718320779,1649.6966175436974,0.20191254057152774,0.00113677978515625,0.429312908069737
neso_2025,standard,C3,81551,POINT16,0.22800468182662972,1505.1234642267227,0.18234675468963374,0.000274658203125,0.30162697485775936
neso_2025,standard,C3,81551,POINT4,0.22861386794343877,1509.1448742747307,0.1833952912138124,0.0,0.30364863618185495
neso_2025,standard,C3,81551,POINT8,0.22663729068430577,1496.0969281196594,0.181201482519477,2.288818359375e-05,0.301441246083851
neso_2025,standard,C3,81551,REFERENCE,0.22579607809880106,1490.543845653534,0.18160064303986637,0.0,0.29999713197563976
neso_2025,standard,C3,81551,SHIFT4,0.2916528703594365,1925.2831787061689,0.23648883749989222,3.0517578125e-05,0.3736729845783249
neso_2025,standard,C3,81551,SHIFT8,0.3077038822619965,2031.2404531164168,0.24596835466178898,0.00359344482421875,0.38907626849168353
neso_2025,standard,C3,81551,SHIFT_POINT,0.32832350121347403,2167.3563962569237,0.26543031427029606,5.340576171875e-05,0.4910774895420132
neso_2025,standard,C3,81552,BURST16,0.23929176837115337,1579.6327184438705,0.19223332235293264,0.0003509521484375,0.31716429332335355
neso_2025,standard,C3,81552,BURST4,0.22527835873154545,1487.1262335181236,0.17951939860380534,0.0,0.30195435048788116
neso_2025,standard,C3,81552,BURST8,0.25240229098848926,1666.178990483284,0.20388766890428922,0.00012969970703125,0.4980884067651066
neso_2025,standard,C3,81552,POINT16,0.2232995967547564,1474.0638654232025,0.1773355445053825,1.52587890625e-05,0.2976101084656996
neso_2025,standard,C3,81552,POINT4,0.22508353463842692,1485.8401445150375,0.17940797595812247,0.0,0.30050830602382106
