source,arm,seed,role,condition,subset,count,mean,std,min,p10,p25,median,p75,p90,max,histogram
electricity,B3,81551,V_SELECT,REFERENCE,all_slots,262144,0.022070392966270447,0.12502583861351013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[249594, 0, 3788, 6, 6, 2670, 14, 1506, 4, 0, 558, 0, 282, 2, 0, 218, 0, 360, 0, 3136]"
electricity,B3,81551,V_SELECT,REFERENCE,clipped_slots,3966,0.6706132888793945,0.3725448250770569,0.125,0.125,0.25,0.875,1.0,1.0,1.0,"[0, 0, 728, 0, 2, 458, 2, 290, 2, 0, 108, 0, 98, 0, 0, 84, 0, 230, 0, 1964]"
electricity,B3,81551,V_SELECT,POINT4,all_slots,262144,0.02231915295124054,0.12475889921188354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[248867, 0, 4512, 8, 6, 2711, 14, 1527, 4, 0, 567, 0, 238, 3, 0, 205, 1, 340, 0, 3141]"
electricity,B3,81551,V_SELECT,POINT4,clipped_slots,4002,0.6674647927284241,0.37319353222846985,0.125,0.125,0.25,0.875,1.0,1.0,1.0,"[0, 0, 743, 1, 2, 465, 2, 297, 2, 0, 109, 0, 98, 0, 0, 85, 0, 231, 0, 1967]"
electricity,B3,81551,V_SELECT,POINT8,all_slots,262144,0.022305021062493324,0.12443453073501587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[248760, 0, 4631, 8, 7, 2716, 16, 1516, 4, 0, 566, 0, 254, 3, 0, 196, 1, 375, 0, 3091]"
electricity,B3,81551,V_SELECT,POINT8,clipped_slots,4919,0.5681349635124207,0.39469853043556213,0.125,0.125,0.125,0.5,1.0,1.0,1.0,"[0, 0, 1597, 2, 3, 498, 4, 310, 2, 0, 122, 0, 103, 0, 0, 85, 0, 248, 0, 1945]"
electricity,B3,81551,V_SELECT,POINT16,all_slots,262144,0.021834904327988625,0.12263263016939163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[248875, 0, 4646, 13, 8, 2690, 14, 1535, 4, 0, 579, 0, 253, 4, 0, 177, 2, 352, 0, 2992]"
electricity,B3,81551,V_SELECT,POINT16,clipped_slots,4970,0.5625224709510803,0.39509278535842896,0.125,0.125,0.125,0.5,1.0,1.0,1.0,"[0, 0, 1653, 7, 4, 489, 2, 315, 2, 0, 123, 0, 101, 0, 0, 88, 0, 251, 0, 1935]"
electricity,B3,81551,V_SELECT,BURST4,all_slots,262144,0.028299545869231224,0.14007030427455902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[246735, 0, 4041, 6, 9, 2974, 17, 1887, 8, 0, 1008, 1, 700, 3, 0, 620, 0, 751, 0, 3384]"
electricity,B3,81551,V_SELECT,BURST4,clipped_slots,4127,0.674830973148346,0.3674703538417816,0.125,0.125,0.25,0.875,1.0,1.0,1.0,"[0, 0, 724, 0, 2, 454, 2, 310, 2, 0, 131, 0, 116, 0, 0, 107, 0, 275, 0, 2004]"
electricity,B3,81551,V_SELECT,BURST8,all_slots,262144,0.03018217906355858,0.1454940289258957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[246141, 0, 4059, 9, 9, 2971, 17, 1893, 7, 0, 1041, 1, 762, 5, 1, 726, 4, 858, 0, 3640]"
electricity,B3,81551,V_SELECT,BURST8,clipped_slots,7846,0.6291965842247009,0.33556923270225525,0.125,0.125,0.25,0.625,1.0,1.0,1.0,"[0, 0, 1145, 3, 4, 896, 5, 762, 5, 0, 581, 1, 584, 3, 1, 579, 4, 725, 0, 2548]"
electricity,B3,81551,V_SELECT,BURST16,all_slots,262144,0.030031543225049973,0.14498156309127808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[246142, 0, 4087, 7, 7, 3011, 16, 1896, 6, 0, 1034, 1, 745, 4, 0, 711, 3, 866, 0, 3608]"
electricity,B3,81551,V_SELECT,BURST16,clipped_slots,7923,0.6204493641853333,0.334182471036911,0.125,0.125,0.25,0.625,1.0,1.0,1.0,"[0, 0, 1186, 1, 3, 920, 3, 785, 4, 0, 614, 1, 608, 1, 0, 601, 2, 759, 0, 2435]"
electricity,B3,81551,V_SELECT,SHIFT4,all_slots,262144,0.05632831156253815,0.20976537466049194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[239139, 0, 3793, 5, 8, 2806, 13, 1893, 4, 0, 1351, 0, 1159, 2, 0, 1234, 0, 1534, 0, 9203]"
electricity,B3,81551,V_SELECT,SHIFT4,clipped_slots,4016,0.6930471658706665,0.362771213054657,0.125,0.125,0.25,1.0,1.0,1.0,1.0,"[0, 0, 660, 0, 2, 406, 2, 283, 2, 0, 131, 0, 112, 0, 0, 114, 0, 270, 0, 2034]"
electricity,B3,81551,V_SELECT,SHIFT8,all_slots,262144,0.07136858254671097,0.2430175542831421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[236328, 0, 3624, 5, 7, 2524, 12, 1552, 4, 0, 952, 0, 713, 2, 0, 739, 0, 996, 0, 14686]"
electricity,B3,81551,V_SELECT,SHIFT8,clipped_slots,17848,0.847939670085907,0.2807677686214447,0.125,0.25,0.875,1.0,1.0,1.0,1.0,"[0, 0, 1066, 0, 2, 818, 2, 701, 2, 0, 566, 0, 560, 0, 0, 557, 0, 746, 0, 12828]"
electricity,B3,81551,V_SELECT,SHIFT_POINT,all_slots,262144,0.055694419890642166,0.20757730305194855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[238534, 0, 4648, 8, 7, 2847, 17, 1933, 4, 0, 1298, 0, 1148, 2, 0, 1187, 0, 1577, 0, 8934]"
electricity,B3,81551,V_SELECT,SHIFT_POINT,clipped_slots,4788,0.5919376611709595,0.3897193372249603,0.125,0.125,0.125,0.625,1.0,1.0,1.0,"[0, 0, 1433, 1, 3, 425, 5, 301, 2, 0, 145, 0, 121, 0, 0, 115, 0, 310, 0, 1927]"
electricity,B3,81551,E_DISCOVERY,REFERENCE,all_slots,524288,0.021636322140693665,0.12074139714241028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[498230, 0, 8524, 10, 16, 5202, 34, 3070, 18, 0, 1706, 0, 614, 8, 4, 610, 6, 1126, 0, 5110]"
electricity,B3,81551,E_DISCOVERY,REFERENCE,clipped_slots,8088,0.6867460608482361,0.34735921025276184,0.125,0.125,0.25,0.875,1.0,1.0,1.0,"[0, 0, 1116, 0, 2, 956, 10, 468, 2, 0, 408, 0, 342, 4, 2, 382, 4, 862, 0, 3530]"
electricity,B3,81551,E_DISCOVERY,POINT4,all_slots,524288,0.02172865904867649,0.11991965770721436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[496986, 0, 9866, 14, 21, 5239, 35, 3050, 18, 0, 1691, 0, 635, 8, 4, 605, 6, 1118, 0, 4992]"
electricity,B3,81551,E_DISCOVERY,POINT4,clipped_slots,8153,0.6837434768676758,0.34782230854034424,0.125,0.125,0.25,0.875,1.0,1.0,1.0,"[0, 0, 1131, 0, 3, 976, 11, 481, 2, 0, 419, 0, 344, 4, 2, 389, 4, 855, 0, 3532]"
electricity,B3,81551,E_DISCOVERY,POINT8,all_slots,524288,0.02169925346970558,0.11962880194187164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[496817, 0, 10081, 16, 19, 5236, 35, 3058, 19, 0, 1684, 0, 620, 8, 4, 596, 6, 1152, 0, 4937]"
electricity,B3,81551,E_DISCOVERY,POINT8,clipped_slots,9936,0.5837035775184631,0.3790261447429657,0.125,0.125,0.125,0.625,1.0,1.0,1.0,"[0, 0, 2828, 5, 4, 1022, 13, 514, 3, 0, 430, 0, 355, 4, 2, 380, 4, 884, 0, 3488]"
electricity,B3,81551,E_DISCOVERY,POINT16,all_slots,524288,0.02190340682864189,0.12015532702207565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[496591, 0, 10145, 10, 19, 5265, 37, 3092, 18, 0, 1698, 0, 632, 8, 4, 631, 6, 1184, 0, 4948]"
electricity,B3,81551,E_DISCOVERY,POINT16,clipped_slots,10000,0.5772847533226013,0.37983259558677673,0.125,0.125,0.125,0.625,1.0,1.0,1.0,"[0, 0, 2936, 0, 5, 1031, 15, 498, 2, 0, 436, 0, 348, 4, 2, 392, 4, 875, 0, 3452]"
electricity,B3,81551,E_DISCOVERY,BURST4,all_slots,524288,0.02758239209651947,0.13559359312057495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[492794, 0, 8968, 10, 19, 5839, 42, 3747, 22, 0, 2477, 2, 1483, 15, 9, 1458, 10, 1848, 0, 5545]"
electricity,B3,81551,E_DISCOVERY,BURST4,clipped_slots,8198,0.6851474642753601,0.3420458436012268,0.125,0.125,0.375,0.875,1.0,1.0,1.0,"[0, 0, 1071, 0, 1, 940, 10, 514, 3, 0, 471, 0, 403, 6, 2, 433, 4, 883, 0, 3457]"
electricity,B3,81551,E_DISCOVERY,BURST8,all_slots,524288,0.029959114268422127,0.14277228713035583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[491466, 0, 8857, 9, 17, 5772, 34, 3793, 21, 0, 2570, 2, 1638, 17, 8, 1700, 16, 2186, 0, 6182]"
electricity,B3,81551,E_DISCOVERY,BURST8,clipped_slots,15249,0.6280699968338013,0.32099711894989014,0.125,0.125,0.375,0.625,1.0,1.0,1.0,"[0, 0, 1903, 2, 3, 1819, 15, 1396, 5, 0, 1373, 2, 1309, 13, 6, 1367, 13, 1793, 0, 4230]"
electricity,B3,81551,E_DISCOVERY,BURST16,all_slots,524288,0.02939242124557495,0.14095056056976318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[491779, 0, 8861, 10, 17, 5750, 34, 3790, 21, 0, 2592, 3, 1632, 12, 5, 1684, 11, 2158, 0, 5929]"
electricity,B3,81551,E_DISCOVERY,BURST16,clipped_slots,15712,0.6259552836418152,0.3200560510158539,0.125,0.125,0.375,0.625,1.0,1.0,1.0,"[0, 0, 1966, 1, 3, 1870, 12, 1458, 5, 0, 1429, 3, 1375, 7, 3, 1438, 9, 1864, 0, 4269]"
electricity,B3,81551,E_DISCOVERY,SHIFT4,all_slots,524288,0.05545888841152191,0.20712769031524658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[478538, 0, 7768, 5, 14, 5262, 24, 3673, 13, 0, 3009, 0, 2411, 8, 4, 2974, 6, 3508, 0, 17071]"
electricity,B3,81551,E_DISCOVERY,SHIFT4,clipped_slots,8001,0.7018844485282898,0.33746519684791565,0.125,0.125,0.375,0.875,1.0,1.0,1.0,"[0, 0, 963, 0, 2, 859, 10, 483, 2, 0, 442, 0, 392, 4, 2, 426, 4, 879, 0, 3533]"
electricity,B3,81551,E_DISCOVERY,SHIFT8,all_slots,524288,0.07223939150571823,0.2437586784362793,0.0,0.0,0.0,0.0,0.0,0.125,1.0,"[471821, 0, 7525, 7, 14, 4787, 24, 3050, 14, 0, 2238, 0, 1592, 8, 4, 1728, 6, 2543, 0, 28927]"
electricity,B3,81551,E_DISCOVERY,SHIFT8,clipped_slots,35271,0.8496978878974915,0.27306732535362244,0.125,0.375,0.875,1.0,1.0,1.0,1.0,"[0, 0, 1793, 0, 2, 1675, 10, 1305, 2, 0, 1257, 0, 1204, 2, 2, 1296, 4, 1961, 0, 24758]"
electricity,B3,81551,E_DISCOVERY,SHIFT_POINT,all_slots,524288,0.05574794486165047,0.2067326158285141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[476928, 0, 9356, 11, 18, 5268, 34, 3690, 13, 0, 2968, 0, 2444, 8, 4, 3003, 5, 3829, 0, 16709]"
electricity,B3,81551,E_DISCOVERY,SHIFT_POINT,clipped_slots,9608,0.6033955812454224,0.3730911314487457,0.125,0.125,0.125,0.6666666865348816,1.0,1.0,1.0,"[0, 0, 2495, 5, 5, 914, 18, 506, 2, 0, 447, 0, 411, 3, 2, 425, 4, 946, 0, 3425]"
electricity,B3,81552,V_SELECT,REFERENCE,all_slots,262144,0.022070392966270447,0.12502583861351013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[249594, 0, 3788, 6, 6, 2670, 14, 1506, 4, 0, 558, 0, 282, 2, 0, 218, 0, 360, 0, 3136]"
electricity,B3,81552,V_SELECT,REFERENCE,clipped_slots,3966,0.6706132888793945,0.3725448250770569,0.125,0.125,0.25,0.875,1.0,1.0,1.0,"[0, 0, 728, 0, 2, 458, 2, 290, 2, 0, 108, 0, 98, 0, 0, 84, 0, 230, 0, 1964]"
electricity,B3,81552,V_SELECT,POINT4,all_slots,262144,0.02231915295124054,0.12475889921188354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[248867, 0, 4512, 8, 6, 2711, 14, 1527, 4, 0, 567, 0, 238, 3, 0, 205, 1, 340, 0, 3141]"
electricity,B3,81552,V_SELECT,POINT4,clipped_slots,4002,0.6674647927284241,0.37319353222846985,0.125,0.125,0.25,0.875,1.0,1.0,1.0,"[0, 0, 743, 1, 2, 465, 2, 297, 2, 0, 109, 0, 98, 0, 0, 85, 0, 231, 0, 1967]"
electricity,B3,81552,V_SELECT,POINT8,all_slots,262144,0.022305021062493324,0.12443453073501587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[248760, 0, 4631, 8, 7, 2716, 16, 1516, 4, 0, 566, 0, 254, 3, 0, 196, 1, 375, 0, 3091]"
electricity,B3,81552,V_SELECT,POINT8,clipped_slots,4919,0.5681349635124207,0.39469853043556213,0.125,0.125,0.125,0.5,1.0,1.0,1.0,"[0, 0, 1597, 2, 3, 498, 4, 310, 2, 0, 122, 0, 103, 0, 0, 85, 0, 248, 0, 1945]"
electricity,B3,81552,V_SELECT,POINT16,all_slots,262144,0.021834904327988625,0.12263263016939163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[248875, 0, 4646, 13, 8, 2690, 14, 1535, 4, 0, 579, 0, 253, 4, 0, 177, 2, 352, 0, 2992]"
electricity,B3,81552,V_SELECT,POINT16,clipped_slots,4970,0.5625224709510803,0.39509278535842896,0.125,0.125,0.125,0.5,1.0,1.0,1.0,"[0, 0, 1653, 7, 4, 489, 2, 315, 2, 0, 123, 0, 101, 0, 0, 88, 0, 251, 0, 1935]"
electricity,B3,81552,V_SELECT,BURST4,all_slots,262144,0.028299545869231224,0.14007030427455902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[246735, 0, 4041, 6, 9, 2974, 17, 1887, 8, 0, 1008, 1, 700, 3, 0, 620, 0, 751, 0, 3384]"
electricity,B3,81552,V_SELECT,BURST4,clipped_slots,4127,0.674830973148346,0.3674703538417816,0.125,0.125,0.25,0.875,1.0,1.0,1.0,"[0, 0, 724, 0, 2, 454, 2, 310, 2, 0, 131, 0, 116, 0, 0, 107, 0, 275, 0, 2004]"
electricity,B3,81552,V_SELECT,BURST8,all_slots,262144,0.03018217906355858,0.1454940289258957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[246141, 0, 4059, 9, 9, 2971, 17, 1893, 7, 0, 1041, 1, 762, 5, 1, 726, 4, 858, 0, 3640]"
electricity,B3,81552,V_SELECT,BURST8,clipped_slots,7846,0.6291965842247009,0.33556923270225525,0.125,0.125,0.25,0.625,1.0,1.0,1.0,"[0, 0, 1145, 3, 4, 896, 5, 762, 5, 0, 581, 1, 584, 3, 1, 579, 4, 725, 0, 2548]"
electricity,B3,81552,V_SELECT,BURST16,all_slots,262144,0.030031543225049973,0.14498156309127808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[246142, 0, 4087, 7, 7, 3011, 16, 1896, 6, 0, 1034, 1, 745, 4, 0, 711, 3, 866, 0, 3608]"
electricity,B3,81552,V_SELECT,BURST16,clipped_slots,7923,0.6204493641853333,0.334182471036911,0.125,0.125,0.25,0.625,1.0,1.0,1.0,"[0, 0, 1186, 1, 3, 920, 3, 785, 4, 0, 614, 1, 608, 1, 0, 601, 2, 759, 0, 2435]"
electricity,B3,81552,V_SELECT,SHIFT4,all_slots,262144,0.05632831156253815,0.20976537466049194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[239139, 0, 3793, 5, 8, 2806, 13, 1893, 4, 0, 1351, 0, 1159, 2, 0, 1234, 0, 1534, 0, 9203]"
electricity,B3,81552,V_SELECT,SHIFT4,clipped_slots,4016,0.6930471658706665,0.362771213054657,0.125,0.125,0.25,1.0,1.0,1.0,1.0,"[0, 0, 660, 0, 2, 406, 2, 283, 2, 0, 131, 0, 112, 0, 0, 114, 0, 270, 0, 2034]"
electricity,B3,81552,V_SELECT,SHIFT8,all_slots,262144,0.07136858254671097,0.2430175542831421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[236328, 0, 3624, 5, 7, 2524, 12, 1552, 4, 0, 952, 0, 713, 2, 0, 739, 0, 996, 0, 14686]"
electricity,B3,81552,V_SELECT,SHIFT8,clipped_slots,17848,0.847939670085907,0.2807677686214447,0.125,0.25,0.875,1.0,1.0,1.0,1.0,"[0, 0, 1066, 0, 2, 818, 2, 701, 2, 0, 566, 0, 560, 0, 0, 557, 0, 746, 0, 12828]"
electricity,B3,81552,V_SELECT,SHIFT_POINT,all_slots,262144,0.055694419890642166,0.20757730305194855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[238534, 0, 4648, 8, 7, 2847, 17, 1933, 4, 0, 1298, 0, 1148, 2, 0, 1187, 0, 1577, 0, 8934]"
electricity,B3,81552,V_SELECT,SHIFT_POINT,clipped_slots,4788,0.5919376611709595,0.3897193372249603,0.125,0.125,0.125,0.625,1.0,1.0,1.0,"[0, 0, 1433, 1, 3, 425, 5, 301, 2, 0, 145, 0, 121, 0, 0, 115, 0, 310, 0, 1927]"
electricity,B3,81552,E_DISCOVERY,REFERENCE,all_slots,524288,0.021636322140693665,0.12074139714241028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[498230, 0, 8524, 10, 16, 5202, 34, 3070, 18, 0, 1706, 0, 614, 8, 4, 610, 6, 1126, 0, 5110]"
electricity,B3,81552,E_DISCOVERY,REFERENCE,clipped_slots,8088,0.6867460608482361,0.34735921025276184,0.125,0.125,0.25,0.875,1.0,1.0,1.0,"[0, 0, 1116, 0, 2, 956, 10, 468, 2, 0, 408, 0, 342, 4, 2, 382, 4, 862, 0, 3530]"
electricity,B3,81552,E_DISCOVERY,POINT4,all_slots,524288,0.02172865904867649,0.11991965770721436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[496986, 0, 9866, 14, 21, 5239, 35, 3050, 18, 0, 1691, 0, 635, 8, 4, 605, 6, 1118, 0, 4992]"
electricity,B3,81552,E_DISCOVERY,POINT4,clipped_slots,8153,0.6837434768676758,0.34782230854034424,0.125,0.125,0.25,0.875,1.0,1.0,1.0,"[0, 0, 1131, 0, 3, 976, 11, 481, 2, 0, 419, 0, 344, 4, 2, 389, 4, 855, 0, 3532]"
electricity,B3,81552,E_DISCOVERY,POINT8,all_slots,524288,0.02169925346970558,0.11962880194187164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[496817, 0, 10081, 16, 19, 5236, 35, 3058, 19, 0, 1684, 0, 620, 8, 4, 596, 6, 1152, 0, 4937]"
electricity,B3,81552,E_DISCOVERY,POINT8,clipped_slots,9936,0.5837035775184631,0.3790261447429657,0.125,0.125,0.125,0.625,1.0,1.0,1.0,"[0, 0, 2828, 5, 4, 1022, 13, 514, 3, 0, 430, 0, 355, 4, 2, 380, 4, 884, 0, 3488]"
electricity,B3,81552,E_DISCOVERY,POINT16,all_slots,524288,0.02190340682864189,0.12015532702207565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[496591, 0, 10145, 10, 19, 5265, 37, 3092, 18, 0, 1698, 0, 632, 8, 4, 631, 6, 1184, 0, 4948]"
electricity,B3,81552,E_DISCOVERY,POINT16,clipped_slots,10000,0.5772847533226013,0.37983259558677673,0.125,0.125,0.125,0.625,1.0,1.0,1.0,"[0, 0, 2936, 0, 5, 1031, 15, 498, 2, 0, 436, 0, 348, 4, 2, 392, 4, 875, 0, 3452]"
electricity,B3,81552,E_DISCOVERY,BURST4,all_slots,524288,0.02758239209651947,0.13559359312057495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[492794, 0, 8968, 10, 19, 5839, 42, 3747, 22, 0, 2477, 2, 1483, 15, 9, 1458, 10, 1848, 0, 5545]"
electricity,B3,81552,E_DISCOVERY,BURST4,clipped_slots,8198,0.6851474642753601,0.3420458436012268,0.125,0.125,0.375,0.875,1.0,1.0,1.0,"[0, 0, 1071, 0, 1, 940, 10, 514, 3, 0, 471, 0, 403, 6, 2, 433, 4, 883, 0, 3457]"
electricity,B3,81552,E_DISCOVERY,BURST8,all_slots,524288,0.029959114268422127,0.14277228713035583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[491466, 0, 8857, 9, 17, 5772, 34, 3793, 21, 0, 2570, 2, 1638, 17, 8, 1700, 16, 2186, 0, 6182]"
electricity,B3,81552,E_DISCOVERY,BURST8,clipped_slots,15249,0.6280699968338013,0.32099711894989014,0.125,0.125,0.375,0.625,1.0,1.0,1.0,"[0, 0, 1903, 2, 3, 1819, 15, 1396, 5, 0, 1373, 2, 1309, 13, 6, 1367, 13, 1793, 0, 4230]"
electricity,B3,81552,E_DISCOVERY,BURST16,all_slots,524288,0.02939242124557495,0.14095056056976318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[491779, 0, 8861, 10, 17, 5750, 34, 3790, 21, 0, 2592, 3, 1632, 12, 5, 1684, 11, 2158, 0, 5929]"
electricity,B3,81552,E_DISCOVERY,BURST16,clipped_slots,15712,0.6259552836418152,0.3200560510158539,0.125,0.125,0.375,0.625,1.0,1.0,1.0,"[0, 0, 1966, 1, 3, 1870, 12, 1458, 5, 0, 1429, 3, 1375, 7, 3, 1438, 9, 1864, 0, 4269]"
electricity,B3,81552,E_DISCOVERY,SHIFT4,all_slots,524288,0.05545888841152191,0.20712769031524658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[478538, 0, 7768, 5, 14, 5262, 24, 3673, 13, 0, 3009, 0, 2411, 8, 4, 2974, 6, 3508, 0, 17071]"
electricity,B3,81552,E_DISCOVERY,SHIFT4,clipped_slots,8001,0.7018844485282898,0.33746519684791565,0.125,0.125,0.375,0.875,1.0,1.0,1.0,"[0, 0, 963, 0, 2, 859, 10, 483, 2, 0, 442, 0, 392, 4, 2, 426, 4, 879, 0, 3533]"
electricity,B3,81552,E_DISCOVERY,SHIFT8,all_slots,524288,0.07223939150571823,0.2437586784362793,0.0,0.0,0.0,0.0,0.0,0.125,1.0,"[471821, 0, 7525, 7, 14, 4787, 24, 3050, 14, 0, 2238, 0, 1592, 8, 4, 1728, 6, 2543, 0, 28927]"
electricity,B3,81552,E_DISCOVERY,SHIFT8,clipped_slots,35271,0.8496978878974915,0.27306732535362244,0.125,0.375,0.875,1.0,1.0,1.0,1.0,"[0, 0, 1793, 0, 2, 1675, 10, 1305, 2, 0, 1257, 0, 1204, 2, 2, 1296, 4, 1961, 0, 24758]"
electricity,B3,81552,E_DISCOVERY,SHIFT_POINT,all_slots,524288,0.05574794486165047,0.2067326158285141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[476928, 0, 9356, 11, 18, 5268, 34, 3690, 13, 0, 2968, 0, 2444, 8, 4, 3003, 5, 3829, 0, 16709]"
electricity,B3,81552,E_DISCOVERY,SHIFT_POINT,clipped_slots,9608,0.6033955812454224,0.3730911314487457,0.125,0.125,0.125,0.6666666865348816,1.0,1.0,1.0,"[0, 0, 2495, 5, 5, 914, 18, 506, 2, 0, 447, 0, 411, 3, 2, 425, 4, 946, 0, 3425]"
electricity,B4,81551,V_SELECT,REFERENCE,all_slots,262144,0.02024674229323864,0.0010030714329332113,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.032076045870780945,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,REFERENCE,clipped_slots,3966,0.02726799063384533,0.002298422157764435,0.02248399145901203,0.024131841957569122,0.02555893547832966,0.027465730905532837,0.02938387729227543,0.030005326494574547,0.032076045870780945,"[3966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,POINT4,all_slots,262144,0.020253244787454605,0.0010091447038576007,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.032076045870780945,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,POINT4,clipped_slots,4002,0.02723018266260624,0.00231315684504807,0.022401729598641396,0.02395189367234707,0.025391941890120506,0.027421336621046066,0.02938387729227543,0.030005326494574547,0.032076045870780945,"[4002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,POINT8,all_slots,262144,0.02026388794183731,0.001044185133650899,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.03210538998246193,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,POINT8,clipped_slots,4919,0.02684159018099308,0.0022650870960205793,0.022419625893235207,0.024159198999404906,0.025191450491547585,0.026330597698688507,0.028833389282226562,0.029859822243452072,0.03210538998246193,"[4919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,POINT16,all_slots,262144,0.020277690142393112,0.001133766258135438,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.03305986523628235,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,POINT16,clipped_slots,4970,0.027577267959713936,0.0022052146960049868,0.022419216111302376,0.02427770011126995,0.025940731167793274,0.028257612138986588,0.029254243709146976,0.02989192381501198,0.03305986523628235,"[4970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,BURST4,all_slots,262144,0.02027013525366783,0.0010111022274941206,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.032076045870780945,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,BURST4,clipped_slots,4127,0.02696256898343563,0.002341276966035366,0.02237466163933277,0.02389404587447643,0.02485067769885063,0.027153389528393745,0.029209839180111885,0.029859822243452072,0.032076045870780945,"[4127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,BURST8,all_slots,262144,0.02031402289867401,0.0011434535263106227,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.020062077790498734,0.032264091074466705,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
electricity,B4,81551,V_SELECT,BURST8,clipped_slots,7846,0.0260781217366457,0.002016055164858699,0.02240457385778427,0.02379749994724989,0.024765670765191317,0.025461142882704735,0.027465730905532837,0.02946777455508709,0.032264091074466705,"[7846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
